token_id	speaker	iu_type	iu_id	tu_id	span	form	type	modality	features	align
27-0	SPK0027	Continuing	27	11	қайын	қайын	linguistic	_	_	Begin=15.68
27-1	SPK0027	Continuing	27	11	жұртына	жұртына	linguistic	_	_	_
27-2	SPK0027	Continuing	27	11	бара	бара	linguistic	_	_	_
27-3	SPK0027	Continuing	27	11	ма,	ма	linguistic	_	_	End=16.56
28-0	SPK0027	Falling	28	11	күйеуінің	күйеуінің	linguistic	_	_	Begin=16.58
28-1	SPK0027	Falling	28	11	###.	###	unknown	_	_	End=17.499
29-0	SPK0023	undefined	29	_	@@@	@@@	linguistic	_	_	Begin=17.1
29-1	SPK0023	undefined	29	_	@@	@@	linguistic	_	_	_
29-2	SPK0023	undefined	29	_	@@	@@	linguistic	_	_	End=19.92
30-0	SPK0024	undefined	30	_	@@@@@@	@@@@@@	linguistic	_	_	Begin=17.12|End=18.942
31-0	SPK0025	undefined	31	_	@@@	@@@	linguistic	_	_	Begin=17.127
31-1	SPK0025	undefined	31	_	@@@@@	@@@@@	linguistic	_	_	End=19.71
32-0	SPK0026	Continuing	32	12	Содан	Содан	linguistic	_	_	Begin=18.953
32-1	SPK0026	Continuing	32	12	кейін	кейін	linguistic	_	_	_
32-2	SPK0026	Continuing	32	12	####,	####	unknown	_	_	End=20.378
33-0	SPK0024	undefined	33	_	@@@@	@@@@	linguistic	_	_	Begin=20.3|End=21.487
34-0	SPK0026	Continuing	34	13	содан	содан	linguistic	_	_	Begin=20.485
34-1	SPK0026	Continuing	34	13	кейін,	кейін	linguistic	_	_	End=21.354
35-0	SPK0026	Falling	35	_	##.	##	unknown	_	_	Begin=21.545|End=22.024
36-0	SPK0026	Continuing	36	14	Тәтем	Тәтем	linguistic	_	_	Begin=22.14
36-1	SPK0026	Continuing	36	14	келіп	келіп	linguistic	_	_	_
36-2	SPK0026	Continuing	36	14	шымшып,	шымшып	linguistic	_	_	End=23.16
37-0	SPK0026	Falling	37	14	шымшып	шымшып	linguistic	_	_	Begin=23.16
37-1	SPK0026	Falling	37	14	алады	алады	linguistic	_	_	_
37-2	SPK0026	Falling	37	14	мені.	мені	linguistic	_	_	End=24.348
38-0	SPK0026	Continuing	38	15	Ойбай	Ойбай	linguistic	_	_	Begin=24.36
38-1	SPK0026	Continuing	38	15	ей,	ей	linguistic	_	_	End=25.1
39-0	SPK0026	Continuing	39	15	қаншық-ау,	қаншық-ау	linguistic	_	_	Begin=25.1|End=25.817
40-0	SPK0023	undefined	40	_	@@@	@@@	linguistic	_	_	Begin=25.765|End=26.543
41-0	SPK0026	Continuing	41	15	бұл,	бұл	linguistic	_	_	Begin=25.89|End=26.424
42-0	SPK0026	Falling	42	15	¬Жексен	Жексен	linguistic	_	Anonymized=Yes	Begin=26.52
42-1	SPK0026	Falling	42	15	сенің	сенің	linguistic	_	_	_
42-2	SPK0026	Falling	42	15	қаның	қаның	linguistic	_	_	_
42-3	SPK0026	Falling	42	15	емес	емес	linguistic	_	_	_
42-4	SPK0026	Falling	42	15	пе.	пе	linguistic	_	_	End=28.116
43-0	SPK0023	Falling	43	16	Аха.	Аха	linguistic	_	_	Begin=27.865|End=28.275
44-0	SPK0026	Falling	44	15	A.	A	linguistic	_	_	Begin=28.26|End=28.855
45-0	SPK0025	undefined	45	_	@@@	@@@	linguistic	_	_	Begin=28.85|End=30.25
46-0	SPK0026	undefined	46	15	@@	@@	linguistic	_	_	Begin=28.955|End=29.805
47-0	SPK0026	undefined	47	15	Бөлме	Бөлме	linguistic	_	_	Begin=29.805
47-1	SPK0026	undefined	47	15	деп	деп	linguistic	_	_	_
47-2	SPK0026	undefined	47	15	@	@	linguistic	_	_	End=31.077
48-0	SPK0024	Continuing	48	17	Бөлме	Бөлме	linguistic	_	_	Begin=30.45
48-1	SPK0024	Continuing	48	17	деп,	деп	linguistic	_	_	End=31.166
49-0	SPK0024	Continuing	49	17	мына	мына	linguistic	_	_	Begin=31.171
49-1	SPK0024	Continuing	49	17	айтты,	айтты	linguistic	_	_	End=31.53
50-0	SPK0026	Interrupted	50	19	Бөл—	Бөл—	linguistic	_	Interrupted=Yes	Begin=31.438|End=32.161
51-0	SPK0024	Falling	51	18	бармайсың	бармайсың	linguistic	_	_	Begin=31.53
51-1	SPK0024	Falling	51	18	енді	енді	linguistic	_	_	_
51-2	SPK0024	Falling	51	18	деп.	деп	linguistic	_	_	End=32.12
52-0	SPK0024	undefined	52	_	##	##	unknown	_	_	Begin=32.12|End=32.638
53-0	SPK0026	Falling	53	20	Иә.	Иә	linguistic	_	_	Begin=32.348|End=32.865
54-0	SPK0024	Falling	54	21	Енді	Енді	linguistic	_	_	Begin=32.858
54-1	SPK0024	Falling	54	21	не	не	linguistic	_	_	_
54-2	SPK0024	Falling	54	21	етіңдерші	етіңдерші	linguistic	_	_	_
54-3	SPK0024	Falling	54	21	деп.	деп	linguistic	_	_	End=33.857
55-0	SPK0026	Falling	55	22	Бармайсың.	Бармайсың	linguistic	_	_	Begin=32.865|End=33.577
56-0	SPK0027	Falling	56	23	Мақұлықпын	Мақұлықпын	linguistic	_	_	Begin=33.956
56-1	SPK0027	Falling	56	23	иә	иә	linguistic	_	_	_
56-2	SPK0027	Falling	56	23	вообще	вообще	linguistic	_	_	_
56-3	SPK0027	Falling	56	23	а.	а	linguistic	_	_	End=35.099
57-0	SPK0023	Falling	57	24	Мхм.	Мхм	linguistic	_	_	Begin=34.428|End=34.876
58-0	SPK0024	Falling	58	25	Иә.	Иә	linguistic	_	_	Begin=34.785|End=35.221
59-0	SPK0027	undefined	59	_	@@@	@@@	linguistic	_	_	Begin=35.199|End=36.046
60-0	SPK0024	undefined	60	_	@@@@	@@@@	linguistic	_	_	Begin=35.256|End=36.335
61-0	SPK0026	undefined	61	_	@@	@@	linguistic	_	_	Begin=35.459|End=36.635
62-0	SPK0023	undefined	62	_	@@@	@@@	linguistic	_	_	Begin=35.495
62-1	SPK0023	undefined	62	_	@	@	linguistic	_	_	End=36.912
63-0	SPK0026	undefined	63	26	##	##	unknown	_	_	Begin=36.635|End=36.942
64-0	SPK0026	Falling	64	26	Ол	Ол	linguistic	_	_	Begin=37.032
64-1	SPK0026	Falling	64	26	ө-	ө-	linguistic	_	Interrupted=Yes	_
64-2	SPK0026	Falling	64	26	өтірік	өтірік	linguistic	_	_	_
64-3	SPK0026	Falling	64	26	пе	пе	linguistic	_	_	_
64-4	SPK0026	Falling	64	26	шын	шын	linguistic	_	_	_
64-5	SPK0026	Falling	64	26	ба	ба	linguistic	_	_	_
64-6	SPK0026	Falling	64	26	айтшы	айтшы	linguistic	_	_	_
64-7	SPK0026	Falling	64	26	соны.	соны	linguistic	_	_	End=38.43
65-0	SPK0027	Falling	65	27	Жоқ	Жоқ	linguistic	_	_	Begin=38.566
65-1	SPK0027	Falling	65	27	рас.	рас	linguistic	_	_	End=39.127
66-0	SPK0026	Falling	66	28	Сосын	Сосын	linguistic	_	_	Begin=39.384
66-1	SPK0026	Falling	66	28	бармайсың	бармайсың	linguistic	_	_	_
66-2	SPK0026	Falling	66	28	деп	деп	linguistic	_	_	_
66-3	SPK0026	Falling	66	28	сөйттім.	сөйттім	linguistic	_	_	End=40.504
67-0	SPK0026	Falling	67	29	Енді	Енді	linguistic	_	_	Begin=40.52
67-1	SPK0026	Falling	67	29	Ахметке	Ахметке	linguistic	_	_	_
67-2	SPK0026	Falling	67	29	барамын	барамын	linguistic	_	_	_
67-3	SPK0026	Falling	67	29	деген	деген	linguistic	_	_	_
67-4	SPK0026	Falling	67	29	сөзіңді	сөзіңді	linguistic	_	_	_
67-5	SPK0026	Falling	67	29	қой	қой	linguistic	_	_	_
67-6	SPK0026	Falling	67	29	дедім	дедім	linguistic	_	_	_
67-7	SPK0026	Falling	67	29	мен.	мен	linguistic	_	_	End=43.536
68-0	SPK0026	Falling	68	30	Айтпа.	Айтпа	linguistic	_	_	Begin=43.655|End=44.273
69-0	SPK0026	Continuing	69	31	Содан	Содан	linguistic	_	_	Begin=44.941
69-1	SPK0026	Continuing	69	31	кейін	кейін	linguistic	_	_	_
69-2	SPK0026	Continuing	69	31	бар	бар	linguistic	_	_	_
69-3	SPK0026	Continuing	69	31	ғой	ғой	linguistic	_	_	_
69-4	SPK0026	Continuing	69	31	иә,	иә	linguistic	_	_	End=46.042
70-0	SPK0026	Continuing	70	32	¬Жексен	Жексен	linguistic	_	Anonymized=Yes	Begin=46.395
70-1	SPK0026	Continuing	70	32	келді,	келді	linguistic	_	_	End=47.263
71-0	SPK0026	Continuing	71	32	¬Жексен,	Жексен	linguistic	_	Anonymized=Yes	Begin=47.649|End=48.47
72-0	SPK0027	undefined	72	_	@@@@@	@@@@@	linguistic	_	_	Begin=48.621|End=49.342
73-0	SPK0026	Continuing	73	33	ана,	ана	linguistic	_	_	Begin=48.94|End=49.344
74-0	SPK0026	Falling	74	33	тәтемнің	тәтемнің	linguistic	_	_	Begin=49.392
74-1	SPK0026	Falling	74	33	гәлөші	гәлөші	linguistic	_	_	_
74-2	SPK0026	Falling	74	33	ме	ме	linguistic	_	_	_
74-3	SPK0026	Falling	74	33	неменесі	неменесі	linguistic	_	_	_
74-4	SPK0026	Falling	74	33	тұрған.	тұрған	linguistic	_	_	End=51.229
75-0	SPK0026	Continuing	75	34	Басынан,	Басынан	linguistic	_	_	Begin=51.229|End=51.947
76-0	SPK0026	Continuing	76	34	періп	періп	linguistic	_	_	Begin=51.947
76-1	SPK0026	Continuing	76	34	періп	періп	linguistic	_	_	_
76-2	SPK0026	Continuing	76	34	бірақ,	бірақ	linguistic	_	_	End=53.299
77-0	SPK0026	Falling	77	34	қуып	қуып	linguistic	_	_	Begin=53.333
77-1	SPK0026	Falling	77	34	шықтым	шықтым	linguistic	_	_	_
77-2	SPK0026	Falling	77	34	үйден.	үйден	linguistic	_	_	End=54.464
78-0	SPK0026	Falling	78	35	Кет.	Кет	linguistic	_	_	Begin=54.464|End=55.217
79-0	SPK0026	Continuing	79	36	Жолама,	Жолама	linguistic	_	_	Begin=55.331|End=55.825
80-0	SPK0026	Falling	80	36	қатын	қатын	linguistic	_	_	Begin=55.825
80-1	SPK0026	Falling	80	36	ба	ба	linguistic	_	_	_
80-2	SPK0026	Falling	80	36	саған	саған	linguistic	_	_	_
80-3	SPK0026	Falling	80	36	деп.	деп	linguistic	_	_	End=56.796
81-0	SPK0023	undefined	81	_	@@@@	@@@@	linguistic	_	_	Begin=57.011|End=58.392
82-0	SPK0026	Falling	82	37	Арағыңды	Арағыңды	linguistic	_	_	Begin=57.107
82-1	SPK0026	Falling	82	37	іш	іш	linguistic	_	_	_
82-2	SPK0026	Falling	82	37	те	те	linguistic	_	_	_
82-3	SPK0026	Falling	82	37	жүр	жүр	linguistic	_	_	_
82-4	SPK0026	Falling	82	37	дедім.	дедім	linguistic	_	_	End=58.605
83-0	SPK0026	Continuing	83	38	Содан	Содан	linguistic	_	_	Begin=58.644
83-1	SPK0026	Continuing	83	38	кейін,	кейін	linguistic	_	_	End=59.857
84-0	SPK0026	Rising	84	38	қуып	қуып	linguistic	_	_	Begin=59.857
84-1	SPK0026	Rising	84	38	жібердім	жібердім	linguistic	_	_	_
84-2	SPK0026	Rising	84	38	иә?	иә	linguistic	_	_	End=60.824
85-0	SPK0026	Falling	85	38	Келді	Келді	linguistic	_	_	Begin=62.175
85-1	SPK0026	Falling	85	38	де.	де	linguistic	_	_	End=62.75
86-0	SPK0023	undefined	86	_	@@	@@	linguistic	_	_	Begin=63.032|End=63.677
87-0	SPK0026	Falling	87	38	Потом	Потом	linguistic	_	_	Begin=63.094
87-1	SPK0026	Falling	87	38	бір	бір	linguistic	_	_	_
87-2	SPK0026	Falling	87	38	уақта.	уақта	linguistic	_	_	End=64.211
88-0	SPK0026	Continuing	88	38	Бір	Бір	linguistic	_	_	Begin=64.266
88-1	SPK0026	Continuing	88	38	екі	екі	linguistic	_	_	_
88-2	SPK0026	Continuing	88	38	үш	үш	linguistic	_	_	_
88-3	SPK0026	Continuing	88	38	күннен	күннен	linguistic	_	_	_
88-4	SPK0026	Continuing	88	38	кейін,	кейін	linguistic	_	_	End=65.784
89-0	SPK0026	Continuing	89	38	апай,	апай	linguistic	_	_	Begin=65.839|End=67.036
90-0	SPK0026	Continuing	90	38	баланы	баланы	linguistic	_	_	Begin=67.036
90-1	SPK0026	Continuing	90	38	ұстай	ұстай	linguistic	_	_	_
90-2	SPK0026	Continuing	90	38	тұрыңызшы	тұрыңызшы	linguistic	_	_	_
90-3	SPK0026	Continuing	90	38	дейді,	дейді	linguistic	_	_	End=68.342
91-0	SPK0026	Falling	91	38	маған.	маған	linguistic	_	_	Begin=68.342|End=69.16
92-0	SPK0026	Falling	92	38	Кешке	Кешке	linguistic	_	_	Begin=69.16
92-1	SPK0026	Falling	92	38	жақын.	жақын	linguistic	_	_	End=70.388
93-0	SPK0023	Falling	93	39	Аха.	Аха	linguistic	_	_	Begin=70.659|End=71.288
94-0	SPK0026	Falling	94	40	Одан	Одан	linguistic	_	_	Begin=71.635
94-1	SPK0026	Falling	94	40	кейін	кейін	linguistic	_	_	_
94-2	SPK0026	Falling	94	40	ана	ана	linguistic	_	_	_
94-3	SPK0026	Falling	94	40	баланы	баланы	linguistic	_	_	_
94-4	SPK0026	Falling	94	40	ұстап	ұстап	linguistic	_	_	_
94-5	SPK0026	Falling	94	40	қаламын.	қаламын	linguistic	_	_	End=73.147
95-0	SPK0026	Falling	95	41	Сөйтсе	Сөйтсе	linguistic	_	_	Begin=73.509
95-1	SPK0026	Falling	95	41	екеуі	екеуі	linguistic	_	_	_
95-2	SPK0026	Falling	95	41	Ертістің	Ертістің	linguistic	_	_	_
95-3	SPK0026	Falling	95	41	жағасында	жағасында	linguistic	_	_	_
95-4	SPK0026	Falling	95	41	кездеседі	кездеседі	linguistic	_	_	_
95-5	SPK0026	Falling	95	41	екен.	екен	linguistic	_	_	End=75.658
96-0	SPK0027	undefined	96	_	@@@@@@	@@@@@@	linguistic	_	_	Begin=75.19
96-1	SPK0027	undefined	96	_	##	##	unknown	_	_	End=77.246
97-0	SPK0025	undefined	97	_	@@@@@	@@@@@	linguistic	_	_	Begin=75.249|End=76.956
98-0	SPK0026	undefined	98	42	@@	@@	linguistic	_	_	Begin=75.768
98-1	SPK0026	undefined	98	42	@мен	@мен	linguistic	_	_	_
98-2	SPK0026	undefined	98	42	@де	@де	linguistic	_	_	_
98-3	SPK0026	undefined	98	42	@білмеймін	@білмеймін	linguistic	_	_	_
98-4	SPK0026	undefined	98	42	@	@	linguistic	_	_	End=77.962
99-0	SPK0024	undefined	99	_	@@@@	@@@@	linguistic	_	_	Begin=75.942|End=77.65
100-0	SPK0027	undefined	100	_	@@@	@@@	linguistic	_	_	Begin=77.305|End=79.4
101-0	SPK0026	Falling	101	43	Екеуі	Екеуі	linguistic	_	_	Begin=77.962
101-1	SPK0026	Falling	101	43	Ертістің	Ертістің	linguistic	_	_	_
101-2	SPK0026	Falling	101	43	жағасында	жағасында	linguistic	_	_	_
101-3	SPK0026	Falling	101	43	кездеседі	кездеседі	linguistic	_	_	_
101-4	SPK0026	Falling	101	43	екен.	екен	linguistic	_	_	End=80.001
102-0	SPK0026	Falling	102	44	Әгі	Әгі	linguistic	_	_	Begin=80.052
102-1	SPK0026	Falling	102	44	баланы	баланы	linguistic	_	_	_
102-2	SPK0026	Falling	102	44	маған	маған	linguistic	_	_	_
102-3	SPK0026	Falling	102	44	тастап	тастап	linguistic	_	_	_
102-4	SPK0026	Falling	102	44	кетеді.	кетеді	linguistic	_	_	End=81.733
103-0	SPK0027	undefined	103	_	@@@@	@@@@	linguistic	_	_	Begin=80.159|End=82.182
104-0	SPK0025	undefined	104	_	@@@@	@@@@	linguistic	_	_	Begin=80.328|End=82.351
105-0	SPK0024	undefined	105	_	@@	@@	linguistic	_	_	Begin=81.784|End=82.5
106-0	SPK0026	undefined	106	_	@@	@@	linguistic	_	_	Begin=81.808|End=83.076
107-0	SPK0027	undefined	107	45	Бала	Бала	linguistic	_	_	Begin=82.245
107-1	SPK0027	undefined	107	45	әне	әне	linguistic	_	_	_
107-2	SPK0027	undefined	107	45	десеңізші	десеңізші	linguistic	_	_	_
107-3	SPK0027	undefined	107	45	уже	уже	linguistic	_	_	_
107-4	SPK0027	undefined	107	45	@@@	@@@	linguistic	_	_	End=84.045
108-0	SPK0023	undefined	108	_	@@@@	@@@@	linguistic	_	_	Begin=83.347|End=85.229
109-0	SPK0026	undefined	109	_	@@@	@@@	linguistic	_	_	Begin=83.412
109-1	SPK0026	undefined	109	_	ол	ол	linguistic	_	_	_
109-2	SPK0026	undefined	109	_	@анау	@анау	linguistic	_	_	_
109-3	SPK0026	undefined	109	_	@	@	linguistic	_	_	End=86.007
110-0	SPK0024	undefined	110	_	@@@	@@@	linguistic	_	_	Begin=83.862|End=85.197
111-0	SPK0027	Falling	111	46	Сол	Сол	linguistic	_	_	Begin=85.119
111-1	SPK0027	Falling	111	46	кездегі	кездегі	linguistic	_	_	_
111-2	SPK0027	Falling	111	46	бала	бала	linguistic	_	_	_
111-3	SPK0027	Falling	111	46	әне.	әне	linguistic	_	_	End=86.387
112-0	SPK0024	Falling	112	47	Иә	Иә	linguistic	_	_	Begin=86.283
112-1	SPK0024	Falling	112	47	анда-санда	анда-санда	linguistic	_	_	_
112-2	SPK0024	Falling	112	47	бізде	бізде	linguistic	_	_	_
112-3	SPK0024	Falling	112	47	жүретұғын	жүретұғын	linguistic	_	_	_
112-4	SPK0024	Falling	112	47	мынау.	мынау	linguistic	_	_	End=87.469
113-0	SPK0026	undefined	113	_	####	####	unknown	_	_	Begin=87.418|End=88.88
114-0	SPK0024	Falling	114	48	Тә:тті	Тәтті	linguistic	_	Prolongation=1	Begin=87.469
114-1	SPK0024	Falling	114	48	бола	бола	linguistic	_	_	_
114-2	SPK0024	Falling	114	48	тұғын.	тұғын	linguistic	_	_	End=88.509
115-0	SPK0027	Falling	115	49	¬Сая	Сая	linguistic	_	Anonymized=Yes	Begin=88.423
115-1	SPK0027	Falling	115	49	апай	апай	linguistic	_	_	_
115-2	SPK0027	Falling	115	49	сосын	сосын	linguistic	_	_	_
115-3	SPK0027	Falling	115	49	жақсы	жақсы	linguistic	_	_	_
115-4	SPK0027	Falling	115	49	көреді	көреді	linguistic	_	_	_
115-5	SPK0027	Falling	115	49	оны.	оны	linguistic	_	_	End=90.023
116-0	SPK0024	Falling	116	50	Менде	Менде	linguistic	_	_	Begin=88.509
116-1	SPK0024	Falling	116	50	жүретұғын.	жүретұғын	linguistic	_	_	End=89.514
117-0	SPK0026	Continuing	117	_	Иә,	Иә	linguistic	_	_	Begin=89.037|End=89.805
118-0	SPK0026	Falling	118	_	а.	а	linguistic	_	_	Begin=89.928|End=90.605
119-0	SPK0024	Falling	119	_	Аа.	Аа	linguistic	_	_	Begin=90.129|End=90.709
120-0	SPK0027	Falling	120	51	Сіз	Сіз	linguistic	_	_	Begin=90.44
120-1	SPK0027	Falling	120	51	жақсы	жақсы	linguistic	_	_	_
120-2	SPK0027	Falling	120	51	көресіз	көресіз	linguistic	_	_	_
120-3	SPK0027	Falling	120	51	сосын	сосын	linguistic	_	_	_
120-4	SPK0027	Falling	120	51	¬Серікжанды.	Серікжанды	linguistic	_	Anonymized=Yes	End=92.938
121-0	SPK0024	Falling	121	52	Біздің	Біздің	linguistic	_	_	Begin=91.822
121-1	SPK0024	Falling	121	52	үйде	үйде	linguistic	_	_	_
121-2	SPK0024	Falling	121	52	жүретұғын.	жүретұғын	linguistic	_	_	End=93.376
122-0	SPK0026	Continuing	122	53	О-	О-	linguistic	_	Interrupted=Yes	Begin=91.832
122-1	SPK0026	Continuing	122	53	оны,	оны	linguistic	_	_	End=92.957
123-0	SPK0023	Falling	123	54	Аха.	Аха	linguistic	_	_	Begin=92.705|End=93.403
124-0	SPK0026	Continuing	124	55	кішкентай	кішкентай	linguistic	_	_	Begin=92.957
124-1	SPK0026	Continuing	124	55	күнінде	күнінде	linguistic	_	_	_
124-2	SPK0026	Continuing	124	55	әгі	әгі	linguistic	_	_	_
124-3	SPK0026	Continuing	124	55	көбінде	көбінде	linguistic	_	_	_
124-4	SPK0026	Continuing	124	55	қойынымда,	қойынымда	linguistic	_	_	End=95.042
125-0	SPK0023	Rising	125	56	Екеуі	Екеуі	linguistic	_	_	Begin=94.718
125-1	SPK0023	Rising	125	56	свиданиеға	свиданиеға	linguistic	_	_	_
125-2	SPK0023	Rising	125	56	кетіп	кетіп	linguistic	_	_	_
125-3	SPK0023	Rising	125	56	қалады	қалады	linguistic	_	_	_
125-4	SPK0023	Rising	125	56	иә?	иә	linguistic	_	_	End=96.789
126-0	SPK0026	Interrupted	126	55	келіп	келіп	linguistic	_	_	Begin=95.042
126-1	SPK0026	Interrupted	126	55	жат—	жат—	linguistic	_	Interrupted=Yes	End=96.466
127-0	SPK0026	Interrupted	127	57	Екеуі	Екеуі	linguistic	_	_	Begin=96.9
127-1	SPK0026	Interrupted	127	57	сүйісіп	сүйісіп	linguistic	_	_	_
127-2	SPK0026	Interrupted	127	57	алай#	алай#	linguistic	_	_	_
127-3	SPK0026	Interrupted	127	57	###—	###—	linguistic	_	Interrupted=Yes	End=99.482
128-0	SPK0025	undefined	128	_	@@@@@	@@@@@	linguistic	_	_	Begin=97.877|End=99.416
129-0	SPK0023	undefined	129	_	@@@@@@@	@@@@@@@	linguistic	_	_	Begin=97.989|End=100.192
130-0	SPK0024	undefined	130	_	######	######	unknown	_	_	Begin=99.778|End=101.836
131-0	SPK0027	undefined	131	_	######	######	unknown	_	_	Begin=100.828
131-1	SPK0027	undefined	131	_	@@	@@	linguistic	_	_	End=102.371
132-0	SPK0026	Falling	132	58	Шын.	Шын	linguistic	_	_	Begin=101.038|End=101.566
133-0	SPK0023	undefined	133	_	@@	@@	linguistic	_	_	Begin=102.472
133-1	SPK0023	undefined	133	_	##	##	unknown	_	_	End=103.866
134-0	SPK0026	Falling	134	59	Енді	Енді	linguistic	_	_	Begin=102.628
134-1	SPK0026	Falling	134	59	немене	немене	linguistic	_	_	_
134-2	SPK0026	Falling	134	59	істейсіңдер	істейсіңдер	linguistic	_	_	_
134-3	SPK0026	Falling	134	59	ей.	ей	linguistic	_	_	End=103.761
135-0	SPK0023	Continuing	135	60	Көріп	Көріп	linguistic	_	_	Begin=103.866
135-1	SPK0023	Continuing	135	60	тұрған	тұрған	linguistic	_	_	_
135-2	SPK0023	Continuing	135	60	шығар	шығар	linguistic	_	_	_
135-3	SPK0023	Continuing	135	60	терезеден,	терезеден	linguistic	_	_	End=104.943
136-0	SPK0026	undefined	136	_	#	#	unknown	_	_	Begin=104.654|End=105.927
137-0	SPK0023	Falling	137	60	балконның	балконның	linguistic	_	_	Begin=104.943
137-1	SPK0023	Falling	137	60	ар	ар	linguistic	_	_	_
137-2	SPK0023	Falling	137	60	жағында	жағында	linguistic	_	_	_
137-3	SPK0023	Falling	137	60	#	#	unknown	_	_	_
137-4	SPK0023	Falling	137	60	енді.	енді	linguistic	_	_	End=106.258
138-0	SPK0024	Falling	138	61	Не	Не	linguistic	_	_	Begin=104.976
