token_id	speaker	iu_type	tu_id	span	form	type	modality	features	align
29-1	SPK0023	Falling	29	кету	кету	linguistic			
29-2	SPK0023	Falling	29	керек	керек	linguistic			
29-3	SPK0023	Falling	29	маған.	маған	linguistic			End=26.934
30-0	SPK0023	Falling	30	¬Бердаққа.	Бердаққа	linguistic		Anonymized=Yes	Begin=27.306|End=28.043
31-0	SPK0024	Falling	31	Иә.	Иә	linguistic			Begin=28.097|End=28.658
32-0	SPK0026	Rising	32	¬Бердаққа?	Бердаққа	linguistic		Anonymized=Yes	Begin=29.038|End=29.711
33-0	SPK0023	Falling	33	Иә.	Иә	linguistic			Begin=29.334|End=29.789
34-0	SPK0023	undefined	34	#####	#####	unknown			Begin=29.789|End=30.589
35-0	SPK0023	Falling	35	Анау.	Анау	linguistic			Begin=30.918|End=31.342
36-0	SPK0023	Falling	36	оятады.	оятады	linguistic			Begin=32.092|End=32.771
37-0	SPK0028	Falling	37	Алло.	Алло	linguistic			Begin=32.277|End=32.961
38-0	SPK0026	Falling	38	Мхм.	Мхм	linguistic			Begin=33.427|End=34.154
39-0	SPK0023	Continuing	39	Чё-то,	Чё-то	linguistic			Begin=33.954|End=34.623
40-0	SPK0023	Continuing	40	#,	#	unknown			Begin=34.711|End=35.189
41-0	SPK0028	Falling	41	Я	Я	linguistic			Begin=35.319
41-1	SPK0028	Falling	41	дома.	дома	linguistic			End=36.420
42-0	SPK0023	Continuing	42	ол,	ол	linguistic			Begin=35.438|End=35.691
43-0	SPK0023	Falling	43	болды	болды	linguistic			Begin=35.691
43-1	SPK0023	Falling	43	ғой	ғой	linguistic			
43-2	SPK0023	Falling	43	деймін	деймін	linguistic			
43-3	SPK0023	Falling	43	дейді.	дейді	linguistic			End=36.870
44-0	SPK0024	Falling	44	Ммм.	Ммм	linguistic			Begin=36.705|End=37.422
45-0	SPK0026	Falling	45	Неге.	Неге	linguistic			Begin=36.784|End=37.514
46-0	SPK0026	Falling	46	Немене	Немене	linguistic			Begin=37.652
46-1	SPK0026	Falling	46	болды.	болды	linguistic			End=38.506
47-0	SPK0024	Falling	47	¬Бердаққа	Бердаққа	linguistic		Anonymized=Yes	Begin=37.662
47-1	SPK0024	Falling	47	кетіп	кетіп	linguistic			
47-2	SPK0024	Falling	47	бара	бара	linguistic			
47-3	SPK0024	Falling	47	жатқанда	жатқанда	linguistic			
47-4	SPK0024	Falling	47	айтады.	айтады	linguistic			End=39.031
48-0	SPK0023	Continuing	48	¬Бердақ,	Бердақ	linguistic		Anonymized=Yes	Begin=38.377|End=38.847
49-0	SPK0023	Continuing	49	е-	е	linguistic		Interrupted=Yes	Begin=38.850
49-1	SPK0023	Continuing	49	е-,	е	linguistic		Interrupted=Yes	End=39.199
50-0	SPK0023	Falling	50	¬Бердақ.	Бердақ	linguistic		Anonymized=Yes	Begin=39.199|End=39.752
51-0	SPK0023	Falling	51	Мен	Мен	linguistic			Begin=39.816
51-1	SPK0023	Falling	51	айтамын	айтамын	linguistic			
51-2	SPK0023	Falling	51	қойшы	қойшы	linguistic			
51-3	SPK0023	Falling	51	эй	эй	linguistic			
51-4	SPK0023	Falling	51	өзің.	өзің	linguistic			End=40.773
52-0	SPK0023	Continuing	52	Мен	Мен	linguistic			Begin=40.773
52-1	SPK0023	Continuing	52	бүйтіп,	бүйтіп	linguistic			End=41.178
53-0	SPK0023	Falling	53	теріс	теріс	linguistic			Begin=41.184
53-1	SPK0023	Falling	53	қарап	қарап	linguistic			
53-2	SPK0023	Falling	53	жатып	жатып	linguistic			
53-3	SPK0023	Falling	53	алғанмын.	алғанмын	linguistic			End=42.401
54-0	SPK0026	Falling	54	Иә.	Иә	linguistic			Begin=42.432|End=42.995
55-0	SPK0023	Continuing	55	Бір	Бір	linguistic			Begin=43.728
55-1	SPK0023	Continuing	55	күні	күні	linguistic			
55-2	SPK0023	Continuing	55	қайта	қайта	linguistic			
55-3	SPK0023	Continuing	55	айналып	айналып	linguistic			
55-4	SPK0023	Continuing	55	айтты,	айтты	linguistic			End=44.877
56-0	SPK0023	Falling	56	эй	эй	linguistic			Begin=44.877
56-1	SPK0023	Falling	56	кет-	кет	linguistic		Interrupted=Yes	
56-2	SPK0023	Falling	56	чё-то	чё-то	linguistic			
56-3	SPK0023	Falling	56	бітті.	бітті	linguistic			End=46.251
57-0	SPK0023	Falling	57	Cодан	Cодан	linguistic			Begin=47.331
57-1	SPK0023	Falling	57	айдап	айдап	linguistic			
57-2	SPK0023	Falling	57	апарды.	апарды	linguistic			End=48.126
58-0	SPK0023	Falling	58	Cодан	Cодан	linguistic			Begin=48.126
58-1	SPK0023	Falling	58	кейін.	кейін	linguistic			End=48.489
59-0	SPK0024	Falling	59	Берші	Берші	linguistic			Begin=48.436
59-1	SPK0024	Falling	59	ананы.	ананы	linguistic			End=48.952
60-0	SPK0024	Falling	60	Әне	Әне	linguistic			Begin=48.952
60-1	SPK0024	Falling	60	тряпка.	тряпка	linguistic			End=49.452
61-0	SPK0025	Falling	61	Әне:	Әне	linguistic		Prolongation=2	Begin=49.451
61-1	SPK0025	Falling	61	##.	##	unknown			End=51.236
62-0	SPK0024	undefined	62	#	#	unknown			Begin=49.452|End=49.678
63-0	SPK0023	Rising	63	Нешеде	Нешеде	linguistic			Begin=49.569
63-1	SPK0023	Rising	63	еді?	еді	linguistic			End=50.381
64-0	SPK0023	undefined	64	#####	#####	unknown			Begin=50.523|End=51.360
65-0	SPK0025	Falling	65	Қойшы.	Қойшы	linguistic			Begin=52.359|End=52.885
66-0	SPK0025	Continuing	66	Түнімен	Түнімен	linguistic			Begin=52.885
66-1	SPK0025	Continuing	66	жатты	жатты	linguistic			
66-2	SPK0025	Continuing	66	да,	да	linguistic			End=53.585
67-0	SPK0025	Falling	67	ертеңінде	ертеңінде	linguistic			Begin=53.585
67-1	SPK0025	Falling	67	кетті	кетті	linguistic			
67-2	SPK0025	Falling	67	ғой.	ғой	linguistic			End=54.521
68-0	SPK0027	Rising	68	Неменені?	Неменені	linguistic			Begin=54.132|End=54.803
69-0	SPK0025	undefined	69	@@@	@@@	linguistic			Begin=54.853|End=55.415
70-0	SPK0023	Falling	70	Жоқ	Жоқ	linguistic			Begin=55.321
70-1	SPK0023	Falling	70	эй.	эй	linguistic			End=55.505
71-0	SPK0023	Falling	71	Таңертең	Таңертең	linguistic			Begin=55.505
71-1	SPK0023	Falling	71	апардым	апардым	linguistic			
71-2	SPK0023	Falling	71	ғой.	ғой	linguistic			End=56.201
72-0	SPK0023	Falling	72	Түнде	Түнде	linguistic			Begin=56.299
72-1	SPK0023	Falling	72	апардым	апардым	linguistic			
72-2	SPK0023	Falling	72	ғой.	ғой	linguistic			End=57.136
73-0	SPK0025	Falling	73	Жоқ.	Жоқ	linguistic			Begin=56.641|End=57.117
74-0	SPK0025	Continuing	74	Түнде	Түнде	linguistic			Begin=57.131
74-1	SPK0025	Continuing	74	барып,	барып	linguistic			End=57.777
75-0	SPK0025	Continuing	75	ертеңінде,	ертеңінде	linguistic			Begin=57.788|End=58.449
76-0	SPK0025	Falling	76	түсте	түсте	linguistic			Begin=58.449
76-1	SPK0025	Falling	76	бірақ	бірақ	linguistic			
76-2	SPK0025	Falling	76	кетті	кетті	linguistic			
76-3	SPK0025	Falling	76	ғой.	ғой	linguistic			End=59.382
77-0	SPK0023	Falling	77	Ңаа.	Ңаа	linguistic			Begin=59.237|End=60.349
78-0	SPK0023	Falling	78	###.	###	unknown			Begin=60.605|End=61.406
79-0	SPK0024	Falling	79	Әкел	Әкел	linguistic			Begin=62.279
79-1	SPK0024	Falling	79	өзім	өзім	linguistic			
79-2	SPK0024	Falling	79	не	не	linguistic			
79-3	SPK0024	Falling	79	ете	ете	linguistic			
79-4	SPK0024	Falling	79	саламын.	саламын	linguistic			End=63.318
80-0	SPK0027	Falling	80	Бар	Бар	linguistic			Begin=63.027
80-1	SPK0027	Falling	80	ойнатсаңшы.	ойнатсаңшы	linguistic			End=64.383
81-0	SPK0028	Falling	81	¬Серікжан	Серікжан	linguistic		Anonymized=Yes	Begin=64.440
81-1	SPK0028	Falling	81	ойнатып	ойнатып	linguistic			
81-2	SPK0028	Falling	81	отыр	отыр	linguistic			
81-3	SPK0028	Falling	81	ғой.	ғой	linguistic			End=65.382
82-0	SPK0027	Rising	82	¬Серікжанға	Серікжанға	linguistic		Anonymized=Yes	Begin=65.145
82-1	SPK0027	Rising	82	бере	бере	linguistic			
82-2	SPK0027	Rising	82	салдың	салдың	linguistic			
82-3	SPK0027	Rising	82	иә?	иә	linguistic			End=66.457
83-0	SPK0028	Rising	83	Өзі	Өзі	linguistic			Begin=66.444
83-1	SPK0028	Rising	83	сұрап	сұрап	linguistic			
83-2	SPK0028	Rising	83	алды	алды	linguistic			
83-3	SPK0028	Rising	83	ғой?	ғой	linguistic			End=67.461
84-0	SPK0027	Falling	84	Ммм.	Ммм	linguistic			Begin=67.646|End=68.228
85-0	SPK0026	Continuing	85	Ана,	Ана	linguistic			Begin=71.939|End=72.525
86-0	SPK0026	Continuing	86	¬Манаттардың	Манаттардың	linguistic		Anonymized=Yes	Begin=73.471
86-1	SPK0026	Continuing	86	тәрбиесі,	тәрбиесі	linguistic			End=75.200
87-0	SPK0026	Continuing	87	міне,	міне	linguistic			Begin=76.341|End=76.934
88-0	SPK0026	Continuing	88	шәй	шәй	linguistic			Begin=77.279
88-1	SPK0026	Continuing	88	ішкей	ішкей	linguistic			
88-2	SPK0026	Continuing	88	жатырмыз	жатырмыз	linguistic			
88-3	SPK0026	Continuing	88	ғой	ғой	linguistic			
88-4	SPK0026	Continuing	88	иә,	иә	linguistic			End=78.471
89-0	SPK0026	Falling	89	бала	бала	linguistic			Begin=78.678
89-1	SPK0026	Falling	89	жоқ.	жоқ	linguistic			End=79.348
90-0	SPK0026	Continuing	90	Балаға	Балаға	linguistic			Begin=79.926
90-1	SPK0026	Continuing	90	біреуге,	біреуге	linguistic			End=81.346
91-0	SPK0026	Continuing	91	өзінің	өзінің	linguistic			Begin=82.068
91-1	SPK0026	Continuing	91	еркіменен,	еркіменен	linguistic			End=82.970
92-0	SPK0026	Continuing	92	мен	мен	linguistic			Begin=83.141
92-1	SPK0026	Continuing	92	бала	бала	linguistic			
92-2	SPK0026	Continuing	92	ойната	ойната	linguistic			
92-3	SPK0026	Continuing	92	тұрамын,	тұрамын	linguistic			End=84.292
93-0	SPK0026	Falling	93	сендер	сендер	linguistic			Begin=84.294
93-1	SPK0026	Falling	93	т-	т	linguistic		Interrupted=Yes	
93-2	SPK0026	Falling	93	тамақтарыңды	тамақтарыңды	linguistic			
93-3	SPK0026	Falling	93	ішіп	ішіп	linguistic			
93-4	SPK0026	Falling	93	алыңдар	алыңдар	linguistic			
93-5	SPK0026	Falling	93	дейді.	дейді	linguistic			End=86.142
94-0	SPK0026	Falling	94	Санжар	Санжар	linguistic			Begin=86.739
94-1	SPK0026	Falling	94	болса	болса	linguistic			
94-2	SPK0026	Falling	94	Санжар.	Санжар	linguistic			End=87.937
95-0	SPK0026	Falling	95	Ммм.	Ммм	linguistic			Begin=88.762|End=89.386
96-0	SPK0026	Falling	96	Қызы	Қызы	linguistic			Begin=89.478
96-1	SPK0026	Falling	96	болса	болса	linguistic			
96-2	SPK0026	Falling	96	қызы.	қызы	linguistic			End=90.840
97-0	SPK0026	Falling	97	Наргиз	Наргиз	linguistic			Begin=91.145
97-1	SPK0026	Falling	97	болса	болса	linguistic			
97-2	SPK0026	Falling	97	Наргиз.	Наргиз	linguistic			End=92.557
98-0	SPK0026	undefined	98	(H)	(H)	_			Begin=92.557|End=92.915
99-0	SPK0026	undefined	99	COUGHS	COUGHS	paraverbal	_		Begin=92.915|End=93.863
100-0	SPK0023	Continuing	100	Ооо,	Ооо	linguistic			Begin=94.313|End=94.751
101-0	SPK0023	Falling	101	######.	######	unknown			Begin=94.751|End=96.362
102-0	SPK0026	Continuing	102	Балаларын	Балаларын	linguistic			Begin=95.693
102-1	SPK0026	Continuing	102	ойнатып,	ойнатып	linguistic			End=97.247
103-0	SPK0026	undefined	103	COUGHS	COUGHS	paraverbal	_		Begin=97.247|End=97.591
104-0	SPK0026	Continuing	104	жоқ	жоқ	linguistic			Begin=97.591
104-1	SPK0026	Continuing	104	бәріміз	бәріміз	linguistic			
104-2	SPK0026	Continuing	104	бірге	бірге	linguistic			
104-3	SPK0026	Continuing	104	отырамыз,	отырамыз	linguistic			End=98.658
105-0	SPK0026	Falling	105	балалар	балалар	linguistic			Begin=98.658
105-1	SPK0026	Falling	105	бәрі	бәрі	linguistic			
105-2	SPK0026	Falling	105	отырады.	отырады	linguistic			End=99.751
106-0	SPK0026	Continuing	106	Сол	Сол	linguistic			Begin=99.842
106-1	SPK0026	Continuing	106	өз	өз	linguistic			
106-2	SPK0026	Continuing	106	ө-	ө	linguistic		Interrupted=Yes	
106-3	SPK0026	Continuing	106	ө-,	ө	linguistic		Interrupted=Yes	End=100.642
107-0	SPK0026	Falling	107	өзі	өзі	linguistic			Begin=100.642
107-1	SPK0026	Falling	107	біреу	біреу	linguistic			
107-2	SPK0026	Falling	107	шығады	шығады	linguistic			
107-3	SPK0026	Falling	107	ішінен.	ішінен	linguistic			End=101.899
108-0	SPK0026	Falling	108	Баланы	Баланы	linguistic			Begin=101.899
108-1	SPK0026	Falling	108	мен	мен	linguistic			
108-2	SPK0026	Falling	108	ойната	ойната	linguistic			
108-3	SPK0026	Falling	108	тұрамын	тұрамын	linguistic			
108-4	SPK0026	Falling	108	деп.	деп	linguistic			End=103.542
109-0	SPK0024	Falling	109	Мхм	Мхм	linguistic	_		Begin=103.189|End=104.025
110-0	SPK0023	Falling	110	Мхм.	Мхм	linguistic			Begin=103.189|End=104.032
111-0	SPK0026	Falling	111	Сөйтеді	Сөйтеді	linguistic			Begin=104.352
111-1	SPK0026	Falling	111	екен.	екен	linguistic			End=105.094
112-0	SPK0023	Falling	112	Аааа.	Аааа	linguistic			Begin=105.830|End=106.431
113-0	SPK0026	Continuing	113	Ал,	Ал	linguistic			Begin=106.778|End=107.204
114-0	SPK0026	Continuing	114	үлкендер,	үлкендер	linguistic			Begin=107.204|End=107.736
115-0	SPK0026	Falling	115	не	не	linguistic			Begin=107.736
115-1	SPK0026	Falling	115	етпейді.	етпейді	linguistic			End=108.349
116-0	SPK0026	Falling	116	¬Манат	Манат	linguistic		Anonymized=Yes	Begin=108.780
116-1	SPK0026	Falling	116	отырады.	отырады	linguistic			End=109.422
117-0	SPK0026	Falling	117	Там	Там	linguistic			Begin=109.422
117-1	SPK0026	Falling	117	¬Дина	Дина	linguistic		Anonymized=Yes	
117-2	SPK0026	Falling	117	отырады.	отырады	linguistic			End=110.307
118-0	SPK0026	Continuing	118	А	А	linguistic			Begin=110.572
118-1	SPK0026	Continuing	118	сол	сол	linguistic			
118-2	SPK0026	Continuing	118	ана,	ана	linguistic			End=111.145
119-0	SPK0026	Falling	119	үш	үш	linguistic			Begin=111.161
119-1	SPK0026	Falling	119	баланың	баланың	linguistic			
119-2	SPK0026	Falling	119	біреуі.	біреуі	linguistic			End=112.439
120-0	SPK0026	undefined	120	COUGHS	COUGHS	paraverbal	_		Begin=116.484|End=117.709
121-0	SPK0026	Continuing	121	Кәдімөскей,	Кәдімөскей	linguistic			Begin=117.709|End=118.479
122-0	SPK0026	Falling	122	ойнатып	ойнатып	linguistic			Begin=118.479
122-1	SPK0026	Falling	122	отыра	отыра	linguistic			
122-2	SPK0026	Falling	122	тұрады.	тұрады	linguistic			End=120.121
123-0	SPK0027	Continuing	123	Сіз	Сіз	linguistic			Begin=120.943
123-1	SPK0027	Continuing	123	сорпаңызды,	сорпаңызды	linguistic			End=121.662
124-0	SPK0027	Rising	124	ішіп	ішіп	linguistic			Begin=121.662
124-1	SPK0027	Rising	124	алдыңыз	алдыңыз	linguistic			
124-2	SPK0027	Rising	124	ба?	ба	linguistic			End=122.258
125-0	SPK0026	Falling	125	Сөйтеді	Сөйтеді	linguistic			Begin=122.298
125-1	SPK0026	Falling	125	екен.	екен	linguistic			End=122.901
126-0	SPK0024	Falling	126	Содан.	Содан	linguistic			Begin=122.933|End=123.511
127-0	SPK0027	Falling	127	А-	А	linguistic		Interrupted=Yes	Begin=123.226
127-1	SPK0027	Falling	127	араластырсаңызшы	араластырсаңызшы	linguistic			
127-2	SPK0027	Falling	127	ананы.	ананы	linguistic			End=124.836
128-0	SPK0024	Falling	128	Араластырамын.	Араластырамын	linguistic			Begin=124.783|End=125.856
129-0	SPK0027	Falling	129	Майы	Майы	linguistic			Begin=124.842
129-1	SPK0027	Falling	129	қатып	қатып	linguistic			
129-2	SPK0027	Falling	129	қалыпты.	қалыпты	linguistic			End=125.859
130-0	SPK0026	Falling	130	Ол	Ол	linguistic			Begin=126.133
130-1	SPK0026	Falling	130	біледі.	біледі	linguistic			End=127.193
131-0	SPK0026	Falling	131	Қалай	Қалай	linguistic			Begin=127.244
131-1	SPK0026	Falling	131	ішетінін.	ішетінін	linguistic			End=128.454
132-0	SPK0023	undefined	132	@@	@@	linguistic			Begin=127.801|End=128.426
133-0	SPK0026	Falling	133	Біледі	Біледі	linguistic			Begin=130.785
133-1	SPK0026	Falling	133	ғой.	ғой	linguistic			End=132.159
134-0	SPK0027	undefined	134	(Hx)	(Hx)	_			Begin=132.284|End=132.662
135-0	SPK0026	Falling	135	Араластырып	Араластырып	linguistic			Begin=132.957
135-1	SPK0026	Falling	135	араластарып	араластарып	linguistic			
135-2	SPK0026	Falling	135	ішіп	ішіп	linguistic			
135-3	SPK0026	Falling	135	ал.	ал	linguistic			End=134.511
136-0	SPK0023	Continuing	136	Келмегелі	Келмегелі	linguistic			Begin=134.508
136-1	SPK0023	Continuing	136	бір,	бір	linguistic			End=135.269
137-0	SPK0023	Continuing	137	алты	алты	linguistic			Begin=135.269
137-1	SPK0023	Continuing	137	жылдай	жылдай	linguistic			
137-2	SPK0023	Continuing	137	болып	болып	linguistic			
137-3	SPK0023	Continuing	137	қалды	қалды	linguistic			
137-4	SPK0023	Continuing	137	ғой	ғой	linguistic			
137-5	SPK0023	Continuing	137	деймін	деймін	linguistic			
137-6	SPK0023	Continuing	137	иә	иә	linguistic			
137-7	SPK0023	Continuing	137	осы	осы	linguistic			
137-8	SPK0023	Continuing	137	үйге,	үйге	linguistic			End=136.394
138-0	SPK0027	Falling	138	Айтпа	Айтпа	linguistic			Begin=136.057
138-1	SPK0027	Falling	138	деймін.	деймін	linguistic			End=137.057
139-0	SPK0023	Rising	139	иә?	иә	linguistic			Begin=136.394|End=137.038
140-0	SPK0027	Falling	140	Мен	Мен	linguistic			Begin=137.057
140-1	SPK0027	Falling	140	¬Жанар	Жанар	linguistic		Anonymized=Yes	
140-2	SPK0027	Falling	140	біздің	біздің	linguistic			
140-3	SPK0027	Falling	140	үйге	үйге	linguistic			
140-4	SPK0027	Falling	140	бірінші	бірінші	linguistic			
140-5	SPK0027	Falling	140	рет	рет	linguistic			
140-6	SPK0027	Falling	140	келіп	келіп	linguistic			
140-7	SPK0027	Falling	140	тұр.	тұр	linguistic			End=139.021
141-0	SPK0025	Continuing	141	Мен	Мен	linguistic			Begin=137.880
141-1	SPK0025	Continuing	141	де,	де	linguistic			End=138.571
142-0	SPK0025	Continuing	142	келіп,	келіп	linguistic			Begin=138.571|End=139.039
143-0	SPK0025	Falling	143	келіп	келіп	linguistic			Begin=139.039
143-1	SPK0025	Falling	143	көрген	көрген	linguistic			
143-2	SPK0025	Falling	143	жоқпын.	жоқпын	linguistic			End=139.657
144-0	SPK0025	undefined	144	Бірінші	Бірінші	linguistic			Begin=139.657
144-1	SPK0025	undefined	144	рез	рез	linguistic			
144-2	SPK0025	undefined	144	келіп	келіп	linguistic			
144-3	SPK0025	undefined	144	тұрмын	тұрмын	linguistic			
144-4	SPK0025	undefined	144	@@	@@	linguistic			End=140.862
145-0	SPK0024	Falling	145	Ааа.	Ааа	linguistic			Begin=140.143|End=141.121
146-0	SPK0023	Continuing	146	Лента	Лента	linguistic			Begin=141.036
146-1	SPK0023	Continuing	146	тарту	тарту	linguistic			
146-2	SPK0023	Continuing	146	керек	керек	linguistic			
146-3	SPK0023	Continuing	146	еді,	еді	linguistic			End=142.205
147-0	SPK0027	Rising	147	Иә?	Иә	linguistic			Begin=141.145|End=141.481
148-0	SPK0027	Falling	148	Вообще	Вообще	linguistic			Begin=141.481
148-1	SPK0027	Falling	148	келіп	келіп	linguistic			
148-2	SPK0027	Falling	148	көрген	көрген	linguistic			
148-3	SPK0027	Falling	148	жоқ.	жоқ	linguistic			End=142.716
149-0	SPK0023	undefined	149	жаңа	жаңа	linguistic			Begin=142.208
149-1	SPK0023	undefined	149	иә	иә	linguistic			
149-2	SPK0023	undefined	149	@@@	@@@	linguistic			End=143.601
150-0	SPK0027	Falling	150	А.	А	linguistic			Begin=142.989|End=143.447
151-0	SPK0026	Falling	151	Әй.	Әй	linguistic			Begin=144.643|End=145.064
152-0	SPK0026	Falling	152	Маған	Маған	linguistic			Begin=145.189
152-1	SPK0026	Falling	152	рақмет	рақмет	linguistic			
152-2	SPK0026	Falling	152	айт.	айт	linguistic			End=146.284
153-0	SPK0026	Falling	153	Мен	Мен	linguistic			Begin=146.374
153-1	SPK0026	Falling	153	алып	алып	linguistic			
153-2	SPK0026	Falling	153	келдім.	келдім	linguistic			End=147.586
154-0	SPK0027	Falling	154	Рақмет	Рақмет	linguistic			Begin=146.799
154-1	SPK0027	Falling	154	сізге.	сізге	linguistic			End=148.221
155-0	SPK0026	Falling	155	Аха.	Аха	linguistic			Begin=147.770|End=148.376
156-0	SPK0025	undefined	156	@@@@	@@@@	linguistic			Begin=148.166|End=149.798
157-0	SPK0027	undefined	157	@@@@@@	@@@@@@	linguistic			Begin=148.221|End=149.796
158-0	SPK0026	Falling	158	Үйден	Үйден	linguistic			Begin=149.987
158-1	SPK0026	Falling	158	алып	алып	linguistic			
158-2	SPK0026	Falling	158	келдім.	келдім	linguistic			End=151.114
159-0	SPK0024	undefined	159	Маған	Маған	linguistic			Begin=151.082
159-1	SPK0024	undefined	159	рақмет	рақмет	linguistic			End=152.035
160-0	SPK0026	Interrupted	160	Кел-	Кел	linguistic		Interrupted=Yes	Begin=151.114|End=151.870
161-0	SPK0026	Falling	161	келініңді.	келініңді	linguistic			Begin=151.870|End=152.933
162-0	SPK0024	Falling	162	Тостырып	Тостырып	linguistic			Begin=152.035
162-1	SPK0024	Falling	162	қойдың	қойдың	linguistic			
162-2	SPK0024	Falling	162	ғой.	ғой	linguistic			End=153.498
163-0	SPK0024	Continuing	163	Қазір	Қазір	linguistic			Begin=153.849
163-1	SPK0024	Continuing	163	келеді,	келеді	linguistic			End=154.861
164-0	SPK0024	Falling	164	келеді	келеді	linguistic			Begin=154.861
164-1	SPK0024	Falling	164	деп.	деп	linguistic			End=155.454
165-0	SPK0024	Falling	165	Мына	Мына	linguistic			Begin=155.460
165-1	SPK0024	Falling	165	кісіні.	кісіні	linguistic			End=156.395
