token_id	speaker	iu_type	tu_id	span	form	type	modality	features	align
125-0	SPK0027	Rising	125	Тоқитыныңды	Тоқитыныңды	linguistic			Begin=500.909
125-1	SPK0027	Rising	125	алып	алып	linguistic			
125-2	SPK0027	Rising	125	келіп	келіп	linguistic			
125-3	SPK0027	Rising	125	пе	пе	linguistic			
125-4	SPK0027	Rising	125	едің?	едің	linguistic			End=502.010
126-0	SPK0032	Continuing	126	Алып	Алып	linguistic			Begin=503.270
126-1	SPK0032	Continuing	126	келгенмін,	келгенмін	linguistic			End=504.270
127-0	SPK0032	Continuing	127	ананы	ананы	linguistic			Begin=504.270
127-1	SPK0032	Continuing	127	өлшеп	өлшеп	linguistic			
127-2	SPK0032	Continuing	127	алып,	алып	linguistic			End=505.040
128-0	SPK0032	Falling	128	мынаны	мынаны	linguistic			Begin=505.060
128-1	SPK0032	Falling	128	не	не	linguistic			
128-2	SPK0032	Falling	128	етіп	етіп	linguistic			
128-3	SPK0032	Falling	128	аламын	аламын	linguistic			
128-4	SPK0032	Falling	128	деп.	деп	linguistic			End=505.820
129-0	SPK0032	Falling	129	Тоқимын	Тоқимын	linguistic			Begin=505.820
129-1	SPK0032	Falling	129	деп.	деп	linguistic			End=506.937
130-0	SPK0027	Continuing	130	Телевизордың	Телевизордың	linguistic			Begin=506.847
130-1	SPK0027	Continuing	130	артында,	артында	linguistic			End=507.770
131-0	SPK0027	Falling	131	өлшейтін.	өлшейтін	linguistic			Begin=507.770|End=508.600
132-0	SPK0027	Falling	132	Қай	Қай	linguistic			Begin=510.510
132-1	SPK0027	Falling	132	жерде	жерде	linguistic			
132-2	SPK0027	Falling	132	еді	еді	linguistic			
132-3	SPK0027	Falling	132	өзі.	өзі	linguistic			End=511.840
133-0	SPK0032	Continuing	133	Инемді:,	Инемді	linguistic		Prolongation=5	Begin=511.250|End=512.193
134-0	SPK0032	Continuing	134	бір,	бір	linguistic			Begin=512.193|End=512.611
135-0	SPK0032	Falling	135	қалған	қалған	linguistic			Begin=512.611
135-1	SPK0032	Falling	135	жіптерді	жіптерді	linguistic			
135-2	SPK0032	Falling	135	алып	алып	linguistic			
135-3	SPK0032	Falling	135	келгенмін.	келгенмін	linguistic			End=514.012
136-0	SPK0032	Falling	136	Көлденең	Көлденең	linguistic			Begin=519.480
136-1	SPK0032	Falling	136	мынамен	мынамен	linguistic			
136-2	SPK0032	Falling	136	бірдей	бірдей	linguistic			
136-3	SPK0032	Falling	136	қылып	қылып	linguistic			
136-4	SPK0032	Falling	136	тоқимын.	тоқимын	linguistic			End=521.540
137-0	SPK0032	Continuing	137	Ана,	Ана	linguistic			Begin=521.550|End=522.372
138-0	SPK0032	Continuing	138	ұзыныңды	ұзыныңды	linguistic			Begin=522.414
138-1	SPK0032	Continuing	138	ары	ары	linguistic			
138-2	SPK0032	Continuing	138	қарай,	қарай	linguistic			End=523.290
139-0	SPK0032	Continuing	139	шығарыңқырап,	шығарыңқырап	linguistic			Begin=523.290|End=524.054
140-0	SPK0032	Falling	140	сол	сол	linguistic			Begin=524.054
140-1	SPK0032	Falling	140	ұзынын	ұзынын	linguistic			
140-2	SPK0032	Falling	140	не	не	linguistic			
140-3	SPK0032	Falling	140	етіп	етіп	linguistic			
140-4	SPK0032	Falling	140	алсам	алсам	linguistic			
140-5	SPK0032	Falling	140	болды.	болды	linguistic			End=525.473
141-0	SPK0032	Falling	141	Өлшеп	Өлшеп	linguistic			Begin=525.473
141-1	SPK0032	Falling	141	алсам.	алсам	linguistic			End=526.684
142-0	SPK0027	Falling	142	Қасықпен	Қасықпен	linguistic			Begin=580.430
142-1	SPK0027	Falling	142	же	же	linguistic			
142-2	SPK0027	Falling	142	мама.	мама	linguistic			End=581.567
143-0	SPK0027	Falling	143	Жей	Жей	linguistic			Begin=581.567
143-1	SPK0027	Falling	143	алмасаң.	алмасаң	linguistic			End=582.315
144-0	SPK0032	Falling	144	Иә.	Иә	linguistic			Begin=581.570|End=582.585
145-0	SPK0027	Rising	145	Ұйықтадың	Ұйықтадың	linguistic			Begin=657.150
145-1	SPK0027	Rising	145	ба	ба	linguistic			
145-2	SPK0027	Rising	145	кішкене?	кішкене	linguistic			End=658.920
146-0	SPK0032	Falling	146	Ұйықтап	Ұйықтап	linguistic			Begin=658.920
146-1	SPK0032	Falling	146	қалыппын.	қалыппын	linguistic			End=660.280
147-0	SPK0027	Falling	147	Помидор	Помидор	linguistic			Begin=662.650
147-1	SPK0027	Falling	147	жесеңші.	жесеңші	linguistic			End=663.920
148-0	SPK0032	Continuing	148	Түнде,	Түнде	linguistic			Begin=664.500|End=665.720
149-0	SPK0032	Continuing	149	кейде	кейде	linguistic			Begin=667.221
149-1	SPK0032	Continuing	149	ұйқым	ұйқым	linguistic			
149-2	SPK0032	Continuing	149	келмейді,	келмейді	linguistic			End=668.190
150-0	SPK0032	Continuing	150	кейде	кейде	linguistic			Begin=668.190
150-1	SPK0032	Continuing	150	сөйтемін	сөйтемін	linguistic			
150-2	SPK0032	Continuing	150	міне,	міне	linguistic			End=669.645
151-0	SPK0032	Falling	151	ұйқым	ұйқым	linguistic			Begin=669.670
151-1	SPK0032	Falling	151	келмейді.	келмейді	linguistic			End=670.550
152-0	SPK0027	Falling	152	Өй	Өй	linguistic			Begin=704.876
152-1	SPK0027	Falling	152	әкеңнің	әкеңнің	linguistic			
152-2	SPK0027	Falling	152	басы	басы	linguistic			
152-3	SPK0027	Falling	152	құрғыр.	құрғыр	linguistic			End=706.660
153-0	SPK0032	Falling	153	Ау.	Ау	linguistic			Begin=706.690|End=707.520
154-0	SPK0027	Falling	154	Әкелші	Әкелші	linguistic			Begin=707.525
154-1	SPK0027	Falling	154	орап	орап	linguistic			
154-2	SPK0027	Falling	154	берейін.	берейін	linguistic			End=708.668
155-0	SPK0032	undefined	155	@@@@	@@@@	linguistic			Begin=709.010|End=710.030
156-0	SPK0027	Continuing	156	Күйісің	Күйісің	linguistic			Begin=709.920
156-1	SPK0027	Continuing	156	кетті	кетті	linguistic			
156-2	SPK0027	Continuing	156	ғой,	ғой	linguistic			End=711.360
157-0	SPK0027	Falling	157	тамақ	тамақ	linguistic			Begin=711.610
157-1	SPK0027	Falling	157	жегің	жегің	linguistic			
157-2	SPK0027	Falling	157	келіп	келіп	linguistic			
