token_id	speaker	iu_type	iu_id	tu_id	span	form	type	modality	features	align
28-0	SPK0031	Falling	28	23	ойба:й.	ойбай	linguistic	_	Prolongation=3	Begin=51.084|End=52.384
29-0	SPK0032	Continuing	29	24	Соны	Соны	linguistic	_	_	Begin=51.284
29-1	SPK0032	Continuing	29	24	анау,	анау	linguistic	_	_	End=51.739
30-0	SPK0032	Falling	30	24	отын	отын	linguistic	_	_	Begin=51.739
30-1	SPK0032	Falling	30	24	ғой	ғой	linguistic	_	_	_
30-2	SPK0032	Falling	30	24	енді	енді	linguistic	_	_	_
30-3	SPK0032	Falling	30	24	кескізіп	кескізіп	linguistic	_	_	_
30-4	SPK0032	Falling	30	24	алса.	алса	linguistic	_	_	End=53.553
31-0	SPK0032	Continuing	31	25	Электр,	Электр	linguistic	_	_	Begin=54.112|End=54.535
32-0	SPK0032	Continuing	32	25	ана,	ана	linguistic	_	_	Begin=54.535|End=55.165
33-0	SPK0031	Falling	33	_	##	##	unknown	_	_	Begin=54.6|End=55.212
34-0	SPK0032	Continuing	34	25	электрдің	электрдің	linguistic	_	_	Begin=55.261
34-1	SPK0032	Continuing	34	25	жүйесі	жүйесі	linguistic	_	_	_
34-2	SPK0032	Continuing	34	25	жақын,	жақын	linguistic	_	_	End=56.785
35-0	SPK0032	Falling	35	25	құлатпаймыз	құлатпаймыз	linguistic	_	_	Begin=56.785
35-1	SPK0032	Falling	35	25	дейді.	дейді	linguistic	_	_	End=57.71
36-0	SPK0031	Continuing	36	26	Иә,	Иә	linguistic	_	_	Begin=57.574|End=57.89
37-0	SPK0031	Continuing	37	26	қо-,	қо-	linguistic	_	Interrupted=Yes	Begin=57.89|End=58.2
38-0	SPK0031	Continuing	38	27	оны,	оны	linguistic	_	_	Begin=58.2|End=58.667
39-0	SPK0031	Continuing	39	28	Мына	Мына	linguistic	_	_	Begin=59.318
39-1	SPK0031	Continuing	39	28	жағы	жағы	linguistic	_	_	_
39-2	SPK0031	Continuing	39	28	бос	бос	linguistic	_	_	_
39-3	SPK0031	Continuing	39	28	екен,	екен	linguistic	_	_	End=60.422
40-0	SPK0031	Continuing	40	28	өзінің,	өзінің	linguistic	_	_	Begin=60.423|End=60.805
41-0	SPK0031	Continuing	41	28	стайкісіне	стайкісіне	linguistic	_	_	Begin=60.805
41-1	SPK0031	Continuing	41	28	қарай,	қарай	linguistic	_	_	End=61.655
42-0	SPK0031	Falling	42	28	тарту	тарту	linguistic	_	_	Begin=61.667
42-1	SPK0031	Falling	42	28	керек	керек	linguistic	_	_	_
42-2	SPK0031	Falling	42	28	ананы.	ананы	linguistic	_	_	End=62.941
43-0	SPK0031	Continuing	43	29	Тартып	Тартып	linguistic	_	_	Begin=63.203
43-1	SPK0031	Continuing	43	29	байлап	байлап	linguistic	_	_	_
43-2	SPK0031	Continuing	43	29	қойып	қойып	linguistic	_	_	_
43-3	SPK0031	Continuing	43	29	құлатса,	құлатса	linguistic	_	_	End=64.692
44-0	SPK0031	Rising	44	29	болды?	болды	linguistic	_	_	Begin=64.692|End=65.188
45-0	SPK0031	Falling	45	30	Өзіне	Өзіне	linguistic	_	_	Begin=65.622
45-1	SPK0031	Falling	45	30	қарай	қарай	linguistic	_	_	_
45-2	SPK0031	Falling	45	30	тартып.	тартып	linguistic	_	_	End=66.492
46-0	SPK0031	Continuing	46	31	Ой	Ой	linguistic	_	_	Begin=73.761
46-1	SPK0031	Continuing	46	31	құдай,	құдай	linguistic	_	_	End=74.625
47-0	SPK0031	Falling	47	31	оны	оны	linguistic	_	_	Begin=74.625
47-1	SPK0031	Falling	47	31	кім	кім	linguistic	_	_	_
47-2	SPK0031	Falling	47	31	істейді.	істейді	linguistic	_	_	End=75.635
48-0	SPK0031	Falling	48	32	Ол	Ол	linguistic	_	_	Begin=76.979
48-1	SPK0031	Falling	48	32	үшін	үшін	linguistic	_	_	_
48-2	SPK0031	Falling	48	32	ұзын	ұзын	linguistic	_	_	_
48-3	SPK0031	Falling	48	32	####.	####	unknown	_	_	End=78.839
49-0	SPK0032	Falling	49	33	Істейтін	Істейтін	linguistic	_	_	Begin=77.635
49-1	SPK0032	Falling	49	33	ана	ана	linguistic	_	_	_
49-2	SPK0032	Falling	49	33	қолқандай	қолқандай	linguistic	_	_	_
49-3	SPK0032	Falling	49	33	кісі	кісі	linguistic	_	_	_
49-4	SPK0032	Falling	49	33	жүр	жүр	linguistic	_	_	_
49-5	SPK0032	Falling	49	33	емес	емес	linguistic	_	_	_
49-6	SPK0032	Falling	49	33	пе	пе	linguistic	_	_	_
49-7	SPK0032	Falling	49	33	еді.	еді	linguistic	_	_	End=79.906
50-0	SPK0031	Continuing	50	34	Ей	Ей	linguistic	_	_	Begin=79.471
50-1	SPK0031	Continuing	50	34	соны	соны	linguistic	_	_	_
50-2	SPK0031	Continuing	50	34	мм,	мм	disfluency	_	_	End=80.345
51-0	SPK0031	Falling	51	34	жоқ	жоқ	linguistic	_	_	Begin=80.345
51-1	SPK0031	Falling	51	34	қой	қой	linguistic	_	_	_
51-2	SPK0031	Falling	51	34	ол.	ол	linguistic	_	_	End=81.489
52-0	SPK0031	Falling	52	35	Әйтпесе	Әйтпесе	linguistic	_	_	Begin=81.581
52-1	SPK0031	Falling	52	35	анау	анау	linguistic	_	_	_
52-2	SPK0031	Falling	52	35	жанталасса	жанталасса	linguistic	_	_	_
52-3	SPK0031	Falling	52	35	қоя	қоя	linguistic	_	_	_
52-4	SPK0031	Falling	52	35	ма.	ма	linguistic	_	_	End=83.53
53-0	SPK0031	Falling	53	36	Бәрін	Бәрін	linguistic	_	_	Begin=84.732
53-1	SPK0031	Falling	53	36	істеуге	істеуге	linguistic	_	_	_
53-2	SPK0031	Falling	53	36	болады.	болады	linguistic	_	_	End=85.889
54-0	SPK0031	Rising	54	37	##	##	unknown	_	_	Begin=86.024|End=86.418
55-0	SPK0031	Falling	55	37	Бірдеңе	Бірдеңе	linguistic	_	_	Begin=86.418
55-1	SPK0031	Falling	55	37	әшейін	әшейін	linguistic	_	_	_
55-2	SPK0031	Falling	55	37	отырған	отырған	linguistic	_	_	_
55-3	SPK0031	Falling	55	37	әшейін.	әшейін	linguistic	_	_	End=88.141
56-0	SPK0031	Falling	56	38	Әгі	Әгі	linguistic	_	_	Begin=88.484
56-1	SPK0031	Falling	56	38	жайлау	жайлау	linguistic	_	_	_
56-2	SPK0031	Falling	56	38	екінші.	екінші	linguistic	_	_	End=90.135
57-0	SPK0031	Falling	57	39	Содан	Содан	linguistic	_	_	Begin=92.073
57-1	SPK0031	Falling	57	39	#########	#########	unknown	_	_	End=94.758
58-0	SPK0032	Falling	58	_	######	######	unknown	_	_	Begin=99.855|End=101.261
59-0	SPK0031	Falling	59	40	Енді	Енді	linguistic	_	_	Begin=106.706
59-1	SPK0031	Falling	59	40	қайтеді.	қайтеді	linguistic	_	_	End=107.465
60-0	SPK0031	Continuing	60	41	Жалғыз	Жалғыз	linguistic	_	_	Begin=107.465
60-1	SPK0031	Continuing	60	41	ол,	ол	linguistic	_	_	End=108.077
61-0	SPK0031	Falling	61	41	не	не	linguistic	_	_	Begin=108.088
61-1	SPK0031	Falling	61	41	істейді.	істейді	linguistic	_	_	End=109.049
62-0	SPK0031	Continuing	62	42	Құдай,	Құдай	linguistic	_	_	Begin=109.471|End=109.93
63-0	SPK0031	Falling	63	42	ай.	ай	linguistic	_	_	Begin=109.93|End=110.383
64-0	SPK0032	Continuing	64	43	Не	Не	linguistic	_	_	Begin=110.364
64-1	SPK0032	Continuing	64	43	бала	бала	linguistic	_	_	_
64-2	SPK0032	Continuing	64	43	ұсақ	ұсақ	linguistic	_	_	_
64-3	SPK0032	Continuing	64	43	дейді,	дейді	linguistic	_	_	End=111.416
65-0	SPK0032	Continuing	65	43	не,	не	linguistic	_	_	Begin=111.416|End=111.963
66-0	SPK0032	Falling	66	43	жұмыс	жұмыс	linguistic	_	_	Begin=111.963
66-1	SPK0032	Falling	66	43	жоқ	жоқ	linguistic	_	_	_
66-2	SPK0032	Falling	66	43	дейді	дейді	linguistic	_	_	_
66-3	SPK0032	Falling	66	43	әне	әне	linguistic	_	_	_
66-4	SPK0032	Falling	66	43	отыр	отыр	linguistic	_	_	_
66-5	SPK0032	Falling	66	43	шешесі.	шешесі	linguistic	_	_	End=113.898
67-0	SPK0032	Continuing	67	44	Енді	Енді	linguistic	_	_	Begin=115.588
67-1	SPK0032	Continuing	67	44	ана,	ана	linguistic	_	_	End=116.059
68-0	SPK0032	Continuing	68	44	пенсияны,	пенсияны	linguistic	_	_	Begin=116.059|End=116.847
69-0	SPK0032	Falling	69	44	анаған	анаған	linguistic	_	_	Begin=118.282
69-1	SPK0032	Falling	69	44	аударады.	аударады	linguistic	_	_	End=119.235
70-0	SPK0032	Falling	70	45	Сонда	Сонда	linguistic	_	_	Begin=120.346
70-1	SPK0032	Falling	70	45	несі	несі	linguistic	_	_	_
70-2	SPK0032	Falling	70	45	қалады.	қалады	linguistic	_	_	End=121.252
71-0	SPK0031	undefined	71	_	CLEARS_THROAT	CLEARS_THROAT	linguistic	_	_	Begin=122.586|End=123.144
72-0	SPK0031	Rising	72	46	Несі	Несі	linguistic	_	_	Begin=124.636
72-1	SPK0031	Rising	72	46	қалады?	қалады	linguistic	_	_	End=125.833
73-0	SPK0031	Falling	73	_	##	##	unknown	_	_	Begin=127.482|End=128.323
74-0	SPK0031	Falling	74	47	Cол	Cол	linguistic	_	_	Begin=128.513
74-1	SPK0031	Falling	74	47	күнге	күнге	linguistic	_	_	_
74-2	SPK0031	Falling	74	47	дейін	дейін	linguistic	_	_	_
74-3	SPK0031	Falling	74	47	сол	сол	linguistic	_	_	_
74-4	SPK0031	Falling	74	47	мәшінді	мәшінді	linguistic	_	_	_
74-5	SPK0031	Falling	74	47	алмай	алмай	linguistic	_	_	_
74-6	SPK0031	Falling	74	47	сол.	сол	linguistic	_	_	End=130.862
75-0	SPK0032	Falling	75	48	Содан	Содан	linguistic	_	_	Begin=129.747
75-1	SPK0032	Falling	75	48	кейін	кейін	linguistic	_	_	_
75-2	SPK0032	Falling	75	48	әгі	әгі	linguistic	_	_	_
75-3	SPK0032	Falling	75	48	сиыр	сиыр	linguistic	_	_	_
75-4	SPK0032	Falling	75	48	с-.	с-	linguistic	_	Interrupted=Yes	End=131.071
76-0	SPK0032	Falling	76	48	Тағы	Тағы	linguistic	_	_	Begin=131.078
76-1	SPK0032	Falling	76	48	бір	бір	linguistic	_	_	_
76-2	SPK0032	Falling	76	48	сиыр	сиыр	linguistic	_	_	_
76-3	SPK0032	Falling	76	48	сатып	сатып	linguistic	_	_	_
76-4	SPK0032	Falling	76	48	аламыз	аламыз	linguistic	_	_	_
76-5	SPK0032	Falling	76	48	ба	ба	linguistic	_	_	_
76-6	SPK0032	Falling	76	48	дегенбіз	дегенбіз	linguistic	_	_	_
76-7	SPK0032	Falling	76	48	дейді.	дейді	linguistic	_	_	End=133.847
77-0	SPK0032	undefined	77	_	@	@	linguistic	_	_	Begin=135.948|End=136.753
78-0	SPK0032	Falling	78	49	#	#	unknown	_	_	Begin=138.884
78-1	SPK0032	Falling	78	49	ұстап	ұстап	linguistic	_	_	_
78-2	SPK0032	Falling	78	49	қалдым	қалдым	linguistic	_	_	_
78-3	SPK0032	Falling	78	49	дейді.	дейді	linguistic	_	_	End=139.824
79-0	SPK0032	Falling	79	49	Таңертең	Таңертең	linguistic	_	_	Begin=139.988
79-1	SPK0032	Falling	79	49	дейді.	дейді	linguistic	_	_	End=140.661
80-0	SPK0032	Falling	80	50	¬Сапарәли	Сапарәли	linguistic	_	Anonymized=Yes	Begin=140.661
80-1	SPK0032	Falling	80	50	айтты.	айтты	linguistic	_	_	End=141.396
81-0	SPK0032	Falling	81	50	Шығамын	Шығамын	linguistic	_	_	Begin=141.396
81-1	SPK0032	Falling	81	50	да	да	linguistic	_	_	_
81-2	SPK0032	Falling	81	50	алды	алды	linguistic	_	_	_
81-3	SPK0032	Falling	81	50	артыма	артыма	linguistic	_	_	_
81-4	SPK0032	Falling	81	50	қарап	қарап	linguistic	_	_	_
81-5	SPK0032	Falling	81	50	тұрамын	тұрамын	linguistic	_	_	_
81-6	SPK0032	Falling	81	50	дейді.	дейді	linguistic	_	_	End=143.253
82-0	SPK0032	Falling	82	51	Баяғыда	Баяғыда	linguistic	_	_	Begin=143.506
82-1	SPK0032	Falling	82	51	мен	мен	linguistic	_	_	_
82-2	SPK0032	Falling	82	51	сөйтіп	сөйтіп	linguistic	_	_	_
82-3	SPK0032	Falling	82	51	бұзау	бұзау	linguistic	_	_	_
82-4	SPK0032	Falling	82	51	айдап	айдап	linguistic	_	_	_
82-5	SPK0032	Falling	82	51	жатқанда.	жатқанда	linguistic	_	_	End=145.953
83-0	SPK0032	Falling	83	_	##########	##########	unknown	_	_	Begin=146.419|End=148.616
84-0	SPK0032	Falling	84	52	Соны	Соны	linguistic	_	_	Begin=150.618
84-1	SPK0032	Falling	84	52	мен	мен	linguistic	_	_	_
84-2	SPK0032	Falling	84	52	де	де	linguistic	_	_	_
84-3	SPK0032	Falling	84	52	айттым.	айттым	linguistic	_	_	End=151.371
85-0	SPK0032	Continuing	85	52	Осы	Осы	linguistic	_	_	Begin=151.394
85-1	SPK0032	Continuing	85	52	мына,	мына	linguistic	_	_	End=152.206
86-0	SPK0032	Falling	86	52	ауылда	ауылда	linguistic	_	_	Begin=153.161
86-1	SPK0032	Falling	86	52	көп	көп	linguistic	_	_	_
86-2	SPK0032	Falling	86	52	емес	емес	linguistic	_	_	_
86-3	SPK0032	Falling	86	52	пе.	пе	linguistic	_	_	End=154.207
87-0	SPK0032	Falling	87	52	¬Сәшкенің	Сәшкенің	linguistic	_	Anonymized=Yes	Begin=154.207
87-1	SPK0032	Falling	87	52	үйінде	үйінде	linguistic	_	_	_
87-2	SPK0032	Falling	87	52	сиыр	сиыр	linguistic	_	_	_
87-3	SPK0032	Falling	87	52	көп	көп	linguistic	_	_	_
87-4	SPK0032	Falling	87	52	дейді.	дейді	linguistic	_	_	End=155.853
88-0	SPK0032	Falling	88	52	Сол	Сол	linguistic	_	_	Begin=155.853
88-1	SPK0032	Falling	88	52	сияқты	сияқты	linguistic	_	_	_
88-2	SPK0032	Falling	88	52	малдар	малдар	linguistic	_	_	_
88-3	SPK0032	Falling	88	52	көп	көп	linguistic	_	_	_
88-4	SPK0032	Falling	88	52	қой	қой	linguistic	_	_	_
88-5	SPK0032	Falling	88	52	енді	енді	linguistic	_	_	_
88-6	SPK0032	Falling	88	52	сататын.	сататын	linguistic	_	_	End=157.947
89-0	SPK0031	Falling	89	53	Иә	Иә	linguistic	_	_	Begin=157.433
89-1	SPK0031	Falling	89	53	сататын	сататын	linguistic	_	_	_
89-2	SPK0031	Falling	89	53	өзінің	өзінің	linguistic	_	_	_
89-3	SPK0031	Falling	89	53	маңайынан	маңайынан	linguistic	_	_	_
89-4	SPK0031	Falling	89	53	алу	алу	linguistic	_	_	_
89-5	SPK0031	Falling	89	53	керек	керек	linguistic	_	_	_
89-6	SPK0031	Falling	89	53	ол.	ол	linguistic	_	_	End=159.888
90-0	SPK0032	Falling	90	54	Сенімді	Сенімді	linguistic	_	_	Begin=159.524
90-1	SPK0032	Falling	90	54	нәрседен.	нәрседен	linguistic	_	_	End=161.018
91-0	SPK0031	Continuing	91	53	¬Қосаннан	Қосаннан	linguistic	_	Anonymized=Yes	Begin=160.355
91-1	SPK0031	Continuing	91	53	алмай	алмай	linguistic	_	_	_
91-2	SPK0031	Continuing	91	53	Қосанда,	Қосанда	linguistic	_	_	End=161.903
92-0	SPK0031	Falling	92	53	оның	оның	linguistic	_	_	Begin=161.903
92-1	SPK0031	Falling	92	53	неменесі	неменесі	linguistic	_	_	_
92-2	SPK0031	Falling	92	53	бар	бар	linguistic	_	_	_
92-3	SPK0031	Falling	92	53	әкеңнің	әкеңнің	linguistic	_	_	_
92-4	SPK0031	Falling	92	53	аузын.	аузын	linguistic	_	_	End=163.345
93-0	SPK0031	undefined	93	_	CLEARS_THROAT	CLEARS_THROAT	linguistic	_	_	Begin=163.81|End=164.384
94-0	SPK0032	Falling	94	55	Сенімді	Сенімді	linguistic	_	_	Begin=166.914
94-1	SPK0032	Falling	94	55	кісіден.	кісіден	linguistic	_	_	End=168.036
95-0	SPK0032	undefined	95	_	@	@	linguistic	_	_	Begin=177.511|End=178.487
96-0	SPK0031	undefined	96	_	(H)	(H)	inhale	_	_	Begin=178.694
96-1	SPK0031	undefined	96	_	(Hx)	(Hx)	exhale	_	_	End=180.781
97-0	SPK0031	undefined	97	_	(H)	(H)	inhale	_	_	Begin=181.071
97-1	SPK0031	undefined	97	_	(Hx)	(Hx)	exhale	_	_	End=182.983
98-0	SPK0032	undefined	98	_	BURPS	BURPS	linguistic	_	_	Begin=182.08|End=183.497
99-0	SPK0032	Falling	99	56	Күршім	Күршім	linguistic	_	_	Begin=206.076
99-1	SPK0032	Falling	99	56	қандай	қандай	linguistic	_	_	_
99-2	SPK0032	Falling	99	56	ыстық	ыстық	linguistic	_	_	_
99-3	SPK0032	Falling	99	56	деп	деп	linguistic	_	_	_
99-4	SPK0032	Falling	99	56	қояды	қояды	linguistic	_	_	_
99-5	SPK0032	Falling	99	56	¬Нүке.	Нүке	linguistic	_	Anonymized=Yes	End=208.283
100-0	SPK0032	Falling	100	57	Күйіп	Күйіп	linguistic	_	_	Begin=208.63
100-1	SPK0032	Falling	100	57	тұр	тұр	linguistic	_	_	_
100-2	SPK0032	Falling	100	57	дейді.	дейді	linguistic	_	_	End=209.698
101-0	SPK0031	undefined	101	_	COUGHS	COUGHS	linguistic	_	_	Begin=208.896|End=209.322
102-0	SPK0031	undefined	102	_	COUGHS	COUGHS	linguistic	_	_	Begin=221.055|End=222.724
103-0	SPK0032	Falling	103	58	Қой.	Қой	linguistic	_	_	Begin=222.83|End=223.583
104-0	SPK0032	Falling	104	59	Белім-ай.	Белім-ай	linguistic	_	_	Begin=226.618|End=227.7
105-0	SPK0031	Falling	105	60	Жат	Жат	linguistic	_	_	Begin=228.371
105-1	SPK0031	Falling	105	60	енді.	енді	linguistic	_	_	End=229.137
106-0	SPK0032	Falling	106	61	Белім	Белім	linguistic	_	_	Begin=234.598
106-1	SPK0032	Falling	106	61	ісіп	ісіп	linguistic	_	_	_
106-2	SPK0032	Falling	106	61	қалады.	қалады	linguistic	_	_	End=235.935
107-0	SPK0032	Falling	107	62	¬Жаннаға	Жаннаға	linguistic	_	Anonymized=Yes	Begin=237.17
107-1	SPK0032	Falling	107	62	массаж	массаж	linguistic	_	_	_
107-2	SPK0032	Falling	107	62	жасап	жасап	linguistic	_	_	_
107-3	SPK0032	Falling	107	62	берді	берді	linguistic	_	_	_
107-4	SPK0032	Falling	107	62	о.	о	linguistic	_	_	End=238.836
108-0	SPK0032	Falling	108	62	Әгі	Әгі	linguistic	_	_	Begin=239.95
108-1	SPK0032	Falling	108	62	нені	нені	linguistic	_	_	_
108-2	SPK0032	Falling	108	62	жағып	жағып	linguistic	_	_	_
108-3	SPK0032	Falling	108	62	отырып	отырып	linguistic	_	_	_
108-4	SPK0032	Falling	108	62	¬Күнназ.	Күнназ	linguistic	_	Anonymized=Yes	End=241.988
109-0	SPK0031	Falling	109	63	¬Жәнелге	Жәнелге	linguistic	_	Anonymized=Yes	Begin=245.111
109-1	SPK0031	Falling	109	63	жасау	жасау	linguistic	_	_	_
109-2	SPK0031	Falling	109	63	керек	керек	linguistic	_	_	_
109-3	SPK0031	Falling	109	63	белі	белі	linguistic	_	_	_
109-4	SPK0031	Falling	109	63	ауырып	ауырып	linguistic	_	_	_
109-5	SPK0031	Falling	109	63	жүр.	жүр	linguistic	_	_	End=247.259
110-0	SPK0032	Falling	110	64	¬Сәкөге	Сәкөге	linguistic	_	Anonymized=Yes	Begin=248.287
110-1	SPK0032	Falling	110	64	жасадым	жасадым	linguistic	_	_	_
110-2	SPK0032	Falling	110	64	дейді.	дейді	linguistic	_	_	End=249.902
111-0	SPK0031	Falling	111	65	¬Жәнелге.	Жәнелге	linguistic	_	Anonymized=Yes	Begin=250.012|End=250.593
112-0	SPK0032	Falling	112	66	Иә	Иә	linguistic	_	_	Begin=250.868
112-1	SPK0032	Falling	112	66	соны	соны	linguistic	_	_	_
112-2	SPK0032	Falling	112	66	айтамын.	айтамын	linguistic	_	_	End=252.0
113-0	SPK0032	Falling	113	_	######	######	unknown	_	_	Begin=259.935|End=261.501
114-0	SPK0031	Falling	114	67	И:	И	linguistic	_	Prolongation=0	Begin=308.357
114-1	SPK0031	Falling	114	67	әкең	әкең	linguistic	_	_	_
114-2	SPK0031	Falling	114	67	а.	а	linguistic	_	_	End=309.066
115-0	SPK0032	Continuing	115	68	Көзі	Көзі	linguistic	_	_	Begin=309.102
115-1	SPK0032	Continuing	115	68	қандай	қандай	linguistic	_	_	_
115-2	SPK0032	Continuing	115	68	көкпембек,	көкпембек	linguistic	_	_	End=310.183
116-0	SPK0032	Falling	116	68	қаншықтың.	қаншықтың	linguistic	_	_	Begin=310.183|End=310.736
117-0	SPK0032	Falling	117	69	Крем	Крем	linguistic	_	_	Begin=311.734
117-1	SPK0032	Falling	117	69	дейді.	дейді	linguistic	_	_	End=312.416
118-0	SPK0032	Falling	118	70	Телохранитель.	Телохранитель	linguistic	_	_	Begin=314.145|End=315.291
119-0	SPK0031	Falling	119	71	@Тү.	@Тү	linguistic	_	_	Begin=329.576|End=330.275
