token_id	speaker	iu_type	iu_id	tu_id	span	form	type	modality	features	align
20-2	SPK3002	Falling	20	11	бас	бас	linguistic	_	_	_
20-3	SPK3002	Falling	20	11	бар.	бар	linguistic	_	_	End=367.981
21-0	SPK3002	Continuing	21	12	Ну	Ну	linguistic	_	_	Begin=368.007
21-1	SPK3002	Continuing	21	12	этот	этот	linguistic	_	_	_
21-2	SPK3002	Continuing	21	12	анандай,	анандай	linguistic	_	_	End=369.046
22-0	SPK3002	Falling	22	12	шнур.	шнур	linguistic	_	_	Begin=369.07|End=369.82
23-0	SPK3001	Falling	23	13	Жарайды.	Жарайды	linguistic	_	_	Begin=369.82|End=370.984
24-0	SPK3002	undefined	24	_	###	###	unknown	_	_	Begin=369.851|End=370.795
25-0	SPK3002	undefined	25	_	###	###	unknown	_	_	Begin=370.795|End=371.799
26-0	SPK3002	Continuing	26	14	Спасатели	Спасатели	linguistic	_	_	Begin=372.218
26-1	SPK3002	Continuing	26	14	всегда:,	всегда	linguistic	_	Prolongation=5	End=375.153
27-0	SPK3002	Continuing	27	15	мынасын	мынасын	linguistic	_	_	Begin=375.164
27-1	SPK3002	Continuing	27	15	тоже	тоже	linguistic	_	_	_
27-2	SPK3002	Continuing	27	15	бүйтіп	бүйтіп	linguistic	_	_	_
27-3	SPK3002	Continuing	27	15	салып,	салып	linguistic	_	_	End=376.005
28-0	SPK3002	Falling	28	15	қойдым	қойдым	linguistic	_	_	Begin=376.005
28-1	SPK3002	Falling	28	15	###.	###	unknown	_	_	End=376.96
29-0	SPK3002	Continuing	29	16	Следующий,	Следующий	linguistic	_	_	Begin=377.877|End=378.632
30-0	SPK3002	Falling	30	16	создаем	создаем	linguistic	_	_	Begin=378.632
30-1	SPK3002	Falling	30	16	праздник	праздник	linguistic	_	_	_
30-2	SPK3002	Falling	30	16	дейді.	дейді	linguistic	_	_	End=379.95
31-0	SPK3001	undefined	31	_	BURPS	BURPS	linguistic	_	_	Begin=403.937|End=405.21
32-0	SPK3001	Falling	32	17	Қалай	Қалай	linguistic	_	_	Begin=424.96
32-1	SPK3001	Falling	32	17	болды	болды	linguistic	_	_	_
32-2	SPK3001	Falling	32	17	сонда.	сонда	linguistic	_	_	End=426.85
33-0	SPK3001	Rising	33	18	Болды	Болды	linguistic	_	_	Begin=426.85
33-1	SPK3001	Rising	33	18	иә	иә	linguistic	_	_	_
33-2	SPK3001	Rising	33	18	андағы?	андағы	linguistic	_	_	End=427.585
34-0	SPK3001	Falling	34	19	Төртінші	Төртінші	linguistic	_	_	Begin=427.585
34-1	SPK3001	Falling	34	19	сынып.	сынып	linguistic	_	_	End=428.562
35-0	SPK3002	Falling	35	20	Мхм.	Мхм	linguistic	_	_	Begin=428.947|End=429.627
36-0	SPK3001	Falling	36	21	Аха.	Аха	linguistic	_	_	Begin=429.585|End=430.484
37-0	SPK3001	Falling	37	22	Продиктовать.	Продиктовать	linguistic	_	_	Begin=430.688|End=431.49
38-0	SPK3001	undefined	38	23	##	##	unknown	_	_	Begin=431.822|End=432.205
39-0	SPK3001	Continuing	39	23	Жаңағы,	Жаңағы	linguistic	_	_	Begin=432.218|End=432.815
40-0	SPK3001	Continuing	40	23	жаңағы,	жаңағы	linguistic	_	_	Begin=432.831|End=433.365
41-0	SPK3001	Continuing	41	23	¬Алия	Алия	linguistic	_	Anonymized=Yes	Begin=433.365
41-1	SPK3001	Continuing	41	23	жазған,	жазған	linguistic	_	_	End=434.025
42-0	SPK3001	Falling	42	23	###	###	unknown	_	_	Begin=434.029
42-1	SPK3001	Falling	42	23	көре	көре	linguistic	_	_	_
42-2	SPK3001	Falling	42	23	салшы.	салшы	linguistic	_	_	End=434.979
43-0	SPK3002	undefined	43	_	###	###	unknown	_	_	Begin=435.222|End=435.563
44-0	SPK3002	undefined	44	_	###	###	unknown	_	_	Begin=435.563|End=436.555
45-0	SPK3001	Falling	45	24	Иә.	Иә	linguistic	_	_	Begin=435.957|End=436.844
46-0	SPK3002	undefined	46	_	###	###	unknown	_	_	Begin=436.555|End=437.606
47-0	SPK3002	undefined	47	_	###	###	unknown	_	_	Begin=437.618|End=438.7
48-0	SPK3001	undefined	48	_	CLEARS_THROAT	CLEARS_THROAT	linguistic	_	_	Begin=437.642|End=438.348
49-0	SPK3002	Falling	49	25	Он	Он	linguistic	_	_	Begin=464.399
49-1	SPK3002	Falling	49	25	бес-ақ	бес-ақ	linguistic	_	_	_
49-2	SPK3002	Falling	49	25	сағат	сағат	linguistic	_	_	_
49-3	SPK3002	Falling	49	25	алынып	алынып	linguistic	_	_	_
49-4	SPK3002	Falling	49	25	тұр.	тұр	linguistic	_	_	End=466.058
50-0	SPK3002	Falling	50	26	Тоже	Тоже	linguistic	_	_	Begin=466.543
50-1	SPK3002	Falling	50	26	не	не	linguistic	_	_	_
50-2	SPK3002	Falling	50	26	то.	то	linguistic	_	_	End=467.984
51-0	SPK3001	Falling	51	27	Мхм.	Мхм	linguistic	_	_	Begin=467.358|End=467.692
52-0	SPK3001	Falling	52	28	Жарайды.	Жарайды	linguistic	_	_	Begin=467.836|End=468.751
53-0	SPK3002	undefined	53	_	####	####	unknown	_	_	Begin=468.151|End=468.97
54-0	SPK3002	undefined	54	_	####	####	unknown	_	_	Begin=468.979|End=470.193
55-0	SPK3001	Falling	55	29	Мхм.	Мхм	linguistic	_	_	Begin=469.264|End=470.05
56-0	SPK3001	Continuing	56	30	Одан	Одан	linguistic	_	_	Begin=470.684
56-1	SPK3001	Continuing	56	30	кейін,	кейін	linguistic	_	_	End=471.268
57-0	SPK3001	Falling	57	30	көремін	көремін	linguistic	_	_	Begin=471.268
57-1	SPK3001	Falling	57	30	дейді.	дейді	linguistic	_	_	End=471.886
58-0	SPK3002	Falling	58	31	Мхм.	Мхм	linguistic	_	_	Begin=472.307|End=473.149
59-0	SPK3001	Falling	59	30	Ертең	Ертең	linguistic	_	_	Begin=472.991
59-1	SPK3001	Falling	59	30	көремін	көремін	linguistic	_	_	_
59-2	SPK3001	Falling	59	30	дейді.	дейді	linguistic	_	_	End=474.378
60-0	SPK3002	Continuing	60	32	Такс,	Такс	linguistic	_	_	Begin=474.34|End=474.991
61-0	SPK3002	Continuing	61	32	четвертый	четвертый	linguistic	_	_	Begin=474.991
61-1	SPK3002	Continuing	61	32	класс	класс	linguistic	_	_	_
61-2	SPK3002	Continuing	61	32	кетті,	кетті	linguistic	_	_	End=475.775
62-0	SPK3002	Rising	62	32	енді	енді	linguistic	_	_	Begin=475.775
62-1	SPK3002	Rising	62	32	шестой	шестой	linguistic	_	_	_
62-2	SPK3002	Rising	62	32	класс	класс	linguistic	_	_	_
62-3	SPK3002	Rising	62	32	иә?	иә	linguistic	_	_	End=477.042
63-0	SPK3001	Falling	63	33	Мхм.	Мхм	linguistic	_	_	Begin=476.768|End=477.462
64-0	SPK3002	Continuing	64	34	Бли:н,	Блин	linguistic	_	Prolongation=2	Begin=477.655|End=478.915
65-0	SPK3002	undefined	65	35	(H)	(H)	inhale	_	_	Begin=478.96
65-1	SPK3002	undefined	65	35	неге	неге	linguistic	_	_	_
65-2	SPK3002	undefined	65	35	класстарың	класстарың	linguistic	_	_	_
65-3	SPK3002	undefined	65	35	@көп	@көп	linguistic	_	_	_
65-4	SPK3002	undefined	65	35	@өзі	@өзі	linguistic	_	_	_
65-5	SPK3002	undefined	65	35	@@@	@@@	linguistic	_	_	End=481.117
66-0	SPK3001	Falling	66	36	Он	Он	linguistic	_	_	Begin=482.931
66-1	SPK3001	Falling	66	36	сегіз	сегіз	linguistic	_	_	_
66-2	SPK3001	Falling	66	36	сағат.	сағат	linguistic	_	_	End=484.308
67-0	SPK3002	Falling	67	37	Мхм.	Мхм	linguistic	_	_	Begin=484.684|End=485.441
68-0	SPK3001	Falling	68	38	Орыс	Орыс	linguistic	_	_	Begin=491.941
68-1	SPK3001	Falling	68	38	тілі.	тілі	linguistic	_	_	End=492.739
69-0	SPK3002	Falling	69	39	Мхм.	Мхм	linguistic	_	_	Begin=492.739|End=493.487
70-0	SPK3002	Continuing	70	40	Алтыншы	Алтыншы	linguistic	_	_	Begin=493.487
70-1	SPK3002	Continuing	70	40	классың,	классың	linguistic	_	_	End=494.227
71-0	SPK3002	Falling	71	40	вся	вся	linguistic	_	_	Begin=494.227
71-1	SPK3002	Falling	71	40	группа	группа	linguistic	_	_	_
71-2	SPK3002	Falling	71	40	ма.	ма	linguistic	_	_	End=495.484
72-0	SPK3002	Falling	72	40	Весь	Весь	linguistic	_	_	Begin=495.484
72-1	SPK3002	Falling	72	40	класс	класс	linguistic	_	_	_
72-2	SPK3002	Falling	72	40	па.	па	linguistic	_	_	End=496.616
73-0	SPK3001	Falling	73	41	Иә	Иә	linguistic	_	_	Begin=495.588
73-1	SPK3001	Falling	73	41	весь	весь	linguistic	_	_	_
73-2	SPK3001	Falling	73	41	класс.	класс	linguistic	_	_	End=496.718
74-0	SPK3002	Continuing	74	42	Количество	Количество	linguistic	_	_	Begin=496.995
74-1	SPK3002	Continuing	74	42	часов,	часов	linguistic	_	_	End=498.218
75-0	SPK3002	Falling	75	42	жүз	жүз	linguistic	_	_	Begin=498.231
75-1	SPK3002	Falling	75	42	екі	екі	linguistic	_	_	_
75-2	SPK3002	Falling	75	42	ме	ме	linguistic	_	_	_
75-3	SPK3002	Falling	75	42	еді.	еді	linguistic	_	_	End=499.25
76-0	SPK3001	Falling	76	43	Мхм.	Мхм	linguistic	_	_	Begin=499.172|End=499.802
77-0	SPK3001	Falling	77	44	Үш	Үш	linguistic	_	_	Begin=501.379
77-1	SPK3001	Falling	77	44	сағаттан.	сағаттан	linguistic	_	_	End=502.529
78-0	SPK3001	undefined	78	_	CLEARS_THROAT	CLEARS_THROAT	linguistic	_	_	Begin=503.218|End=504.067
79-0	SPK3002	Falling	79	45	Мынаның	Мынаның	linguistic	_	_	Begin=503.626
79-1	SPK3002	Falling	79	45	ішінде	ішінде	linguistic	_	_	_
79-2	SPK3002	Falling	79	45	алты	алты	linguistic	_	_	_
79-3	SPK3002	Falling	79	45	бар	бар	linguistic	_	_	_
79-4	SPK3002	Falling	79	45	екен.	екен	linguistic	_	_	End=504.991
80-0	SPK3002	Falling	80	45	Как	Как	linguistic	_	_	Begin=504.991
80-1	SPK3002	Falling	80	45	раз.	раз	linguistic	_	_	End=505.896
81-0	SPK3002	Falling	81	46	Пятый.	Пятый	linguistic	_	_	Begin=507.627|End=508.638
82-0	SPK3002	Falling	82	47	Вот	Вот	linguistic	_	_	Begin=509.818
82-1	SPK3002	Falling	82	47	шестой.	шестой	linguistic	_	_	End=511.336
83-0	SPK3002	Falling	83	48	Слово	Слово	linguistic	_	_	Begin=511.336
83-1	SPK3002	Falling	83	48	дело	дело	linguistic	_	_	_
83-2	SPK3002	Falling	83	48	великое	великое	linguistic	_	_	_
83-3	SPK3002	Falling	83	48	дейді.	дейді	linguistic	_	_	End=513.021
84-0	SPK3002	Falling	84	49	Ойбай.	Ойбай	linguistic	_	_	Begin=517.775|End=519.15
85-0	SPK3002	Falling	85	50	Міне	Міне	linguistic	_	_	Begin=519.542
85-1	SPK3002	Falling	85	50	екен	екен	linguistic	_	_	_
85-2	SPK3002	Falling	85	50	ғой.	ғой	linguistic	_	_	End=520.734
86-0	SPK3001	Falling	86	51	Оған	Оған	linguistic	_	_	Begin=526.021
86-1	SPK3001	Falling	86	51	не	не	linguistic	_	_	_
86-2	SPK3001	Falling	86	51	керек.	керек	linguistic	_	_	End=527.55
87-0	SPK3001	Continuing	87	52	Е:	Е	linguistic	_	Prolongation=0	Begin=527.55
87-1	SPK3001	Continuing	87	52	соны,	соны	linguistic	_	_	End=528.268
88-0	SPK3001	Continuing	88	_	###,	###	unknown	_	_	Begin=528.291|End=529.126
89-0	SPK3001	undefined	89	_	CLEARS_THROAT	CLEARS_THROAT	linguistic	_	_	Begin=529.126|End=529.654
90-0	SPK3002	undefined	90	53	Ой	Ой	linguistic	_	_	Begin=531.842
90-1	SPK3002	undefined	90	53	мам	мам	linguistic	_	_	_
90-2	SPK3002	undefined	90	53	я	я	linguistic	_	_	_
90-3	SPK3002	undefined	90	53	же–	же–	linguistic	_	_	End=532.836
91-0	SPK3002	Falling	91	53	я	я	linguistic	_	_	Begin=532.836
91-1	SPK3002	Falling	91	53	же	же	linguistic	_	_	_
91-2	SPK3002	Falling	91	53	знаю	знаю	linguistic	_	_	_
91-3	SPK3002	Falling	91	53	что	что	linguistic	_	_	_
91-4	SPK3002	Falling	91	53	делаю.	делаю	linguistic	_	_	End=534.454
92-0	SPK3001	Falling	92	54	Жарайды.	Жарайды	linguistic	_	_	Begin=538.862|End=539.579
93-0	SPK3001	Falling	93	54	Білсең	Білсең	linguistic	_	_	Begin=539.579
93-1	SPK3001	Falling	93	54	болды.	болды	linguistic	_	_	End=540.813
94-0	SPK3002	undefined	94	_	@@@@	@@@@	linguistic	_	_	Begin=540.369|End=541.239
95-0	SPK3001	Falling	95	55	Слово	Слово	linguistic	_	_	Begin=542.048
95-1	SPK3001	Falling	95	55	дело	дело	linguistic	_	_	_
95-2	SPK3001	Falling	95	55	великое.	великое	linguistic	_	_	End=543.913
96-0	SPK3001	Continuing	96	56	Ал	Ал	linguistic	_	_	Begin=544.877
96-1	SPK3001	Continuing	96	56	енді,	енді	linguistic	_	_	End=545.479
97-0	SPK3001	Falling	97	56	қос	қос	linguistic	_	_	Begin=545.483
97-1	SPK3001	Falling	97	56	енді.	енді	linguistic	_	_	End=546.227
98-0	SPK3001	undefined	98	_	CLEARS_THROAT	CLEARS_THROAT	linguistic	_	_	Begin=548.357|End=549.252
99-0	SPK3001	Falling	99	57	Сенің	Сенің	linguistic	_	_	Begin=550.106
99-1	SPK3001	Falling	99	57	де	де	linguistic	_	_	_
99-2	SPK3001	Falling	99	57	көзің	көзің	linguistic	_	_	_
99-3	SPK3001	Falling	99	57	таусылады.	таусылады	linguistic	_	_	End=551.361
100-0	SPK3001	Falling	100	57	Менің	Менің	linguistic	_	_	Begin=551.373
100-1	SPK3001	Falling	100	57	де	де	linguistic	_	_	_
100-2	SPK3001	Falling	100	57	көзім	көзім	linguistic	_	_	_
100-3	SPK3001	Falling	100	57	таусылады.	таусылады	linguistic	_	_	End=552.651
101-0	SPK3001	Continuing	101	58	Енді	Енді	linguistic	_	_	Begin=552.652
101-1	SPK3001	Continuing	101	58	қайтемін,	қайтемін	linguistic	_	_	End=553.279
102-0	SPK3001	Continuing	102	59	кіти	кіти	linguistic	_	_	Begin=553.288
102-1	SPK3001	Continuing	102	59	шыдашы,	шыдашы	linguistic	_	_	End=553.826
103-0	SPK3001	Falling	103	60	осыдан	осыдан	linguistic	_	_	Begin=553.838
103-1	SPK3001	Falling	103	60	кейін	кейін	linguistic	_	_	_
103-2	SPK3001	Falling	103	60	мазаламаймын.	мазаламаймын	linguistic	_	_	End=554.995
104-0	SPK3001	Falling	104	61	Қайдағы	Қайдағы	linguistic	_	_	Begin=555.121
104-1	SPK3001	Falling	104	61	ма.	ма	linguistic	_	_	End=556.194
105-0	SPK3002	Falling	105	62	Мынаны	Мынаны	linguistic	_	_	Begin=555.329
105-1	SPK3002	Falling	105	62	мам	мам	linguistic	_	_	_
105-2	SPK3002	Falling	105	62	немене	немене	linguistic	_	_	_
105-3	SPK3002	Falling	105	62	істеймін.	істеймін	linguistic	_	_	End=556.734
106-0	SPK3001	undefined	106	_	###	###	unknown	_	_	Begin=556.712|End=557.172
107-0	SPK3001	undefined	107	_	#	#	unknown	_	_	Begin=557.172|End=557.684
108-0	SPK3002	undefined	108	_	###	###	unknown	_	_	Begin=558.525|End=559.777
109-0	SPK3001	Continuing	109	63	Таңертең	Таңертең	linguistic	_	_	Begin=559.745
109-1	SPK3001	Continuing	109	63	ерте	ерте	linguistic	_	_	_
109-2	SPK3001	Continuing	109	63	тұрып,	тұрып	linguistic	_	_	End=560.62
110-0	SPK3001	Falling	110	63	басымды	басымды	linguistic	_	_	Begin=560.62
110-1	SPK3001	Falling	110	63	жуып	жуып	linguistic	_	_	_
110-2	SPK3001	Falling	110	63	алмасам	алмасам	linguistic	_	_	_
110-3	SPK3001	Falling	110	63	ба	ба	linguistic	_	_	_
110-4	SPK3001	Falling	110	63	өзі.	өзі	linguistic	_	_	End=561.777
111-0	SPK3002	Falling	111	64	Мен	Мен	linguistic	_	_	Begin=563.836
111-1	SPK3002	Falling	111	64	кеше	кеше	linguistic	_	_	_
111-2	SPK3002	Falling	111	64	душқа	душқа	linguistic	_	_	_
111-3	SPK3002	Falling	111	64	түсіп	түсіп	linguistic	_	_	_
111-4	SPK3002	Falling	111	64	алғанмын.	алғанмын	linguistic	_	_	End=565.078
112-0	SPK3001	Falling	112	65	Істеп	Істеп	linguistic	_	_	Begin=565.933
112-1	SPK3001	Falling	112	65	тұр	тұр	linguistic	_	_	_
112-2	SPK3001	Falling	112	65	ма	ма	linguistic	_	_	_
112-3	SPK3001	Falling	112	65	душтары.	душтары	linguistic	_	_	End=567.019
113-0	SPK3002	Falling	113	66	Мхм.	Мхм	linguistic	_	_	Begin=567.019|End=567.471
114-0	SPK3002	Falling	114	67	Үшеуі	Үшеуі	linguistic	_	_	Begin=568.109
114-1	SPK3002	Falling	114	67	де	де	linguistic	_	_	_
114-2	SPK3002	Falling	114	67	істеп	істеп	linguistic	_	_	_
114-3	SPK3002	Falling	114	67	тұр	тұр	linguistic	_	_	_
114-4	SPK3002	Falling	114	67	екен.	екен	linguistic	_	_	End=569.454
115-0	SPK3001	Falling	115	68	М:.	М	linguistic	_	Prolongation=0	Begin=569.454|End=570.205
116-0	SPK3001	undefined	116	_	YAWNS	YAWNS	linguistic	_	_	Begin=570.905|End=572.952
117-0	SPK3001	Continuing	117	69	Әгі	Әгі	linguistic	_	_	Begin=574.0
117-1	SPK3001	Continuing	117	69	қасыңдағы	қасыңдағы	linguistic	_	_	_
117-2	SPK3001	Continuing	117	69	қыз,	қыз	linguistic	_	_	End=574.675
118-0	SPK3001	Falling	118	69	бәріне	бәріне	linguistic	_	_	Begin=574.675
118-1	SPK3001	Falling	118	69	қосылды	қосылды	linguistic	_	_	_
118-2	SPK3001	Falling	118	69	ма.	ма	linguistic	_	_	End=575.62
119-0	SPK3001	Continuing	119	70	А	А	linguistic	_	_	Begin=575.62
119-1	SPK3001	Continuing	119	70	қыздар	қыздар	linguistic	_	_	_
119-2	SPK3001	Continuing	119	70	ақшаңды	ақшаңды	linguistic	_	_	_
119-3	SPK3001	Continuing	119	70	берді	берді	linguistic	_	_	_
119-4	SPK3001	Continuing	119	70	ме,	ме	linguistic	_	_	End=576.59
120-0	SPK3001	Falling	120	70	үш	үш	linguistic	_	_	Begin=576.59
120-1	SPK3001	Falling	120	70	мыңды.	мыңды	linguistic	_	_	End=577.38
121-0	SPK3002	Falling	121	71	Иә.	Иә	linguistic	_	_	Begin=577.6|End=578.133
122-0	SPK3001	Falling	122	72	М:.	М	linguistic	_	Prolongation=0	Begin=578.155|End=578.958
123-0	SPK3001	undefined	123	_	##	##	unknown	_	_	Begin=579.578|End=580.189
124-0	SPK3002	Continuing	124	73	Қасымыздағы	Қасымыздағы	linguistic	_	_	Begin=579.985
124-1	SPK3002	Continuing	124	73	қыз,	қыз	linguistic	_	_	End=580.48
125-0	SPK3002	Falling	125	73	пока	пока	linguistic	_	_	Begin=580.48
125-1	SPK3002	Falling	125	73	қосылған	қосылған	linguistic	_	_	_
125-2	SPK3002	Falling	125	73	жоқ.	жоқ	linguistic	_	_	End=581.546
126-0	SPK3002	Falling	126	73	Ол	Ол	linguistic	_	_	Begin=581.546
126-1	SPK3002	Falling	126	73	стипендиямды	стипендиямды	linguistic	_	_	_
126-2	SPK3002	Falling	126	73	тосып	тосып	linguistic	_	_	_
126-3	SPK3002	Falling	126	73	жүрмін	жүрмін	linguistic	_	_	_
126-4	SPK3002	Falling	126	73	дейді.	дейді	linguistic	_	_	End=583.045
127-0	SPK3001	Falling	127	74	М:.	М	linguistic	_	Prolongation=0	Begin=582.571|End=583.784
128-0	SPK3001	Rising	128	75	Әгі	Әгі	linguistic	_	_	Begin=583.972
128-1	SPK3001	Rising	128	75	жаңадан	жаңадан	linguistic	_	_	_
128-2	SPK3001	Rising	128	75	келген	келген	linguistic	_	_	_
128-3	SPK3001	Rising	128	75	бе?	бе	linguistic	_	_	End=585.195
129-0	SPK3002	Falling	129	76	Мхм.	Мхм	linguistic	_	_	Begin=584.777|End=585.852
130-0	SPK3001	Falling	130	77	Е:.	Е	linguistic	_	Prolongation=0	Begin=585.25|End=585.912
131-0	SPK3002	Continuing	131	78	Ол,	Ол	linguistic	_	_	Begin=587.197|End=587.577
132-0	SPK3002	Continuing	132	78	немене	немене	linguistic	_	_	Begin=587.577
132-1	SPK3002	Continuing	132	78	болып	болып	linguistic	_	_	_
132-2	SPK3002	Continuing	132	78	еще,	еще	linguistic	_	_	End=588.202
133-0	SPK3002	Falling	133	78	жұмыс	жұмыс	linguistic	_	_	Begin=588.202
133-1	SPK3002	Falling	133	78	істейді	істейді	linguistic	_	_	_
133-2	SPK3002	Falling	133	78	екен.	екен	linguistic	_	_	End=589.135
134-0	SPK3002	Falling	134	78	Нянька	Нянька	linguistic	_	_	Begin=589.135
134-1	SPK3002	Falling	134	78	болып.	болып	linguistic	_	_	End=590.121
135-0	SPK3001	Falling	135	79	Мә:.	Мә	linguistic	_	Prolongation=1	Begin=590.121|End=591.09
136-0	SPK3002	Falling	136	80	Жұмыс	Жұмыс	linguistic	_	_	Begin=590.68
136-1	SPK3002	Falling	136	80	істейді	істейді	linguistic	_	_	_
136-2	SPK3002	Falling	136	80	ғой	ғой	linguistic	_	_	_
136-3	SPK3002	Falling	136	80	деймін.	деймін	linguistic	_	_	End=591.487
137-0	SPK3001	undefined	137	81	CLEARS_THROAT	CLEARS_THROAT	linguistic	_	_	Begin=591.487|End=591.831
138-0	SPK3001	Rising	138	81	Подрабатывает	Подрабатывает	linguistic	_	_	Begin=591.831
138-1	SPK3001	Rising	138	81	иә?	иә	linguistic	_	_	End=592.848
139-0	SPK3002	Falling	139	82	Кажется.	Кажется	linguistic	_	_	Begin=593.0|End=593.437
140-0	SPK3002	Continuing	140	83	КШТ-ға,	КШТ-ға	linguistic	_	_	Begin=593.441|End=594.148
141-0	SPK3002	Falling	141	83	суббота	суббота	linguistic	_	_	Begin=594.148
141-1	SPK3002	Falling	141	83	воскресеньеда	воскресеньеда	linguistic	_	_	_
141-2	SPK3002	Falling	141	83	кетіп	кетіп	linguistic	_	_	_
141-3	SPK3002	Falling	141	83	қалады.	қалады	linguistic	_	_	End=595.833
142-0	SPK3001	Falling	142	84	Аха.	Аха	linguistic	_	_	Begin=595.741|End=596.39
143-0	SPK3002	Continuing	143	85	Ме:н,	Мен	linguistic	_	Prolongation=1	Begin=596.361|End=596.911
144-0	SPK3002	Falling	144	85	нянька	нянька	linguistic	_	_	Begin=596.911
144-1	SPK3002	Falling	144	85	боламын	боламын	linguistic	_	_	_
144-2	SPK3002	Falling	144	85	деді.	деді	linguistic	_	_	End=597.873
145-0	SPK3002	Continuing	145	85	Ну	Ну	linguistic	_	_	Begin=597.873
145-1	SPK3002	Continuing	145	85	типа,	типа	linguistic	_	_	End=598.866
146-0	SPK3001	Continuing	146	86	Иә,	Иә	linguistic	_	_	Begin=598.693|End=599.353
147-0	SPK3001	Falling	147	86	біреудің	біреудің	linguistic	_	_	Begin=599.372
147-1	SPK3001	Falling	147	86	баласын	баласын	linguistic	_	_	_
147-2	SPK3001	Falling	147	86	бағатын	бағатын	linguistic	_	_	_
147-3	SPK3001	Falling	147	86	шығар.	шығар	linguistic	_	_	End=600.865
148-0	SPK3002	Falling	148	87	солай	солай	linguistic	_	_	Begin=599.861
148-1	SPK3002	Falling	148	87	ғой	ғой	linguistic	_	_	_
148-2	SPK3002	Falling	148	87	деймін.	деймін	linguistic	_	_	End=601.306
149-0	SPK3001	Falling	149	88	Аха.	Аха	linguistic	_	_	Begin=600.869|End=601.621
150-0	SPK3001	Falling	150	89	Не	Не	linguistic	_	_	Begin=607.49
