token_id	speaker	iu_type	tu_id	span	form	type	modality	features	align
24-0	SPK5002	Continuing	24	бүгін	бүгін	linguistic			Begin=74.698
24-1	SPK5002	Continuing	24	ертеңге,	ертеңге	linguistic			End=75.260
25-0	SPK5002	Falling	25	ақша	ақша	linguistic			Begin=75.263
25-1	SPK5002	Falling	25	керек.	керек	linguistic			End=75.977
26-0	SPK5002	Continuing	26	Бассейнге	Бассейнге	linguistic			Begin=76.013
26-1	SPK5002	Continuing	26	барасың,	барасың	linguistic			End=76.781
27-0	SPK5001	Continuing	27	Ашып	Ашып	linguistic			Begin=80.416
27-1	SPK5001	Continuing	27	қойcаңшы,	қойcаңшы	linguistic			End=80.986
28-0	SPK5001	Falling	28	до	до	linguistic			Begin=80.986
28-1	SPK5001	Falling	28	конца.	конца	linguistic			End=81.773
29-0	SPK5002	Falling	29	Кафе	Кафе	linguistic			Begin=81.676
29-1	SPK5002	Falling	29	болады.	болады	linguistic			End=82.140
30-0	SPK5002	Continuing	30	Не	Не	linguistic			Begin=82.140
30-1	SPK5002	Continuing	30	болады	болады	linguistic			
30-2	SPK5002	Continuing	30	деп	деп	linguistic			
30-3	SPK5002	Continuing	30	едім,	едім	linguistic			End=82.686
31-0	SPK5002	Continuing	31	а:,	а	linguistic		Prolongation=0	Begin=82.686|End=82.940
32-0	SPK5002	Falling	32	жақсы.	жақсы	linguistic			Begin=82.940|End=83.366
33-0	SPK5002	Falling	33	Рақмет	Рақмет	linguistic			Begin=83.366
33-1	SPK5002	Falling	33	деп	деп	linguistic			
33-2	SPK5002	Falling	33	жазып	жазып	linguistic			
33-3	SPK5002	Falling	33	жіберіпті.	жіберіпті	linguistic			End=84.162
34-0	SPK5002	Continuing	34	Бірақ,	Бірақ	linguistic			Begin=86.400|End=86.849
35-0	SPK5002	Continuing	35	пикниктің,	пикниктің	linguistic			Begin=86.849|End=87.370
36-0	SPK5002	Falling	36	ақшасын	ақшасын	linguistic			Begin=87.400
36-1	SPK5002	Falling	36	төлеп	төлеп	linguistic			
36-2	SPK5002	Falling	36	қойдым.	қойдым	linguistic			End=88.480
37-0	SPK5002	Falling	37	Төледім.	Төледім	linguistic			Begin=88.480|End=88.810
38-0	SPK5002	Falling	38	Жинады	Жинады	linguistic			Begin=88.810
38-1	SPK5002	Falling	38	ғой	ғой	linguistic			
38-2	SPK5002	Falling	38	##.	##	unknown			End=89.558
39-0	SPK5001	Rising	39	Екі	Екі	linguistic			Begin=90.509
39-1	SPK5001	Rising	39	күн	күн	linguistic			
39-2	SPK5001	Rising	39	пикник	пикник	linguistic			
39-3	SPK5001	Rising	39	пе?	пе	linguistic			End=91.731
40-0	SPK5002	Falling	40	М:.	М	linguistic		Prolongation=0	Begin=91.731|End=92.276
41-0	SPK5002	Continuing	41	Ата-аналар,	Ата-аналар	linguistic			Begin=92.636|End=93.186
42-0	SPK5002	Continuing	42	ағайлар,	ағайлар	linguistic			Begin=93.186|End=93.792
43-0	SPK5002	Falling	43	бәрі.	бәрі	linguistic			Begin=93.792|End=94.221
44-0	SPK5002	Falling	44	Оқушылар.	Оқушылар	linguistic			Begin=94.221|End=94.971
45-0	SPK5001	Rising	45	Ата	Ата	linguistic			Begin=96.000
45-1	SPK5001	Rising	45	ағайлары	ағайлары	linguistic			
45-2	SPK5001	Rising	45	да	да	linguistic			
45-3	SPK5001	Rising	45	бар	бар	linguistic			
45-4	SPK5001	Rising	45	ма?	ма	linguistic			End=96.880
46-0	SPK5002	Falling	46	Иә.	Иә	linguistic			Begin=96.880|End=97.430
47-0	SPK5002	Continuing	47	¬Мейірхан	Мейірхан	linguistic		Anonymized=Yes	Begin=98.277
47-1	SPK5002	Continuing	47	ағайы,	ағайы	linguistic			End=99.108
48-0	SPK5002	Continuing	48	ата-аналар,	ата-аналар	linguistic			Begin=99.337|End=99.850
49-0	SPK5002	Continuing	49	аға,	аға	linguistic			Begin=99.850|End=100.360
50-0	SPK5002	Continuing	50	әкелері,	әкелері	linguistic			Begin=100.399|End=101.069
51-0	SPK5002	Falling	51	ағалары	ағалары	linguistic			Begin=101.069
51-1	SPK5002	Falling	51	бар.	бар	linguistic			End=101.814
52-0	SPK5002	Continuing	52	Ата-аналары,	Ата-аналары	linguistic			Begin=101.814|End=102.256
53-0	SPK5002	Falling	53	мамалары.	мамалары	linguistic			Begin=102.256|End=102.794
54-0	SPK5003	Continuing	54	Мә:	Мә	linguistic		Prolongation=1	Begin=102.970
54-1	SPK5003	Continuing	54	кәдімгідей,	кәдімгідей	linguistic			End=103.724
55-0	SPK5003	Continuing	55	семейный	семейный	linguistic			Begin=103.766
55-1	SPK5003	Continuing	55	болайын	болайын	linguistic			
55-2	SPK5003	Continuing	55	деп	деп	linguistic			
55-3	SPK5003	Continuing	55	жатыр,	жатыр	linguistic			End=104.516
56-0	SPK5003	Rising	56	екен	екен	linguistic			Begin=104.516
56-1	SPK5003	Rising	56	ғой	ғой	linguistic			
56-2	SPK5003	Rising	56	да?	да	linguistic			End=105.330
57-0	SPK5002	Falling	57	М:.	М	linguistic		Prolongation=0	Begin=104.993|End=105.473
58-0	SPK5002	Continuing	58	Соған,	Соған	linguistic			Begin=106.310|End=106.625
59-0	SPK5002	Continuing	59	маған	маған	linguistic			Begin=106.625
59-1	SPK5002	Continuing	59	да,	да	linguistic			End=107.135
60-0	SPK5002	Continuing	60	алыстағылар,	алыстағылар	linguistic			Begin=107.157|End=107.880
61-0	SPK5002	Continuing	61	келіңіз,	келіңіз	linguistic			Begin=107.880|End=108.400
62-0	SPK5002	Continuing	62	келіңіз,	келіңіз	linguistic			Begin=108.400|End=108.960
63-0	SPK5002	Falling	63	деп	деп	linguistic			Begin=108.973
63-1	SPK5002	Falling	63	##	##	unknown			
63-2	SPK5002	Falling	63	ата	ата	linguistic			
63-3	SPK5002	Falling	63	аналар	аналар	linguistic			
63-4	SPK5002	Falling	63	жазып	жазып	linguistic			
63-5	SPK5002	Falling	63	жіберіпті.	жіберіпті	linguistic			End=110.072
64-0	SPK5002	Continuing	64	Қайдан	Қайдан	linguistic			Begin=110.076
64-1	SPK5002	Continuing	64	мен,	мен	linguistic			End=110.724
65-0	SPK5002	Continuing	65	Біркөлік	Біркөлік	linguistic			Begin=114.039
65-1	SPK5002	Continuing	65	жақта,	жақта	linguistic			End=114.818
66-0	SPK5002	Continuing	66	тауға	тауға	linguistic			Begin=114.818
66-1	SPK5002	Continuing	66	барады,	барады	linguistic			End=115.579
67-0	SPK5002	Continuing	67	бассейн,	бассейн	linguistic			Begin=115.579|End=116.124
68-0	SPK5002	Falling	68	зал.	зал	linguistic			Begin=116.124|End=116.464
69-0	SPK5001	Falling	69	¬Алтынбек	Алтынбек	linguistic		Anonymized=Yes	Begin=117.123
69-1	SPK5001	Falling	69	барды	барды	linguistic			
69-2	SPK5001	Falling	69	ғой.	ғой	linguistic			End=117.843
70-0	SPK5001	Continuing	70	Біледі	Біледі	linguistic			Begin=117.843
70-1	SPK5001	Continuing	70	ғой,	ғой	linguistic			End=118.416
71-0	SPK5001	Falling	71	Біркөлікті.	Біркөлікті	linguistic			Begin=118.960|End=119.544
72-0	SPK5002	Continuing	72	Жоқ,	Жоқ	linguistic			Begin=123.170|End=123.400
73-0	SPK5002	Continuing	73	үш	үш	linguistic			Begin=123.411
73-1	SPK5002	Continuing	73	күндік,	күндік	linguistic			End=124.013
74-0	SPK5002	Falling	74	турлар	турлар	linguistic			Begin=124.013
74-1	SPK5002	Falling	74	бар	бар	linguistic			
74-2	SPK5002	Falling	74	екен.	екен	linguistic			End=124.644
75-0	SPK5002	Continuing	75	Үш	Үш	linguistic			Begin=124.644
75-1	SPK5002	Continuing	75	күн	күн	linguistic			
75-2	SPK5002	Continuing	75	жататын,	жататын	linguistic			End=125.540
76-0	SPK5002	Continuing	76	демалыс,	демалыс	linguistic			Begin=125.540|End=125.956
77-0	SPK5002	Falling	77	орындары.	орындары	linguistic			Begin=125.956|End=126.654
78-0	SPK5003	Continuing	78	А	А	linguistic			Begin=128.370
78-1	SPK5003	Continuing	78	ол	ол	linguistic			
78-2	SPK5003	Continuing	78	сондай	сондай	linguistic			
78-3	SPK5003	Continuing	78	ғой,	ғой	linguistic			End=128.991
79-0	SPK5003	Falling	79	екі	екі	linguistic			Begin=129.000
79-1	SPK5003	Falling	79	күн	күн	linguistic			
79-2	SPK5003	Falling	79	ғой	ғой	linguistic			
79-3	SPK5003	Falling	79	бәрі.	бәрі	linguistic			End=129.633
80-0	SPK5002	Falling	80	Иә.	Иә	linguistic			Begin=129.599|End=129.950
81-0	SPK5002	Continuing	81	Бір	Бір	linguistic			Begin=129.950
81-1	SPK5002	Continuing	81	күн,	күн	linguistic			End=130.309
82-0	SPK5002	Continuing	82	бүгін	бүгін	linguistic			Begin=130.839
82-1	SPK5002	Continuing	82	таңертең,	таңертең	linguistic			End=131.320
83-0	SPK5002	Continuing	83	барады,	барады	linguistic			Begin=131.320|End=131.623
84-0	SPK5002	Continuing	84	кешке	кешке	linguistic			Begin=131.623
84-1	SPK5002	Continuing	84	келеді,	келеді	linguistic			End=132.180
85-0	SPK5002	Falling	85	олар.	олар	linguistic			Begin=132.180|End=132.571
86-0	SPK5003	Falling	86	Ммм.	Ммм	linguistic			Begin=132.562|End=133.034
87-0	SPK5002	Falling	87	Бұйырса.	Бұйырса	linguistic			Begin=142.221|End=142.911
88-0	SPK5002	Continuing	88	¬Жарас	Жарас	linguistic		Anonymized=Yes	Begin=147.055
88-1	SPK5002	Continuing	88	екеуі,	екеуі	linguistic			End=147.885
89-0	SPK5002	Falling	89	құшақтасып	құшақтасып	linguistic			Begin=147.885
89-1	SPK5002	Falling	89	ұйықтап	ұйықтап	linguistic			
89-2	SPK5002	Falling	89	жатыр	жатыр	linguistic			
89-3	SPK5002	Falling	89	екен.	екен	linguistic			End=149.175
90-0	SPK5002	Continuing	90	Мамасы	Мамасы	linguistic			Begin=149.175
90-1	SPK5002	Continuing	90	суретке,	суретке	linguistic			End=150.190
91-0	SPK5002	Falling	91	түсіріп	түсіріп	linguistic			Begin=150.190
91-1	SPK5002	Falling	91	жіберіпті.	жіберіпті	linguistic			End=150.765
92-0	SPK5003	Falling	92	Қима:йды	Қимайды	linguistic		Prolongation=3	Begin=150.700
92-1	SPK5003	Falling	92	ғой	ғой	linguistic			
92-2	SPK5003	Falling	92	бір	бір	linguistic			
92-3	SPK5003	Falling	92	бірін.	бірін	linguistic			End=152.231
93-0	SPK5002	Continuing	93	Жазып	Жазып	linguistic			Begin=154.400
93-1	SPK5002	Continuing	93	жіберіпті,	жіберіпті	linguistic			End=154.947
94-0	SPK5002	Continuing	94	менің	менің	linguistic			Begin=154.948
94-1	SPK5002	Continuing	94	балама,	балама	linguistic			End=155.588
95-0	SPK5002	Falling	95	қиын	қиын	linguistic			Begin=155.588
95-1	SPK5002	Falling	95	болатын	болатын	linguistic			
95-2	SPK5002	Falling	95	болды	болды	linguistic			
95-3	SPK5002	Falling	95	ау	ау	linguistic			
95-4	SPK5002	Falling	95	деп.	деп	linguistic			End=156.735
96-0	SPK5002	Continuing	96	Ұйықтап	Ұйықтап	linguistic			Begin=162.661
96-1	SPK5002	Continuing	96	жатыр,	жатыр	linguistic			End=163.271
97-0	SPK5002	undefined	97	қолдарын	қолдарын	linguistic			Begin=163.271
97-1	SPK5002	undefined	97	бүйтіп	бүйтіп	linguistic			
97-2	SPK5002	undefined	97	ұстап	ұстап	linguistic			
97-3	SPK5002	undefined	97	алыпты	алыпты	linguistic			End=164.440
98-0	SPK5002	Falling	98	екеуі.	екеуі	linguistic			Begin=164.440|End=164.798
99-0	SPK5002	Continuing	99	Барлық,	Барлық	linguistic			Begin=171.660|End=172.072
100-0	SPK5002	Falling	100	ата	ата	linguistic			Begin=172.092
100-1	SPK5002	Falling	100	аналар	аналар	linguistic			
100-2	SPK5002	Falling	100	жазып	жазып	linguistic			
100-3	SPK5002	Falling	100	жатыр.	жатыр	linguistic			End=173.119
101-0	SPK5002	Continuing	101	Біздің	Біздің	linguistic			Begin=174.745
101-1	SPK5002	Continuing	101	спортсмен,	спортсмен	linguistic			End=175.808
102-0	SPK5002	Continuing	102	біздің	біздің	linguistic			Begin=175.808
102-1	SPK5002	Continuing	102	шахматист,	шахматист	linguistic			End=176.796
103-0	SPK5002	Falling	103	біздің	біздің	linguistic			Begin=176.796
103-1	SPK5002	Falling	103	умник	умник	linguistic			
103-2	SPK5002	Falling	103	деп.	деп	linguistic			End=177.954
104-0	SPK5003	undefined	104	@@@	@@@	linguistic			Begin=177.800|End=178.603
105-0	SPK5002	Continuing	105	Сынып,	Сынып	linguistic			Begin=180.850|End=181.248
106-0	SPK5002	Falling	106	сыныптың	сыныптың	linguistic			Begin=181.249
106-1	SPK5002	Falling	106	спортсмені.	спортсмені	linguistic			End=182.610
107-0	SPK5002	Continuing	107	Бірақ,	Бірақ	linguistic			Begin=184.161|End=184.490
108-0	SPK5002	Continuing	108	жақсы	жақсы	linguistic			Begin=184.490
108-1	SPK5002	Continuing	108	баламыз,	баламыз	linguistic			End=185.118
109-0	SPK5002	Falling	109	кетіп	кетіп	linguistic			Begin=185.118
109-1	SPK5002	Falling	109	бара	бара	linguistic			
109-2	SPK5002	Falling	109	жатыр.	жатыр	linguistic			End=185.711
110-0	SPK5002	Falling	110	Кетіп	Кетіп	linguistic			Begin=185.711
110-1	SPK5002	Falling	110	жатыр	жатыр	linguistic			
110-2	SPK5002	Falling	110	деп.	деп	linguistic			End=187.163
111-0	SPK5002	Continuing	111	##	##	unknown			Begin=193.957
111-1	SPK5002	Continuing	111	айтты,	айтты	linguistic			End=194.430
112-0	SPK5002	Continuing	112	өзіңізге,	өзіңізге	linguistic			Begin=194.430|End=194.940
113-0	SPK5002	Continuing	113	ыңғайлы	ыңғайлы	linguistic			Begin=194.980
113-1	SPK5002	Continuing	113	болса,	болса	linguistic			End=195.595
114-0	SPK5002	Falling	114	болды	болды	linguistic			Begin=195.595
114-1	SPK5002	Falling	114	ғой	ғой	linguistic			
114-2	SPK5002	Falling	114	деп.	деп	linguistic			End=196.202
115-0	SPK5002	Continuing	115	¬Алтош,	Алтош	linguistic		Anonymized=Yes	Begin=201.166|End=201.546
116-0	SPK5002	Continuing	116	әлі	әлі	linguistic			Begin=201.546
116-1	SPK5002	Continuing	116	сенер,	сенер	linguistic			End=202.116
117-0	SPK5002	Falling	117	сенбейін	сенбейін	linguistic			Begin=202.116
117-1	SPK5002	Falling	117	деп	деп	linguistic			
117-2	SPK5002	Falling	117	жүрген	жүрген	linguistic			
117-3	SPK5002	Falling	117	болып	болып	linguistic			
117-4	SPK5002	Falling	117	тұр	тұр	linguistic			
117-5	SPK5002	Falling	117	ғой.	ғой	linguistic			End=203.270
118-0	SPK5002	Falling	118	Таңертең	Таңертең	linguistic			Begin=203.270
118-1	SPK5002	Falling	118	жазып	жазып	linguistic			
118-2	SPK5002	Falling	118	жіберіпті	жіберіпті	linguistic			
118-3	SPK5002	Falling	118	соны.	соны	linguistic			End=204.320
119-0	SPK5002	Continuing	119	Мама	Мама	linguistic			Begin=204.320
119-1	SPK5002	Continuing	119	мен,	мен	linguistic			End=205.095
120-0	SPK5002	Falling	120	точно	точно	linguistic			Begin=205.095
120-1	SPK5002	Falling	120	ауыстым	ауыстым	linguistic			
120-2	SPK5002	Falling	120	ба	ба	linguistic			
120-3	SPK5002	Falling	120	сонымен	сонымен	linguistic			
120-4	SPK5002	Falling	120	деп.	деп	linguistic			End=206.377
121-0	SPK5002	undefined	121	@@@@	@@@@	linguistic			Begin=206.394|End=207.201
122-0	SPK5002	Continuing	122	Жаным	Жаным	linguistic			Begin=207.299
122-1	SPK5002	Continuing	122	ау,	ау	linguistic			End=208.050
123-0	SPK5002	undefined	123	@@	@@	linguistic			Begin=208.092|End=209.112
124-0	SPK5003	Falling	124	Сенбей	Сенбей	linguistic			Begin=209.497
124-1	SPK5003	Falling	124	жүр	жүр	linguistic			
124-2	SPK5003	Falling	124	ғой	ғой	linguistic			
124-3	SPK5003	Falling	124	әлі.	әлі	linguistic			End=210.377
125-0	SPK5002	Rising	125	Мм?	Мм	linguistic			Begin=210.426|End=210.992
126-0	SPK5003	Falling	126	Сенбей	Сенбей	linguistic			Begin=211.296
126-1	SPK5003	Falling	126	жүр	жүр	linguistic			
126-2	SPK5003	Falling	126	ғой.	ғой	linguistic			End=212.045
127-0	SPK5002	Falling	127	Мм.	Мм	linguistic			Begin=212.009|End=212.622
128-0	SPK5002	Falling	128	Же	Же	linguistic			Begin=214.290
128-1	SPK5002	Falling	128	мә.	мә	linguistic			End=214.825
129-0	SPK5002	Continuing	129	Дәмдісін,	Дәмдісін	linguistic			Begin=216.592|End=216.977
130-0	SPK5002	Falling	130	жеп	жеп	linguistic			Begin=216.977
130-1	SPK5002	Falling	130	отырмын.	отырмын	linguistic			End=217.493
131-0	SPK5003	Rising	131	Наушник	Наушник	linguistic			Begin=237.893
131-1	SPK5003	Rising	131	бар	бар	linguistic			
131-2	SPK5003	Rising	131	ма?	ма	linguistic			End=238.660
132-0	SPK5003	Falling	132	Сізде.	Сізде	linguistic			Begin=238.660|End=239.103
133-0	SPK5003	Falling	133	Сіздің	Сіздің	linguistic			Begin=239.905
133-1	SPK5003	Falling	133	наушнигіңізді	наушнигіңізді	linguistic			
133-2	SPK5003	Falling	133	алайыншы.	алайыншы	linguistic			End=240.985
134-0	SPK5003	Falling	134	Мен	Мен	linguistic			Begin=240.985
134-1	SPK5003	Falling	134	өзімдікін	өзімдікін	linguistic			
134-2	SPK5003	Falling	134	тастап	тастап	linguistic			
134-3	SPK5003	Falling	134	кетіппін.	кетіппін	linguistic			End=242.121
135-0	SPK5003	Falling	135	Білмеймін	Білмеймін	linguistic			Begin=242.121
135-1	SPK5003	Falling	135	қайда	қайда	linguistic			
135-2	SPK5003	Falling	135	екенін.	екенін	linguistic			End=243.085
136-0	SPK5003	Falling	136	Жоғалтып	Жоғалтып	linguistic			Begin=243.900
136-1	SPK5003	Falling	136	алдым	алдым	linguistic			
136-2	SPK5003	Falling	136	ба:.	ба	linguistic		Prolongation=1	End=244.930
137-0	SPK5002	Falling	137	Бар	Бар	linguistic			Begin=247.870
137-1	SPK5002	Falling	137	ғой	ғой	linguistic			
137-2	SPK5002	Falling	137	наушник.	наушник	linguistic			End=248.652
138-0	SPK5002	Falling	138	Көп.	Көп	linguistic			Begin=248.652|End=249.405
139-0	SPK5002	undefined	139	Мен	Мен	linguistic			Begin=249.880
139-1	SPK5002	undefined	139	ек-	ек	linguistic		Interrupted=Yes	
139-2	SPK5002	undefined	139	екіде	екіде	linguistic			End=250.630
140-0	SPK5002	Falling	140	зубнойға	зубнойға	linguistic			Begin=250.630
140-1	SPK5002	Falling	140	барамын.	барамын	linguistic			End=251.334
141-0	SPK5002	Falling	141	Қазір	Қазір	linguistic			Begin=251.351
141-1	SPK5002	Falling	141	бір	бір	linguistic			
141-2	SPK5002	Falling	141	жарымда	жарымда	linguistic			
141-3	SPK5002	Falling	141	шығып	шығып	linguistic			
141-4	SPK5002	Falling	141	кетемін.	кетемін	linguistic			End=252.330
142-0	SPK5003	Falling	142	Шығып	Шығып	linguistic			Begin=253.984
142-1	SPK5003	Falling	142	кетің.	кетің	linguistic			End=254.474
143-0	SPK5003	Falling	143	Өзім	Өзім	linguistic			Begin=254.474
143-1	SPK5003	Falling	143	жинаймын	жинаймын	linguistic			
143-2	SPK5003	Falling	143	ғой	ғой	linguistic			
143-3	SPK5003	Falling	143	мына	мына	linguistic			
143-4	SPK5003	Falling	143	жақты.	жақты	linguistic			End=255.331
144-0	SPK5002	Falling	144	Үсер	Үсер	linguistic			Begin=255.610
144-1	SPK5002	Falling	144	шақырып	шақырып	linguistic			
144-2	SPK5002	Falling	144	жатыр.	жатыр	linguistic			End=256.475
145-0	SPK5002	Falling	145	Жақсы	Жақсы	linguistic			Begin=256.475
145-1	SPK5002	Falling	145	болды	болды	linguistic			
145-2	SPK5002	Falling	145	маған.	маған	linguistic			End=257.139
146-0	SPK5003	Falling	146	Жақсы	Жақсы	linguistic			Begin=257.326
146-1	SPK5003	Falling	146	болды.	болды	linguistic			End=257.866
147-0	SPK5003	Rising	147	Орын	Орын	linguistic			Begin=257.866
147-1	SPK5003	Rising	147	босап	босап	linguistic			
147-2	SPK5003	Rising	147	па	па	linguistic			
147-3	SPK5003	Rising	147	екен?	екен	linguistic			End=258.986
148-0	SPK5003	Falling	148	Жақсы	Жақсы	linguistic			Begin=259.901
148-1	SPK5003	Falling	148	болды	болды	linguistic			
148-2	SPK5003	Falling	148	ғой	ғой	linguistic			
148-3	SPK5003	Falling	148	(TSK).	(TSK)	_			End=260.570
149-0	SPK5002	Continuing	149	Салдыртып	Салдыртып	linguistic			Begin=261.910
149-1	SPK5002	Continuing	149	алайын,	алайын	linguistic			End=262.680
150-0	SPK5002	Falling	150	бүгін.	бүгін	linguistic			Begin=262.680|End=263.092
151-0	SPK5003	Continuing	151	Иә:,	Иә	linguistic		Prolongation=1	Begin=263.210|End=263.550
152-0	SPK5003	Falling	152	әйтпесе	әйтпесе	linguistic			Begin=263.550
152-1	SPK5003	Falling	152	ауыртады.	ауыртады	linguistic			End=264.555
153-0	SPK5002	Continuing	153	Екінші,	Екінші	linguistic			Begin=266.060|End=266.486
154-0	SPK5002	Continuing	154	ішін	ішін	linguistic			Begin=266.486
154-1	SPK5002	Continuing	154	жөндеп,	жөндеп	linguistic			End=267.145
155-0	SPK5002	undefined	155	##	##	unknown			Begin=267.145|End=267.864
156-0	SPK5003	Falling	156	Тісіңізді	Тісіңізді	linguistic			Begin=267.485
156-1	SPK5003	Falling	156	жуып	жуып	linguistic			
156-2	SPK5003	Falling	156	барыңыз.	барыңыз	linguistic			End=268.265
157-0	SPK5002	Rising	157	М?	М	linguistic			Begin=268.539|End=269.022
158-0	SPK5003	Falling	158	Тісіңізді	Тісіңізді	linguistic			Begin=269.303
158-1	SPK5003	Falling	158	жуып	жуып	linguistic			
158-2	SPK5003	Falling	158	барыңыз.	барыңыз	linguistic			End=270.353
159-0	SPK5002	Falling	159	Иә.	Иә	linguistic			Begin=269.950|End=270.580
160-0	SPK5003	Continuing	160	Өздері	Өздері	linguistic			Begin=271.765
160-1	SPK5003	Continuing	160	де,	де	linguistic			End=272.185
161-0	SPK5003	Falling	161	тазалайды	тазалайды	linguistic			Begin=272.185
161-1	SPK5003	Falling	161	ғой	ғой	linguistic			
161-2	SPK5003	Falling	161	бірақ.	бірақ	linguistic			End=272.780
162-0	SPK5003	Continuing	162	Жуып	Жуып	linguistic			Begin=272.780
162-1	SPK5003	Continuing	162	барсаңыз,	барсаңыз	linguistic			End=273.360
163-0	SPK5003	Falling	163	өздері	өздері	linguistic			Begin=273.360
163-1	SPK5003	Falling	163	жуатын	жуатын	linguistic			
163-2	SPK5003	Falling	163	да	да	linguistic			
163-3	SPK5003	Falling	163	шығар.	шығар	linguistic			End=274.399
164-0	SPK5002	Falling	164	Иә.	Иә	linguistic			Begin=274.350|End=274.906
165-0	SPK5002	Continuing	165	Әкемен	Әкемен	linguistic			Begin=275.268
165-1	SPK5002	Continuing	165	кешке,	кешке	linguistic			End=276.167
166-0	SPK5002	Falling	166	баняға	баняға	linguistic			Begin=276.167
166-1	SPK5002	Falling	166	барамын.	барамын	linguistic			End=277.266
167-0	SPK5003	Falling	167	Мәә	Мәә	linguistic			Begin=277.214
167-1	SPK5003	Falling	167	##.	##	unknown			End=277.683
168-0	SPK5003	Continuing	168	Нешелерде	Нешелерде	linguistic			Begin=278.193
168-1	SPK5003	Continuing	168	мен,	мен	linguistic			End=279.051
169-0	SPK5003	Falling	169	түсіп	түсіп	linguistic			Begin=279.051
169-1	SPK5003	Falling	169	аламын.	аламын	linguistic			End=279.865
170-0	SPK5001	Continuing	170	Ата-аналар,	Ата-аналар	linguistic			Begin=279.423|End=279.910
