token_id	speaker	iu_type	iu_id	tu_id	span	form	type	modality	features	align
15-0	SPK3011	Falling	15	12	Е:.	Е	linguistic	_	Prolongation=0	Begin=18.58|End=19.634
16-0	SPK3010	Falling	16	13	Бергі	Бергі	linguistic	_	_	Begin=20.631
16-1	SPK3010	Falling	16	13	жағындағысы	жағындағысы	linguistic	_	_	_
16-2	SPK3010	Falling	16	13	кім.	кім	linguistic	_	_	End=21.841
17-0	SPK0014	Falling	17	14	Мама.	Мама	linguistic	_	_	Begin=22.815|End=23.508
18-0	SPK3011	Continuing	18	15	Ыыы,	Ыыы	linguistic	_	_	Begin=24.123|End=25.037
19-0	SPK3011	Continuing	19	15	мынау,	мынау	linguistic	_	_	Begin=25.124|End=25.939
20-0	SPK3010	Continuing	20	16	Мынау	Мынау	linguistic	_	_	Begin=25.143
20-1	SPK3010	Continuing	20	16	бергі,	бергі	linguistic	_	_	End=25.759
21-0	SPK3010	Falling	21	16	бергі.	бергі	linguistic	_	_	Begin=25.759|End=26.159
22-0	SPK0014	Falling	22	17	Мынау	Мынау	linguistic	_	_	Begin=26.204
22-1	SPK0014	Falling	22	17	ма.	ма	linguistic	_	_	End=27.02
23-0	SPK3011	Continuing	23	15	¬Бәйтөктің,	Бәйтөктің	linguistic	_	Anonymized=Yes	Begin=26.243|End=26.837
24-0	SPK3011	Falling	24	15	келіні	келіні	linguistic	_	_	Begin=26.975
24-1	SPK3011	Falling	24	15	дейді.	дейді	linguistic	_	_	End=28.36
25-0	SPK3010	Falling	25	16	Бергі:.	Бергі	linguistic	_	Prolongation=4	Begin=27.156|End=28.249
26-0	SPK0014	Falling	26	18	Мама.	Мама	linguistic	_	_	Begin=27.698|End=28.777
27-0	SPK0014	Falling	27	19	Мамам	Мамам	linguistic	_	_	Begin=29.849
27-1	SPK0014	Falling	27	19	менің.	менің	linguistic	_	_	End=30.718
28-0	SPK3011	Falling	28	20	Аха.	Аха	linguistic	_	_	Begin=30.854|End=31.75
29-0	SPK0014	undefined	29	_	@	@	linguistic	_	_	Begin=31.588|End=32.22
30-0	SPK3011	Continuing	30	21	Мынау	Мынау	linguistic	_	_	Begin=32.362
30-1	SPK3011	Continuing	30	21	¬Назгүл,	Назгүл	linguistic	_	Anonymized=Yes	End=33.075
31-0	SPK3011	Falling	31	21	мынау	мынау	linguistic	_	_	Begin=33.084
31-1	SPK3011	Falling	31	21	¬Бәйтөктің	Бәйтөктің	linguistic	_	Anonymized=Yes	_
31-2	SPK3011	Falling	31	21	келіні	келіні	linguistic	_	_	_
31-3	SPK3011	Falling	31	21	дейді.	дейді	linguistic	_	_	End=34.782
32-0	SPK3011	Falling	32	22	¬Бәйтөктің	Бәйтөктің	linguistic	_	Anonymized=Yes	Begin=38.922
32-1	SPK3011	Falling	32	22	келіні	келіні	linguistic	_	_	_
32-2	SPK3011	Falling	32	22	дейді.	дейді	linguistic	_	_	End=40.29
33-0	SPK3010	Falling	33	23	Міне	Міне	linguistic	_	_	Begin=41.159
33-1	SPK3010	Falling	33	23	¬Назгүл.	Назгүл	linguistic	_	Anonymized=Yes	End=42.551
34-0	SPK0014	Falling	34	24	Міне	Міне	linguistic	_	_	Begin=47.351
34-1	SPK0014	Falling	34	24	¬Қайрат.	Қайрат	linguistic	_	Anonymized=Yes	End=48.458
35-0	SPK3011	Falling	35	25	М:.	М	linguistic	_	Prolongation=0	Begin=49.46|End=50.248
36-0	SPK3011	Falling	36	26	¬Қайрат.	Қайрат	linguistic	_	Anonymized=Yes	Begin=50.361|End=51.377
37-0	SPK3010	Continuing	37	27	¬Қайрат	Қайрат	linguistic	_	Anonymized=Yes	Begin=50.977
37-1	SPK3010	Continuing	37	27	бір	бір	linguistic	_	_	_
37-2	SPK3010	Continuing	37	27	келіншек	келіншек	linguistic	_	_	_
37-3	SPK3010	Continuing	37	27	тауып	тауып	linguistic	_	_	_
37-4	SPK3010	Continuing	37	27	алып,	алып	linguistic	_	_	End=52.692
38-0	SPK3010	Falling	38	27	қарық	қарық	linguistic	_	_	Begin=52.692
38-1	SPK3010	Falling	38	27	болды	болды	linguistic	_	_	_
38-2	SPK3010	Falling	38	27	@@.	@@	linguistic	_	_	End=54.268
39-0	SPK3011	undefined	39	_	@@@	@@@	linguistic	_	_	Begin=54.192|End=55.649
40-0	SPK3010	undefined	40	28	Жиырма	Жиырма	linguistic	_	_	Begin=55.191
40-1	SPK3010	undefined	40	28	сегізге	сегізге	linguistic	_	_	_
40-2	SPK3010	undefined	40	28	келген	келген	linguistic	_	_	_
40-3	SPK3010	undefined	40	28	кезде	кезде	linguistic	_	_	_
40-4	SPK3010	undefined	40	28	@	@	linguistic	_	_	End=57.485
41-0	SPK0014	Falling	41	29	Міне	Міне	linguistic	_	_	Begin=57.466
41-1	SPK0014	Falling	41	29	қараңыз.	қараңыз	linguistic	_	_	End=58.444
42-0	SPK3011	Continuing	42	30	Ой	Ой	linguistic	_	_	Begin=59.198
42-1	SPK3011	Continuing	42	30	ана	ана	linguistic	_	_	_
42-2	SPK3011	Continuing	42	30	қыз,	қыз	linguistic	_	_	End=59.957
43-0	SPK3011	Falling	43	30	жиырма	жиырма	linguistic	_	_	Begin=59.957
43-1	SPK3011	Falling	43	30	төртте	төртте	linguistic	_	_	_
43-2	SPK3011	Falling	43	30	екен.	екен	linguistic	_	_	End=60.799
44-0	SPK3011	Falling	44	31	Әгі	Әгі	linguistic	_	_	Begin=60.799
44-1	SPK3011	Falling	44	31	келін.	келін	linguistic	_	_	End=61.523
45-0	SPK3010	Falling	45	32	Е.	Е	linguistic	_	_	Begin=61.597|End=62.378
46-0	SPK3010	Continuing	46	33	Енді	Енді	linguistic	_	_	Begin=63.036
46-1	SPK3010	Continuing	46	33	кішкене,	кішкене	linguistic	_	_	End=64.502
47-0	SPK3010	Continuing	47	33	бір	бір	linguistic	_	_	Begin=64.509
47-1	SPK3010	Continuing	47	33	екі	екі	linguistic	_	_	_
47-2	SPK3010	Continuing	47	33	жыл	жыл	linguistic	_	_	_
47-3	SPK3010	Continuing	47	33	жүрсе,	жүрсе	linguistic	_	_	End=65.34
48-0	SPK3010	Falling	48	33	кәрі	кәрі	linguistic	_	_	Begin=65.34
48-1	SPK3010	Falling	48	33	қыз	қыз	linguistic	_	_	_
48-2	SPK3010	Falling	48	33	болып	болып	linguistic	_	_	_
48-3	SPK3010	Falling	48	33	қалар	қалар	linguistic	_	_	_
48-4	SPK3010	Falling	48	33	еді.	еді	linguistic	_	_	End=66.911
49-0	SPK3011	Continuing	49	34	Енді	Енді	linguistic	_	_	Begin=67.088
49-1	SPK3011	Continuing	49	34	жиырма	жиырма	linguistic	_	_	_
49-2	SPK3011	Continuing	49	34	төрт,	төрт	linguistic	_	_	End=68.119
50-0	SPK3011	Continuing	50	34	жас	жас	linguistic	_	_	Begin=68.145
50-1	SPK3011	Continuing	50	34	деген	деген	linguistic	_	_	_
50-2	SPK3011	Continuing	50	34	енді,	енді	linguistic	_	_	End=68.904
51-0	SPK3011	Falling	51	34	жарап	жарап	linguistic	_	_	Begin=68.922
51-1	SPK3011	Falling	51	34	тұр.	тұр	linguistic	_	_	End=70.11
52-0	SPK3010	Falling	52	35	####	####	unknown	_	_	Begin=69.617
52-1	SPK3010	Falling	52	35	уақыты	уақыты	linguistic	_	_	_
52-2	SPK3010	Falling	52	35	ғой.	ғой	linguistic	_	_	End=71.559
53-0	SPK3011	Falling	53	36	М:.	М	linguistic	_	Prolongation=0	Begin=77.089|End=78.514
54-0	SPK3010	Continuing	54	37	Мынау	Мынау	linguistic	_	_	Begin=83.117
54-1	SPK3010	Continuing	54	37	етегін	етегін	linguistic	_	_	_
54-2	SPK3010	Continuing	54	37	ұстап	ұстап	linguistic	_	_	_
54-3	SPK3010	Continuing	54	37	жүрген,	жүрген	linguistic	_	_	End=84.401
55-0	SPK3010	Rising	55	37	келін	келін	linguistic	_	_	Begin=84.401
55-1	SPK3010	Rising	55	37	бе?	бе	linguistic	_	_	End=85.221
56-0	SPK3011	Falling	56	38	Мхм.	Мхм	linguistic	_	_	Begin=85.374|End=86.152
57-0	SPK0014	Falling	57	39	Иә.	Иә	linguistic	_	_	Begin=85.468|End=86.047
58-0	SPK3010	Falling	58	40	М:.	М	linguistic	_	Prolongation=0	Begin=86.27|End=87.047
59-0	SPK3011	Continuing	59	41	Анау,	Анау	linguistic	_	_	Begin=87.147|End=87.766
60-0	SPK3011	Continuing	60	41	киіп	киіп	linguistic	_	_	Begin=88.564
60-1	SPK3011	Continuing	60	41	жүрген,	жүрген	linguistic	_	_	End=89.265
61-0	SPK3011	Falling	61	41	патасы	патасы	linguistic	_	_	Begin=89.265
61-1	SPK3011	Falling	61	41	ғой.	ғой	linguistic	_	_	End=90.117
62-0	SPK3010	undefined	62	_	(Hx)	(Hx)	exhale	_	_	Begin=90.366|End=91.481
63-0	SPK3011	Continuing	63	42	Е:,	Е	linguistic	_	Prolongation=0	Begin=92.968|End=93.507
64-0	SPK3011	Falling	64	42	міне.	міне	linguistic	_	_	Begin=93.509|End=94.178
65-0	SPK0014	Falling	65	43	Әне.	Әне	linguistic	_	_	Begin=94.901|End=95.54
66-0	SPK3011	Continuing	66	44	Ресторан,	Ресторан	linguistic	_	_	Begin=97.569|End=98.664
67-0	SPK3011	Falling	67	44	керемет	керемет	linguistic	_	_	Begin=98.664
67-1	SPK3011	Falling	67	44	дейді	дейді	linguistic	_	_	_
67-2	SPK3011	Falling	67	44	ғой.	ғой	linguistic	_	_	End=99.538
68-0	SPK3011	Falling	68	_	###.	###	unknown	_	_	Begin=99.538|End=100.247
69-0	SPK0014	Falling	69	45	Міне	Міне	linguistic	_	_	Begin=99.59
69-1	SPK0014	Falling	69	45	ресторан	ресторан	linguistic	_	_	_
69-2	SPK0014	Falling	69	45	ата.	ата	linguistic	_	_	End=101.197
70-0	SPK3011	Continuing	70	46	Түк	Түк	linguistic	_	_	Begin=105.857
70-1	SPK3011	Continuing	70	46	істемейсің,	істемейсің	linguistic	_	_	End=106.738
71-0	SPK3011	Continuing	71	46	өздері	өздері	linguistic	_	_	Begin=106.738
71-1	SPK3011	Continuing	71	46	жасайды	жасайды	linguistic	_	_	_
71-2	SPK3011	Continuing	71	46	дейді	дейді	linguistic	_	_	_
71-3	SPK3011	Continuing	71	46	ғой,	ғой	linguistic	_	_	End=107.797
72-0	SPK3010	Continuing	72	47	Иә,	Иә	linguistic	_	_	Begin=107.725|End=108.671
73-0	SPK3011	Falling	73	46	тамақтың	тамақтың	linguistic	_	_	Begin=107.797
73-1	SPK3011	Falling	73	46	бәрін.	бәрін	linguistic	_	_	End=108.93
74-0	SPK3010	Continuing	74	47	өздері:,	өздері	linguistic	_	Prolongation=5	Begin=108.671|End=109.513
75-0	SPK3010	Falling	75	47	әкеп	әкеп	linguistic	_	_	Begin=109.515
75-1	SPK3010	Falling	75	47	береді	береді	linguistic	_	_	_
75-2	SPK3010	Falling	75	47	ғой	ғой	linguistic	_	_	_
75-3	SPK3010	Falling	75	47	еще.	еще	linguistic	_	_	End=110.977
76-0	SPK3011	Falling	76	48	Иә.	Иә	linguistic	_	_	Begin=110.734|End=111.471
77-0	SPK3010	Falling	77	49	Өздері	Өздері	linguistic	_	_	Begin=111.669
77-1	SPK3010	Falling	77	49	жинап	жинап	linguistic	_	_	_
77-2	SPK3010	Falling	77	49	алады	алады	linguistic	_	_	_
77-3	SPK3010	Falling	77	49	ыдысты.	ыдысты	linguistic	_	_	End=114.022
78-0	SPK3011	Interrupted	78	50	Түг—	Түг—	linguistic	_	Interrupted=Yes	Begin=113.644|End=114.198
79-0	SPK3010	Continuing	79	51	Ештеңеге	Ештеңеге	linguistic	_	_	Begin=114.63
79-1	SPK3010	Continuing	79	51	қолың,	қолың	linguistic	_	_	End=115.765
80-0	SPK3010	Falling	80	51	қималдатпайсың	қималдатпайсың	linguistic	_	_	Begin=115.767
80-1	SPK3010	Falling	80	51	баяғы.	баяғы	linguistic	_	_	End=117.319
81-0	SPK3011	Falling	81	52	Ыдыстың	Ыдыстың	linguistic	_	_	Begin=117.036
81-1	SPK3011	Falling	81	52	барлығы	барлығы	linguistic	_	_	_
81-2	SPK3011	Falling	81	52	алтын	алтын	linguistic	_	_	_
81-3	SPK3011	Falling	81	52	дейді	дейді	linguistic	_	_	_
81-4	SPK3011	Falling	81	52	ғой.	ғой	linguistic	_	_	End=118.737
82-0	SPK3010	Falling	82	53	А:.	А	linguistic	_	Prolongation=0	Begin=118.894|End=119.779
83-0	SPK3011	Continuing	83	54	Түгел,	Түгел	linguistic	_	_	Begin=121.142|End=121.617
84-0	SPK3011	Falling	84	54	алтынмен	алтынмен	linguistic	_	_	Begin=121.617
84-1	SPK3011	Falling	84	54	жалатылған	жалатылған	linguistic	_	_	_
84-2	SPK3011	Falling	84	54	дейді	дейді	linguistic	_	_	_
84-3	SPK3011	Falling	84	54	ей.	ей	linguistic	_	_	End=123.509
85-0	SPK3011	Continuing	85	55	Туф	Туф	linguistic	_	_	Begin=125.549
85-1	SPK3011	Continuing	85	55	әкең,	әкең	linguistic	_	_	End=126.569
86-0	SPK3011	Continuing	86	55	недеген,	недеген	linguistic	_	_	Begin=126.569|End=127.353
87-0	SPK3011	Continuing	87	_	а,	а	linguistic	_	_	Begin=129.331|End=130.109
88-0	SPK3011	Falling	88	56	жамбы	жамбы	linguistic	_	_	Begin=130.614
88-1	SPK3011	Falling	88	56	атудан	атудан	linguistic	_	_	_
88-2	SPK3011	Falling	88	56	дейді	дейді	linguistic	_	_	_
88-3	SPK3011	Falling	88	56	ме.	ме	linguistic	_	_	End=132.178
89-0	SPK3011	Falling	89	57	Ойбай-ай.	Ойбай-ай	linguistic	_	_	Begin=133.392|End=135.085
90-0	SPK3011	Continuing	90	58	Ыдыстың	Ыдыстың	linguistic	_	_	Begin=135.175
90-1	SPK3011	Continuing	90	58	бәрі,	бәрі	linguistic	_	_	End=136.114
91-0	SPK3011	Falling	91	58	алтын	алтын	linguistic	_	_	Begin=136.123
91-1	SPK3011	Falling	91	58	жалатқан	жалатқан	linguistic	_	_	_
91-2	SPK3011	Falling	91	58	дейді	дейді	linguistic	_	_	_
91-3	SPK3011	Falling	91	58	ғой.	ғой	linguistic	_	_	End=137.738
92-0	SPK3011	Falling	92	59	Алла:.	Алла	linguistic	_	Prolongation=3	Begin=137.752|End=139.107
93-0	SPK0014	Continuing	93	60	Міне,	Міне	linguistic	_	_	Begin=138.52|End=139.058
94-0	SPK0014	Continuing	94	61	міне,	міне	linguistic	_	_	Begin=141.4|End=141.794
95-0	SPK3010	Falling	95	62	¬Күлзипа.	Күлзипа	linguistic	_	Anonymized=Yes	Begin=141.873|End=142.833
96-0	SPK0014	undefined	96	63	¬Күлзипа	Күлзипа	linguistic	_	Anonymized=Yes	Begin=141.947
96-1	SPK0014	undefined	96	63	##	##	unknown	_	_	End=142.917
97-0	SPK3011	Continuing	97	64	Өзі,	Өзі	linguistic	_	_	Begin=147.126|End=147.41
98-0	SPK3011	Falling	98	64	құда	құда	linguistic	_	_	Begin=147.41
98-1	SPK3011	Falling	98	64	көрінбейді	көрінбейді	linguistic	_	_	_
98-2	SPK3011	Falling	98	64	ғой	ғой	linguistic	_	_	_
98-3	SPK3011	Falling	98	64	өзі.	өзі	linguistic	_	_	End=148.967
99-0	SPK3011	Continuing	99	65	Мынау	Мынау	linguistic	_	_	Begin=151.053
99-1	SPK3011	Continuing	99	65	әгі	әгі	linguistic	_	_	_
99-2	SPK3011	Continuing	99	65	¬Төкенің,	Төкенің	linguistic	_	Anonymized=Yes	End=152.206
100-0	SPK3011	Continuing	100	65	ұзының,	ұзының	linguistic	_	_	Begin=152.354|End=153.483
101-0	SPK3011	undefined	101	_	@	@	linguistic	_	_	Begin=153.637|End=154.294
102-0	SPK3011	Falling	102	66	Әкесі	Әкесі	linguistic	_	_	Begin=156.343
102-1	SPK3011	Falling	102	66	ұзын	ұзын	linguistic	_	_	_
102-2	SPK3011	Falling	102	66	еді.	еді	linguistic	_	_	End=157.518
103-0	SPK3011	Falling	103	67	Шешесі	Шешесі	linguistic	_	_	Begin=157.695
103-1	SPK3011	Falling	103	67	де	де	linguistic	_	_	_
103-2	SPK3011	Falling	103	67	ұзын.	ұзын	linguistic	_	_	End=158.848
104-0	SPK3011	Continuing	104	68	Плюс,	Плюс	linguistic	_	_	Begin=159.941|End=161.078
105-0	SPK3011	Falling	105	69	Плюс	Плюс	linguistic	_	_	Begin=161.826
105-1	SPK3011	Falling	105	69	минус	минус	linguistic	_	_	_
105-2	SPK3011	Falling	105	69	деп.	деп	linguistic	_	_	End=163.417
106-0	SPK3011	undefined	106	_	@@@@	@@@@	linguistic	_	_	Begin=163.417|End=165.002
107-0	SPK0014	Continuing	107	70	Міне,	Міне	linguistic	_	_	Begin=167.529|End=168.387
108-0	SPK0014	Falling	108	70	келін	келін	linguistic	_	_	Begin=168.387
108-1	SPK0014	Falling	108	70	келе	келе	linguistic	_	_	_
108-2	SPK0014	Falling	108	70	жатыр.	жатыр	linguistic	_	_	End=169.421
109-0	SPK3011	Falling	109	71	Көре	Көре	linguistic	_	_	Begin=175.4
109-1	SPK3011	Falling	109	71	бер	бер	linguistic	_	_	_
109-2	SPK3011	Falling	109	71	¬Нұрғия.	Нұрғия	linguistic	_	Anonymized=Yes	End=176.441
110-0	SPK3011	Falling	110	71	Мен	Мен	linguistic	_	_	Begin=176.461
110-1	SPK3011	Falling	110	71	жатамын.	жатамын	linguistic	_	_	End=177.333
111-0	SPK3011	Falling	111	72	Шаршадым	Шаршадым	linguistic	_	_	Begin=177.897
111-1	SPK3011	Falling	111	72	уже.	уже	linguistic	_	_	End=179.14
112-0	SPK3011	Continuing	112	73	Ойбай,	Ойбай	linguistic	_	_	Begin=179.601|End=180.383
113-0	SPK3011	Continuing	113	74	алла,	алла	linguistic	_	_	Begin=181.92|End=183.041
114-0	SPK3011	undefined	114	_	(Hx)	(Hx)	exhale	_	_	Begin=183.893|End=184.708
115-0	SPK3011	Falling	115	75	Ойбай-ай	Ойбай-ай	linguistic	_	_	Begin=185.028
115-1	SPK3011	Falling	115	75	ойбай.	ойбай	linguistic	_	_	End=185.94
116-0	SPK3010	Continuing	116	76	А:,	А	linguistic	_	Prolongation=0	Begin=186.309|End=186.708
117-0	SPK3010	Falling	117	76	әдемілеп	әдемілеп	linguistic	_	_	Begin=186.708
117-1	SPK3010	Falling	117	76	жинап	жинап	linguistic	_	_	_
117-2	SPK3010	Falling	117	76	қойып	қойып	linguistic	_	_	_
117-3	SPK3010	Falling	117	76	еді	еді	linguistic	_	_	_
117-4	SPK3010	Falling	117	76	төсекті.	төсекті	linguistic	_	_	End=188.942
118-0	SPK3010	Falling	118	_	###.	###	unknown	_	_	Begin=189.86|End=191.286
119-0	SPK3011	Falling	119	77	Ойбай	Ойбай	linguistic	_	_	Begin=190.937
119-1	SPK3011	Falling	119	77	енді	енді	linguistic	_	_	_
119-2	SPK3011	Falling	119	77	жататын	жататын	linguistic	_	_	_
119-3	SPK3011	Falling	119	77	нәрсем	нәрсем	linguistic	_	_	_
119-4	SPK3011	Falling	119	77	менің.	менің	linguistic	_	_	End=193.264
120-0	SPK3010	Falling	120	78	Ой	Ой	linguistic	_	_	Begin=192.567
120-1	SPK3010	Falling	120	78	ой	ой	linguistic	_	_	_
120-2	SPK3010	Falling	120	78	ой.	ой	linguistic	_	_	End=193.525
121-0	SPK3011	undefined	121	_	###	###	unknown	_	_	Begin=193.645|End=194.026
122-0	SPK3010	Interrupted	122	_	жу—	жу—	linguistic	_	Interrupted=Yes	Begin=193.687|End=194.435
123-0	SPK3011	Interrupted	123	_	А—	А—	linguistic	_	Interrupted=Yes	Begin=194.152|End=194.699
124-0	SPK3010	Continuing	124	79	жудым	жудым	linguistic	_	_	Begin=194.435
124-1	SPK3010	Continuing	124	79	деген	деген	linguistic	_	_	_
124-2	SPK3010	Continuing	124	79	ана	ана	linguistic	_	_	_
124-3	SPK3010	Continuing	124	79	не,	не	linguistic	_	_	End=196.119
125-0	SPK3010	Falling	125	79	пледті.	пледті	linguistic	_	_	Begin=196.119|End=197.206
126-0	SPK3011	Continuing	126	80	Е:,	Е	linguistic	_	Prolongation=0	Begin=197.008|End=197.435
127-0	SPK3011	Falling	127	80	¬Әсет	Әсет	linguistic	_	Anonymized=Yes	Begin=197.435
127-1	SPK3011	Falling	127	80	жатады	жатады	linguistic	_	_	_
127-2	SPK3011	Falling	127	80	бүгін	бүгін	linguistic	_	_	_
127-3	SPK3011	Falling	127	80	мына	мына	linguistic	_	_	_
127-4	SPK3011	Falling	127	80	жерде.	жерде	linguistic	_	_	End=199.198
128-0	SPK3011	Falling	128	81	Мен	Мен	linguistic	_	_	Begin=200.164
128-1	SPK3011	Falling	128	81	ана	ана	linguistic	_	_	_
128-2	SPK3011	Falling	128	81	үйге	үйге	linguistic	_	_	_
128-3	SPK3011	Falling	128	81	барып	барып	linguistic	_	_	_
128-4	SPK3011	Falling	128	81	жатамын.	жатамын	linguistic	_	_	End=201.614
129-0	SPK3011	Falling	129	82	Бүгін	Бүгін	linguistic	_	_	Begin=201.614
129-1	SPK3011	Falling	129	82	ұйқы	ұйқы	linguistic	_	_	_
129-2	SPK3011	Falling	129	82	жоқ.	жоқ	linguistic	_	_	End=203.022
130-0	SPK3010	Falling	130	83	Сен	Сен	linguistic	_	_	Begin=202.024
130-1	SPK3010	Falling	130	83	қашпа	қашпа	linguistic	_	_	_
130-2	SPK3010	Falling	130	83	менен.	менен	linguistic	_	_	End=203.19
131-0	SPK3010	Falling	131	84	¬Әсетте	Әсетте	linguistic	_	Anonymized=Yes	Begin=203.19
131-1	SPK3010	Falling	131	84	нең	нең	linguistic	_	_	_
131-2	SPK3010	Falling	131	84	бар.	бар	linguistic	_	_	End=204.445
132-0	SPK3011	Continuing	132	85	Мына	Мына	linguistic	_	_	Begin=204.373
132-1	SPK3011	Continuing	132	85	¬Әсет,	Әсет	linguistic	_	Anonymized=Yes	End=205.389
133-0	SPK3011	Falling	133	86	мен	мен	linguistic	_	_	Begin=205.547
133-1	SPK3011	Falling	133	86	неше	неше	linguistic	_	_	_
133-2	SPK3011	Falling	133	86	күн	күн	linguistic	_	_	_
133-3	SPK3011	Falling	133	86	болды	болды	linguistic	_	_	_
133-4	SPK3011	Falling	133	86	ұйықтағаным	ұйықтағаным	linguistic	_	_	_
133-5	SPK3011	Falling	133	86	жоқ.	жоқ	linguistic	_	_	End=207.669
134-0	SPK3011	Falling	134	87	¬Әсет	Әсет	linguistic	_	Anonymized=Yes	Begin=207.669
134-1	SPK3011	Falling	134	87	жатсын	жатсын	linguistic	_	_	_
134-2	SPK3011	Falling	134	87	енді	енді	linguistic	_	_	_
134-3	SPK3011	Falling	134	87	бүгін.	бүгін	linguistic	_	_	End=209.057
135-0	SPK3011	Falling	135	_	#####.	#####	unknown	_	_	Begin=209.639|End=211.557
136-0	SPK3010	Falling	136	88	¬Әсет	Әсет	linguistic	_	Anonymized=Yes	Begin=211.922
136-1	SPK3010	Falling	136	88	неше	неше	linguistic	_	_	_
136-2	SPK3010	Falling	136	88	күн	күн	linguistic	_	_	_
136-3	SPK3010	Falling	136	88	ұйықтаған	ұйықтаған	linguistic	_	_	_
136-4	SPK3010	Falling	136	88	жоқ.	жоқ	linguistic	_	_	End=213.731
137-0	SPK3010	Continuing	137	89	Сен,	Сен	linguistic	_	_	Begin=213.759|End=214.192
138-0	SPK3011	Continuing	138	90	Ол	Ол	linguistic	_	_	Begin=213.99
138-1	SPK3011	Continuing	138	90	демалды,	демалды	linguistic	_	_	End=215.557
139-0	SPK3010	Falling	139	89	ұйықтадың	ұйықтадың	linguistic	_	_	Begin=214.192
139-1	SPK3010	Falling	139	89	ғой.	ғой	linguistic	_	_	End=215.574
140-0	SPK3011	Continuing	140	91	¬Әсет,	Әсет	linguistic	_	Anonymized=Yes	Begin=215.557|End=216.22
141-0	SPK3010	Falling	141	92	Сен	Сен	linguistic	_	_	Begin=216.095
141-1	SPK3010	Falling	141	92	ұйықтадың	ұйықтадың	linguistic	_	_	_
141-2	SPK3010	Falling	141	92	ғой.	ғой	linguistic	_	_	End=217.574
142-0	SPK3011	Continuing	142	91	тойлады,	тойлады	linguistic	_	_	Begin=216.22|End=217.159
143-0	SPK3011	Continuing	143	93	тойлады	тойлады	linguistic	_	_	Begin=217.771
143-1	SPK3011	Continuing	143	93	кеше,	кеше	linguistic	_	_	End=218.945
144-0	SPK3011	Continuing	144	94	ұйықтады,	ұйықтады	linguistic	_	_	Begin=218.955|End=219.904
145-0	SPK3011	Falling	145	95	жақсы	жақсы	linguistic	_	_	Begin=219.904
145-1	SPK3011	Falling	145	95	бүгін.	бүгін	linguistic	_	_	End=220.673
146-0	SPK3011	Falling	146	96	Трезвый	Трезвый	linguistic	_	_	Begin=220.673
146-1	SPK3011	Falling	146	96	¬Әсет.	Әсет	linguistic	_	Anonymized=Yes	End=222.188
147-0	SPK0014	Falling	147	97	Міне.	Міне	linguistic	_	_	Begin=221.523|End=222.289
148-0	SPK3010	Falling	148	98	Мынау	Мынау	linguistic	_	_	Begin=222.617
148-1	SPK3010	Falling	148	98	кім.	кім	linguistic	_	_	End=223.405
149-0	SPK0014	Rising	149	99	Солар?	Солар	linguistic	_	_	Begin=226.047|End=226.885
150-0	SPK0014	Interrupted	150	100	А—	А—	linguistic	_	Interrupted=Yes	Begin=227.106|End=227.527
151-0	SPK0014	Falling	151	100	Кімдер.	Кімдер	linguistic	_	_	Begin=227.527|End=228.426
