speaker	span	translation
	Ол қиын дейді ғой бәрі.	
SPK4006	GRE қиын иә.	
	Оған бір ай,	
	бір айда дайындалмайтын шығармын.	
	Ааа.	
	Примерно,	
	октябрьге,	
	жазғым:,	
SPK4007	Ммм.	
SPK4006	кеп жатыр.	
	Ммм.	
	В принципе,	
	GREді,	
	егер,	
	үйден,	
	онлайн тапсыратын,	
	түрі болса,	
SPK4007	Мхм.	
SPK4006	(H)	
	(Hx)	
	даже,	
	ертеңгі күнге,	
	жазыла беруге болады.	
SPK4007	Ммм.	
SPK4006	Бірақ,	
	мен білмеймін,	
	негізі,	
	ыы,	
	көп жерге,	
	үлгеру үшін,	
	октябрьдің,	
	басында тапсыру керек шығар,	
	деп ойлап жатырмын.	
	Бірақ,	
	октябрьдің басына дейін,	
	жақсылап,	
	дайындала аламын ба?	
SPK4007	Ммм.	
SPK4006	Жоқ па?	
	Білмеймін.	
	(Hx)	
	А–	
	IELTSты,	
	көп созбай,	
	тапсырып тастағым келіп жатыр,	
	ол.	
SPK4007	Мхм.	
SPK4006	В принципе,	
	қиын емес,	
	сияқты.	
SPK4007	Мхм.	
SPK4006	Бүгін,	
	еще,	
	бір,	
	(H)	
	мектептен:,	
	бір қызбен сөйлестім.	
SPK4007	Мхм.	
SPK4006	Тоже біздің потокта,	
	бірақ,	
	басқа,	
	сыныпта оқыған.	
SPK4007	Мхм.	
SPK4006	Ол,	
	тоже,	
	екі үш апта дайындалып,	
	тапсыра салыпты.	
SPK4007	Нені?	
SPK4006	IELTSты.	
SPK4007	Ааа.	
	Мне кажется,	
	анда просто,	
	форматын еске түсіресің да.	
SPK4006	Иә.	
	IELTS,	
	ыы,	
	ана жақта,	
	GRE ол,	
	тек қана:,	
	там короче,	
	и математика,	
SPK4007	Ааа.	
SPK4006	и:–	
SPK4007	ну они вычисляют,	
	там.	
SPK4006	Да.	
	и:,	
	мынандай,	
	сөздері де бар.	
	Жаңа,	
	бір practice тестты,	
	қарап едім.	
SPK4007	Мхм.	
SPK4006	Андай,	
	irregular,	
	форма тұр да?	
SPK4007	Мхм.	
SPK4006	Когда,	
	обычно,	
	ауданын табу оңай ғой?	
	Тең бүйірлі,	
	үшбұрыш болса.	
SPK4007	Мхм.	
SPK4006	Ананың,	
	формасы,	
	бір түрлі,	
	и,	
	точный формуланы білмейсің.	
	И там,	
	сұрақ.	
	Там ауданын табу керек,	
	деген сияқты.	
SPK4007	Ммм.	
SPK4006	Соның бәрін,	
	еске түсіру керек.	
SPK4007	Мхм.	
SPK4006	SINGING	
	(H)	
	Жаңа,	
	¬Асқармен,	
	ыы,	
	сөйлесіп жүрген кезде,	
SPK4007	Мхм.	
SPK4006	не туралы,	
	сөйлестік.	
	Ыы,	
	мен өткен,	
	суббота,	
	күні,	
	case,	
	клабқа,	
	барған кезде,	
	mergers and,	
	acquisitions кейсті,	
	қалай,	
	шешу керек екенін,	
	түсінгенмін.	
SPK4007	Мхм.	
SPK4006	Mergers–	
	Mergers,	
	деген,	
	екі	
	компания бірге қосылғанда,	
	acquisitions,	
	ыы,	
	это когда,	
	одна,	
	компания,	
	типо,	
	поглощает,	
	и выкупает другую.	
SPK4007	Мхм.	
SPK4006	И:,	
	это:,	
	самый быстрый,	
	способ,	
	ну:,	
	хорошо вырасти.	
SPK4007	Мхх	
SPK4006	За короткое,	
	время.	
	Потому что,	
	органически,	
	ты так быстро не вырастишь.	
SPK4007	Ммм.	
SPK4006	И вот,	
	суть в том,	
	что–	
	ыы,	
	Мысалы,	
	Амазонның да,	
	сондай,	
	дочерний компаниялары,	
	көп екен.	
	Допустим,	
	біреуі,	
	визамен айналысады,	
	да?	
SPK4007	Мхм.	
SPK4006	И олар,	
	каждый раз,	
	виза:,	
	сұрақтарына келгенде,	
	новый адаммен,	
	ыы,	
	жұмыс істемей,	
	просто,	
	outsource'ить етеді.	
	Со:л,	
	нені?	
SPK4007	Ммм.	
SPK4006	Ыы,	
	неге,	
	сол компанияға.	
	Сол функцияны үндеген сияқты.	
	Британ,	
	ыы,	
	басқа,	
	сұрақтарға	
	келген кезде,	
	бір–	
SPK4007	Ммм.	
SPK4006	и это было,	
	прикольно,	
	потому что біз өткенде,	
	ыы,	
	сол,	
	кейстарды қарастырған кезде,	
SPK4007	Мхм.	
SPK4006	түсіндік,	
	қандай,	
	цельдарда жасалатынын,	
	mergers and acquisitions.	
	Мысалы,	
	(H)	
	ыы,	
	Магнум,	
	ыы,	
	условно,	
	ұн шығаратын,	
	фирмамен,	
SPK4007	Мхм.	
SPK4006	фирманы,	
	сатып алу мүмкін да?	
SPK4007	Мхм.	
SPK4006	Мысалы Цеснаны.	
	Сөйтіп,	
	өзінің,	
	дүкендерінде,	
	тек қана,	
	Цеснаны сатуы мүмкін.	
	Немесе,	
	өзінің дүкендерінде,	
	Цесна,	
	өз компаниясы,	
	болғандықтан,	
SPK4007	Мхм.	
SPK4006	Оны,	
	арзан бағаға сатып,	
	басқа:,	
	поставщиктардың ұнын,	
	қымбат қылып c–	
	қымбат бағаға,	
	қоюы мүмкін.	
SPK4007	Ммм.	
SPK4006	Сол кезде,	
	Цеснаның саудасы жақсы жүреді,	
	деген сияқты.	
SPK4007	Ммм.	
SPK4006	Сондай сондай,	
	нәрсені біліп алдым.	
SPK4007	Мен андай,	
	прода:жи,	
	би:знес,	
	вообще ондайға,	
	қызығушылық жоқ екен.	
	@@	
SPK4006	Иә,	
	байқадым.	
SPK4007	Ммм.	
	Давайте мен,	
	идея берем,	
	сендер маған–	
SPK4006	Воплоти.	
SPK4007	Бизнес ашу керексіңдер.	
SPK4006	Иә.	
	(H)	
	Күшті ғой иә?	
SPK4007	Мхм.	
SPK4006	Мен бірақ,	
	қайсысына икемім,	
	бар екенімді білмеймін.	
	Продажаға да икемім жоқ.	
	(H)	
SPK4007	SMM,	
	##	
SPK4006	Несіне де,	
	икемім жоқ,	
	идеясына да.	
	SMM,	
	SMM маған ұнаған жоқ.	
SPK4007	Иә?	
SPK4006	Андай,	
	мысалы уақытымды бөлемін да,	
	бірақ,	
	одан,	
	какой-то удовлетворение:,	
	результат,	
	өзім үшін,	
	значимый результат көрмеймін.	
SPK4007	Ммм.	
SPK4006	Ту мына қағазды қайда ілсем болады?	
	Сен:,	
	неменеңе қоя салайыншы.	
SPK4007	Ішіне,	
	салсаңшы.	
	Сала берші,	
	үстіне.	
SPK4006	SINGING	
SPK4007	Come one Barbie,	
	let's go party.	
SPK4006	А:,	
	Катя,	
	Сафарованы білесің бе?	
SPK4007	Мхм мхм.	
SPK4006	Бүгін,	
	сториздарын,	
	испанша салды да,	
	там,	
	тексты:н.	
	Ыы,	
SPK4007	Она что испанский знает?	
SPK4006	##	
	Иә,	
	Испанияда,	
	тұрады ғой.	
	Который Холостяктың,	
	несі.	
SPK4007	Ааа,	
	всё всё.	
SPK4006	А сен кім,	
	туралы ойладың?	
SPK4007	(Hx)	
	Шатасып жібердім,	
	басқа біреумен.	
SPK4006	А,	
	Вот ол,	
	Испанияда тұрады ғой.	
	И бүгін,	
	салон красотыйдан,	
	историяларды,	
	процедураларды,	
SPK4007	Мхм.	
SPK4006	испанша,	
	описывать етіп салды да.	
SPK4007	Мхм.	
SPK4006	И мен ана,	
	текстті түсінген кезде,	
	қатты қуандым.	
SPK4007	@@	
SPK4006	Ммм,	
	жаңағы,	
	¬Медина деген қыз,	
	біздің мектептегі,	
SPK4007	Мхм.	
SPK4006	SMGда,	
	оқиды да.	
SPK4007	Мхм.	
SPK4006	И:,	
	оның,	
	мысалы,	
	мейджоры,	
	геология.	
	Олардың,	
	потогында,	
	жеті-ақ адам бар.	
	И олар кәдімгі,	
	класс сияқты.	
	Мысалы,	
	ыы,	
	егер оған,	
	расписаниясы,	
	дұрыс сәйкес келмесе,	
	ыы,	
	А там,	
	school manager ма,	
	advisor ма,	
	сол үшін,	
	өзгертіп бере алады,	
	бірдеменің расписаниясын,	
	деген сияқты.	
	Немесе оларда	
	field tripтар көп болады.	
SPK4007	Мхм.	
SPK4006	Ыы,	
	олар,	
	екінші курста,	
	бір рет,	
	Ақтауға барып келген.	
SPK4007	Мхм.	
SPK4006	Ол кезде,	
	хотя,	
	ыы,	
	карантин,	
	ограничениялары,	
	қатты болды.	
	Бір рет,	
	Таразға барып келіпті.	
	И,	
	Таразда,	
	бізде,	
	Арай плаза деген,	
	отель бар.	
	Со–	
	Сол отельда тұрған олар,	
	мысалы.	
SPK4007	CLICKING_THE_TONGUE	
SPK4006	Жақында,	
	күзде,	
	Алтайға барады.	
	Күшті короче.	
SPK4007	Ммм.	
	Сыймай барады ғой,	
	сыймай.	
SPK4006	@@@	
	А,	
	мына жерді,	
	ашуға болмай ма?	
SPK4007	Жо жоқ.	
SPK4006	# деген сияқты,	
	ғой.	
SPK4007	Короче мынау,	
	пакет бар,	
	құрысын.	
	Қараймын,	
	ғой.	
SPK4006	Мен де негізі,	
	кейбір заттарымды,	
	жуым келіп еді.	
	Вот,	
	сенде,	
	GREға,	
	ыы,	
	регистрировать етсең,	
SPK4007	Мхм.	
SPK4006	жаныңда,	
	біреумен,	
	дайындалған,	
	нес–	
	не сияқты,	
	қызығырақ сияқты.	
SPK4007	Ммм.	
SPK4006	Қызығырақтан бұрын,	
	кішкене,	
SPK4007	Нацеленность?	
SPK4006	вовлеченность–	
	Иә.	
SPK4007	Ммм.	
	I am not,	
	sure.	
SPK4006	Там бір-бірімен,	
	жарысып тұр оқитындай.	
	I am not sure,	
	что,	
	будешь в целом сдавать,	
	или,	
	в ближайшее время?	
SPK4007	В целом сдавать.	
SPK4006	В целом?	
SPK4007	Мхм.	
SPK4006	Мм,	
	ты не хочешь,	
	на магистратуру?	
SPK4007	Нет.	
	Ну типо,	
	GRE:,	
SPK4006	Керек емес,	
	универге де.	
SPK4007	Иә.	
	Ну я знаю что это плюс.	
	Просто–	
	(Hx)	
SPK4006	Басыңда ауыртқың келіп тұрған жоқ па?	
SPK4007	Иә.	
SPK4006	Менде негізі, өзім,	
	өзіме,	
	артық головная боль,	
	тауып алып отырғанымды білемін.	
SPK4007	Стой,	
	я знаю что,	
	мен магамен,	
	немен,	
	үлгермейтін сияқтымын.	
	Дайындалып,	
	жүрейін.	
	Еще документы,	
	вроде нужно будет собирать,	
	еще GREға дайындалуға.	
	Еще магамен:,	
SPK4006	Иә:,	
SPK4007	еще бір нәрсе,	
	нәрсе.	
SPK4006	Өткенде,	
	мен жаңа,	
	папа мамамен,	
	сөйлеспей тұрып,	
	түсінбей отырдым да,	
	маған,	
	тапсырайын ба,	
	тапсырмайын ба:.	
	Қандай универді таңдаймын,	
	деген сияқты.	
SPK4007	Мхм.	
SPK4006	Сөйтіп,	
	анау,	
	¬Серік бар емес па,	
	¬Маралбеков?	
SPK4007	Мхм.	
SPK4006	Сол өткенде,	
	вебинар өткізіп еді ғой?	
SPK4007	Мхм.	
SPK4006	Страницасына кірдім,	
	записі бар ма екен деп.	
	Сөйтсем,	
	записі да жоқ.	
SPK4007	Ммм.	
SPK4006	Бірақ жаздым,	
	оған,	
	сенен graduate–	
	Саған graduate school туралы,	
	сұрақ қоюға бола ма,	
	деді.	
	Дедім.	
SPK4007	Мхм.	
SPK4006	Ол,	
	окей деді.	
	Ертең сұраймын,	
	наверно.	
	Примерно	
	қанша,	
	программаға,	
	подавать еткен,	
	эффективно,	
	потому что,	
	каждыйына,	
	тапсыра берсең,	
	ну,	
	ақшаң да көп кетеді.	
	Одан кейін–	
SPK4007	Мхм.	
SPK4006	Вот,	
	можно ли,	
	как то,	
	заранее,	
	просчитать свои шансы,	
	бір жаққа тапсыратын?	
SPK4007	Мхм.	
SPK4006	Ой,	
	түсуіңнің.	
	Чтобы,	
	в принципе,	
	ж–	
	жақсы түсе алатын,	
	жерге ғана,	
	тапсыратындай.	
SPK4007	Ммм.	
	Иә.	
SPK4006	SINGING	
	HISSING	
SPK4007	Не болды?	
	@	
SPK4006	Білмеймін.	
	Тітіркеніп кеттім.	
SPK4007	Сен таксимен–	
	###,	
	түнде,	
	###.	
SPK4006	Мама,	
	¬Аружанды,	
	күтпей-ақ қой,	
	ол бүгін келмейді,	
	дей ме.	
SPK4007	@@@	
SPK4006	Сен мектепте,	
	биден басқа,	
	бірдемемен,	
	айналысатынсың ба?	
SPK4007	Ммм.	
	Гончаркаға.	
SPK4006	GASPING	
	Шын ба?	
SPK4007	Мхм.	
SPK4006	Мә.	
	Сен оныншыда,	
	сен,	
	###.	
	@@@	
	(H)	
	Суреттері:,	
	бірдемесі,	
	бар ма,	
	оның?	
SPK4007	Иә бар сияқты,	
	на старом ноутбуке.	
	Қарау керек.	
SPK4006	Ну.	
SPK4007	Ну не так что прям,	
	прям,	
	профессионал,	
	болған жоқпын.	
	Просто,	
	бос уақытта.	
SPK4006	Күшті ғой,	
	бәрібір.	
SPK4007	##	
SPK4006	Сендерде,	
	сондай гончаркадан:,	
	не болды ма?	
SPK4007	Ну там–	
SPK4006	Кружок сияқты?	
SPK4007	Иә.	
SPK4006	Аа.	
SPK4007	#	
	Сен ше?	
	не істедің.	
SPK4006	Мен,	
SPK4007	Много читала,	
	деші.	
SPK4006	Жоқ мен:,	
	жоғарғы кластарда ғана,	
	көп оқып бастадым.	
SPK4007	А да?	
SPK4006	Жоқ мен,	
	кішкентай кезімнен,	
	негізі көп оқитынмын.	
SPK4007	Мхм.	
SPK4006	Ыы,	
	НИШқа дейінгі мектепте,	
SPK4007	Мхм.	
SPK4006	ана там,	
	оқы–	
	оқырман,	
	кітабы болады ғой.	
	Ну күнделік,	
	сияқты,	
	кітапханада,	
	выдавать ететін.	
SPK4007	Аха,	
	аха.	
SPK4006	Там,	
	мен,	
	бір жылдың ішінде,	
	сондайдың,	
	бірнешеуін,	
	бітіріп тастайтынмын.	
	Ну то есть,	
	мне заводили новую книжку,	
	потому что,	
	я,	
	уже,	
	кучу книг,	
	взяла,	
	деген сияқты.	
SPK4007	Ммм.	
SPK4006	Бірақ,	
	мен НИШқа келген кезде,	
SPK4007	Мхм.	
SPK4006	Аа,	
	почему то,	
	ондай,	
	кітапқа қызығушылығым,	
	тоқтап қалды.	
SPK4007	Мхм.	
SPK4006	Бірақ,	
	жоғарғы кластарда–	
	А,	
	тоқтап қалды,	
	потому что,	
	мен,	
	ыы,	
	көркем әдеби,	
	шығарма,	
	оқығым келген жоқ.	
SPK4007	Ммм.	
	Мхм мхм	
SPK4006	Ыы,	
	Бірақ,	
	мен,	
	сондай нәрсені ғана,	
	оқуға болады,	
	деп ойладым.	
SPK4007	Ммм.	
SPK4006	Потому что,	
	non fiction,	
	кітаптар бар екенін,	
	білмедім.	
	Ал,	
	жоғарғы кластарда,	
	non fiction кітаптарды,	
	оқи бастадым да,	
	маған сол нәрсенің,	
	ұнайтыным түсіндім да,	
	қайтадап оқи бастадым.	
	А,	
	мектепте,	
	жүрген кезде,	
	мен не істедім?	
	Мен,	
	Student Government-та болдым,	
	бір жыл.	
	Бірақ,	
	А,	
	олимпиадаға,	
	бір рет қатыстым.	
	Просто,	
	ыы,	
	жаңа,	
	мектеп,	
	п–	
	папа мамамен,	
	¬Ерлан:,	
	олимп–	
	олимпиадасы,	
	туралы,	
	сөйлесе бастадық та,	
SPK4007	Мхм.	
SPK4006	и мен,	
	однокласниктарым,	
	есіме түсіп,	
	кетті.	
	Ыы,	
	¬Мансұрды білесің ғой?	
SPK4007	Мхм.	
SPK4006	¬Кәрім екеуі,	
	физикадан,	
	проект,	
	жазатын.	
	И:,	
	Байқоңырға,	
	барып келді,	
	¬Мансұр.	
SPK4007	Ммм.	
SPK4006	И олар,	
	ыы,	
	кәдімгі,	
	бір шынымен проект,	
	написали:,	
	кореецтарға.	
	Ну Кореядан,	
	какой-то,	
	бизнесмендарға,	
SPK4007	Мхм.	
SPK4006	Бір:,	
	нәрсе,	
	жасап берді.	
	Даже,	
	не екені,	
	есімде емес.	
SPK4007	Мхм.	
SPK4006	Но:,	
	ыы,	
	какое-то умное,	
	технологическое,	
	решение болды да.	
	И мы такие,	
	уау деп.	
SPK4007	Молодцы.	
	Неге саған,	
	fiction,	
	ұнамайды?	
	Ыы,	
	помнишь мен,	
	ыы,	
	бір рет инстаграмға,	
	салдым ғой?	
	ыы,	
SPK4006	Мынаны ма?	
	PS I love you-ды ма?	
SPK4007	Жо жоқ.	
SPK4006	Или нет.	
SPK4007	Да,	
	PS I lo:ve you,	
	там,	
	(H)	
	И:,	
	типо,	
	бір,	
	сипатта:п айтамын ғой,	
	кітаптарды.	
SPK4006	Мхм.	
SPK4007	И сен айтасың,	
	типо,	
	мә сен күшті,	
	сипаттайсың деп.	
	Вот,	
SPK4006	Мм.	
SPK4007	это за то что,	
	мен fiction оқып жүрмін.	
	Типо,	
	саған,	
	может и сюжет,	
	ничего не даст,	
SPK4006	Аха.	
SPK4007	но сенің,	
	тіліңді,	
	былай,	
	бай қылады.	
SPK4006	Иә,	
	сол шығар.	
	Менің–	
	менде,	
	андай сияқты,	
	мен,	
	бүкіл нәрседе,	
	как будто,	
	маған,	
	что я из этого возьму,	
	деген,	
	сияқты.	
	Ну,	
SPK4007	Мхм.	
SPK4006	типо ради чего,	
	я читаю,	
	деген:,	
	сияқты да.	
SPK4007	Ммм.	
SPK4006	И,	
	как будто,	
	fiction оқып жатқан кезде,	
	менде андай	
	end goal–	
SPK4007	Информация жоқ.	
	(Hx)	
SPK4006	Иә,	
	end goal жоқ.	
SPK4007	Ммм.	
SPK4006	Типо мен,	
	мына–	
	мынандай информация алғым келіп отыр,	
	деген сияқты.	
	Бірақ маған,	
SPK4007	Не воображение деші.	
SPK4006	Граф Монте Кристо,	
	қатты ұнады.	
SPK4007	Да.	
	Граф Монте Кристо.	
SPK4006	Прям,	
	анау,	
	әдебиеттен.	
SPK4007	Мен оны,	
	жетінші сыныпта,	
	оқыдым.	
SPK4006	Жетінші сыныпта?	
SPK4007	Иә.	
SPK4006	Охо.	
SPK4007	Бізде программада болды вроде ол,	
	просто,	
	литература,	
	орыс тілінен.	
SPK4006	Біздің орыс сыныбындағылар,	
	ондайлар,	
	бар?	
	Вроде.	
SPK4007	Иә.	
SPK4006	М–	
	бірақ,	
	менде андай болды.	
	Мен прям,	
	я жила с этими героями.	
SPK4007	@@@	
SPK4006	Переживала,	
	за него.	
	Ана кітап,	
	жапқаннан кейін да,	
	мен бір апта,	
SPK4007	@@@	
SPK4006	сол,	
	графтың,	
	несін,	
	жағдайын ойлап жүрген шығармын.	
SPK4007	@	
	@@	
SPK4006	Маған,	
	қатты әсер қалдырған,	
	сол кітап.	
SPK4007	Ол,	
	жақсы,	
	иә–	
SPK4006	Сен,	
	ұшқан ұяны оқыдың ба,	
	айтпақшы,	
	соныңа дейін?	
SPK4007	Оқыдым.	
	@@@	
	Созып,	
	созып,	
	қанша.	
	Мен оны,	
	білесің бе,	
	ұят-ай:,	
	жиырмасыншы жылы,	
	перед карантином взяла.	
	И,	
	##	
SPK4006	Просто саған ештеңе деген жоқ па?	
	Кеш,	
	өткізгеніңді.	
SPK4007	Ымым.	
	Вообще ештеңе деген жоқ.	
SPK4006	Та:к.	
SPK4007	SINGING	
	Мә?	
	Сол,	
	(H)	
	ненің,	
	концертіне,	
	түспей қалдық қо:й.	
SPK4006	¬Рауан ¬Қайырбековтың ба?	
SPK4007	Иә.	
SPK4006	Оның концерті болды ма не?	
	Ааа.	
SPK4007	Шестого.	
SPK4006	Бізд өткенде,	
	бе–	
	бесі күні болды иә?	
SPK4007	Иә.	
SPK4006	Біз еще ¬Жұмабектің концертіне бардық.	
SPK4007	Иә.	
SPK4006	Мен жиырма тоғызы күні,	
	бір концертте волонтер боламын.	
SPK4007	Мхм.	
SPK4006	You fest деген бе,	
	Youth fest деген бе?	
SPK4007	Мхм.	
SPK4006	Барыс арена жақта,	
	open air болады.	
	Бірақ,	
	ыы,	
	кім выступать ететінін білмеймін.	
SPK4007	Мхм.	
SPK4006	Точный список айтылмады.	
	(H)	
	Мен оның,	
	ватсап группасына қосылған жоқпын,	
	айтпақшы.	
	Бірақ,	
	ол жақта,	
	қазақстандық,	
	и: ресейлік,	
	эстрада концерт–	
	ыы,	
	жұлдыздары,	
	күтеді.	
SPK4007	Ммм.	
SPK4006	Надеюсь,	
	қызық.	
	Ну,	
	күшті жұлдыздар болады.	
SPK4007	#	
	Хорошо.	
	SINGING	
SPK4006	Кешегүні,	
	¬Нұрланмен	
	теннис туралы сөйлестік та.	
SPK4007	Аха.	
SPK4006	Ыы,	
	И мен айттым,	
	негізі,	
	¬Рыбакинаның:,	
	жеңісі,	
SPK4007	Мхм.	
SPK4006	ыы,	
	больше,	
	one time,	
	кейс болатын шығар.	
SPK4007	Неге?	
SPK4006	Ыы,	
	Как сказать,	
	мысалы,	
	¬Баландин да,	
	екі мың он алтыншы жылы,	
	жүзуден,	
	алтын алды ғой?	
SPK4007	Мхм.	
SPK4006	Бірақ одан кейін,	
	бізде жүзу,	
	күшті дамып кеткен жоқ қой.	
SPK4007	Ммм.	
SPK4006	Ыы,	
SPK4007	Ему просто,	
	повезло,	
	деп па.	
	@	
SPK4006	Жоқ,	
	повезло емес.	
SPK4007	Мхм.	
SPK4006	Ол күшті:,	
	спортсмен,	
	бірақ,	
	это не означает что,	
	у нас в Казахстане,	
	сильная школа тенниса,	
	деген сияқты.	
SPK4007	Ммм.	
SPK4006	Вот сол,	
	туралы айтып еді.	
SPK4007	Мхм мхм	
SPK4006	По сути ¬Асқар айтады,	
	бізде қазір,	
	ыы,	
	этот,	
	table tennis,	
	жақс–	
	жақсы дамып жатыр деп.	
SPK4007	Ммм.	
SPK4006	Не үшін деп ойлайсың?	
