speaker	span	translation
SPK1117	Мына жерге ма	To this place?
SPK1118	Иә	Yes.
SPK1117	Нені өтіп алсам	To pass what?
SPK1118	Тезірек	I said get that job sooner.
	кіріп алсаңшы деймін	
	Жұмысына	
	Официально	Officially.
SPK1117	Сол	Yeah,
	анау админін күту керек-ау	I think I should wait that administrator,
	осы жердің	the administrator of this place.
	өзінің админін	
SPK1118	Иә	Yes.
SPK1117	Ол келесі апта келетін шығар	She may come next week.
	Шли енді	(They) probably won't fire me after a week.
	бір аптадан кейін	
	лақтырып кетпейтін шығар	
	Бірақ менің алдымда	But the girl who worked before me worked for one week and left.
	бір қыз	
	бір ақ апта істеп	
	шығып кеткен ғой	
	Білмеймін	I don't know if she left or did something else.
	шығып кеткен ба:	
	или	
	не қылмаған ба:	
	өйткені	because
	бұлар	
	август	they in August
	ой	oh
	шілдеде	in July,
	отпуск болған екен да	there was a vacation,
	сөйтіп августте ашылған екен	and it opened in August.
SPK1118	Ммм	Um.
SPK1117	Енді августтың бірінен	It opened from August 1st,
	бастап ашылған ғой	
SPK1118	YAWN Аха	Aha.
SPK1117	сонымен	so
	енді ғана	it has only been two weeks.
SPK1118	SNIFFLE	
SPK1117	екі апта болған да	
	Бір апта болған да	It has opened for one week, ten days.
	Он күн болған да	
	ашылғанына	
SPK1118	Ааа	Ah.
SPK1117	Ана қыз бір апта болған ғой	That girl has been one week,
	сөйтіп	and then
	мен келдім да бұл аптада	I came this week.
	Білмеймін	I don't know.
SPK1118	Ол қай жаққа кетіп қалған	Where did she go?
	қызық	interesting.
SPK1117	Ммм	um,
	пятница күні	on Friday,
SPK1118	SNIFFLE	
SPK1117	Zoom-да сабақ өтемін ана немене центрға	I will teach on Zoom in that center,
	қандай тақырыпта өтсем болады	which topic can I teach?
SPK1118	Аа	Ah,
	басқа центрға ма	to another center?
	Қай класс	Which class.
SPK1117	Мm	Um
	Любой деді	They said any (topics).
	Любой бір тақырыпты алып түсіндіресіз деді	They said you will explain any topics,
	сөйтіп біз кері байланыс	then we (will give) feedback,
	мұғалімдер отырамыз деді	the teachers will listen,
	кері байланыс ретінде бір-екі сұрақ қоямыз	as a feedback, we will ask couple of questions,
	сосын	then,
	соған қарай	depending on that,
	содан өтсеңіз	if you pass that,
	тест та-	you will come to the test.
	тестқа келесіз деді	
	Жыры көп екен	They have many issues,
	кіргім келмей қалды бір жағы	on the other hand, I do not want to work here.
SPK1118	Соған байланысты	They said they will ask you questions related to that?
SPK1117	Көре берейін иә	I will see.
SPK1118	сұрақ қоямыз дей ма саған	
SPK1117	Ммм	Um.
	Сол тақырыпқа байланысты сұраймыз	We will ask something related to that topic.
	Пропорция өтсем ## SNIFFLE	If I teach proportion,
SPK1118	Алты	Explain one topic from Grade six or seven.
	жетінші класстың	
	бір тақырыбын	
	түсіре сал	
	Түсіндіре сал	Explain it.
SPK1117	Сол қандай екенін	Yes, I don't know how it is.
	білмей отырмын	
SPK1118	Қандай тақырып	Which topic.
SPK1117	Көремін	I will see.
	Mат сауаттылықтың бір тақырыбын өте салмаймын ба@@	I will teach a topic from math test@@
	математикамен байланысты	that is relevant to mathematics.
SPK1118	Мм	Um.
SPK1117	Мына жақтағы оқушыларды	The students here are not very organized
	ретсіз болып жатыр	
	покашы	temporarily.
SPK1118	Ммм	Um.
SPK1117	Андай	Like that
	пока аз оқушы да	temporarily there are only a few students,
SPK1118	Мхм	Uhm.
SPK1117	он бір бәле ғана	only more than ten.
	Төртеу	Only four, sometimes five (students) are present,
	кейде	
	бесеу	
	отырады	
	кейде	
	екеу	sometimes two, sometimes even one student is present.
	кейде даже біреу	
	отырады да оқушылар	
SPK1118	Мхм	Uhm.
SPK1117	и	and
	алдыңғы сыныбын	I am still just reviewing the previous class,
	қайталап жүрмін	
	әліші	
SPK1118	Мм	Um.
SPK1117	просто	
	Ана апайлар	Those teachers taught with those books, I am also thinking teaching with those books for now,
	сол кітаппен өткен екен	
	сол кітаппен өте берейін	
	пока деп жатрмын да	
SPK1118	Мхм	Uhm.
SPK1117	бір жағынан	on the other hand, you will feel bad,
	біртүрлі болады екенсің	
	кәдімгі мектептің кітабімен өте берсең	if you teach with the books from the school.
	қалай депші	thinking how it is.
	Білмеймін	But I don't know
	бірақ кішкентай класс болғаннан кейін	since they study at lower classes,
	оны	
	анда басқаша кітаппен өтетін	it seems there is no need to teach with other books.
	өтудің	
	қажеті де жоқ шығар	
	бірақ иә	
SPK1118	Мектепке дайындайсың ғой иә бәрібір	Anyway, you will prepare them for school, no?
SPK1117	Ыы	Uh
	Бесінші класс алтыншы класс иә	Yes, grade five and grade six.
SPK1118	Иә	Yes,
	иә	yes.
SPK1117	Андай ғой	It is like that
	біреуі айт-	one of them-
	бір бала айтады	one student said that,
	ыыы	
	биыл	uh
	алтыншы класс қой деймін	I think he is in grade six.
	Сөйтіп	And
	апай	teacher,
	біз бесінші класстың	I am assigining the exercises from class five in order to review.
	есептерін беріп жатырмын ғой енді қайталау мақсатында	
SPK1118	Мхм	
SPK1117	Сөйтсем	And
	апай алтыншы класстың	he asked when we would start the book of class six,
	несін	
	кітабынан қашан өтеміз деп сөйтті да	
	сөйтіп типа мені мама	He was saying that his mother sent him here to do that.
	соған	
	не қылсын дегендей қылып жіберді ғой дегендей қылып жатыр да	
SPK1118	Мм	Uhm.
SPK1117	Сөйтіп типа алдын-ала біліп алса	So if he masters in advance,
	беске шығады деп	he mother thinks he will get good grades.
	не қылып жатқан шығар	
	Иә соны мынаны қайталап алайық	And I said that let us first review this,
	дедім да	
	сосын осыны жақсылап түсінсең	then if you understand this well,
	сосын барып көшеміз дедім	then we will move on.
SPK1118	Мхм	Uhm.
SPK1117	Бұны түсінбесең	If you do not understand this,
	қайтып көшесің	how can we move on?
	Бірақ	But
	балалар	
	жақсы шығарып жатыршы	the students are learning very well.
	кәдімгідей	
	Тақырыптары оңай екен андай	The topics are easy,
	оңай дегенде	saying easy,
	оңай емес	(it is) not easy,
	Әшейін	just
	жай бөлшек	the (topics of ) lower classes are something like division.
	сондай екен ғой	
	кішкентай класстарың	
	қазір	
SPK1118	Мм	Um.
SPK1117	Бірақ күнде бес күн келетін оқушылар да бар екен	But there are students who come every day - five days (a week).
	Соның арасында	Among them.
	Общим	In short, for now, I don't have that,
	менде ешқандай не жоқ та	
	пока	
	(H) не	that
	расписание жоқ болғаннан кейінші	since I don't have a schedule,
SPK1118	Мхм	Uhm.
SPK1117	мысалы мен мына оқушыға мына бір-	for example, I cannot schedule this topic or that to each student.
	бүгін мына тақырып өтемін	
	мына тақырыпты өтемін деп	
	қойып қояйын десем	
	Арасында	I am thinking it is also good to assign them some logical problems from time to time.
	логикалық нелер де	
	берген де	
	дұрыс шығар деп жатырмын да	
SPK1118	Мхм	Uhm.
SPK1117	Хотя бы аптасына бір мәрте	At least once a week,
	бір мәрте	some exercise about geometry once (a week).
	геометрия сияқты	
	есеп болса да	
	Физикадан бересіз ба дейді да	They asked if you teach physics,
	кейде	
	физикадан берген екен	sometimes, they taught physics.
	сондай	like that, (times) a week-
	аптасына-	
SPK1118	Жалғыз	Alone?
SPK1117	кейбіреулер	some people
	үлкен классты алып келеді екен да	take (the children of) higher classes..
SPK1118	Ааа	Ah.
SPK1117	Кішкентай класстар	Lower classes.
	Мысалы	For example
	биыл жетіге бара же-	The (ones) who go to seventh class-
	жетіде ма физика	Is physics taught in grade seven?
SPK1118	Иә	Yes
	жетіде	seventh.
SPK1117	Биыл	This yeas
	мысалы	
	алтыны бітіргендер	for example, those who finished their grade six,
	физиканы бастай береді деген сияқты ғой	it is like they will start physics,
SPK1118	Ааа	Ah.
SPK1117	қосымша ретіндеші	as an extra-curricular tutotials,
	мысалы бес күн келсе	for example if the student comes five days (a week).
SPK1118	Иә	Yes.
SPK1117	бала	
	Үш күн	three days
	физика	physics,
	екі күн	todays,
	ой	
	екі күн-	oh,
	үш күн математика	it is like you teach mathematics for three days and physics for two days .
	екі күн физика өтесің деген сияқты ғой	
SPK1118	Бір сағаттан өтесің иә	Do you teach for one hour?
SPK1117	Бір сағат	One hour,
	кейбіреулері	some of them,
	бір жарым сағат	one and half hour.
SPK1118	Ммм	Um.
SPK1117	Сондай екен да	It is like that.
	Сөйтіп	And
	ыыы	
	деп қалдым	I was surprised.
	білмеймін а так	and actually I don't know.
	Маған физика өте аласыз ба деді	They asked if I can teach physics,
	жоқ дедім.@@	I said no.@@
	Общим	
	өткім келіп тұрған жоқ	I don't want to teach.
SPK1118	Жоқ басында нормально ғой өте бермейсің ба	No, at the beginning, it is ok, why don't you teach?
	жеті болса	If it is seventh class,
	үйге келесің да қайталап қайталап аласың	you come home, and you can review.
SPK1117	@@	@@
	Ол-	He/she-
	жетіге:	for grade seven
	білмеймін	
	жетіге өткен балалар бар негізі	actually there are students who move to grade seven
	бір ақ бала бар	there is only one student.
SPK1118	Мм	Um.
SPK1117	Өтуге болады	I can teach,
	бірақ	but,
	математиканың өзін жақсылап не қылып алған дұрыс шығар	it is right to do (teach) mathematics well first.
SPK1118	Көр енді	You will see.
SPK1117	(TSK) Иә бірінші расписаниені құрып алайын деп жатырмын	(TSK) Yes, I am thinking to make a schedule first.
	Құрып алсын деп жатырмын	They make a schedule.
SPK1118	Мхм	Uhm.
SPK1117	Сол келесі апта ана	Yes, next week, (they) say that teacher will come and make it herself,
	апайдың өзі құратын шығар деп жатыр	
	келіпші	
	оқушылар аз ғой ещё	also there are a few students.
SPK1118	Мхм	Uhm.
SPK1117	Мен айттым да	I said that,
	сынып сынып бойынша бөлген дұрыс	isn't it correct to divide them based on the class.
	емес па депші	
	Себебі реально оқушылардың ойы бөлінедіші	Because the students really get distracted.
	Mысалы бүгін	for example today
	бір қыз отырды	one girl was here,
	мм и екі бала отырды да	um, and two boys were here,
	екеуі бір класс	those two are in the same class
	ана бір қыз	
	басқа класс	that girl is in another class.
	Қызға түсіндіріп жатсам ана екеуі	When I was explaining to the girl, those two (boys) are looking at me and doing that,
	маған қарап	
	не қылып тұр да	
	и шығар	and I tell them to solve (their own problems),
	деп қоямын	
	ойларын бөліп кете береді да	they always get distracted.
	Либо тақтаға жазып түсіндіре алмайсың да	Or you cannot write on the board and explain,
	ойы бәрі бөлініп кетеді ғой баланың	the students will get distracted in any case,
SPK1118	Ммм	Um.
SPK1117	өзі ## не қылып отырмайды ғой	they will not ## by themselves,
	либо екеу-	or two-
	үлгере алмай кетесің либошы мысалы	or you will not have enough time, for example,
	үш түрлі	if there are three or four types of that,
	төрт түрлі не болса	
	әрқайсысының есебін тексеріп	(you will not have enough time) to check the exercise done by each of them,
	әрқайсысы	each of them asks me to explain this and that,
	апай мынаны түсіндіріп жіберіңізші	
	апай мынаны түсіндіріп жіберіңізші дейді	
	сондағысы бір ақ сағат	and there is only an hour.
	Мысалышы	For example.
	Біртүрлі ғой	It is stange,
	бәріне бір тақырып болса мысалы	For example, if all of them have the same topic,
	тақтаға шығарып	I will write on the board, and check them one by one at the same time, and do things like this.
	бүйтіп шетінен бүйтіп орнынан тексеріп	
	сөйтіп сөйтіп істей беретін едім да	
	Сол жағы кішкене қиын болып жатыр	It is a bit difficult for that reason.
	Тақта түк те пайдаланып жатқан жоқпын содан кейін	Because of that I am not using the board at all.
	(H) Жандарында отырамын	(H) i just sit next to them.
SPK1118	Вообще	it is very strange.
	біртүрлі	
SPK1117	Сол ғой жандарында отырамын	Exactly, I just sit next to them.
SPK1118	Қай центр	which center?
SPK1117	Только-	Only-
SPK1118	Аты қандай	What is the name?
SPK1117	Ыы school-	Uh, school-
	School of ¬Attain	It is called School of ¬Attain.
	деген	
	Жандарында отырамын	I sit next to them,
	есеп беремін дәптеріне	I assign them some exercises,
	есеп шығарады	they solve exercises,
	қараймын	I check how they solve,
	қайтып шығарғанын	
	қатесін түсіндіріп жіберемін	I explain the mistakes,
	былай былай деп	
	тақтаға бүйтіп	I am doing nothing on the board.
	ештеңе істеп жатқан жоқпын	
SPK1118	Мм	Um.
SPK1117	Бірақ бір балаға:	But I explained proportion to one student.
	мм	
	пропорцияны	
	түсіндірдім	
	Пропорция	I wanted to teach proportion,
	өтейін десем	
	ыы	uh,
	кері пропорция	do they study it as direct proportion and inverse proportion?
	тура пропорция деп өте ма бұлар	
SPK1118	Аха	Aha,
	а білмеймін	ah I don't know.
SPK1117	Алтыншы класс па сондай	They are in grade six or something like that.
SPK1118	Білмейді екенмін	I don't know that.
SPK1117	Сол екен	It is that.
	Бір қыз:	One girl finished grade eight,
	сегізінші класс	
	бітірген екен	
	что-то	somehow
	нені	she did not understand the quadratic equation very well.
	квадрат теңдеуді онша түсінбей қалған екенші	
	Cоны шығарып жатырмыз	We are solving that.
SPK1118	Ммм	Um.
SPK1117	Бірақ бір несі	But one (advantages) of it is that,
	сол кітаптан қарап	you can look at the book and the topic, then teach.
	қай тақырып қарап	
	өте береді екенсің да@	
SPK1118	Мхм	Uhm.
SPK1117	Сол жағы жақсы болып тұр да	That is good.
	Кітаппен:	You can just assign exercises from the book.
	есеп беріп отыра бересің да	
SPK1118	Мхм	Uhm.
SPK1117	Прям	There is no need to prepare too much.
	битып дайындалып баратындай	
	ештеңе жоқ та	
	Cол жағынан кішкене нормально болып жатыр маған	that is good to me,
	а то мен	
	қорыққан едім бірінші күні	or I was afraid on the first day.
	Оқушыларыма айтамын ғой	I asked my students which exercises (the teacher) assigned,
	қане қандай есеп берді депші	
	бірінші күні барған кезде	when I went on the first day.
	Екі қыз келді	Two little girls came.
	кішкентай	
	Төртті бітірген ғой деймін	I think they finished grade four.
	Апай	They said teacher uh-
	ыы деді-	
	ыы сөйтіп-	uh and then-
	мен ана жақта кітаптары	there are books on that side.
	тұр екен	
	тақырыптарды іздеп жатырмын ғой	I am looking for the topics,
SPK1118	Аха YELL	Aha.
SPK1117	сөйтсем	and then,
	(H) ыыы	(H) uh,
	ана бір қыз ###	that girl ###
	апай мен өстіп	I know in which book they were assigned, shoud I show you?
	қай кітаптан бергенін	
	біліп тұрмын да	
	көрсетіп жіберейін ба	
	дейді ғой.@@@	
SPK1118	Ммм	Um.
SPK1117	Жаным:	She is so cute.
	дедім	
	Aна жерде мен	I was awkward there,
	ыңғайсыз болып қалдым да	
	кәдімгідей уже уақыт өтіп жатыр ғой	the time is passing,
SPK1118	Аа	Ah,
SPK1117	кәдімгідей өтіп жатыр	it is passing quickly.
SPK1118	иә	yes.
SPK1117	Ыыы	Uh,
	не өтемін	what I should teach,
	не болды	what happened,
	анау мынау	
	қайдан беремін	where I should assign,
	түсінбей жатырмын	I cannot understand,
	әшейін кітап та табылмай кетті ма	and the book could not be found.
	Сөйтіп	Then,
	әйтеуір	eventually
	көрсетті сонымен есепті тексеріп	she showed me, and then I checked the exercise сөйтіп.
	сөйтіп	
	Ещё үй тапсырмасын тексеріп қойғам:	Also (the teacher) has  checked the homework: ғой.
	ғой	
SPK1118	Ммм	Um.
SPK1117	Сөйтіп	Then
	кітапты көрсетті ғой	as I said, she showed me the book,
	бесінші класстың кітабы екен	the book of grade five
	сөйтсем аха деп сөйтеді@	then she confirmed@,
	(H) содан ары қарай	after that, I assigned the exercise and so on.
	есеп беріп	
	сөйтіп кеттім ғой	
	Сөйтіп	Then I am laughing,
	күліп жатырмын ғой	
	Жарайды деп	saying ok.
	Бір жағы сол жағынан нормально болып жатыр	On the one hand, it is good because of that.
	Оқушылары жақсы екен	The students are good
	бірақ	but.
	Aндай	Like,
	тупой емесші	(they are) not so stupid (they know many things).
SPK1118	@@@	@@@
SPK1117	Тупой болса точно нерв етіп кетемін мен ана жерде	If they are stupid, I will become so nervourse there,
SPK1118	Иә	Yes.
SPK1117	ананың бәрінің деңгейі средний болып-	the level of all of them is middle-
	средний емес даже	even not middle,
	нормально	it is good,
	даже бір бала прям	one student even can,
	мм	um
	бүкіл есепті шығарып тұр да	(he/she) can solve all the problems,
	шашып тастаған:	it is like (he/she) is really good at it.
SPK1118	Мхм	Uhm.
SPK1117	деген сияқты ғой	
	(H) Кәдімгідей жақсы шығарып жатыр да	They really solve well.
	Cолар жақсы шығарып жатқан арасына	If one student who does not know well come to join these students who knwo well
	ана жерде	
	ыыы	
	ж-	
	білмейтін бала келіп қалса	
	мысалы	for example,
	қиналып қаламын да	I will have some difficulties
	мен өзімші	
SPK1118	Иә	Yes.
SPK1117	мысалы иә	for example, yes?
	анаған барып	go(explain) to him/her,
	либо анаған барып	or expalin to him/her.
	Aнаған ## мұжып түсіндіріп жатқан кезде	When I am explain to him/her,
	ананың құлағы жетіп	and another one hears,
	ой мынандай ғой деп қалса	if he/she (another one) said 'oh, it's like this,'
	бітті ғой	
	ана бала біртүрлі болып қалады ғой	that student will feel bad.
SPK1118	Иә	Yes.
SPK1117	Соларды ойлап ойлап	I stopped thinking about them.
	қойдым мен	
	Оқушы енді көбейетін шығар может деп қалдым	I thought there would be more and more students.
SPK1118	Иә	Yes.
SPK1117	Әлі	There are still few.
	азғантай ақ	
	Жаңа	Just now,
	есептесем	I counted,
	сол он төрт ақ оқушы екен	there are only fourteen students
	общий	in total,
	Oлардың кейбіреуі	It is like some of them come everyday, some of them come three times.
	күнде келеді	
	кейбіреуі	
	үш мәрте келеді	
	деген сияқты ғой	
SPK1118	Ммм	Um.
	Қиын	It is difficult.
SPK1117	Mm	Um
	бірақ мына ¬Мектепте оқушы нормально ғой	but (the number of) students in ¬Mektep is good.
SPK1118	Спутникте бар дейсің ба	So you mean there are some in Sputnik?
	сонда	
SPK1117	Мен осы жаққа бардым ғой	(You remember) I went there,
	сөйтіп маған айтты	then they told me
	сізді	
	сентябрьден бастап алайық	we will hire you from September,
	бұл жаққа деді	
	августте жұмыс пока болмай тұр деді да	they said there isn't much work in August,
	оқ-	
	мұғалімдер бар деп	they said there are teacher,
	ар жақта да бар еді ғой	there are also in that place.
SPK1118	Мм	Um.
SPK1117	Стажировкаға бір қыз барды	A girl went for the internship,
	если сол	if that
	сосын мен айттым	then I said if that girl does not work, please call me.
	ол қыз болмай жатса	
	онда мені шақырыңызшы дедім да	
	жарайды деп	saying ok,
SPK1118	Мхм	Uhm.
SPK1117	сосын ғой маған звондады	that's why they called me.
SPK1118	Ммм	Um.
SPK1117	Сол жақтың админі звондады	The administrator of that place called me.
	Ыы	
	там	Uh
	сондай	well,
	сіздің нөмеріңізді беріп еді	(they) gave me your number,
	ыы	um
	келе аласыз ба бізге	"they said: ""can you come to us from Monday and so on."""
	анау мынау депші	
	понедельниктен бастап	
	деп	
	Сөйтіп жарайды дедім	Then I said ok.
	Сөйтіп	Then
	###	###
	Бірақ	
	бұның да	But
	жап-жақын екен	very close.
SPK1118	¬Мектепке	It is great if you can go to ¬Mektep.
	барып алсаң	
	күшті ғой	
SPK1117	Иә	Yes,
	сентябрьде	in September,
	может істей берсем	if I still work,
	құдай қаласа	God willing.
	Oсы жерге ауысып алатын шығармын	Maybe I will change to this place.
	Андай	Like
	оқуға барып келетін болсам да	Even though I go to university
	үлгермей жатсам	if you do not have enough time, you just run there. @
	жүгіріп бара саласың @	
SPK1118	Иә	Yes,
	он бес минутта жаяу бара саласың	It takes you fifteen minutes to walk there.
SPK1117	Иә	Yes,
	даже он минутта ма	even in ten minutes?
	Мына	
	¬үш жүз екі мектептің арғы жағында	it is on the other side of school ¬No. 302,
	бір екі дом-	couple buildings-
	садик	kindergarten,
	екі жүз-	
SPK1118	А	Ah
	сен домдардың арасымен барасың иә	do you walk between the buildings?
SPK1117	мектеп екен	then it is school.
	Иә	Yes
	¬Үш жүз екінші мектеп екен	then it is school ¬No. 302,
	садик екен	kindergarten,
	садиктан кейін бір	after kindergarten (there is) one
	бір екі-	
	бір	one two-
	дом бар	building,
	тура сол домның жаны	it is exactly next to the building.
SPK1118	Ммм	Um.
	Бірақ мен домдардың арасымен жүруге қорқамын	But I am afraid to go between the buildings.
SPK1117	Жоқ андай:	No, it is not like walking like that.
	жүретін емес	
SPK1118	Кәдімгі жолдар ғой	It is the usual road,
SPK1117	Әшейін-	Only-
SPK1118	білемін	
	иә	yes.
SPK1117	Мм	Um.
SPK1118	Бірақ бәрі-бір андай	But anyway,
	мен өз басым былай жүруге қорқамын да	I feel afraid to walk in that way,
SPK1117	Aaa	Ah.
SPK1118	күндіз болса да	even if it is during the daytime,
	білмеймін неғып қорқамын	I don't know why I am afraid.
SPK1117	Бірақ мына жердің өзі біртүрлі сияқты иә	But it also seems strange here, yes?
	мусордан өткеннен кейін иә	after passing the garbage, yes?
SPK1118	Білмеймін	I don't know,
	таңертең	in the morning
SPK1117	жан-жақта	around it,
SPK1118	зытып өтемін ғой	I walk quickly
SPK1117	жан-жақ	
	жан-жақ-	around
SPK1118	тык тык тык ##	
SPK1117	жан-жағының бәрі жабық қой	everything is closed around it.
SPK1118	Иә	Yes,
	##	
	біреу қарап	it seems to me that someone is looking at me.
	тұрған сияқты болып көрінеді	
	маған	
SPK1117	Әйтеуір-	Somehow-
	әйтеуір	
	осы жақта	Somehow, they said there are many students.
	оқушы көп-ау дегендей қылды	
	Алдында орыс-	Some time ago Russia-
	орыс бала келді ғой	a Russian boy came
	орысша	I told you that they asked me if I can teach in Russian,
	өте аласыз ба деп айтты дедім ғой	
SPK1118	@ Аха	@ Aha.
SPK1117	сол	they let that student go to ¬Mektep,
	оқушыны	
	¬Мектепке жіберіп жіберіпті ғой	
	Сол жаққа барыңызшы деп	asking him to go there.
SPK1118	Ммм	Um.
SPK1117	Бұларға	Probably, they need that kind of teacher,
	походу	
	андай	
	мұғалім керек	
	типа	just like,
	орысша қазақша білетін	who knows Kazakh and Russian,
SPK1118	Мхм	Mhm.
SPK1117	и екі тілде де бере алатын	and who can teach in two languages,
	физиканы да	who can also teach physics,
	былай бере алатын	
	общим	
	сондай адам керек-ау дедім	I thought they need that kind of teacher.
SPK1118	Ммм	Um.
SPK1117	Өстіп сол бір адамды алып қояды	They hire that one person,
	и сол бір адам	and that one person can teach the students.
	бере береді да	
SPK1118	Ааа	Ah,
SPK1117	оқушыларға	
SPK1118	иә иә	yes yes.
SPK1117	Сондай сияқты	It seems to be that
	Өзіңнің жеке кабинетің бар	I have my own office,
	рахат	
	отырасың @@@	you just sit. @@@
	Мұғалім	Teacher
	яғни оқушылар жоқ болса есікті жауып аламын дағы жаңағы	so if there are no students, I will close the door and do whatever I want. білгенімді істеп:,
	отырамын:	
	білгенімді істеп:	
	оқушылар келеді	Students come,
	өздері	
	сол кезде	at that time,
	сабақ өтемін	I start my class.
	Көбінесе	most of the time
	бос отырып қалып	I am sitting without doing anything.
	жатырмын ғой	
SPK1118	Ммм	Um.
SPK1117	Көбінесе емес	Not most of the time,
	бір екі үш	one two three
	екі үш	
	сағат	two three
	Ішім пысып кетеді	I feel boring.
	Ұйықтап алайын десең	If you want to sleep,
	ыңғайсыз	
	ұйықтай алмайсыңшы	you cannot sleep
	бәрі-бір	anyway.
SPK1118	Мхм	Uhm.
SPK1117	Сол жағы ыңғайсыз	That is inconvinient.
	Обедті:	I need to do something with lunch.
	бір бәле қылу керек еді маған	
	Үйден тамақ алып кетемін ғой деймін енді	Now I think I should take some food from home.
SPK1118	Салып алып кетсей	You can take it with you.
SPK1117	Иә	Yes,
SPK1118	контейнерге	with container.
SPK1117	сол	that is it,
