speaker	span	translation
SPK5003	Тісіңізді жуып барыңыз.	
SPK5002	Иә.	
SPK5003	Өздері де,	
	тазалайды ғой бірақ.	
	Жуып барсаңыз,	
	өздері жуатын да шығар.	
SPK5002	Иә.	
	Әкемен кешке,	
	баняға барамын.	
SPK5003	Мәә ##.	
	Нешелерде мен,	
	түсіп аламын.	
SPK5001	Ата-аналар,	
	алып келеді ғой біреу барып.	
	Жоймапты ол,	
	тұр әлі.	
	үш мыңы.	
SPK5002	А?	
SPK5001	Үш мыңы тұр деймін,	
	ертең болмаса,	
	кешкілері болмаса,	
	келгесін.	
	Анда,	
	тамақ,	
	нелер бар ғой.	
SPK5002	Жо:қ.	
	Бүгінге бар ғой,	
	пикникке.	
	Кешке,	
	келгеннен кейін.	
SPK5001	Сол иә.	
SPK5002	Шығуы мүмкін ғой.	
SPK5001	Кешкіге келеді ғой иә.	
SPK5002	Есік алдына.	
	Или ертең таңертең,	
	шығуы мүмкін,	
	олар.	
SPK5001	Иә.	
SPK5002	Әбетке таман.	
	Үйден үште шығып кетеді,	
	олар.	
	Үшке жақын.	
	Әбетке,	
	бір жаққа шығып,	
	келуі мүмкін ғой.	
SPK5001	Нешеге дейін,	
	кешке дейін бе?	
SPK5002	Бүгін бе?	
	Иә.	
	Кешке шаршап келіп,	
	ұйықтайды ғой,	
	құлап.	
	Бұйырса.	
SPK5001	М:.	
SPK5002	Шаршайды ғой.	
	Кешегінің өзінде,	
	шаршапты ғой,	
	жолдан келді ғой енді.	
	Сосын далада жүрген сияқты ғой.	
SPK5003	Шай құяйын ба әке.	
SPK5002	Ана,	
SPK5001	Қайнасын.	
SPK5002	Қайна–	
	қайнап тұр қазір.	
	Ана Абдулла деген,	
	альхамдуллилях,	
	кіммен,	
	мамасы,	
	Абдулланың мамасы,	
	коттеджде тұрады екен.	
	Мансар ма?	
	Коттедж ба бірдеңе,	
	үлкен үйде.	
	Ата аналарды сол,	
	пикникке кеkетіндер,	
	көбі,	
	Тараз нелер,	
	Алматылар.	
	Неге барған ғой.	
	Шымкентке қонған ғой.	
	Бәрін,	
	үйіне алып кетіпті.	
	Түгел,	
	қонған.	
	Түнде,	
	бәрін шақырыпты.	
	¬Алтынбекті,	
	мына,	
	кімді,	
	мыналарды.	
SPK5003	Капуста ғой.	
SPK5001	Капуста ма.	
SPK5003	Иә.	
SPK5002	Бармапты да.	
	Тек мамасы барыпты.	
	Салтанат.	
	Мамасы өзі барыпты.	
	Екеуі өзі,	
	өзіміз қыдырамыз деп.	
	Өздері шыққан сияқты.	
SPK5003	Не болды?	
SPK5002	Ашып қойшы.	
SPK5001	Ана еттің иісі шығып.	
SPK5003	А,	
	ненікі емес пе?	
	Раквинаның.	
SPK5002	И жоқ.	
	Тұра берсінші.	
	Кішкене.	
SPK5001	Сквозняк соғып кетті ғой.	
SPK5002	Менің бадьяным қайда.	
	Күшті иісі,	
	дегенде.	
SPK5003	Шоколад жейсіз бе?	
SPK5001	Бар ма?	
	Кішкентай.	
SPK5002	Мынау,	
	Московский халва.	
SPK5003	Халва,	
	қалай жасайды,	
	осы.	
SPK5002	Шемішке ғой.	
	##шыған.	
SPK5003	Шемішке май?	
SPK5002	Шемішке ғой	
	мынау.	
SPK5003	Ммм.	
	Басқаша екен дәмі.	
	Ммм.	
SPK5002	Натуральный тамақ қой,	
	негізінде.	
	Московский,	
	москковский халва тәтті да.	
	Жақсы көремін,	
	дәмін осының.	
	Андай,	
	не.	
	пушистый ма.	
	Қымбатсып кеткен.	
	Мынау,	
	сегіз жүз теңгеге шықты.	
SPK5003	Мм.	
	Мынау жарайды.	
SPK5002	Мынау бұрын,	
	төрт жүзге шығатын еді.	
	Мен именно,	
	именно,	
	Московский аламын да,	
	са– сары базарға барғанда.	
	Басқа жерлерде,	
	Московский сияқты сатпайды.	
	Сол сары базардың,	
	доставкасы бар ау деймін.	
	Сосын,	
	Дина сатады.	
	Са- ха-,	
	Московскийді.	
	Барлық жерде,	
	Қазақстан ғой.	
	Рахат.	
SPK5003	Мм.	
SPK5002	Мынау,	
	мынаның дәмі,	
	шайға.	
	Бадьянмен ішсең,	
	күшті болып тұрады.	
SPK5001	¬Аяулым,	
	келетін кісі ғой.	
	Босқа ана жақта жүргенше.	
SPK5002	Лабораторияда ғой ол.	
SPK5003	Таңертең,	
	жұмыста ғой ол.	
SPK5001	Демалып кішкене,	
	үйде.	
	Тойдан кейін,	
	кетіп қала ма,	
	тағы?	
SPK5002	Иә.	
SPK5001	Демалмай ма,	
	бір жазда,	
	кішкене.	
	Әйтпесе,	
	сен демалған кезде қыс бойы,	
	и так,	
	жетеді оған.	
SPK5003	Қыста келмей ме?	
	Бір айға.	
SPK5002	Операцияны,	
	жасатып алып,	
	үйге алып келемін бе деп отырмын.	
	Төрт күнде,	
	жасатып жіберіп та.	
	Үш төрт күннен кейін,	
	ұшып кетуге болады ғой.	
	Үйде да?	
SPK5003	Мхм.	
SPK5002	Сөйтетін шығармын.	
SPK5003	Там:,	
SPK5002	##	
SPK5003	уақыттары бар ғой,	
	тексеріп тұратын.	
SPK5002	Иә.	
	А: иә.	
SPK5003	Екі аптадан кейін бе,	
	сондай.	
SPK5002	Жоқ,	
	не еткеннен кейін,	
	бір күннен кейін,	
	тексереді.	
SPK5003	Келесі күні келесің болды иә?	
SPK5002	Содан кейін екі апта–	
SPK5003	Содан кейін екі апта?	
	Төрт,	
	апта ма?	
	Екі ай ма сондай.	
SPK5002	Сол уақыттарға,	
	таман билет,	
	сөйтіп алғызыпты.	
	Сол бесінен кейін алғызып.	
	Үйде жатсын,	
	кішкене.	
	Декабрьде келіп.	
SPK5003	Алайын ба,	
	тағы ұнады ма?	
SPK5001	Қаншадан мынау.	
SPK5003	М?	
SPK5001	Қаншадан?	
SPK5003	Білмеймін.	
	Без жүз бе,	
	сондай шығар.	
SPK5001	Аа.	
SPK5003	Бес жүз,	
	##.	
SPK5002	Бес жүзден қымбат шығар бұл.	
	Россия ғой.	
	Қымбатсып кеткен российский.	
SPK5003	Россия ма?	
SPK5002	Мхм.	
SPK5003	Мынау Россия екен.	
SPK5002	###	
	российский.	
SPK5003	#Люля,	
	аа.	
SPK5002	А–	
	¬Алтош жейді,	
	мынаны.	
SPK5003	А да?	
	Мына андай,	
	құрт бәрі анда арзан.	
	Арзан да?	
	Ана несвиктерге қарағанда.	
SPK5002	Мм.	
	Несквиктерге қарағанда арзан.	
	Осыны ¬Алтош жақсы жейді.	
SPK5003	####.	
SPK5002	Алып қою керек екен.	
	Менің ¬Алтошқа.	
	Ертең шығып,	
	ақша беріп,	
	ала ғой мына жерден,	
	өз жейтінін алып кел,	
	деймін ғой.	
SPK5003	Бағаларын көріп,	
	шошып кететін шығар ол.	
	@@	
SPK5002	¬Әділ ағайы айтыпты,	
	ана футболдан,	
	командасы,	
	там– тренері,	
	Мә:,	
	¬Алтынбек сен,	
	Ақтау ¬лицейіне ауысып жатыр дейсің ғой.	
	Ақтауға барғанда,	
	саған хабарласам,	
	қонаққа барам,	
	саған үйіңе деп.	
SPK5003	Иә келсін.	
SPK5002	Келіңіз деп айттым,	
	дейді келсін.	
	Олар,	
	и так то,	
	¬лицей солай ғой.	
	Біріне бірі қонаққа барады.	
	Үйлеріне бара ма:.	
SPK5003	Иә.	
	Иә.	
	Прям андай,	
	не қылып,	
	жатады ғой олар өздерінің үйлері,	
	сияқты боп барады ғой.	
SPK5002	Иә.	
	Араласып	
SPK5003	Жақын достарымен	
SPK5002	Араласып.	
SPK5003	Мені мына,	
	нотариус переводқа алмады,	
	ақша.	
SPK5001	Алты мыңыңды алмады ма?	
SPK5003	Алты мың емес.	
	Төрт мың жарымға ма шықты.	
	Айтады не деп,	
	ана дипломдағы екеуі бірдей дейді.	
	Просто ана дипломда,	
	с отличием деп тұр мен,	
	кішкентайында,	
	ана үлкен дипломда,	
	ондай жоқ.	
	И,	
	там,	
	кішкентай дипломда,	
	там,	
	бірдеңенің нөмірі тұр екен.	
	Үлкен дипломда,	
	ол жоқ.	
SPK5002	Мм.	
	Тек соған алды.	
SPK5003	Иә.	
	Сол үшін айтады,	
	біз негізінде,	
	не істей алмадық дейді да.	
SPK5002	Аа.	
SPK5003	Бір документ сияқты	
	істей алмадық.	
	Потому что,	
	мынада,	
	мына жақта жоқ,	
	нөмірлер бар дейді,	
	да.	
SPK5002	Мм.	
SPK5003	И вот.	
	Бірақ,	
	екеуінің жазулары бір болған,	
	соң кеше,	
	переводқа аламыз деп отырды ғой.	
	Сосын,	
SPK5002	Пере–	
	олар білмейді ғой.	
	Переводчик айтқан шығар.	
SPK5003	Иә,	
	сосын,	
	бүгін айтты,	
	алмаймыз,	
	потому что екеуі бір.	
	Ананы көшіріп,	
	бердік и нөмірін,	
	қостық дейді да,	
	мынада жоқ.	
	Сол үшін төрт мың жарымға ма,	
SPK5001	COUGH	
SPK5003	шықты.	
SPK5002	Жоқ,	
	переводчик айтқан шығар,	
	оны.	
	Одно и то же деп.	
	Оны,	
	мыналар білмейді ғой.	
SPK5003	Сол менің де айтып отырғаным,	
	сол екеуі бір зат деп.	
SPK5002	Иә.	
SPK5003	Ал,	
	кеше қоймайды да.	
	Ана қыз,	
	білмейді ғой енді.	
SPK5002	Иә.	
SPK5003	Екеуі бар зат деп.	
	Жоқ,	
	екеуі бірдей емес,	
	анда нөмірлері бар дейді да.	
SPK5002	Бүйтіп қараған шығар,	
	мә,	
	НУды красныймен бітірді деп.	
SPK5003	Сол,	
	сол бар.	
SPK5002	Сұрап жатыр.	
SPK5003	Қайда қайда барасың деді.	
	Сол,	
	НУдың,	
	универдің өзіне деп.	
	Мен айтам,	
	старнно у них,	
	типа өздерінің дипломдарын,	
	нотариалдап сұрап,	
	жатыр деп.	
	Қызық қой типа.	
SPK5002	Иә.	
SPK5003	Сенбей ме,	
	өздеріне деген сияқты қылып.	
SPK5002	Дей ме?	
SPK5003	Ну,	
	типа сондай қылып айтам да.	
	Типа,	
	қызық қой өз өздерінің дипломдарын сияқты.	
SPK5002	А саған не қыл дейді.	
	Красныймен бітірдің ба дей ме,	
	НУды.	
SPK5003	Ну қарап отырды.	
	Білмейм өйтіп сұрап жатқан жоқ.	
SPK5002	А или,	
	қайда барасың,	
	а:,	
	қайда түсесің дей ме.	
SPK5003	Иә сол мамандыққа түсесеің ба деді.	
	Жоқ,	
	басқаша түріне дедім.	
	Просто магистратура,	
	басқаша болады по любому.	
SPK5002	Мм.	
	Сәл изменения болған да жақсы ғой.	
	Да?	
	Любой жерге кіріп кететін.	
SPK5003	Евразийский болған соң,	
	просто мен ертең,	
	любой универде,	
	евразия studies болған соң анандай,	
	eurasion'ге қатысты,	
	Евразияға қатысты,	
	любой неге кете алам да?	
SPK5002	Иә.	
SPK5003	Социология,	
	и тіл,	
	и андай и мындай.	
SPK5002	IELTS,	
	тан беруге болады да?	
SPK5003	И:,	
	IELTS иә,	
	###.	
	НУ IELTS екінің бірі береді ғой.	
SPK5002	Бере ала ма?	
SPK5003	А# IELTS'қа,	
	керек емес қой.	
	Любой мамандық,	
	главный не болса болды ғой.	
	IELTS результат.	
	И опыт.	
	Ертең,	
	кетерде,	
	шугаринг жасатып,	
	кетуім керек кәдімігідей.	
SPK5002	Тоже заранее жасатуың керек қой,	
	бірлерінде.	
SPK5003	Жоқ неге.	
SPK5002	Дайындап.	
SPK5003	Жоқ.	
SPK5002	А жақындағасын ба?	
SPK5003	Жақындаған соң,	
	істеймін.	
SPK5002	Енді,	
	төртінен кейін,	
	істей алмайсың ғой уже.	
	Уже үшінде істеуің керек,	
	хотя бы.	
SPK5003	Неге?	
	Бір сағат қана алады ғой.	
	Уақыт болмай ма.	
	Не істеймін мен.	
SPK5002	Ана жерлерің,	
	қып қызыл болып тұр екен.	
SPK5003	Иә:,	
	құрсын,	
	қышып жатыр қайта,	
	үсті.	
	Түсінбедім неге екенін,	
SPK5002	¬Айжан бір,	
SPK5003	###	
SPK5002	ыдыс аяқ жинап тасташы а.	
SPK5003	И өзім жинаймын иә.	
	Кете беріңіз.	
SPK5002	Бір сағат жатамын,	
	сосын кетемін.	
SPK5003	Өзім жинаймын ғой,	
	уайымдамаңыз.	
SPK5002	Неден беріп тұр,	
	бірдеңе аллергия,	
	қызарып тұр.	
SPK5003	Сол,	
	білмеймін,	
	түсінбедім.	
	Шугаринг,	
	мына қолдарымдікі өсіп жатыр,	
	жүндері.	
	Содан қышып жатыр дейін,	
	десем мына жақта,	
	шугаринг жоқ менде.	
SPK5002	Қо:й,	
	одан емес қой.	
SPK5003	Мойнымда жоқ.	
	Белімде жоқ.	
SPK5002	Одан емес.	
	¬Айжан.	
	Маленький қысып қышымайды.	
SPK5003	Тәттіден бе екен.	
	Вроде мен ондай көп тәтті жеп жүрген жоқпын.	
SPK5002	Тәтті жеп жатқан жоқсың ғой.	
	Су іше берші.	
	Кәдімгі су.	
SPK5003	Ертең таңертең тоже,	
	мына жақта,	
	күшті кофейня бар екен.	
	Таңертең завтрак ішіп алып,	
	жұмыртқамен,	
	кофейняға барып,	
	жұмыс жасаймын барып.	
	Қазір отырып,	
	түгел документтерімді,	
	салып жіберіп тастауым керек,	
	универге.	
SPK5002	А:	
SPK5003	Копияларын өткізіп	
SPK5002	иә.	
SPK5003	#####	
	О:й мен.	
SPK5002	Принтерді,	
	түсіртіп ал,	
	әкеге.	
SPK5003	Иә.	
	Нем,	
	біткен шығар десем,	
	бүгін,	
	қайттан келіп тұр ғой.	
	Я такая ааа,	
	@@	
SPK5002	Айттым ғой мен саған,	
	маму надо слушать.	
SPK5003	Нет,	
	менікі прям,	
	полный сегіз күн өтті.	
	Мен прям полный сегіз күн.	
SPK5002	Считается я чувствую.	
SPK5003	А:.	
	Енді жүремін,	
	тағы екі күн.	
SPK5002	Маму надо слушать.	
SPK5003	Демалып.	
	@@	
SPK5002	Айтамын маму надо слушать.	
	Я чувствую.	
	Я чувствую.	
SPK5003	Мм.	
SPK5002	Для все,	
	маму спросить,	
SPK5003	Отырайын ба,	
	мам,	
	@@@@@@	
SPK5002	Бола ма,	
	болмайды.	
SPK5003	@	
SPK5002	Маму надо слушать	
	Да или,	
	нет.	
	Қалғанын,	
	холодильникке салып таста.	
SPK5003	Мхм.	
	(Hx)	
SPK5002	Э,	
	сразу ¬Алтынбектың комнатына қойыңдар.	
	¬Алтынбектың,	
	комнатына қойыңдар.	
