speaker	span	translation
	бөлді то есть жиырма минут онда отырасың,	
	бес минут демаласың,	
	и екінші сабақ жиырма минут.	
	Собственно,	So, the classes were shortened and everyone would finish at the same time, like at 1PM. So, at one 9AM class named KMW, our curator...
	урокты сократили,	
	и біздің,	
	сабақтар примерно бірде бітетін.	
	И я помню,	
	тоғызда,	
	КС-	
	КС-	
	КСМ,	
	болып жатады,	
	и,	
	куратор,	
	барлығына,	...called the overslept students' mothers to send them to the classes.
	мамаларына,	
	телефондарына звондап шығады ғой,	
	оятындар аналарды ұйқыдан деп,	
	сабаққа.	
SPK0034	Иә.	Yeah.
SPK0033	Мне кажется у меня не было.	I think we didn't have that subject in our school.
SPK0035	Казахстан в современном мире.	Kazakhstan in the modern world.
SPK0034	Ойбай.	Oh my God.
SPK0035	Чисто--	You know, it is just a subject about Nazarbayev.
SPK0033	А почему у нас таких уроков не было?	Why didn't we have it?
SPK0035	Чисто, чисто--	
SPK0034	#	#
SPK0035	Чисто, чисто--	
	там курс для Назарбаева ғой.	
SPK0033	Мы C++ проходили, брат @	We studied C++ though.
SPK0035	Не не чисто,	
	курс про,	
SPK0034	Нихуя себе у вас, развитые вы.	Wow guys, you were indeed modern.
SPK0035	Назарбаева.	
	Чисто курс про Назарбаева.	Just a subject about Nazarbayev. Now I know his biography well.
	Мен бүкіл оның,	
	биографиясын помню.	
SPK0034	Бля.	Fuck it.
SPK0033	Где он родился,	"Like, ""Where was he born? In Temirtau."""
	в Темиртау.	
SPK0035	Да,	Yes, yes, just like that. I also won a book because I participated in the quiz.
	и,	
	прикольно что я,	
	выиграла книгу.	
SPK0034	Бізде--	I've just remembered how we, being 5th or 6th graders, were sent to a very old cinema to watch a movie on Nazarbayev's life.
SPK0035	Викторинаға қатысып.	
SPK0034	менде-	
	есімде,	
	(TSK)	
	жетінші класста ма,	
	алтыншы класста ма бізді,	
	э,	
	кинотеатр болған типа,	
	старинный кино көрсетті,	
	сол жаққа барғанда,	
	Назарбаевтың өмірі туралы кино көрсеткен.	
SPK0033	Бля.	Holy fuck.
SPK0034	Такой скучный,	It was so fucking boring.
	ебать.	
	Мен,	
	я,	
	мен еще андаймын,	"I was there also like, doing you know those sounds, ""Lame, when are we finishing it already?"""
	маған бірдеңе ұнамаса,	
	я публично типа,	
	а,	
	деп отырамын.	
SPK0035	Менде солай,	Yes, same.
SPK0034	Типа (TSK)	
	м,	
	қашан бітейік,	
	деп.	
SPK0035	@@@	@@@
SPK0034	Все на меня огрызались за это,	Some people were angry with me because of it, like, don't show your rudeness here.
	типа өзінің мінезіңді неге көрсетіп жатырсың деп ну--	
SPK0035	По факту--	Facts.
SPK0034	Мне,	I just wanted to piss them off, you know.
	мне нравилось просто,	
	на зло им,	
	знаешь.	
SPK0035	Иә,	Yes, I feel you.
	менде солай,	
SPK0034	И мен сөйтіп отырмын,	"And was sitting like that there, making those claims. Then the girls in front of me turned around and said, ""Could you not be so loud, we cannot hear the movie."" Really?? They were really watching it, holy shit."
SPK0035	жақсы.	
SPK0034	қашан бітеді,	
	это так скучно деп,	
	и алдында,	
	қыздар отыр менің кластастарым типа (TSK)	
	можно потише,	
	мы не слышим деп.	
	@@@@ Реально,	
SPK0035	@@@	@@@
SPK0033	@@@	@@@
SPK0034	на полном серьезе қараған ғой.	
SPK0033	COUGHS	(COUGHS)
SPK0034	@@@@	@@@@
SPK0035	@@@	@@@
SPK0033	COUGHS	(COUGHS)
SPK0035	Негізі--	The whole movie is just for brainwashing students.
SPK0033	COUGHS	(COUGHS)
SPK0034	##	##
SPK0035	brainwashing қой.	
	Чисто--	
SPK0034	Иә.	Yes, I watched only like 20 minutes, there was something like where he was born, where he was eating apples and some stupid things like that.
SPK0033	Иә.	Yes.
SPK0035	Назарбаев ##.	
SPK0034	Мен бірінші жиырма қарадым,	
	там он родился,	
	бір ауылда туған,	
	алма жеген.	
SPK0033	А знаете что некоторые думают,	Do you know that some people truly believe that Nazarbayev is their father from the very childhood?
	что типа этот,	
	Назарбаев типа их отец,	
	типа,	
	с детства.	
	У меня подруга думала что Назарбаев отец типа,	My friend thought that Nazarbayev was her father or grandfather or someone like that.
	ее дедушка что-ли,	
	что-то такое я такая.	
SPK0035	Иә,	Yes, it is a very popular phenomenon here. Whenever you open any book, whether you are in your first year at uni or in class 1 at school, you will see his face in any book and just feel proud you know.
	образ того что Назарбаев твой дедушка это очень,	
	распространенно потому что қара,	
	любой кітапты ашқанда,	
	бірінші курс,	
	бірінші класста,	
	бірінші фотка Назарбаев тұрады и такой,	
	дедушка.	
	И бүкіл,	"And all books are like, ""Nazarbayev, Nazarbayev, Nazarbayev,"""
	на весь этот,	
	книжки,	
	Назарбаев,	
	Назарбаев,	
SPK0034	Примерно,	Looks like North Korea.
SPK0035	Назарбаев,	
SPK0034	Солтүстік Корея сияқты ол @@	
SPK0035	Негізі қызық,	Interesting thing once happened to me too. They told us that we would watch some movie, like just for an hour. We went to the assembly hall, we didn't have classes that day too.
	э,	
	бізге бір рет жаңа фильм,	
	көрсеткен.	
	Они освободили нас от уроков,	
	актовый залға отырғызып қойды,	
	қазір бір сағат бір фильм көресіңдер де,	
	и мы такие,	
	жарайды,	
	и,	
	там был фильм как Назарбаев сохранил наши границы.	And then they would show us that movie about how Nazarbayev protected the borders of Kazakhstan.
	На час.	
SPK0034	Сам он бере-	Like he himself, with his hand, right?
	бүйтіп,	
	ұстап тұрған көбіміз бірде ұстап тұр.	
SPK0035	@@@@	@@@@
SPK0033	@@@@	@@@@
	Это не ваша земля.	"""This isn't your ground, go away."""
SPK0035	Андай,	"He is standing in an aul and saying, ""Go away, go away, go away."""
	ауылда тұр ғой,	
	өтпе өтпе өтпе,	
	#### ####,	
	## ####.	
SPK0033	Это есть же Дамблдор,	"Like Dumbledore saying ""You shall not pass"""
	не проходи.	
SPK0035	@@@@	@@@@
SPK0034	Бас-	Like in the basketball.
	баскетболда бүйтесің ғой.	
SPK0033	####	####
SPK0035	##	##
	Жоқ.	No, no. He is so tall that his hands cover the whole perimeter of Kazakhstan,
	Солай тұрды короче,	
	и ол короче,	
	и,	
	настолько Назарбаев длинный что,	
	бүкіл Қазақстанның территориясын қолын.	
	ұзартты короче?	
	солай тұрды.	
SPK0034	Мхм.	Mhm.
SPK0035	Сюрреализм.	Surrealism, but well...
	Жарайды.	
	Ну,	
	солай.	
SPK0033	А у нас показывали типа этот,	"As for us, at school they showed us the negative effects of the drug named ""Krokodil."" Everyone was like, ""Oh, that's dusgusting."" But I was like, ""Yes, show me some more."""
	нас собрали,	
	показывали типа наркотик крокодил.	
	Типа,	
SPK0034	О.	О.
SPK0033	эффекты крокодила.	
	Там короче все такие,	
SPK0034	@@@	@@@
SPK0033	фу э я такая,	
	ах,	
	покажите еще типа анау-мынау.	
	Типа,	"Do you know what ""Krokodil does to you?"" It basically eats away your meat, leaving the bones."
	знаете,	
	этот наркотик короче делает так что-то типа,	
	а,	
	бүкіл етін кетеді и только кость остается.	
SPK0034	А,	"Isn't ""Krokodil"" that synthetic drug that was popular in the 1990s?"
SPK0035	Ох.	Damn.
SPK0034	кро-	
	крокодил деген,	
	андай фейковый,	
	тоқсан жылда шығарылған наркотик па?	
SPK0033	Да,	"Yes, that one. And I was like, ""Wow, cool movie."""
	да,	
	типа такого.	
SPK0034	Полностью синтетический.	
SPK0033	Я короче сидела такая,	
	ах,	
	ема.	
SPK0034	Классно @@@	Pretty cool, huh?
SPK0033	Да,	"Yes, but everyone was like, ""How are watching it?"""
	все такие фу как ты это смотришь.	
SPK0034	Да,	Yes, I also like those scary things.
	маған да ұнаған сондай тема типа,	
	ужасающая.	
	Бізде,	"I think in class 8 or 9 I once had an olympiad organized by fund Daryn. So, the olympiad was over, we had lunch, and then there was that ""performance"" about the drugs."
	бір сегіз-	
	а тоғызыншы класста оныншы класста бізде,	
	Дарынның несі бар ғой центрі типа,	
	где олимпиады проводятся,	
	и Дарын центрге апарған,	
	обед іш-	
	олимпиада бітті,	
	обед іштік,	
	сосын бізге бір представление көрсеткен мына,	
	про наркотики--	
SPK0033	Тататара тататарара @	*makes circus music*
SPK0034	@	About the drugs.
SPK0035	@@	@@
SPK0034	про наркотики.	
	И нам раздали бумажки типа,	And we were given some sheets of paper to write all the drug names we know. Me, a passionate Shameless enjoyer since grade 8, I wrote like a list of 15 drugs or something.
	напишите наркотики которые вы знаете.	
	И я,	
	которая,	
	сегізінші класста бесстыжие-ны көріп,	
	андай бүкіл наркотиктар список,	
	он бес штук жазған болатынмын.	
SPK0035	@@@	@@@
SPK0033	@@@ ###	@@@ ###
SPK0034	Окситоцин,	Oxytocin, vike,
	викодин,	
	там,	
SPK0035	Амфетамин?	Amphetamine?
SPK0034	Иә иә,	Yes, yes. Also like heroin, synthetical crystals, methadone, you know, according to the list.
	амфетамин,	
	герои-	
	кристаллический метадон,	
SPK0033	@@@	@@@
SPK0034	бәрін кетіп жатыр там,	
	по списку.	
SPK0033	@@@@@	@@@@@
SPK0035	@@@	@@@
SPK0034	Опиоидные,	Opium, non-opium.
	неопиоидные.	
SPK0035	You took it too seriously,	You took it too seriously, it wasn't a test.
SPK0034	Да да да.	Yes yes yes. Also, the others around didn't seem to know any drug whatsoever. I was like, hey dude, write something, not just simple marijuana.
SPK0035	это не было тестом @@@@	
SPK0034	Еще,	
	еще қасымда отырған адамдарға сэ этот,	
	мәә аналар дым жазбай.	
	Просто типа,	
	мариухана деп жазды ғой мен айтамын,	
	эй ұялмайсың кішкене жазып қойсайшы,	
SPK0035	@@@@	@@@@
SPK0033	@@@@@@@	@@@@@@@
SPK0034	советую.	
	Ну это,	Try to write something like methadone or cocaine, you know.
	метадон бар,	
	там,	
	кокаин бар.	
SPK0033	@@ COUGHS	@@ (COUGHS)
	COUGHS COUGHS	(COUGHS) (COUGHS)
SPK0034	Сол.	So.
SPK0033	А что тебе сказали?	Did they tell you anything?
SPK0034	Ничего не сказали,	No, just collected my paper, I guess they were fucking shocked by my list.
	просто жинап алды @@	
SPK0033	@@@	@@@
SPK0034	В ахуе болған ғой @	
SPK0033	@@@@	@@@@
SPK0034	қаншама біледі деп.	
	Просто у меня гиперфиксация.	It is because I have hyperfixation - I like remembering things.
SPK0033	@@	@@
SPK0034	Я люблю вещи запоминать.	
	Андай еще туториалдар болады ғой,	"Also because of it I like watching some tutorials like, ""How to bury a person,"" ""How to get rid of the clues,"" etc."
	как закопать человека,	
SPK0033	@@@@	@@@@
SPK0034	как там у-	
	уничтожить улики,	
	деген,	
SPK0033	@ Мен да,	You see ¬Zhibek, now that I kill someone I will know what to do.
SPK0034	тоже самое нәрсе.	
SPK0033	¬Жібек десе,	
	эм,	
	я я теперь знаю,	
	теперь если я кого-то случайно убью?	
SPK0034	Да да да да.	You are right.
SPK0033	э я буду знать ¬Жібек.	
SPK0034	Андай,	Also something like what to do after the nuclear explosion to minimize lethal risks and contamination.
	типа,	
	что делать при,	
	взрыве ядерной бомбы деген сияқты болады ғой.	
	Чтобы,	
	типа,	
	уменьшить риски и,	
	заражения уменьшить рес-	
	риски летального исхода.	
	Сонда не істеу керек.	What to do in these situations, like this.
	Сол.	
SPK0033	Водичкой,	Pour some water or I don't know.
	или я не знаю.	
SPK0034	Не не не не,	Not really.
SPK0033	Чем-то прикрыться,	Cover yourself with clothes or something.
SPK0034	Просто,	When you see the explosion light, you have like 8-30 seconds (depending on your position to the explosion). During this time, you have to find some hiding place and lie down there covering your ears and nostrils so that nothing comes there.
SPK0033	одеждой.	
SPK0034	взрыв,	
	бір жарықты көргенде,	
	сен короче,	
	например где-то сегіз тире,	
	отыз секунд бар,	
	в зависимости от места нахождения.	
	И сол,	
	сегіз тире отыз секундтың ішінде сен,	
	бір,	
	укромный жерге жатып қалуың керексің именно вот,	
	пластом,	
	и закрыть все вот,	
	ноздри,	
	уши,	
	чтобы туда ничего не залетело.	
SPK0033	Потому что они сгорят нахуй.	Because they will burn the fuck out.
SPK0034	Потому что от,	Because this explosion blast can tear apart your vessels from inside your body, so you have to cover them.
	взрывной волны типа,	
	сенде могут все взорваться изнутри,	
	там легкие могут лопнуть,	
	и соны жауып қоюың керексің и,	
	взрыв біткеннен кейін,	
	андай,	Then, after the explosion, you have to sit still in this hiding place for like 2 days, because after that...
	бункер сияқты бір жерді тауып сонда,	
	барып отырып,	
	күтуің керексің бірнеше күн,	
	где-то,	
	қырық сегіз сағат па,	
	потом уже қырық сегіз сағаттың ішінде,	
	ең андай,	
	мықты радиация өтеді.	...the most harmful impact of the nuclear explosion happens. If you spend 3 minutes outside during the first 2 days of explosion, you will just die because of it.
	Типа сол қырық сегіз сағаттың ішінде,	
	сен сыртта болатын болсаң?	
	типа за,	
	три минуты exposure,	
	сен потом,	
	вообще,	
	ну сразу өліп қаласың,	
	типа из-за радиации.	
	из-за,	Because of contamination, and that is it.
	contamination-a.	
	Сол.	
SPK0033	I think there is no chances that I will,	I don't think there is any chance of me surviving during this.
	типа,	
	типа выживу,	
	в яд-	
	в ядерной ##.	
SPK0034	Ну да.	You are right.
	Еще андай ғой типа,	Also, you know, during the tsunami I am hiding behind the tree.
	цунами болғанда,	
	и просто ағаштың артына тығылып қаламын деп.	
	@@@	@@@
SPK0035	@	@
SPK0033	@@@@@	@@@@@
SPK0034	Когда,	When it is so strong that is destroys the houses.
	анау,	
	цунами,	
	настолько сильное что,	
	үйдің бәрін бүйтіп құлатады.	
SPK0033	У меня была идея типа,	I thought one just should swim.
	плавать.	
SPK0034	просто,	I mean,
	Бля.	Fucking crazy.
SPK0033	@@@@	@@@@
SPK0035	Үлке-	Like a big pool, right?
	үлкен бассейн ғой.	
SPK0033	@ Вот именно.	Exactly, we somehow manage to swim in the sea.
	В море же как-то плаваем.	
SPK0034	@@@	@@@
SPK0035	Иә,	Yes yes, swimming with your house nearby.
	арасында там,	
	үйің плавает.	
SPK0034	Серфинг,	Surfing, you know what I mean bro?
	серфинг,	
	қой брат.	
SPK0035	Take it easy.	Take it easy.
SPK0034	Can’t stand it ###.	Can’t stand it ###.
SPK0033	###	###
	Наслаждайся.	Simply enjoy everything.
SPK0035	@@	@@
SPK0034	@@@@@@	@@@@@@
SPK0033	@@@@	@@@@
	Миыма реально кірмейді.	I really didn't think of it this way.
SPK0034	Смотри на позитивные части ма?	Always see something positive, this way? TsunamI? Well, I can swim and train my back.
	Цунами?	
	Ну зато можно поплавать.	
SPK0035	@	@
SPK0034	Потренироваться,	
	накачать спину.	
SPK0033	Можно,	You can also steal whatever if floating nearby.
	спиздить вещи,	
	которые плавают	
SPK0035	@@@@	@@@@
	Ядерный взрыв?	What is positive about the nuclear explosion then?
	Что?	
	Позитивного?	
SPK0033	Ну--	Free tan.
SPK0034	Светиться будешь.	You will glow.
SPK0033	бесплатный автозагар.	
SPK0035	Этот,	So, you won't have to work for 2 days, suck it, capitalism.
SPK0034	Бля.	Damn.
SPK0035	жұмыс істемейсің екі күн,	
	капитализм соси.	
SPK0033	О,	Yes, well-deserved days off.
	выходные.	
SPK0035	Посижу в бункере,	Finally I am going to stay in the bunker and have some rest.
	отдохну наконец.	
	Ұйықтап аламын.	Finally can get some sleep.
SPK0034	По идее,	Have you watched Chernobyl by HBO?
	сендер Чернобыль деген сериалды көрдіңдер ма?	
SPK0033	Нет.	No.
SPK0035	А--	Yes.
SPK0034	От HBO.	
SPK0035	көрдім.	
SPK0034	Ну а ты же видела как там просто,	Do you remember how bad it was there, pure horror.
SPK0033	COUGHS	(COUGHS)
SPK0034	это ужасно.	
SPK0033	COUGHS	(COUGHS)
SPK0034	Қорқынышты жаман.	
	Я тогда решила что не,	I decided then, that I won't be a nuclear physicist.
	стану ядерным физиком.	
SPK0033	А ты щ-	And you...
SPK0034	Мен просто,	I saw that there are two programs - engineering and nuclear physics, you can chose either.
SPK0033	Мхм.	Mhm.
SPK0034	программа көргенмін что есть,	
	типа инженерия,	
	и есть ядерная физика,	
	можно пойти на разные.	
	В,	Foreign programs.
	шетелде,	
	программалар.	
SPK0035	Ядерная физика бомба туралы ғана емес қой?	Isn't nuclear physics about making bombs? You can create atomic energy.
	Ты можешь,	
	энергию,	
	делать.	
	Атомная.	
SPK0034	Иә,	Yes, I know that.
	білемін.	
	Мені бірақ,	Now, I...
	анандай,	
SPK0033	Ну это же работа моей мамы.	This is my mother's work, by the way.
SPK0034	р-	
SPK0033	Она тут работа-	
	она так работает,	
	а,	
	это,	
	короче,	Her employer oversees a university and a kindergarten.
	их руководитель руководит универом,	
	и,	
	садиком АБД.	
SPK0035	М.	М.
SPK0033	Моя мама типа бухгалтером работает в компании.	My mother is an accountant there.
SPK0034	Мен,	I have to... one moment.
	а,	
	подожди,	
	мына жерде мына жерде мына жерде бірдеңе керек ұштайтын.	
SPK0033	Это новая вакансия.	This is a new position.
SPK0035	Прикольно	Interesting.
SPK0034	##	##
	По идеи не встрече люди не разговаривают получила высшее образование,	...people don't talk on the meetings, she got a higher education...
	аа.	
	От HBO.	So, coming back to that one by HBO.
	А,	I am also triggered by that radiation detector.
	меня короче триггерит	
	ана,	
	радиацияны анықтайтын прибор бар ғой.	
SPK0035	Соның даусы.	Its sound.
SPK0034	Да	Yes, its sound.
	соның даусы,	
	ужас.	
SPK0035	Түсінемін.	I see.
SPK0033	IMITATES_THE_TOOL'S_SOUND	(IMITATES_THE_TOOL'S_SOUND)
SPK0034	Который еще,	Also, there is this traffic light near Mega Silkway, it also makes this sound.
	я,	
	Megaда-	
	Megaға өтетін,	
	пешеходта,	
	сондай дыбыс шығады ғой.	
	IMITATES_THE_TRAFFIC_LIGHT'S_SOUND	(IMITATES THE TRAFFIC LIGHT'S SOUND)
SPK0035	Негізі маған сол фильм ұнады,	In general, I enjoyed the film.
	жақсы фильм.	
SPK0034	Маған да ұнады.	Me too.
SPK0033	Это же не фильм а сериал.	I think this is a TV series, not a movie.
SPK0034	Это сериал.	Yes.
SPK0035	Да сериал.	Yes, series.
SPK0034	Есть два-	There are two Chernobyl TV series - a Russian sci-fi one, and the one by HBO.
	есть два сериала,	
	есть российский,	
	который фантастика,	
	и есть HBO-ның серьезный,	
	документальный сериал.	
SPK0035	Жақсы түсірген иә?	Great series, isn't it?
SPK0034	Мхм.	Mhm.
SPK0033	Мен босаған едім,	I don't really like documentaries.
	бірақ та маған документалки не залетают.	
SPK0034	Андай еще сюжет то что там кто-то,	The plot revolves around lying, when they were writing a report, they just wrote it for the sake of writing.
	все,	
	этот завязано на обмане,	
	то есть,	
	ана,	
	отчет жазғанда,	
	просто ради--	
SPK0033	Отчета.	...just to write it.
SPK0034	т--	
	ради отчета жазып тастаған да андай,	
	неисправности с-	They didn't fix what was malfunctioning.
	жөндемеген ғой и сондықтан бәрі,	
	с-	
	нетіп кетті.	
SPK0035	Иә,	Yeah.
	и--	
SPK0034	И типа,	And they wanted to prove that it was the reactor that was to blame, not people.
	они хотели доказать что это,	
	вышка виновата в том что это случилось.	
	А не,	
	вот люди которые там сидели.	
SPK0035	Бірақ,	And they say in this series that this catastrophy was caused by a chain of decisions.
	ол жерде,	
	айтады ғой,	
	ну то есть,	
	ответом на вопрос,	
	почему так произошло,	
	это серия,	
	решений,	
	которые типа,	
	как цепочка,	
	друг-другом.	
SPK0033	Эффект бабочки.	Butterfly effect.
SPK0034	Иә,	Yes.
SPK0035	Иә.	Yeah.
SPK0034	иә иә иә.	
SPK0035	Не,	Not really, but close. It was a chain of actions both from the side of people working there and from their superiors. So, it all affected one another.
	эффект бабочки емес,	
	серия действий которые и,	
	со стороны,	
	людей которые там работали,	
	и со стороны,	
	э,	
SPK0034	Начальства.	Superiors.
SPK0035	Начальства.	
	Друг-друга әсер етті и вот такой вот,	
	тотальный исход был.	As a result, we had what we had there.
SPK0034	Мхм.	Mhm.
	Сол.	So.
SPK0035	Чисто теория вероятности ғой.	Probability theory in practice.
	На практике.	
SPK0034	Өте қызық болды.	It was very interesting looking at it.
	Соны қарағанда.	
SPK0035	Иә маған да ұнады.	Liked it too.
	Тағы ондай,	Also, Americans speaking Russian, really?
	американские,	
	адамдар,	
	орысша,	
	сөйлеп,	
	орысша,	
SPK0033	Мне наоборот нравится когда они на русском говорят.	I on the contrary like when they spoke Russian.
SPK0035	жоқ олар э,	
	репликаларды ағылшынша же айтты ғой.	
	И оларды аударған.	But the script was translated from English and they made it look like they were speaking Russian.
	Орысшаға,	
	и прикольно типа.	
	Ағылшынша сөйлеп жатады,	Imagine if they spoke Enlgish in Russia, looks weird, doesn't it?
	на фоне России.	
	@	
	Ну,	
	такое себе,	
	зрелище,	
	ну,	
SPK0034	Ну хотя бы слова нормально написали.	At least the words were written correcty.
SPK0035	эй.	
	Да.	Yes.
SPK0033	Ну блин,	I noticed that they hate Russians in Stranger Things TV series.
	в Очень Странных Делах там,	
	очень,	
	так,	
	хейтят,	
	русских.	
	русские,	Those damn Russians.
	русские,	
	русские,	
	русские,	
SPK0035	Американский империализм ғой.	It is American imperialism.
SPK0033	#.	
SPK0034	Это же вось-	It was eighties, right? There was something like...
	восьмидесятые было,	
	типа с этим--	
SPK0035	Да,	Yes, Cold War.
	хо-	
	холодная война.	
	Мне кажется наоборот,	I liked the fact that they showed it.
	классно что они это показали.	
	Ну,	Yes, Cold War was the thing, it affected people's decision-making.
	холодная война была ### #,	
	реально,	
	действовала на людей.	
SPK0034	Особенно,	Especially Americans.
	американцев.	
SPK0033	What I want to tell.	What I want to tell.
SPK0034	YAWNS	(YAWNS)
SPK0033	А,	In Stranger Things, there also was some sort of manipulation...
	кстати вот,	
	в,	
	в Очень Странных Делах,	
	там,	
	короче тоже манипулятивный этот	
	э-	
	ну,	
	как,	
	э,	Number 1 used to tell the main character that he didn't lie but tried to save her.
	ноль один,	
	он типа говорил,	
	главной героине типа вот,	
	я тебя не обманывал.	
	Типа я тебя спас.	
	И это сейчас зафорсили в тиктоке.	Not it is trending on TikTok.
SPK0034	М.	М.
SPK0033	I tricked you.	I tricked you. No, I saved you.
	No,	
	I saved you.	
	#.	#.
SPK0035	М.	М.
	Мен,	I didn't see Stranger Things.
	о-	
	осыны көрмегенмін.	
SPK0033	М.	М.
SPK0035	Мен Очень Странные Дела көрмедім.	
SPK0034	Мен екінші сезоннан кейін тастап кеткен сияқтымын.	I stopped watching it after Season 2.
SPK0035	Қанша сезоны бар?	How many are there?
SPK0034	Төрт.	I think they released final season, season 4.
	Төртіншісі шыққан.	
	Не фина-	
	финалымен.	
	##--.	##--.
SPK0035	Болды ғой фильмнің?	Is it finished?
SPK0033	#####.	#####.
	###.	###.
SPK0034	Финал бітті ма уже,	Is it over now or will they continue shooting it?
	получается,	
	или әрі қарай табылады ма?	
SPK0033	Иә,	It is over.
	бітті.	
	Жоқ,	No, it is just Season 5.
	это бесінші сезон всего лишь,	
	#--	
SPK0035	А,	And what is this series about?
	не туралы,	
	бұл,	
	сол сериал,	
	білмейді екенмін.	
SPK0033	Про русских и американцев де.	Russian and Americans... Just kidding.
	Там короче,	Something about the monsters.
	монстры,	
	##.	
SPK0034	Там,	There is something like SCP Foundation there.
	типа,	
	Scp foundation сияқты,	
	бірдеңе.	
	Типа знаешь--	Something mysterious, you know. Something like they performed experiments on people.
SPK0033	Типа,	Like they did some research there.
	исследования проводили,	
SPK0034	тайна--	
SPK0033	типа.	
SPK0034	тайная база там создавали,	
	людей,	
	типа,	
SPK0033	Суперспособности.	Supernatural abilities.
SPK0034	ноль о- а ой,	
	одиннадцать деген,	
	вот типа эксперимент.	
SPK0033	А это типа телепатия или что-то?	Something like telepathy?
SPK0034	Этого,	A person was stolen and there was something about the chips, or she was born this way.
	человека украли,	
	то есть там какие то чипы сделали,	
	или она такой родилась.	
	И оның андай,	And then, her genes...
SPK0033	Не,	No, she wasn't born this way.
SPK0034	Гене-	
