speaker	span	translation
	өзіне қатысты бірдеңені	
	жіберіп қойыпты ғой	
SPK1126	Иә әркім өзіне қатыстыны жібереді	
SPK1109	Ымым	
SPK1131	COUGH	
	Па	
	SINGING	
SPK1126	Ана	
	¬Динарға сөйлескен бала сол	
	Үрімжіде	
	ай	
	Құлжадан оқыған ұқсайды	
	бірінші ортаны	
SPK1109	Ммм	
SPK1126	¬Жазира танымайтын болу керек	
	дегенім ғой	
SPK1131	Хансуша оқыған балалар шығар	
SPK1126	А	
SPK1131	Хансуша оқыған балалар шығар	
SPK1126	қазақша	
SPK1131	А	
SPK1126	Содан кейін айтып отырмын ғой әлгі	
	¬Жексендер	
SPK1109	Ым	
SPK1126	¬Жексенді танисың ба	
	¬Тілектің ұлы	
	Ілескен	
SPK1131	¬Жексен деген бір бала оқыған	
SPK1126	қазақша оқыған	
SPK1131	бір кезде ымым	
SPK1126	Ымым	
SPK1131	Бізден оқыған бұрын	
SPK1126	Солармен	
	大学 сабақтас екен	
SPK1131	Ммм	
SPK1126	Енді	
	осы жерден толық орта оқыған болса қазақша оқыпты	
	¬Елдарлардан бірер класс кейін ба екен	
SPK1131	Мүмкін	
SPK1126	Мм нәзік	
	Бойы осы ¬Амандардың бойындай ма екен	
SPK1109	¬Амандар	
	нәзікке жата ма-ей	
SPK1126	Бойы	
SPK1109	Бойы да	
	нәзік емес ол	
	болады ғой	
	орта бойлы	
	Менше	
SPK1126	Ымым	
	Бірақ ана баланың бойы	
	кішік сияқты көрінді	
SPK1109	Өзің өгіздей болып тұрғаннан кейін @@@	
SPK1126	@@@@	
	Мм нақ айтасың	
SPK1109	Жамаштыңкін қара	
SPK1126	Ымым	
SPK1109	Қол кесте ұқсайды иә	
SPK1126	Мм керемет	
	Алдың ба-ей әлгі бір неменелеріңді	
SPK1109	Алмақ түгілі	
	сұрағам да жоқ	
	Сол кетке-	
	Соны-	
SPK1126	Мм немене	
SPK1109	Осыныңкін бір көріп кетсек болады екен иә	
SPK1126	ымым	
	қапшық дорба аяққап	
	жасат дереу	
SPK1109	Неге	
	Уақытсыз уақта	
SPK1126	@@@@@	
	####	
SPK1109	ән	
	Жоқ енді бәрін	
	бірге	
	жасататын шығармыз	
SPK1126	Мен жасатып қойғанмын	
	дайын тұр бәрі	
SPK1109	Е бопты	
SPK1126	Ерте жасатып тастағанмын менде де	
SPK1131	Е: де	
SPK1126	Асығып жатырмыз	
	асықсаң	
	жақсылыққа асық деп	
SPK1109	Ақ көңіл болу жақсы ма	
	дегенді естідің ба	
SPK1126	Жоқ	
	Анша жақсы емес	
	менше	
	Орны бар болу керек	
SPK1109	Білмеймін	
	Оны білмедім енді оқимын	
SPK1126	Деп өзімнің	
	ойым ғой	
SPK1109	көз әйнек салып алып	
SPK1126	Маған жолдай сал	
	Жекелікке	
SPK1109	¬Нұржанныңкі жоқ	
	мынау ¬Нұржанныңкі	
SPK1126	Еее	
	Өзіңе атып алып барып атпасаң	
SPK1109	(Hx) ақ-	
SPK1126	¬Қожаныңкі де жоқ менде	
	Қосқам жоқ	
SPK1109	Ақ	
	Тастың	
	алғашқы	
	басшысы	
	Қойтан	
	Есірке	
	жайында эссе	
	дейді	
SPK1126	Ымым	
SPK1109	Әлгі кімнің-	
SPK1126	¬Жалғас	
SPK1109	Ымым	
SPK1126	¬Дарынның қызы ғой	
	Менің досым	
	ол да	
	Қазақстанға кетіп қалды	
SPK1109	###	
	###	
SPK1126	Егер де	
	Қазақстанға	
	әлгі	
	бұрын 群 -ны бар болатын	
	досым ғой әлем	
	құдай салмасын	
SPK1109	Ым	
SPK1126	Әлгі Қазақстандықтардың ойбай	
	қаты- араласуға болмайды	
	телефон ұруға болмайды дегенде өшіріп тастағанмын	
SPK1109	Исынбұғы саяхатына кел дейді	
	Жексенбайлар саяхат ашпаған шығар	
	Исынбұғыға	
	бір емес	
	арт-артынан екі бардық деп жазып қоямын ба аяғына	
SPK1126	Біреудің	
	саяхатының 广告 -ын істеп тұрған болу керек енді біраз	
SPK1131	Жетінші айдың	
	жиырма бесі екен	
	Әкең	
	жиырма жетісі деді иә	
SPK1104	Нені	
SPK1131	Сынауын	
SPK1104	Ынын он алтыдан он өткенде екен	
SPK1131	Жиырма жетісі екен менікі	
SPK1109	Несін	
	Әлгі	
	Әнегүнгі	
	普通	
SPK1131	Емтихан	
SPK1109	话	
	普通话	
SPK1131	Уақыты қашан екен	
	WHISPER Бұл да бір бас ауру болды ғой	
SPK1109	Мына	
	¬Ақжанның алған ¬Әсем	
	кейінгі	
	осы ¬Бақытжандардың сабақтастары екен	
SPK1126	Ымым	
	Ааа	
	Жас екен ғой онда иә	
SPK1109	Мына	
SPK1131	Кейінгі әйелі ма	
SPK1109	Ымым	
SPK1131	Мынау	
	Мммм	
SPK1126	Ымым	
SPK1109	Міне тұрған	
SPK1126	Ымым	
	Мммм	
SPK1131	Уақыты қай жерінен шығады-ей	
	##	
SPK1109	Мынаны қарашы ¬Ақжан	
SPK1126	Ымым	
SPK1109	Осы ¬Ақжан әлгі бір күлдіргіге сәл ұқсап қалады екен иә	
SPK1131	Сонда әлгі бір:	
	былтыр ма	
	алдыңғы жылы ұзатқан қыз	
	осы әйелінің қызы ма	
	Жоқ	
	өзінің қызы ма	
SPK1126	Еріп барған қызы болу керек	
	Білмеймін	
SPK1131	Арай ма	
	бірдеңе еді ғой	
SPK1126	Мен де ұқпайды екенмін	
SPK1109	Оның тойына да бардық қой	
SPK1131	Қызын ұзатты ғой	
	Уақыты жоқ қой	
SPK1126	¬Наурызбайдың тойында	
	¬Нұртай жүр	
SPK1109	Е ¬Нұртай да қызын ұзатып тастапты иә	
SPK1126	Ұзатып тастады	
	тойына шақырған	
SPK1109	Шақырған жоқ	
SPK1126	Біз Үрімжіден келген күні жасап	
SPK1109	CLEAR_THE_THROAT	
SPK1126	содан	
	біз	
SPK1131	Шақыр-	
SPK1126	енді барамыз ба деп кешкі тойына	
SPK1131	Шақырмаса ең жақсы болды сол	
	Бізді де шақырған жоқ	
SPK1126	барайық деп жатсақ	
	¬Бақытжан мен ¬Қожа келіп қалды	
	соныменен	
	кете алмай қалдық та лагманымызды жасап	
	шайымызды беріп	
	қалып қалдық	
SPK1109	Мен ¬Нұртайдың	
	бір тойына да барғам жоқ	
SPK1131	Үрімжідегілер келер апта шығады екен деген сөз бар ма	
SPK1126	Ааа	
	Бопты келсін	
SPK1131	¬Аман әйтеу-	
	Ақтастан алдымыздан шығасыңдар деп айтты деп бірдеңе-	
SPK1126	Ақтас саяхатынан	
SPK1131	WHISPER Cөйтіп айтты дейді ғой	
	WHISPER қайдаға уақыт	
	WHISPER демалысың болса шығасың	
SPK1126	Бос болсақ	
	шығып қояйық деп тұрмын	
	ой осы	
	қу машина айдай алмай	
	қиын болды ғой	
	Оны пөскенімізбен бар ғой	
SPK1109	Бос болсаң да шығуың қиын ғой	
	көзіңе айтайын	
SPK1126	@@@	
SPK1109	А @@	
	Рөл қолыңда жоқ	
	@@@@	
SPK1126	соны айтамын ғой ай кө- @@	
	әлгі көкей	
SPK1109	Көкейім	
SPK1126	көңіл жүйрік	
	деуші ма еді	
SPK1109	CREAKY ыы	
	алып ұшып тұр	
	деп айтасың	
SPK1126	Иә соны айтып отырмын	
SPK1109	Немене еді	
SPK1126	Дәрмен-	
SPK1109	Көңіл жүйрік	
SPK1126	Ей	
SPK1109	Көңіл жүйрік па	
SPK1126	әлгі	
SPK1109	Көк дөнен жүйрік па	
SPK1126	@@@@@	
	Көңіл сондай болып	
	гүлдей болып тұрғаныменен	
	@@@@	
	сол	
	ол бала-шағаның жағдайы өзімізге мәлім оны	
SPK1109	Сол	
SPK1126	Мақтаған қыз	
	тойда осырады дегендей@@@	
SPK1109	Сол үшін үндемей:	
	мен ұқсап	
	Өзіңде не болмағаннан кейін	
SPK1126	Барайын деп	
	көңіліміз алып-ұшып тұрғаннан кейін айта салдық қой.@@@	
SPK1109	Ымым	
	Ол да тұра еді	
SPK1126	@@	
	Бекер отырғанша	
SPK1109	Үндемей отырғаннан	
SPK1126	Ымым	
	Ойпырмай мынау керемет жүріп кетеді екен @@@@@@@@	
SPK1109	Әлем ұшып@@@	
SPK1126	ой@@	
SPK1109	Балалары кім ана	
	¬Сәрсеннің балалары	
	кетті ма	
	Сынау-пынауын беріп	
SPK1131	Бізге келген жоқ қой сол күні бітіріп	
SPK1109	¬Әлияларға барған ба	
SPK1131	Үлкені өтіпті	
SPK1126	¬Әлиялардыңкінде жатыпты	
SPK1131	Сол үйде жатыпты ғой	
	пәлен күн	
SPK1109	Білмедік	
SPK1126	¬Әлиялардыңкіне жатып	
	әйтеу	
	¬Әлия	
SPK1109	Қарық болып##@	
SPK1126	қарық болып	
SPK1109	@@	
SPK1126	отырмын деп отырған	
	Қарық болып отырмыз деп	
	Пәлен күн жатты	
	Ой шіркін әнеукүнгі	
SPK1109	Әнеугүні осы жерге келе жатқанда орын бар ма деген	
	сол кез ғой иә Ка-	
SPK1131	Ымым	
	Сол күні	
	келіп-	
SPK1126	ана	
	немене	
	ыстық	
	сол кездегі қайнап кетпеді ма	
SPK1109	Ой әзір де	
SPK1131	Ымым	
SPK1126	тура ойбай-ау:	
SPK1109	қайнап тұр	
	білген адамға	
SPK1131	Бүгін де	
	қиын суық	
SPK1109	Ымым	
SPK1126	Сол ыстықта	
	тас бүркеніп кіріп алып жатады дейді	
	сол таңертең кеш барып қойып	
	¬Қожа	
	бір ана пәндерді шығарып	
	бірдеме қылып жатса	
	қозғалмай жатады екен деп	
	отырған енді	
	әлгі бір	
	жалқау екен деп	
SPK1109	Балалары ма	
SPK1126	Үлкен ұлы	
SPK1109	Ең үлкен ұлы тұра	
	нағашым сияқты ғой	
SPK1126	Аумайды	
	¬Сәрсеннің өзіне ұқсап қалады	
	###	
SPK1109	Сол әкесіне деп	
	##	
SPK1131	Ебелеңдеп тұр иә	
SPK1126	Ымым	
SPK1131	тұра	
SPK1126	А	
SPK1131	Жеңіл	
	ебелеңдеп тұр ғой тұра	
SPK1126	Сол ебелеңдеп ол сенің	
	бар-жоғыңа қарамайды	
SPK1131	Келіп	
	қатыржан	
	шалқасынан түсіп жатады екен ол	
SPK1126	Сөйтеді	
	ым айтты	
SPK1131	Біздің үйге екі	
SPK1126	сөйтіп айтты Әлия	
SPK1131	үш күн қонды ғой	
SPK1126	Ымым	
	¬Әлия айтты	
	сол шалқадан түсіп жатады	
	тамақты өзі	
SPK1131	Шалқадан түсіп	
	ел-	
SPK1126	сенің бар-жоғыңа қарамайды	
	ішіп-жеп	
	сол	
	әлгі	
SPK1131	Ел қайтып жатыр	
SPK1126	жас	
SPK1131	шатағы жоқ	
SPK1126	ымым	
SPK1131	жатады екен	
SPK1126	Жас болғаныменен әлгі бір	
	мм жұмыс	
	-қа бір үлкен адам істеп жатса	
	бір жүгіріп барып көмектесейін деген ой жоқ деді ғой	
	Әйтеу	
	үлкені	
	өтіп	
	қарық болып кетті 科目二 -дан	
	Кішісі өтпей қалып кетті деді ма	
SPK1131	Үлкеннің өткені жақсы болыпты ғой	
	енді өтпесем немене етпеймін деп ол	
	#бас екен	
SPK1126	Ымым	
SPK1131	Өтпесем енді бермеймін деп жүрген әуелі	
