speaker	span	translation
SPK2002	Ну там короче вроде сондай болды.	Yes, I think it was like that.
	@	
	@	
SPK2001	Күшті.	Cool.
SPK2002	И все этот,	Also, right at RDC's entrance straight like on the first floor there were many helium balloons everywhere.
	прямо РДЦның ішіне кіргенде,	
	прямо,	
	##-	
	ну,	
	бірінші этажда,	
	бүкіл,	
	жерде,	
	гелевый шариктар.	
	Потолокта тұр.	On the ceiling.
SPK2001	М.	М.
SPK2002	День детейге арнап істеген.	For Children's Day.
SPK2001	Күшті күшті.	Good, good.
SPK2002	Ну.	Yes.
	(TSK)	(TSK)
SPK2001	@@	@@
	А сен сосын,	By the way, do you need to go get tests done tomorrow or the day after?
	ертең,	
	немесе,	
	арғы күні бір тағы,	
	анализ беруге барасың ба?	
SPK2002	Маған ертең,	Yes, I need to get blood test tomorrow but here in our UHC. And then, on the 6th, I will go and see an allergist.
	қан тапсыру керек,	
	бірақ осында,	
	UHC-да.	
	Сосын алтысы,	Yes, I need to get blood test tomorrow but here in our UHC. And then, on the 6th, I will go and see an allergist.
	күні,	
	аллергологқа барамын.	
SPK2001	О,	Oh, me too aller-...
	мен аллер--	
SPK2002	Одан кейін,	After that, on the 21st I'm having EGD, then need to visit a gastroenterologist on the 22nd.
	жиырма бірі күні,	
	ФГДС.	
	Жиырма екісі күні,	
	гастроэнтерологқа баруым керек.	
SPK2001	ФГДС это РДЦда ма?	Will EGD be at RDC?
SPK2002	Иә.	Yes... no.
	Жоқ.	
SPK2001	Енді.	So?
SPK2002	Материнства,	The Maternal...
SPK2001	А,	Oh, Maternity Center?
	центр материнства?	
SPK2002	Иә,	Yes, maternity center.
	центр материнства.	
SPK2001	И бірдеңе.	...and something.
SPK2002	И ребенка что-ли?	And Child I believe?
SPK2001	С-	Yes.
	иә.	
	Ну олар,	RDC and this center are at the same place actually. You can walk there.
	барлығы,	
	бір жерде по идее.	
	Там пешком пройтись.	
SPK2002	Ну,	Really?
	а,	
	да?	
SPK2001	Не,	They are one bus stop away from each other I think.
	там,	
	олардың арасы бір остановка кажется.	
SPK2002	А да?	Oh yes?
SPK2001	Сондай остановка бар екен.	Yes, there is one bus stop.
SPK2002	М.	М.
SPK2001	Мен де бір,	I've never been there even once.
	ну,	
	ни разу болып көрген жоқпын.	
SPK2002	Ну.	Also, I have an appointment at 4, oh, 12 PM or 2 PM.
SPK2001	Прикольно.	Interesting.
SPK2002	Еще ондай менде нешеде,	
	төрт,	
	ой,	
	он екіде ма?	
	Или ол екіде ма запись.	
	Оған дейін,	And I mustn't eat until then.
	тамақ ішпей баруым керек.	
	Короче.	
SPK2001	Саған еще су ішпе деді ғой.	Also you mustn't drink.
SPK2002	А иә?	Really?
SPK2001	Иә,	Remember they asked you if you can show up not eating and drinking? You said yes.
	они ска-	
SPK2002	(TSK)	(TSK)
SPK2001	этот,	
	оны айтты ғой.	
	Этот,	
	тамақ ішпей су ішпей,	
	келе аласыз ба,	
	деп сұрады ғой,	
	сен иә дедің ғой.	
SPK2002	Ах.	Damn, that sucks.
	Капец.	
SPK2001	Иә,	Yes, if it is until the lunch, we won't have to worry about it.
SPK2002	Ема.	
SPK2001	егер обедке дейін болса,	
	не нужно будет @@	
SPK2002	Ну.	Then I need to sleep until midday on that day.
SPK2001	Волноваться.	
SPK2002	Онда ол күні обедке дейін ұйықтау керек,	
	ах,	Oh,  I can't sleep until lunch.
	жоқ мен обедке дейін ұйықтай алмаймын ғой.	
SPK2001	Неге?	Why?
SPK2002	Менде сабақ қой,	I will have a physics class.
	физика.	
SPK2001	Ол қай күні болады?	Which day?
SPK2002	Сол физика болатын күні,	I have it every day, so I will have it that day too.
	менде каждый день физика.	
SPK2001	А.	А.
SPK2002	@ Иә окей.	OK, I see.
SPK2001	Физика оффлайн?	Will that physics class be offline?
SPK2002	Ну да,	Yes, offline.
	оффлайн.	
SPK2001	А там attendance тексереді ма?	Is attendance graded? Have you checked it on syllabus?
	Силлабуста қараған жоқсың ба?	
SPK2002	Жоқ,	No, I haven't. I will see.
	қараған жоқпын.	
	Ну білмеймін оффлайн,	I don't know how it is gonna be offline.
	қалай болады екен.	
SPK2001	Қиын ғой	Physics is difficult.
	физика.	
SPK2002	Ну,	Yes, extremely difficult.
	вообще қиын.	
SPK2001	Қайтып сосын ## @@@	*INAUDIBLE*
SPK2002	Эх.	Eh.
	Бір нәрсе қылып тапсыру керек.	I should pass it somehow.
SPK2001	Да.	Yes, you should study.
	Сабақ оқу керек.	
SPK2002	А,	But I don't want to study.
	мен сабақ оқығым келмейді.	
SPK2001	А ну вот короче,	Ah, yes, shortly. Shall I tell you?
	айтып берейін ба?	
	Мен аллергологта болдым ғой.	I went to the allergist.
	Где-то вот қашан?	Like when? In November?
	Ноябрьде ма?	
	Ок-	Oc-. No, I think in October.
	не,	
	мне кажется октябрьде болдым вообще.	
	Ноя-	Nov- It should be the first of October.
	бірінші октябрьда болу керек.	
	Анда барасың короче,	Shortly, you go there.
	И этот,	Allergist doesn't say anything to you. You sit silent.
	аллерголог саған даже,	
	түк те айтпайды короче,	
	молча там сидишь,	
	сначала өкпемді тыңдайды,	First, he listened to my lungs, then heart. So, after that...
	жүрегімді тыңдайды.	
	сосын этот,	
	все-	
	все эти қағаздар толтырады,	Fills-out all the papers and also gives you a few of themю
	толтырады,	
	толтырады,	
	сосын саған,	
	сосын сен,	
	саған бір-	
	бір-екі қағаз береді,	
	И алдын ала,	And then, the analysis. A skin test.
	анализ.	
	Кожный анализ.	
	Сосын айтады, мына кабинетке бар, соседний,	So, they tell me afterwards that I had to go to the room next to it, and there I will have a skin test.
	мына кабинетке бар,	
	соседний,	
	и сол кабинеттің ішінде,	
	анализ тапсырасың ғой.	
	А мен сол анализ тапсыруға барғанда,	I come there to get a test and it was closed for lunch.
	ол кабинет,	
	обедке жабып қалды.	
	И мне пришлось вот,	I had to spend the whole lunch time waiting there.
	сол,	
	бүкіл обед-	
	обедтің уақытын,	
	бүкіл,	
	тосып отыруға,	
	A	And I had a lunch at RDC's canteen.
	обед,	
	ну мен еще ол кезде обед РДЦның асханада іштім.	
	(TSK) енді қайтадан келсем,	When I came back to the room, it was full of people and queue.
	там куча просто,	
	очередь,	
	бабушки,	Old people like grandmothers, aunties, women, you name it, were standing there.
	тетеньки там,	
	ст-	
	ну,	
	стояли.	
	Там даже негде сидеть было.	There was nowhere to sit.
	И мен сол очередьтің ең,	And I was the last on that queue.
	сонында,	
	тұрдым.	
	Бәлен,	I waited this skin test there for many hours.
	сағат.	
	Күттім.	
	Сол.	
	Кожный,	
	э,	
	анализді.	
	А неге,	
	ну неге ол этот,	Why was I waiting that long at the hospital you may ask?
	больницада күтті,	
	так потому что,	It is because each person would spend some good 20 minutes there.
	бір адам,	
	сол кожный,	
	ну,	
	анализді,	
	бір,	
	он жиырма минут,	
	тапсырады.	
	Сен анда,	There they will take a pen and write numbers on your arm.
	этот,	
	саған короче этот,	
	қолыңа,	
	кәдімгі қалам алып қолыңа,	
	сандарды жазады.	
	Бір екі үш төрт бес деп короче,	Like one, two, three, four, five.
	егер сен он екі аллергенге анализ тапсырсаң,	For example, if you are being tested for twelve allergens, they will write twelve numbers.
	мысалы он екі,	
	он екіге,	
	санға,	
	он екі сан,	
	жазып,	
	жазып береді.	
	Бірден он екіге дейін,	Starting from 1 to 12. And then they make some cut near each number.
SPK2002	Мхм.	Mhm.
SPK2001	он екіге дейін.	
	И каждый санның қасына,	
	надрез жасайды.	
SPK2002	Тс.	Wow.
SPK2001	Вообще,	And you sit there, and they fill these cuts with some drops of allergens.
	и сен онда отырасың,	
	и все,	
	а еще саған сол,	
	каждый надрезге,	
	саған капли там тамызады.	
	Әр түрлі,	Different allergens, for example, honey, cat's.
	аллергендің,	
	мысалы,	
	там медтің,	
	да там,	
	мысықтың,	
	ше-	
	ну шерсть там мысықтың	I mean not a cat, but its fur. Among others were dog's fur, horse, sheep, chicken meat, corn, white and yolk, so something like that.
	там иттің,	
	жылқының,	
	қойдың там,	
	этот	
	тауықтың еті,	
	жүгері,	
	там,	
	э,	
	желток,	
	или белок,	
	яйца,	
	там сондай мындай коро-	
	короче.	
	Солардың бү-	The list will be prescribed by your allergist.
	ну осы списокты,	
	саған аллерголог анықтайды.	
	и и ка-	And after that you will have to sit there for around 20 minutes after dropping.
SPK2002	##	##
SPK2001	и сен,	
	этот тапсырып ой этот,	
	тамызып болғаннан кейін,	
	сен анда бір жиырма минут күтесің,	
	И	And the nurse there will tell you no matter how bad it itches - do not touch your skin.
	осы,	
	не,	
	сондағы медсестра айтады,	
	хоть сколько,	
	қышыса,	
	қышыма.	
	@@	@@
SPK2002	Аха.	Aha.
SPK2001	Вообще не двигайся деді @@@	Don't even dare to move.
	И ты там не,	You shouldn't move because those different drops shouldn't get mixed together.
SPK2002	(TSK)	(TSK)
SPK2001	вообще,	
	не должен двигаться потому что	
	мына,	
	капелькар олар бір-бірімен араласпау керек короче.	
SPK2002	А.	А.
SPK2001	Вообще араласпау керек.	LIke never should get mixed together.
	И,	And you there *INAUDIBLE* your nose is itching.
	сен онда,	
	# ## #,	
	###,	
	### дегенде,	
	мұрынын қышиды @@@	
SPK2002	@@	@@
SPK2001	Ол.	Everything is itching, your back, your nose, all of it.
	То спина чешется,	
	то нос чешется.	
	То еще что-то там,	
	чешется.	
	А ты еще так,	What is more, you have to sit like this for 20 minutes, not moving at all.
	сен еще ол,	
	бо-	
	жиырма минут бойы сол,	
	этот,	
	қозғалмай отыруың керек солай.	
	Еще менің қасымда бір әйел болды.	Also there was a woman sitting near me.
	Этот,	She came in first before me.
	м,	
	ол вообще бірінші кірді,	
	менен.	
	Ол,	
	мен одан кейін,	I am supposed to enter after her.
	кіруім керек,	
	еді.	
	Бірақ,	But when I entered, she was simply sitting there, they did nothing to her.
	мен анда,	
	кірсем,	
	ол әйелге әлі түк істемепті.	
	Ана ол жай отырды.	She was simply sitting.
SPK2002	Неге?	Why?
SPK2001	И мен кіргеннен кейін,	And after I came in a nurse started making small cuts on me.
	этот,	
	сол медсестра,	
	маған бірінші,	
	этот,	
	істеп жатты надрездарды.	
	И сол она,	That woman started complaining about it.
	этот кісі начала типа жаловаться типа,	
	а что эта девочка,	"Like, ""Why is she first? She came in after me."" LIke ""Why are you treating her first?"""
	после меня пришла,	
	а вы ее первой,	
	ну типа,	
	об-	
	ну,	
	обслуживаете дегендей.	
SPK2002	Мхм.	Mhm.
SPK2001	М,	"The nurse replied with something like, ""Just wait a bit, please. Everyone will be treated."""
	этот CLAPS	
	ну а,	
	на что,	
	со-	
	соған ана медсестра айтады,	
	ну енді,	
	күте түріңіз енді кішкене,	
	қазір болады типа,	
	типа осылай.	
	А,	
	знаешь почему ол медсестра солай істеді?	You know I was treated first?
SPK2002	Неге?	Why?
SPK2001	Потому что,	Because she came after the lunch break while I came before it to the laboratory. Turns out I came earlier.
	ол кісі,	
	она после обеда же подошла.	
	А мен то,	
	сол,	
	этот,	
	лабораторияға,	
	до обеда же пришла.	
	Я же получается раньше всех же пришла.	
SPK2002	Ну.	Well.
SPK2001	Ну.	Well.
	Просто,	It just happened that my time coincided with lunchtime, break.
	этот,	
	мен,	
	этот,	
	солай,	
	уақытты	
	келіп қалды то что, обед,	
	үзіліс болды.	
SPK2002	Ну.	Yeah.
SPK2001	А там,	And with these allergens I had to wait for twenty minutes. I can not wait an hour while everyone is on the lunch break.
	двадцать минут если ждать,	
	то,	
	ну,	
	м,	
	бүкіл обедте болады,	
	и,	
	я же не могу же там час ждать?	
	Солай,	
	не аллергендермен да допустим.	
SPK2002	Ну.	I see.
SPK2001	И поэтому ана,	And it seems that the nurse remembered me and that I came before the lunch break.
	этот медсестра,	
	мені сразу таныды,	
	э, типа то что мен оған, до обеда еще пришла.	
	типа то что мен оған,	
	до обеда еще пришла.	
	И этот,	That is why I was treated first.
	поэтому мне кажется ол маған бірінші істеді.	
	Ну ана кісі,	The woman was angry though.
	она была немножко возмущена.	
SPK2002	Айтпады оған	Didn't the nurse tell that woman that you had come earlier?
	медсестра мына кісі бірінші келді деп	
SPK2001	Жоқ,	No, she didn't.
	ол айтқан жоқ.	
	Ол просто айтты,	She just told that woman that she would be checked soon, please wait.
	ну вы подождите немножко,	
	сейчас я вам все сделаю типа @@	
	Ну ты же знаешь,	You know those people, they always want to find a reason to fight.
	люди там всякие начинают,	
	бірдеңе біреу алса сразу ворчать.	
SPK2002	Ну.	Yes.
SPK2001	(TSK)	In general like that.
	Ну вот.	
	Вот этот было,	I liked that experience, never had it before.
	по идее прикольно мне еще ни разу такой анализ не делали.	
	Еще этот,	And you go there knowing nothing.
	түк білмей барасың ғой.	
SPK2002	Мхм.	Mhm.
SPK2001	В шоке боласың ғой сидишь @@	You are sitting shocked there.
SPK2002	@@	@@
SPK2001	Де,	
	Ну тебе конечно там все объясняют.	Of course, they then tell you all about this and that.
	Анау мынау.	
	Ну,	But still, I hadn't known that those types of tests existed.
	ну все равно @@	
	я вообще не знала то что осындай анализ существует.	
	Потом,	Then I realised that when I and ¬Zhandos were in hospital together, he had asthma...
	только до меня доперло то что,	
	ана,	
	этот,	
	¬Жандос когда,	
	этот а-	
	астмамен,	
	больницада,	
	жатты ғой менімен бірге,	
SPK2002	Мхм.	Mhm.
SPK2001	(TSK ) Он же оказывается,	It turned out, he told us, you remember, that he had gone to Astana to take those tests, remember that?
	он же,	
	помнишь,	
	он говорил то что этот,	
	Астанаға барды типа.	
	Анализ беру үшін.	
SPK2002	Мхм.	Yes.
	Иә.	
SPK2001	И ол айтты то что ол,	And he said that those allergen tests were very expensive, he had to take them because of the allergic asthma.
	вообще қымбат анализ,	
	этот э,	
	аллергический-	
	ну аллергическая астма болғандықтан,	
	аллергендерді,	
	тексертті.	
	И ода там манная каша,	And he had an allergy to bananas, porridge etc.
	бананға,	
	анау мынаған аллергия болды ғой.	
SPK2002	Мхм.	Mhm.
SPK2001	Вот он оказывается ос-	And apparently they did this test on him for a crazy amount of money.
	осы,	
	анализ істеді.	
SPK2002	А.	А.
SPK2001	Бәленбай ақшаға.	
SPK2002	Серьезно что-ли?	Really?
SPK2001	Ну.	Yes. But me, I did it for free because I had the referral.
	А мен,	
	осы анализдер,	
	ну,	
	бесплатно РДЦда по направлению істеді.	
SPK2002	Маған да,	Remember back then, when I had a similar situation when I was sick, returned home from school, and my face turned red.
	этот,	
	ана жолы мен,	
	помнишь?	
	Ауырып,	
	мектепте,	
	үйге кетіп қалдым ғой еще бүкіл бетім,	
SPK2001	Мхм.	Mhm.
SPK2002	қызарып,	
	Не болды ғой,	There was a sort of rush on my face.
	сыпь.	
	Бетімде.	
SPK2001	Иә.	Yes.
SPK2002	Еще бүкіл бетім,	My face was swelling too.
	ісіп кетті ғой.	
SPK2001	Қ-	What grade were you in?
	нешінші сыныпта болды ғой?	
SPK2002	Он бір ма,	Grade 11 or 12, I believe. It wasn't long ago.
	он екі ма?	
	Вот недавно.	
SPK2001	Вряд ли он екі.	Not 12 I suppose.
SPK2002	Да?	Think so? Grade 11 then.
	Он бір наверное.	
SPK2001	Наверное.	Maybe.
SPK2002	Или он ба вообще,	It might have been even Grade 10 even, don't remember.
	не помню.	
	Сонда мен Олимпқа,	So, I was sent to Olimp to take those paid tests at allergist's.
	платныйға еще бардым ана аллергологқа,	
	и сол маған айтты ғой вот Астанада осылай,	They told me I would have to go Astana to do what...
	не істейді деп,	
	э,	... yeah, the allergy tests.
	тест.	
	Алле-	
	аллергендерге.	
SPK2001	М,	Mhm.
	мхм.	
SPK2002	Бірақ ол қымбат тұрады,	But I learnt that it was expensive, so I didn't go.
	сосын--	
SPK2001	Ну.	Yeah.
SPK2002	барған жоқпыз ғой,	
	қымбат деді.	
SPK2001	Да,	Yes, yes, I aso thought that it was free for everyone at RDC.
	а,	
	вот еще,	
	оказывается,	
	вот,	
	я думала то что ана,	
	бүкіл,	
	бесплатно істейді екен,	
	істейді деп.	
	Бірақ менің қасымда отырған әйелдер,	But those women who were there with me turned out to have paid for that.
	они оказывается платно это делали.	
SPK2002	Да?	Really?
SPK2001	Да,	Yes, when they left the doctor's office, they wanted to know where they could pay for the tests.
	они еще этот,	
	сол,	
	кабинеттен шыққаннан кейін,	
	они спрашивали,	
	а где касса,	
	куда платить.	
SPK2002	И сколько платили?	How much was it?
SPK2001	Ой не знаю.	I don't really know.
	Это кажется зависит от,	I think it depends on the number of allergens you are tested for.
	количества аллергенов.	
	Мысалы егер сен-	For example, if there are 15-20 of them, then of course you would have to pay a lot.
	сен коли-	
	аллергеннің мысалы сен,	
	он бес жиырма аллергенге істесең,	
	онда қымбат болады конечно.	
	А егер сен мысалы бес алтыға істесең,	If you are being tested for 5-6, then it would cost much cheaper I believe.
	онда кішкене арзанырақ,	
	мне кажется.	
	Мен толығын ан-,	I don't know the whole thing, but it kind of makes sense.
	анықтұғын білмеймін.	
	Ну мне,	
	так кажется.	
SPK2002	А,	Oh, by the way, after knowing the results, does an allergist prescribe you anything like a treatment?
	сол аллерголог,	
	мысалы,	
	не,	
	тест істеп болғаннан кейін,	
	вот,	
	результатын алып болғаннан кейін ол саған,	
	результатын алып болғаннан кейін ол саған,	
	лечение жазып бере ма?	
SPK2001	Нет,	No, not at all. She just told me not to eat corn and what, a chicken, and to clean my house to avoid dust.
	маған этот аллерголог просто сказал,	
	этот,	
	кукурузаны жеме,	
	этот там,	
	тауықты жеме.	
	Этот,	
	немене деді сосын?	
	а,	
	этот,	
	всегда убирайся дома?	
	чтобы пыльно не было деп,	
	и,	Also, don't use latex gloves and that's it.
	латексные перчатки қолданба деді.	
	И все.	
SPK2002	Ну ты же не убираешься @@	But you don't do cleaning anyways.
SPK2001	@@	C'mon, I do.
	Убираюсь я @@	
	Короче,	In short, I didn't really like our doctor, to be honest.
	ну не знаю,	
	біздің врач,	
	мне не особо понравился если честно.	
SPK2002	Да?	Why?
SPK2001	Ну вот,	I liked their lab though.
	только как они этот,	
	ну лабо- ла-	
	лабка у них мне,	
	ну,	
	күшті маған ұнады.	
	Медсестрасы тоже жақсы болды,	The nurse was good, but the allergist... not really.
	бірақ,	
	ана аллерголог кісі что-то,	
	ну такое.	
SPK2002	А что?	But why?
SPK2001	Ол маған просто айтты,	"She didn't really prescribe anything. She just said ""Don't eat this and that and follow a diet."""
	мына мынаны жеме,	
	диетаны ұста.	
	И все.	
SPK2002	Ну.	I see.
