speaker	span	translation
	¬Ділназ екеуміз жыладық (Hx)	
SPK4008	біз бір төрт досымыз	we are four friends, we are basically four ¬Abay, I and two more friends
	біз негізінде төртеуміз	
SPK4009	мхм	mhm
SPK4008	төртеуміз жүреміз	
	¬Абай, мен	
	<lag> әә <lag> и там екі досымыз	
	досымыз бар	
	сол біреуі	one of them how to say, he is a real economist, right
	кәдімгідей (Hx) экономист қой ол бізде иә	
SPK4012	иә	yes
SPK4008	¬Абай не үшін алдың сен экономика сонда	¬Abay, why did you even take economics?
SPK4012	<lag> әә <lag> соц предметті жабу керек	I have to pass social classes
SPK4008	әәә	aaah
	###	
	оңай пәнді алмай, бір @ экономиканы алған тоже @	You took economics instead of taking something easy
SPK4012	@@	
SPK4009	### соған не болды	What happened to ###?
SPK4008	ал кім болды	and who was?
SPK4009	###, соған не болды?	
SPK4012	маған политология ### ұнайды	I like POlitical Science
	ол	It is you know
	бар ғой <lag> әә <lag>	
	әрбір адам	Every person chooses its sphere/field
	<lag> әә <lag>	
	бір <lag> әә <lag>	
	сфераны таңдай алады	
	және	and can develop from the field of the Political Science one choose before
	өз таңдаған сферада	
	<lag> әә <lag>	
	<lag> әә <lag>	
	саясаттану жағынан	
	дами алады	
	қалай айтсам	how I can say this
SPK4008	мхм, иә иә иә	mhm, yes yes yes
SPK4012	иә, сол, <lag> әә <lag>	yes, this
	<lag> әм <lag>	
	қалай <lag> әу <lag>	Like there are more choices
	выбора больше	
	то есть <lag> ә <lag>	I mean every person can choose interested field.
	әр адам өз қызықты	
	<lag> ну әм <lag>	
	сфераны таңдай алады	
SPK4008	жобаң туралы айтып берсеңші	Tell us about your project.
SPK4012	(TSK) қандай жоба?	what project?
SPK4008	¬Эрикамен жазуда	the one which is being written with ¬Erika
SPK4012	әә	aah
	иә, біз қазір	yes, we are now with two people and ¬Maxim, do you know ¬Maxim.
	<lag> әә <lag>	
	екі адаммен және ¬Максим, ¬Максимды білесің-	
	білесің ғой, иә?	you know him, right?
SPK4008	иә-иә-иә	yes yes yes
SPK4012	жи- жиырма жеті жастағы	he is 27 years old
SPK4008	иә иә иә	yes yes yes
SPK4012	иә иә	yes yes
	ағылшыны	English
	иә, күшті	yes, very good.
SPK4008	Америкада тұрған ол	he lived in America
SPK4012	әә, иә	aah, yes
	<lag> әм <lag>	
	сол <lag> әә <lag>	this
	біз қазір <lag> әә <lag>	we study KazMunayGaz and similar companies.
	<lag> әә <lag>	
	ҚазМұнайГазы және оған сы- <lag> ә <lag> сияқты	
	компанияларды зерттейміз	
SPK4008	мхм	mhm
SPK4012	###	
	олар <lag> әә <lag>	How they influence the nature.
	табиғат	
	олар табиғатқа қандай әсерді	
	тигізеді	
	және олардың документтердің бәрінін оқимыз	And we read all of their documents, we do the analysis
	<lag> ә <lag> анализ жасаймыз	
	сосын <lag> әә <lag>	after that, after that, we also send it to Professor?
	<lag> әм <lag>	
	сосын тағыда	
	<lag> әә <lag>	
	профессорға оны	
	<lag> әм <lag>	
	отправляем?	
	иә @	yes
SPK4009	жібересің?	you send it?
SPK4012	жібе- жібереміз, сосын ол бізге	We send it, after that she provides a feedback then we again study study and study
	бір фидбэк- фидбэкты айтады, сосын біз тағыда зерттейміз зерттейміз зерттейміз	
	(H)	
	<lag> әә <lag>	
	осы компаниялар	What these companies put to their websites, documents.
	олар определенный документты <lag> әм <lag>	
	өз вебсайтқа <lag> әә <lag>	
	<lag> әә <lag> апарады	
	<lag> әә <lag> және де	And yes upload it.
SPK4008	жүктейді	upload it
SPK4012	жүктейді	
	иә, кешеріңіз	yes, pardon me
	және де	And we read each document every year, and make an analysis.
	біз әр документті әр жыл сайын	
	<lag> о <lag> оларды	
	оқимыз және де	
	анализ жасай-	
	біз қазір тек қана	We are now only on the data collection process yes.
	data collection <lag> әм <lag>	
	процессінде	
	иә	
SPK4008	қандай collection?	what collection?
SPK4012	da- data collection	data collection
SPK4008	ә	ah
	data collection	data collection
SPK4012	иә	yes
	сол тек қана информацияны	So we only gather the information.
	<lag> әм <lag>	
	<lag> әу <lag>	
	информацияны жинаймыз	
	сол	this
SPK4008	аха	yes
SPK4012	иә, жинаймыз	yes, we gather
	сол	this
	тек қана бұлды	only this
	<lag> әм <lag>	
SPK4008	зерт-	research-
SPK4012	бірақ бізде тағыда бір <lag> әә <lag>	But now we have one more theory, hypothesis
	теория гипотеза бар	
	то есть <lag> әә <lag>	I mean the first, the first academic paper
	и бірінші	
	бірінші academic paper	
	(TSK) ол жай <lag> әм <lag>	it's just like a description
	description сияқты	
SPK4008	мазмұн, иә?	Content, right?
SPK4012	иә, ол мазмұн сияқты	Yes, it's like a content
	<lag> әә <lag> осы компаниялар	How these companies influence the nature,
	<lag> әм <lag>	
	<lag> әә <lag>	
	қалай табиғатқа әсер етеді	
	қалай олар соны жасады	how they do it
	қандай олардың документтері	how their documents
	документтерде не бар	what's in the documents
	қай тілінде	on what language
	қай жылдарда	in what years
	қанша	how many
	бір жылына қанша рет олар	in one year, how many times they upload the documents,
	ола- <lag> о <lag>	
	документтерді жүктейді	
	<lag> ә <lag> және тағыда басқа бірінші пейпер ол жай	and such content goes to the first paper.
	<lag> әә <lag>	
	мазмұны сияқты	
	бірақ екінші ол әрі <lag> әә <lag>	But second one is in the theory and pro- project?
	теориясында және жоб- <lag> әм <lag>	
	жобада?	
SPK4008	мхм	yes
SPK4012	ол <lag> әм <lag>	It with other university-
	басқа бір университетпен	
	НарХоз ба	Was it NarKhoz?
	анда <lag> аа <lag>	
	Алматыда бір университет бар	There is an university in Almaty,
	анау	
	тағыда сосын <lag> әә <lag>	also some
	бірнеше професорлар бар <lag> ээ <lag>	there are several professors
	біз- біздің <lag> э <lag>	our- our who do the work with our project.
	проектпен бірге жұ- жұмыс жасайтын	
	иә	Yes
	сонда бір теориясы бар <lag> ээ <lag>	there is one theory,
	материализм және постматериализм	materialism and postmaterialism
	сол <lag> әм <lag>	so
SPK4008	мхм	mhm
SPK4012	именно <lag> әм <lag>	How the content of the documents that being uploaded by the our Kazakh companies, oil companies changed in ten year?
	бұл <lag> әм <lag>	
	осы	
	он жыл	
	кезінде	
	қалай	
	компаниялар	
	именно біздің қазақ компаниялар <lag> әм <lag>	
	нефтяные компании а	
	қалай олар	
	осы документтерді	
	как сказать <lag> әм <lag>	
SPK4008	мхм	mhm
SPK4012	маз- олардың мазмұны өзгерді ма	
SPK4008	аа	ah
	сен-	you-
	мхм	mhm
SPK4009	жоқ мен шаршамадым	
SPK4008	а, болды	ah, got it
SPK4012	мен шаршаған жоқпын	I am not tired
SPK4009	сонымен, кімнің қандай сүйікті зерттеуі бар?	so well, what is everyone's favorite #?
SPK4008	қазір мен бір сұрақ кояйыншы	let me pose one question
	<lag> әә <lag>	
	сендер үш жыл жазасыңдар бұл жобаны?	You write this project for three years?
SPK4012	<lag> әә <lag>, білмеймін	I don't know
	бірақ, <lag> әә <lag>	but
SPK4008	жұмыстан қанша пайыз орындалды?	how many percent of work did you complete?
SPK4012	<lag> әм <lag>	
	бірінші пейперға <lag> әм <lag>	For he first paper 70 percent.
	жетпіз пайыз #	
SPK4008	әә	aah
	ә-	
	бірінші пейпер әлі біткен жоқ, иә	the first paper is not finished yet
SPK4012	иә, біткен жоқ	yes, it has not finished yet.
	өйткені	Because we need one more research assistant.
	бізге	
	тағыда бір research assistant керек, бұл	
	қазір <lag> әә <lag>	now I don't know, ¬Erika said she found one so it looks like she found.
	білмеймін, ¬Эрика айтты что тапты	
SPK4008	мхм	mhm
SPK4012	<lag> әм <lag>	
	та- тапқан шығар	
	мысалы	For example, there is lots of work to do.
	өйткені анда өте	
	көп жұмыс істеу керек	
SPK4008	әәә	aaah
SPK4012	и осы семестрі келгеннен соң	After coming from this semester, one more person will join us.
	келген соң	
	бізге тағы бір адам келеді	
SPK4008	ал сендер	And you, you also did this kind of interviews for this data collection?
	сен-	
	сендер осы	
	data collection жасағанда	
	сендер де осылай интервью жасадыңдар ма?	
SPK4012	<lag> әм <lag>, біз жасаймыз	We do.
SPK4008	жүргізіле ма?	Is it conducted?
	енді жасайсың ба?	Or will you do it now?
SPK4012	иә	yes
	өйткені біз-	because first we need to gather all the information,
	бізге бірінші	
	барлық информацияны алу керек	
	# қандай сұрақтары <lag> әә <lag>	what questions
SPK4008	ал сендер-	and you
SPK4012	қандай сұрақтар қою керек	what questions to pose
	және тағы басқа	and so on
SPK4008	әә	aah
	компанияларға барасыңдар?	you go to the companies?
SPK4012	иә	yeah
	<lag> әә <lag>	not we, but ¬Erika and also, there are other professors.
	біз емес, бірақ <lag> әә <lag>	
	¬Эрика және тағыда басқа, анда басқа профессорлар бар	
SPK4008	әәә	aah
SPK4012	иә	yes
	біз Қазақстанда	we are in Kazakhstan
SPK4008	бірақ сендер қатыспайсыңдар?	but you don't participate?
SPK4012	###	
	біз, <lag> әәә <lag>	We, she did not tell us yet but we write some questions.
	ол әлі айтқан жоқ	
	бірақ ол айтты	
	что біз <lag> әм <lag>	
	сұрақтарды жазамыз	
SPK4008	әә	
SPK4012	кей бірі	
SPK4008	барғың келе ма?	do you want to go?
SPK4012	ау?	ah?
SPK4008	барғың келе ма?	do you want to go?
	қатысқың келе ма сол интервью?	do you want to participate in the interview?
SPK4012	<lag> әм <lag>	
	білмеймін	I don't know
	<lag> әм <lag>	
	иә?	yes?
	әрине @	of course
SPK4008	жақсы тәжіребе болушы еді	It would have been a good experience?
SPK4012	иәә	Yes.
SPK4008	сенде қандай қызығушылық?	and what are your interests?
SPK4009	м?	m?
SPK4008	қандай- неге қызығасың?	to what -  what are you interested in?
SPK4009	маған зерттерлер туралы <lag> ә <lag>	for me, about the research
	маған да	I like writing research
	зерттеулер жазғанды ұнатамын	
	мысалы менің соңғы зерттеуім, ол аборт туралы болған	for example, my last research, it was about the abortion
	және мен ол үшін бірінші орын алғам	and I got first place for that.
SPK4008	күшті	cool
SPK4009	иә	yes
SPK4008	қашан жазылды?	when was it written?
SPK4009	сәуір айында	In April.
SPK4008	қашан?	when?
SPK4009	сәуір айында	In April.
SPK4008	осы жылы?	this year?
SPK4009	###	
	осы жылы, иә	this year, yes
	және сол күні мен вакцина салғам	and I got vaccinated that day
SPK4008	мм	mm
SPK4009	бірінші дозасын	first dose
	<lag> әм <lag>	
	өзімді жаман сезіндім және мен ойлағам қазір мен жобамды айтсам	I felt really unwell and I though if I will be talking about my project now,
	анда көптеген	there are many teachers who don't like me.
	мені жақтырмайтын мұғалімдер бар	
	және қазір ол туралы айтсам олар мені қуып шығатын шығар	And if I talk about now, they will kick me out, I don't know.
	әлде білмеймін <lag> әә <lag>	
SPK4008	неге сен олай ойлайсың?	why do you think so?
SPK4009	себебі	Because there was a teacher he/she was for us-
SPK4008	неге субьективты екен олар?	why are they subjective?
SPK4009	сол	
	сол мұғалім	
	ол- ол бізде болған	
	мен бірінші курста оқыған кезінде	I wrote about feminism during my first year at University.
	феминизм туралы жазғанмын	
	ол сол менің жазған зертеуімді	And she did not accept my research and didn'y allow me to participate.
	<lag> әм <lag> алған жоқ, мені қатыстырмады	
	сосын мен оған жарайды	And then I was okay
	келесі рет басқа # жатаймын	next time, for another ###
	<lag> әм <lag> келесі жоба мен қарулық тоқтауы және геноцид туралы	Next project I ### about stopping the use of weapon and genocide
	<lag> әә <lag>	
SPK4008	геноцид сен жалпы жазған немесе бір <lag> әә <lag>	you wrote generally about genocide or about one (specific)?
SPK4009	Мьянмар туралы	about Myanmar
SPK4008	әә	aah
SPK4009	және маған тағы-	and ### is generally my favorite subject, to be specific, it's international # and inside of it the genocide.
	<lag> ә <lag> негізі менің ең сүйікті ##пәнім, ол халықаралық қылмыстық # және соның ішінде геноцид	
	бұл менің ең сүйікті	it's my favorite topic, yes
	<lag> ә <lag>	
SPK4008	тақырыбы ма?	topic?
SPK4009	тақырыбым, иә	
SPK4008	мм	mm
SPK4009	сол туралы жазғанды ұнатамын	I like to write about it
	бірақ <lag> әә <lag>	but even when I was talking or reading something about it, her face would change.
	сол да мен бір нәрсе айтқан кезде немесе оқыған кезде	
	сол кісінің	
	беті-әлпеті бұзылады @@	
SPK4012	@@	
SPK4009	иә	yes, and I was like 'ok', even though I won't get a place it is still my work.
	және мен оған, жарайды	
	<lag> әә <lag>	
	орын алмасам да бола берсін себебі бұл менің еңбегім ғой	
	бірақ маған <lag> әә <lag>	but at that moment another teacher was sitting there.
	ол кезде басқа да мұғалім отырған	
	Америкадан келген және ол айтты	Who came from America and he/she said I like yours, and thirs place is for you.
	маған сіздікі ұнады	
	үшінші орын сенікі деп	
SPK4008	бұл геноцид үшін ма?	this is for genocide?
SPK4009	жоқ, геноцид үшін емес	no, not fo genocide but for abortion
	аборт үшін	
SPK4008	а, аборт үшін	ah, for abortion
SPK4009	иә	yes
SPK4008	сонда не туралы зерттедің?	and what did you study there
SPK4009	бірақ мен Қазақстанды қатыстырмадым	but I did not include Kazakhstan
	ол- иә, Қазақстанда болды, бірақ жалпылай	yes, Kazakhstan wa s there but considered generally
	бүкіл <lag> әә <lag>	the whole
	бүкіл әлемде	about the whole world
SPK4008	сол тақырыбы қандай қандай	this topicwas what, about the influence of abortion?
	не туралы	
SPK4009	орысша	in Russian
SPK4008	аборттың әсері ма?	
