speaker	span	translation
	мүлдем мән бермейтін ондай менталитетте өмір сүреміз ғой негізі	
	Ал орыстар керісінші андай эмоцияларға мән береді	Whereas in opposite, Russian people care about emotions and feelings.
	сезімдерге мән береді	
	И және психологтардың көбісі орысша сөйлеседі қазақ психологтар өте сирек сияқты	And most psychologists speak Russian, so it feels to me that there are only a few Kazakh-speaking psychologists.
	қазақша сөйлейтін психологтар	
SPK5004	Иә	Yes, I agree with you when it comes to talking about psychological topics in Russian.
	мен келісемін сенімен	
	кел- келісемін мына тұрғыда да	
	орысша сөйлеуге	
	ыңғайлырақ	
	психологиялық	
	тақырыптар деген	
	Себебі мен	This is because when I read or watch psychological videos, I need them in Russian and only sometimes in English but-
	видео көрсем де психологиялық	
	оқысам да барлығы орысша керек маған	
	а:	
	кей- ке- кейбіреулері ғана ағылшынша бірақ	
	осы тақырыпты мен	I most certaintly go and search everything in Russian.
	орысша	
	целенаправленно барып іздеймін де	
SPK5006	Мхм	I see.
SPK5004	А:	Even being at home, I use words in Russian and switch to Russian when talking about psychological topics with my mother and father.
	үйде де мысалы ойымды жеткізетін кезде сол тақырыптарға қатысты мамамен папамен сөйлескенде орысша сөздер кетеді	
SPK5005	М	I see.
SPK5004	орысша айтып кетемін одан кейін ше	
SPK5005	Мхм	Mhm.
SPK5004	Басқа тақырыпты мүлдем сөйлеспеймін мама папамен орысша	I do not speak Russian with my mother and father when it comes to other topics.
SPK5005	Жаңағы	I cannot say about psychological topics with my family at all because they are not used to such topics and we do not speak in Russian with each other.
	о- психологиялық тақырыптарда	
	үйдегілермен мүлдем сөйлесе алмаймын	
	себебі	
	олармен сөйлесу мүмкін білмеймін ә- әдеттегі нәрсе емес	
	мүлдем орысша сөйлеспейміз де	
SPK5006	Бірақ олар орысша біледі ғой	But they know Russian, right?
SPK5005	Ну қатты жақсы біледі деп айта алмаймын	Well, I cannot say that they know it fluently but they can understand; it would be weird if I speak Russian with them.
	түсінеді бірақ	
	а:	
	мен оларға орысша сөйлесем біртүрлі	
	болатын еді	
SPK5004	Мхм	Mhm.
SPK5005	Сол себепті қазақша мен айта алғанымша айтамын да	Therefore, I say to them in Kazakh as much as I can and then we stop the conversation, while I can say to my friends and psychologists for three hours.
	ары қарай талқыламаймыз көп	
	ал	
	достарыммен	
	психологпен мысалы там	
	үш сағат отырып орысша сөйлесе аламыз	
SPK5004	Ата-анаңмен сөйлесіп жатқанда сенде екі блок болатын сияқты	When you are talking to your parents, it feels like having two different blockages.
	орысша ойыңды жеткізгің келеді бірақ сен қазақшаға ауысасың	You want to try to convey your thoughts in Russian but have to speak in Kazakh. You also cannot talk about these topics.
SPK5005	Мхм	Yes
SPK5004	және ол тақырыптарды сен қозғай алмайсың да	
	яғни	So, while you are trying to cover many things, you cannot even start properly.
	екі жақтан да	
SPK5005	Иә	Yes, I agree.
SPK5004	қысасың да	
SPK5005	келісемін	
SPK5004	көп нәрсе жабылып қалады ашылмай ше	
SPK5006	М:	Мmm.
SPK5005	М: жалпы иә	Generally speaking, I rarely discuss my problmes with them because I just leave the conversation.
	мен олармен	
	өте сирек	
	мәселелерімді талқылаймын себебі ме- мен әдетте кетіп қаламын жәй ғана	
SPK5004	М:	I see.
SPK5005	Мен өте мысалы бес соңғы бес жылда үйде тек қана осы	In these past 5 years, I had to spend time at home only during the pandemic because I was not able to plan my finances well.
	коронавирус кезінде ғана	
	уақыт өткізуге мәжбүр болып қалдым себебі	
	жоспарымда фи-	
	қаржы қаржымды жоспарлаған жоқ едім	
SPK5004	М:	I see.
SPK5005	Ал қалған уақыттардың барлығында мен	Apart from that, I do not really spend much time at home.
	үйде уақыт өткізбеймін негізі	
SPK5006	М:	I see, but what about friends?
	достармен ше	
SPK5005	Дастармен қай тілде	Which language (do you speak) with friends?
SPK5006	Жоқ психология жөнінде	No, I mean speaking in Russian about psychology.
SPK5005	А:	Right, we mostly speak Russian.
SPK5006	орысша	
SPK5005	көбінесе орысша сөйлесеміз иә	
	Сенімен де орысша сөйлесіп едік қой біз Zoom-да	We also spoke in Russian with you on Zoom, right?
SPK5006	Иә иә иә	Right right right.
SPK5005	Орыс тілі маған психологиялық түрде өте ыңғайлы себебі	The Russian language is convinient for me when it comes to psychology, which is probably due to the goals set with the psychologist or because all the information is in Russian.
	білмеймін	
	психологпен	
	дағ- дағдыланған	
	дағдыланғаннан кейін бе	
	әлде	
SPK5006	М:	Mmm.
SPK5005	жаңағы бүкіл ақпараттардың бәрі орысша болғаннан кейін бе	
SPK5004	Иә	Yes.
SPK5005	Кейде ағылшынша қосып тұрамыз енді	We also sometimes add English.
SPK5006	@	@
SPK5005	Себебі ағылшын тілде	This is because English is close to psychology.
	психологияға жақын	
	негізі	
SPK5004	Иә	Yes.
SPK5005	Негізі қазақ тілі жақын емес деп айта алмаймын	In general, I am not saying that Kazakh is not close to psychology but these are solely my associations.
	бұл жәй ғана менің ассоциациям ғой	
SPK5006	Иә	Yes.
SPK5005	Ол ә- әркімде әртүрлі болуы мүмкін	It can be different for everyone.
SPK5004	Мхм	Mhm.
SPK5005	Мүмкін қазір	It is possible that the younger generation (code-switching)...
	қазіргі	
	кіші- бізден кішірек	
	а	
	generation	
SPK5004	Ұрпақ	Descendants.
	Ұрпақ	Descendants.
SPK5005	Ұрпақ деп айта ма	Is it called descendants?
	Generation	Generation.
SPK5006	Ұрпақ демейді	It is not descendants.
SPK5004	Не дейді	But what is it?
	Тұқым демейді	A clan?
SPK5006	@@	
SPK5004	@@@	
SPK5006	Конфликт поколения қазақша қалай болады	What is generation conflict in Kazakh?
SPK5005	Мхм поколение қазақша қалай	Yes, what is generation in Kazakh?
SPK5004	Ұрпақ	Descendants?
SPK5006	Ұрпақ	Descendants.
SPK5005	Ұрпақ емес	It is not descendants, a descendant is an offspring.
SPK5004	Ұрпақ	Descendants.
SPK5005	ұрпақ деген ол потомок қой	
	generation деген	Generation is possible your century-mates.
	сіздің	
	замандастар мүмкін	
	Давай проверим	Let's check it. Sozdik.kz
	сөздік точка kz	
SPK5006	@@	
	@	
SPK5005	Қазір	It is on the tip of my tongue but I cannot think of it right now.
	мен тілімнің ##### тілім тілімніңнің ұшында тұр бірақ айта алмай тұрғаным	
SPK5004	Басқа сөз болуы мүмкін иә	It is possible that there is another word for that, right?
SPK5005	Біз екеуміз соңғы қазақ курсын алдық қой айтпақшы бірге соңғы семестр	By the way, we took a kazakh course together during the last semester.
SPK5004	Қай курс алып едіңдер	Which course did you take?
SPK5006	А: не ғой	Oh, it was Kazakh Diplomacy.
	(TSK)	
	diplomacy	
SPK5004	А kazakh diplomacy	I see, kazakh diplomacy with teacher ¬Zeinekhan?
	¬Зейнехан ба апайларың	
SPK5005	Өте	It was a very interesting (cool) and easy course but there was one bad thing about it that everyone did bad on one of the midterms.
	өте	
	прикольный курс сондай	
	халявный бірақ	
SPK5004	Иә:	Yes.
SPK5005	бір жаман жері	
	бір бір мидканы бәріміз	
	жаман алып қалдық қой иә	
SPK5006	Мхм	Yes.
SPK5005	Со- сол үшін э- эй A болмай қалды менде	Therefore, I did not get an A.
SPK5004	М:	I see.
SPK5006	Андай қызық	It was interesting.
SPK5005	Сенде эй A болды сенде эй A болды ма	Did you get an A?
SPK5004	Қызық негізі тақырыптары қызық қой	The topics were interesting (topics in the course).
SPK5006	Менде эй A болған жоқ	I did not get an A.
SPK5005	Э- эй A minus болды ма	Did you get an A-?
SPK5006	Иә	Yes.
SPK5005	Менде де сондай болды	Same for me.
	Бірақ андай қыз- қызық дейсің бе	Did you say it was interesting?
SPK5004	Қызық тақырыптар ғой	The topics were interesting.
SPK5005	Өте андай курстың	The quality of the course was low for me.
	маған сапасы мен үшін төмен болды	
SPK5004	Жоқ	No, I mean it could have been better but the teacher herself is of age, right?
	әрине оны одан да жақсартуға болатын еді	
	кішкене апайдың өзі де жасы үлкендеу кісі ғой	
SPK5005	Но менің ойымша айтсам	But in my opinion.
SPK5004	Ол бар да	There is that and also...
	одан бөлек	
	бірақ андай	
SPK5005	Буын	Generation.
SPK5004	Буын	Generation?
SPK5006	Буын	Generation?
SPK5005	Иә ортақ буын деп айтамыз ғой біз әдетте ортақ буынымыз ше	Yes, we do usually say mutual generation or generation younger than us.
SPK5004	А	Yes, our generation or young generation.
	біздің буын	
SPK5005	бізден кіші кішірек буындар	
SPK5004	жас буын деп бір рет	
SPK5005	жас буын деп иә	Yes, young generation.
	(H)	
	Иә менің білім- білім- маған өзіме	Yes, I do not know but I cannot say that I liked the quality of the course.
	андай	
	курстың сапасы қатты ұнады деп айта алмаймын	
	қызық	
SPK5004	Мен екінші курста алғанмын	I took it in my second year, so I do not quite remember; but it was a good course for my second-year-self at that time.
	кішкене ұмытып қалдым бірақ	
	ол кезде	
	маған екінші курстағы	
	милық деңгейіме ол жақсы курс болып қалып қалған да	
SPK5006	@	
SPK5004	@@	
SPK5005	Төрт	I took four Kazakh (language) courses and the one I liked the most was Kazakh short stories.
SPK5004	Төртінші курста ұнатпайтын едім бәлкім білмеймін	Maybe I would not have liked if I was in my forth year.
SPK5005	төрт қазақ	
	курсын алдым	
	қазақ тілінен төрт курс алдым соның ішінде ең қатты ұнағаны	
	Kazakh short stories	
SPK5004	М:	I see.
SPK5005	Өйткені	Because my whole view of Kazakh literature...
	мен	
	ы: жалпы қазақ тіл-	
	әдебиетіне деген	
	көз-қарасым	
SPK5004	Сен үшінші курста алдың иә соны	You took it in your third year, right?
	Немесе екі	Or was it the second year, or third?
	немесе үш	
SPK5005	Өзім де ұмытып қалдым үш болуы мүмкін	I cannot remember but it may be the second year, or third year.
	немесе екі	
SPK5004	Fall-да алғансың кажется	You took it in the fall semester.
SPK5005	Иә	Yes, somewhere that time.
	сондай бір кезде алдым	
SPK5004	Себебі дәл сол қазақ тілін алып жатқан кезімде мен помню екеуіміз	Because I remember we met and talked somewhere in SHSS when you took that kazakh class, and you said you were heading to the class.
	а:	
	SHSS-тың бір несінде кездесіп қалғанбыз сөйлесіп қалғанбыз	
	сол кезде соған бара жатырмын деп	
SPK5005	А біз екеуіміз кездесіп жүретін едік қой ол кезде	I see, we used to meet up at that time.
SPK5004	Иә арасында	Yes, we used to meet up and you told me that.
	не	
	кездесетін уақыттар болып тұратын	
	сол кезде айтқансың	
	есімде	
SPK5005	Сол курс өте	So, I really liked that course because it changed my view of the kazakh literature.
	өте ұнады себебі	
	мен бүкіл	
	әдебиет қазақ әдебиетіне деген көз-қарасымды толықтай өзгертті	
SPK5004	М	I see.
SPK5005	Бұрын мысалы мен оқыған кезде	In the past, I did not want to read kazakh literature because I did not like it and it was not interesting to read kazakh literature.
	оқығым келмейтін ұнамайтын мысалы маған қызық болып көрінбейтін	
SPK5004	Мхм	I see.
SPK5005	Ал біз ол кезде жалпы қысқа	At that time (when taking Kazakh Short Stories), we read short stories.
	әңгімелерді оқыдық	
SPK5004	Мхм	I see.
SPK5005	Және ә- менің түсінгенім	They (authors) all wrote their short stories during the Soviet time and as I understood, the main policy or the main message of the course was...
	сол жаңағы	
	қысқаша айтқанда	
	курстың	
	жалпы	
	политикасы	
	жалпы басты ы:	
	cообщениесі message-і	
	ы:	
	олардың барлығы со- совет үкіметі кезінде	
	жазды ғой	
	өздерінің әңгімелерін қысқа әңгімелерін	
SPK5004	Мхм	Yes.
SPK5005	Және совет үкіметінде цензура өте үлкен қатты болды	And the censorship was massive under the Soviet rule, so secretly with subtexts, they wrote the information and news they wanted to send despite the censorship.
SPK5004	Мхм	Yes.
SPK5005	сол цензураға қарамастан өздерінің анандай	
	бергісі келген ақпараттарын	
	а:	
	бергісі келген хабарламаларын	
	өте жасырын түрмен	
SPK5004	М:	I see.
SPK5005	подтекстпен жіберген де	
SPK5004	М:	Yes.
SPK5005	И	And I did not notice that in the past.
	соны соны бұрын байқаған жоқ едім мен мысалы	
	Ал біз сол курсты алған кезде	When we took that course, we read short stories, discuss it for 15 or 20 minutes, and it was interesting because every short story had a possible secret message.
	әр әр ы:	
	әр қысқа әңгімені оқимыз	
	жиырма минут он бес минут талқылаймыз	
	өте қызық	
	әр қайсында әртүрлі ақ- не	
	мүмкін	
	сообщениелар бар мысалы message-дар	
	Және ол өте күшті екен шынымен мысалы со- со- соншама цензураға қарамастан	And it is really cool that Kazakh authors were able to send their information despite the censorship.
SPK5004	А:	I see.
SPK5005	қазақ қазақтың жаңағы жазушылары	
	айтқысы келген	
	хабарламаны жеткізе білген	
SPK5004	Қандай жазушылардың	What authors did you read?
	ы:	
	шығармаларын оқыдыңдар	
SPK5005	Шынымды айтсам бәрін жаттап алдым деп айта алмаймын бірақ өте көп оқыдық негізі мысалы	To be honest, I cannot say that I remember everything because we read many stories. For example, Magzhan Zhumabayev, Baitursynov...no, kidding, I do not think we read Baitursynov's works but there definitely was Zhumabayev.
	Мағжан Жұмабаев	
SPK5006	М:	I see.
SPK5005	Байтұрсынов	
	деп айтып қояды дейді Байтұрсынов емес шығар мүмкін білмеймін	
SPK5006	@@	
SPK5005	бірақ Жұмабаев точно болды	
SPK5006	@@	
SPK5005	Қалғандарын ұмытып қалдым өкінішке қарай	Unfortunately, I cannot remember others; I do not really notice details because the content is more important for me.
	и мен мен негізі андай	
	детальдарға көп мән бермеймін	
	маған	
SPK5004	Суть	The main point.
SPK5005	к- контент маған контент маңыздырақ	
SPK5004	Мағынасы контенті	The meaning and content.
	Мхм иә	Yes, right.
SPK5005	Ра- ¬Бақытмен бірге алдық	I took it (the course) with ¬Baqyt.
SPK5006	Орыс	Russian.
SPK5004	А ¬Бақыт да алды ма	Oh, ¬Baqyt took it as well?
SPK5006	Орыс литературасын алып көрдің бе	Have you taken the Russian literature (course)?
SPK5005	Мхм	No.
SPK5006	Бізде беретін	Which is taught here.
SPK5005	Бізде бар ма не	Do we have such course?
SPK5004	Кім бар ма не ондай	Do we have it?
SPK5006	Русская литература	The Russian literature.
SPK5005	Курс сондай ма	Is the course like that (about Russian literature)?
SPK5004	Кім береді	Who teaches the course?
SPK5006	Иә мен алғанмын	Yes, I took it.
	а:	
SPK5005	Может лингвисттерге	Maybe it is for linguistics students?
SPK5006	Жоқ барлығына	No, it is for everyone.
SPK5005	Мен ағылшынша алдым кстати	I took the course in English.
SPK5006	Russian literature of nineteenths	Russian literature of nineteenths.
SPK5004	¬Kearney бермей ме	Does ¬Kearney teach it?
SPK5006	В смысле	No, I mean the course itself is in English but we read the Russian literature. .
	курс өзі ағылшынша бірақ	
	о- оқитын әдебиетіміз орыс	
SPK5005	А:	I see.
SPK5006	әдебиеті	
SPK5004	¬Kearney беретін сияқты иә	I think ¬Kearney teaches it, right?
SPK5006	Жо- жоқ	No.
	А кім	¬Polina.
SPK5004	Ы:	¬Polina...I cannot pronounce her surname.
SPK5006	¬Полина	
SPK5004	¬Полина	
	фамилиясын айта алмаймын	
SPK5006	Иә	Yes, it is difficult.
	қиын	
SPK5004	@@	
SPK5006	Аха	Yes, she teaches it.
SPK5004	Иә	Yes.
SPK5006	сол	
SPK5004	Сол кісімен бізде бір	"We had a collaboration with her and even then I could not pronunce her name. I was like ""Professor..."" and stopped."
	ы:	
	collaboration болған тоже	
	сол кезде де атын айта алмаймын ғой	
	(H)	
	профессор	
	тоқтап қалам да QQQ	
SPK5006	@@	
SPK5004	айта алмаймын	
	(H)	
SPK5005	А мен кімнен кімнен алдым intro to literary studies алдым	"I took ""Intro to literary studies"" but every year, every academic year I have a depression for half a year."
SPK5006	Мхм	I see.
SPK5004	М:	I see.
SPK5005	бірақ мен о- ол кезде не по моему	
	менде	
	әр семестрдің жарт-	
	әр жылы әр оқу жылы	
	жарты жыл депрессия болады	
	@@	
	Ә- сол ол ол курсты алып жатқан жылы менің депрессиямен сәйкес келіп қалды да сол үшін ол курсты өте андай	My depression coincided with the time I took that course, so I passed the course mostly by cheating.
	ch- cheating-пен жаптым	
	ы:	
	Курс курстар өте жо- жоқ	No, I am a really good cheater.
	мен өте жақсы cheater десем да	
SPK5006	@@	
SPK5004	@@@	
SPK5005	@@	
SPK5004	Professional cheater	Professional cheater.
SPK5005	@@]	
SPK5004	@	
SPK5005	Жоқ кей кезде оқып өзім жауып тұрдым кей кезде кей кезде мысалы	No, sometimes I did myself (assignments) and sometimes, for example...How did I cheat?
SPK5004	@	
SPK5005	қалай cheat-ить еттім мен	
	Біреулердің жа- жауаптарын paraphrase жасап деген сияқты	By paraphrasing other's responses; What I liked about the course was that there was a good analysis compared to short stories.
SPK5006	М:	I see.
SPK5004	Мхм	Right.
SPK5005	бірақ	
	маған ұна- ұнаған жері	
	мысалы short stories-қа қарағанда	
	бұл жақта да анализ жақсы болды	
	әр оқыған short stories-қа анализ жасадық	We did psychological analysis and had discussions for every short stories, and it was interesting.
	андай	
	психологияларын анализ жасап	
	талқыладық	
	қызық болды бұл жақтары	
	Бірақ андай	But how to say...the literary techniques.
	ы:	
	қалай айтсам екен әдеби	
	тәсілдер	
	ы:	
SPK5006	Олар кірмейді ғой	They are not included (in the course)?
SPK5005	Сол жоқ соның барлығын	No, they did not explain those, for example semantics.
	оны керісінше	
	түсіндіріп салмайды	
SPK5006	А:	I see.
SPK5005	Там семантикалық	
	біз дұрыс мен дұрыс дұрыс дұрыс айтып жатырмын ба семантика деген не екенін білмеймін	I am not sure if I am saying it right because I do not really know what is semantics.
	негізі	
SPK5006	Семантика деген не неге	Semantics is about meaning.
	а:	
	мағынаға байланысты	
SPK5005	Иә әртүрлі мысалы стилистикалық	So, we learned these different stylistic terms, but, for example, they are important for literary studies and linguistics students.
	терминдер соның барлығын өтті де мысалы	
SPK5006	Мхм	I see.
SPK5005	а ол кішкене мынандай	
	literary studies	
	лингвисттер үшін маңызды сияқты	
	ал мен	But for me as economics student, it was not important nor interesting.
	мен үшін мысалы экономист үшін	
	қатты маңызды емес	
	қызық емес оқығым келген жоқ	
	И ондай	And there was a bunch of these terms, so it was difficult.
	ондай терминдер көп болды да	
	сол осы курста	
	сол үшін	
	кішкене қиын болды	
SPK5004	М:	I see.
SPK5005	Еще экзаменда	And during the exam...
SPK5004	Мен алғым келген	I wanted to take that course for multiple times but everytime I open Registrar (website for course registration), it is one of those courses that get full immediately.
	бірнеше рет сол курсты	
	бірақ әрдайым	
	Registrar-ды ашсаң	
	ең бірінші болып кетіп қалатын курстардың бірі ғой	
	Бәлкім кейін бір ашылатын шығар бір екі	Maybe then there are a couple of available places.
	Бәлкім кейін бір ашылатын шығар бір екі	
SPK5006	Электив қой	It is an elective and intro course.
SPK5004	Бәлкім кейін бір ашылатын шығар бір екі	
SPK5006	intro курс просто	
SPK5004	Иә	Maybe there are a couple of available places but I have a finalized schedule then, so I do not even look it up.
	бір екеу	
	болып ашылып қалатын шығар ар жақтан	
	бос орындар	
	бірақ ол кезде менде	
	ы:	
	күнтізбем	
	толып тұрады да уже	
	қарамаймын оған	
SPK5005	Мен курстарға қалай жазылатынымды білмеймін шынымды айтсам	I do not know how I register for courses; my schedule might change during the last two weeks (of registration).
	өмірі соңғы екі аптада менің курстарым ауысып кетуі мүмкін	
SPK5006	@	
SPK5004	Менде де солай басында басқалай пландар жасап жүремін де	It is the same for me as I have plans from the start.
SPK5005	&&	
SPK5004	Мен әрдайым мынандай күнтіз- осы	During registration, I always have two or three plans of registering this or that, but, in the end, it turns out to be something completely different.
	курс алатын кезде	
	үш	
	немесе екі	
	план болады	
	былай аламын немесе былай аламын деген	
	бірақ соңында	
	нәтижесінде	
	мүлдем басқаша болып шығады	
SPK5006	Иә	Yes.
SPK5004	QQ	
SPK5005	&&&	
SPK5004	Бірақ мен соны	I do not know why but I repeat it every semester even if I tell myself to register according to plan.
	қайталаймын ғой	
	әр семестр сайын солай істеймін деймін де	
	әрдайым басқаша болып шығады нәтижесі	
	бірақ не үшін екенін білмеймін	
	Қорқатын сияқтымын іштен	I guess, I am afraid that I will be left with nothing if I do not prepare for registration. So, I comfort myself by a thought that I at least have prepared even if my prepared plan does not work out.
	и дайынсыз	
	дайындықсыз алсам	
	мен ештеңесіз қаламын деген ой болады да	
SPK5005	М	I see.
SPK5006	М:	Mmm.
SPK5004	өзімді жұбату үшін әдейі	
	жазып жазып қоямын да	
SPK5006	Иә	Yes.
SPK5004	ол	
	жұмыс істемеуі мүмкін бірақ	
	at least бар да	
SPK5005	Менде мысалы андай қызық	There is something weird about me when it comes to registration of courses.
	ы:	
	&&	
	қызық жағы бар	
	курс алған кезде	
	Курс аламын	I take a course, open Moodle (university learning platform), check participants, and I stay in the class if there is my crush (among participants).
	moodle-ға кіремін	
	participants-ты қараймын	
	егер ішінде crush-ым болса	
SPK5004	QQQ	
SPK5006	QQQ	
SPK5005	қалдырамын	
SPK5004	Осы методым	I noticed that this method is used by many of my friends.
	ол менің таныстарымның көбісінде бар екенін байқадым	
SPK5005	Cru-	If my crush is not there, then I drop the course and take another. However, I do this thing very rarely, of course.
	crush-ым жоқ болса курсты	
SPK5004	алмаймын деп	
SPK5005	drop-ать етіп жіберем де басқа курсты аламын	
	QQ	
SPK5004	QQ	
SPK5005	кейде ө- өте сирек жасаймын бұлай бұл нәрсені әрине андай	
SPK5004	@	
SPK5005	&&&	
	Эмоциядан бөлек	I try to act intelligenttly instead of following my emotions, but sometimes when a class is interesting, I look at some other factors and may stay in the class if there are interesting peope so I can meet those people.
	ақылмен де	
	әрекет жасауға тырысамын	
	бірақ кейде мысалы егер курс шыныменде қызық	
SPK5006	Решающий	Deciding (factor).
SPK5005	иә бірақ	
	тағы да бір басқа факторларға қараймын ғой	
	сол кезде participants-та егер маған қызық адамдар болса	
	онда	
	курсты қалдыра саламын	
	тек қана сол адамдармен танысу үшін	
SPK5004	М:	I see. I want to add something about this participants thing.
	түсінікті	
	осы participants деген тақырыпта бір нәрсе айтқым келіп тұр тағы да	
