speaker	span	translation
SPK1111	бар біздің үйде	go to our house,
	әлгі	that,
	ting yuan shi de	it is a bit primitive,
SPK1104	(МММ)	
	Сондай жақсы ғой	That is good, it is relaxing, you can rest.
SPK1111	(ЫЫЫ)	
SPK1104	рахат қой	
SPK1111	төк-	electricity--
SPK1104	демалып	
SPK1111	төк-	electricity--
	төк-	electricity--
	төк бар.	there is electricity.
SPK1104	не төк па?	is it that kind of electricity?
	tai yang neng -мен	with solar energy.
SPK1111	Иә,	Yes,
	күн нұры	solar.
	(ЫЫЫ)	
SPK1104	(МММ)	
SPK1111	Қымыз ішетіндер барады арнайы,	People who drink Kumis go specially.
	біздің үйдегілер қонақ--	There are guests in our family.
	(.) қонақ--	
	қонағы бар.	
	Дастархан таңертең жайылады	The table is set in the morning,
	болды кеште	and it will be cleaned up in the evening.
SPK1104	Бірақ жиналады деңіз	Then it will be cleaned up.
SPK1111	жиналады,	
	түсте jia mian ғып	at noon, you put some additional bread sometimes.
	нан әкеліп қоясың арасында	
SPK1104	Қымыз @--	Kumis--
	күні бойы қымыз құйып	serving Kumis all day.
	деңіз.	
SPK1111	Әңгімеден әңгіме,	Start with some stories,
	мен сол	my job is to milk the cow in the morning since I get up early.
	жұмысым	
	таңертең (.)	
	өзім ерте тұратын болған соң,	
	(..)	
	сиыр сауып тастаймын.	
SPK1104	Ой сиыр сауып тастайсыз ба	Will you milk the cow?
SPK1111	Шешем аяғы ауырады	My mother's legs hurt.
SPK1104	Е,	That's good.
	онда жақсы екен ғой.	
SPK1111	Бір жуас сиыр бар--	There is a docile cow--
SPK1104	Бір ғана сиыр сауасыздар?	Do you only milk one cow?
SPK1111	бізге шай--	It is only milk for tea,
	шайлық сүтке ғана,	
	қалғанын	
	саумаймыз.	we do not milk others.
SPK1104	Бұрын:	A long time ago, we went to a place called Tanbaly,
	бір-	
	біз Таңбалы деген жерге баратынбыз,	
	сол жерде	there (somebody) bought the milk,
	сүт	
	алатын,	
SPK1111	Бізде де бұрын алатын,	In the past, they also bought from us,
	кейін	later
SPK1104	сүт жинап алатын	with a car that collects the milk,
SPK1111	алмайтын болып кетті ғой	they no longer buy.
SPK1104	машинамен	
	сүйтіп,	it was interesting.
	қызық болатын.	
SPK1111	бізде бір жуас сиырлар бар--	We have a docile cow--
SPK1104	Соны күтетін едік	We somehow waited it,
	біртүрлі	
	ой:	
	келді деп	"running and saying ""oh it arrives."""
	жүгіріп.	
	Менің әке-шешем	My parents took my brother and me to the summer pasture every year.
	жыл сайын	
	інім екеумізді жайлауға апарып тастайтын.	
	(.) Бір жүргеннен кейін жылап--	I always cried and came back after some days.
	жылап	
	қайтатынмын @@.	
SPK1111	Біздің үйге ел барғыш өйткені	People like to come to our house because there is electricity
	төк бар.	
SPK1104	(МММ)	
SPK1111	(.) (Н)	
SPK1104	WHISPER ол жақта әке-шешем апарып тастайды	my parent took us there.
SPK1111	Содан	Then guests like to come to our house,
	біздің үйге кісі келгіш,	
	(Н) рахат.	(it is) enjoyable.
SPK1104	Жей беріңіз.	Please eat. (Speaker A is giving Speaker B some chocolate)
SPK1111	жоқ сен же,	No, you can eat,
	мына жерде бар	here I have,
	жаңа екеу алғанмын ғой	I bought two just now.
SPK1104	Біреуін ғана аша беріңізші,	Just open one of them,
	мен осыны жеп болайын	let me first finish this.
SPK1111	Біздің үйде бір--	If you buy one thing in our house,
	бір нәрсені біреу алсаң	
	боқтайды.	they will scold.
SPK1104	@@@	
SPK1111	Жаңа біреу алсаң--	Just now if you buy one--
SPK1104	Аға-әпкеңіз сізден неше жас үлкен	How much older are your brother and sister than you?
SPK1111	Тоқсан төртінші жылғы.	(He was born in 19)94.
	E тоқсаныншы жылғы	(he was born in 19) 90,
	мен тоқсан төртпін.	(I was born in 19) 94.
	(Н) бізде	if you buy one thing at our family,
	бір нәрсе алсаң	
	ұрсады,	they scold
	(ЫЫЫ)	
SPK1104	Жалғыз деп па?	Saying only?
SPK1111	түк көрмеген деп.	saying that you are selfish.
	@@@	
SPK1104	@@@	
SPK1111	(.) Соған екеу алу керек.	Therefore, (we) need to buy two.
SPK1104	Үйдің кенжесімін деңіз.	You are the youngest child in your family.
	(МММ)	
	Үйдің кенжесі болған жақсы шығар иә?	It seems it is good to be the youngest child in a family, yes?
SPK1111	Бірақ	But it is more difficult to find that (bride),
	немене табу қиындау,	
	үйлену қиындау,	difficult to get married,
	өйткені (Ы)	because
	қазіргі қыздар	girls nowadays
SPK1104	Е:	
	ата-енеммен тұрмаймын	Do they say they don't want to live with parents-in-law?
	дей ма @@	
SPK1111	aта-енеммен тұрмаймын дейді оның үстіне	say I don't live with parents-in-law,
	тұрамын десе де,	even though they say they will live,
	(.) той жасап алғанша	those leftover women (Speaker A is giving Speaker B some chocolate) lie and say that they will live until they get married,
	әлгі өтпей қалған қыздар	
	тұрамын деп	
	алдап,	
	алдап алғаннан кейін leng zhan ғып	after lying they start a cold war,
	cold war ғып	cold war,
	(.) (H) gan ga de	they will lead to an awkward situation.
	di yuan ға	
	апарып тастайды.	
SPK1104	Бірақ біртүрлі ғой	No, it is strange,
SPK1111	Әке-шеше-	Parents--
SPK1104	негізі өздері әке-шешесін ойласа болады ғой	actually they can think about their own parents.
SPK1111	Әке-шеше сол	I cannot agree with my parents,
	жарығына шығайын десең	
	ол болмаған,	
	анаған шығайын десең	and I also cannot agree with her,
	тағы болмаған,	
	оған дейін	until then, they stay like this,
	бүйтіп тұрады дағы	
SPK1104	Иә,	Yes,
SPK1111	бір күнде	then they leave in one day.
	(.) лақтырып--	
SPK1104	жоқ ойлаңызшы,	No, think about it,
	мысалы,	for example,
	(.) әрине енді	it may be strange to live with parents-in-law,
	ата-енемен тұрған біртүрлі шығар,	
	бірақ та мен өзім інім бар	but I have my own brother,
	и ойлаймын егер де кейін	and I just think if in the future--
SPK1111	Сондай әпке болған қыздар	Those girls who are sisters would be good,
	жақсы	
	болады екен,	
	ана	who get used to giving way for her brother.
	інісіне	
	rang le ғып үйреніп қалған--	
SPK1104	Бір жағынан	On the one hand,
	сол	
	мен інімді ойлаймын, да	I think about my brother,
	енді әке-шешем кейін	in the future, my parents,
	келін	for example, the daughter-in-law says I don't live
	мысалы тұрмаймын	
	деп әке-шешем жалғыз қалса өздері,	and if my parents live alone,
	(H) мысалы	for example, they will get older,
	жастары үлкейіп:	
	өмір бойы ба--	they raised us all the time,
	өмір бойы бағып	
	иә,	
	(H) жалғыз қалып қалса	if they are left alone,
	обал ғой	it is kind of pitiful.
	біртүрлі.	
SPK1111	Иә,	Yes,
	содан	then we have docile caws,
	бізде жуас сиырлар бар,	
	(H)	
	сауып отырасың да, бүйтіп	you milk it,
	зерігіп кетіп	and get bored
	бүйтіп	there is a phone call,
	телефон келіп қалып,	
	телефон сөйлесіп алып,	you answer the phone,
	(H)	
	не болмаса	or
	сауып отырып	when you are milking,
	(.) темекі шеккің келіп кетіп	you go around to smoke and come back,
	тұра беретін сиырлар бар.	the cows are still there.
SPK1104	недеген жақсы-ей.	it is so good.
	@@	
SPK1111	Сосын	Then
	ана жаңа түскен келіндер келіп	there are some caws for new daughter-in-law to practice.
	shi xi ғып кететін сиырлар бар	
SPK1104	Үйрене ма сіздерден	Do they learn from you?
SPK1111	@@@	
SPK1104	@@	
SPK1111	Жуас сиыр.	Docile cow.
	(H) (ЫЫ) (.)	
	Енесі жоқ	There are some calves without mother,
	бұзаулар бар ғой,	
SPK1104	(МХМ)	
SPK1111	соны бере салсаң,	there are some caws  that if you give it, they will have it as additional meal.
	jia mian ғып	
	алып алатын,	
SPK1104	@@	
SPK1111	сондай бір сиырлар бар.	
	(Н) Сосын	Then there are docile mare,
	жуас	
	биелер бар,	
	бие сауып көрмеген :	new daughter-in-law or somebody's daughters who have not  milk the mare come and practice for one to two days.
	жас түскен келіндер	
	не болмаса елдің қыздары келіп	
SPK1104	Үйреніп кете ма сіздерден? @@	Do they come and learn from you?
SPK1111	бір-екі күн shi xi ғып кетеді	
	@@	
SPK1104	Е онда қызық екен иә?	Then it is so interesting, right?
SPK1111	Қытайлар да келіп	Chinese also come and say let us see, let us try.
	көрейікші	
	сынап көрейікші деп--	
SPK1104	Қатты болады ғой иә? біртүрлі	It is kind of tough, yes?
SPK1111	Жұмсақ,	(It is) soft,
	оп-оңай.	very easy.
SPK1104	А.	
SPK1111	Жан-жаққа қарап тұрасың да екшім жоқ	You look around, if there is no one coming,
	болса	
	келген	
	үйде адам жоқ кезде өзің де сауа саласың	if there is no one at home, you just milk it yourself.
SPK1104	(ММ)	
SPK1111	Өйткені	because
	(ЫЫ)	
	бір рет	once
	қызық болды,	
	сиыр сауып отырсам,	when I was milking the cow,
	біреу tou pai ғып	somebody snapped and sent it to our village's group chat.
	өзіміздің ауылдың qun -нына жіберіп етіпті	
	Ол:	It was one case,
	кетті ма,	
	содан	then my mother has a high blood pressure, if she stoops to tandoor (a oven made of clay, it is used to bake bread), she will have a headache.
	шешем	
	қанбасымы бар,	
	тонарға еңкейсе	
	басы ауырып қалады	
SPK1104	(МХМ)	
SPK1111	содан	then
	(.) шешем	my mother make and prepare the bread, and I look around, when there is no one I bake it in a hidden way,
	нан жасап	
	дайыпдап тұрады да, мен:	
	жан-жаққа қарап тұрып	
	tou tou mo mo	
	ешкім жоқ кезде ғана	
	барып жауа салатынмын да	
SPK1104	Ұялам	You mean you are shy.
	дейсіз ғой. @@@	
SPK1111	Иә,	Yes,
	бір күні-	one day--
SPK1104	Ой несі ұят	Oh, it is not a shame,
	шешеңізге көмектесіп жатсаңыз	if you are helping your mother.
SPK1111	Бір күні сөйтіп	One day
	нан жапсырып жатсам	when I am preparing the bread,
	(.) (Н)	
	бір кісі өтіп кеткен	one man passed by,
	ат-	horse--
	атпен,	with horse,
SPK1104	(МХМ)	
SPK1111	тура	he snapped, shot a video and sent it when I was mixing the flour.
	tou pai ғып	
	shi pin ғып тұрып жібіріп жіберіпті	
	мен нан илеген үйдің.	
SPK1104	@ нан дегенді	You are mixing the flour.
SPK1111	@@@	
SPK1104	неғып жатқанмын деңіз	
SPK1111	Ең алғышқы-	The first--
SPK1104	Әпкеңіз	How old is your sister?
	қаншада?	
SPK1111	Той жасап кетті ғой	She has got married.
SPK1104	Ең үлкені ма	Is she the oldest?
SPK1111	Жоқ,	No,
	ағам ең үлкені,	my brother is the oldest,
	сексен төрт	84. (born in 1984 year)
SPK1104	(МММ)	
SPK1111	(.) (Н)	
	Әпкем келгенде	When my sister comes, we become like that,
	бір	
	немене боп қаламыз,	
SPK1104	рахаттанып қаламыз.	we will feel comfort.
SPK1111	рахат желігіп	we will enjoy.
SPK1104	(.)	
	Қайдан,	no, instead you should let your sister rest and treat her as a guest.
SPK1111	Әпкем--	My sister--
SPK1104	қайта әпкеңіз	
	қонaқ қылып,	
	үйде	
	жатқызып қоюларыңыз керек қой	
SPK1111	Жоқ,	No,
	ол	she doesn't do that.
	өйтпейді.	
	өте (.)	(She is) very hard-working.
	жапакеш.	
	(.) Н келеді дағы:	She came, and she somehow likes to move out all the house,
SPK1104	(МММ)	
SPK1111	(.) әйтеу	
	үйдің бәрін шығарып тастағыш,	
SPK1104	Недеген жақсы-ей.	It is so good.
SPK1111	содан қайтадан кіргізіп тастағыш	and she likes to move all in.
SPK1104	Мен кішкентай кезімде армандайтынмын,	I dreamed of having a sister when I was young.
	Пу	
	әпкем болса шіркін	
	деп.	
	Енді	Actually there are no a lot of chores to do at home - washing dishes, cleaning up.
	үйде де көп жұмыс жоқ,	
	ыдыс-аяқ жуасың,	
	жинайсың.	
SPK1111	Содан	Then she likes to clean up all the dishes,
	ыдыс-аяқты біртұтас жиғыш,	
	жиып алады дағы	She cleans up, and she likes to wash.
	бір жуыпшықыш.	
	Өзі	
	qiang po zheng бар да,	She is obsessive,
	олай болмаса (.) Н)-	if it is not in that way,
	әне-	that--
	ой,	
	алдыңғы жолы	if we say we did not use it after you came and washed them,
	сен келіп	
	жиып	
	жуып кеткеннен кейін	
	істеткен жоқпыз, мынау сол беті тұр десең	
	(Ы)	
SPK1104	Шаң басып кетті	Does she say there is a lot of dust?
	дей ма?	
SPK1111	COUGH	
	qiang po zheng бар.	she is obssessive.
SPK1104	(МММ)	
SPK1111	Cодан	
	Әлгі	If she does not clean all the house,
	үй	
	бүтін	
	полный ғып	
	бір	
	сүртіп шықпаса :	
	көңілі көншімей тұрады.	she will not be satisfied.
SPK1104	(МММ)	
SPK1111	Cодан	Then when my sister comes,
	әпкем келген кезде	
	үндемей қоясың	we keep silent,
	әлгі ол	that she
	WHISPER немене бүйтіп	
	жақ--	
SPK1104	Көп те келмейтін шығар?	She may not come so frequently.
	Өзі әрең бір	When she finally come to her parents' house.
	төркін :	
	шылап	
	келгенде.	
SPK1111	Үнемі үнемі келіп тұрады, енді	She comes very frequently, because
	Әзіргі заман машина,	Nowadays (we have) cars,
	бұрынғы заман сияқты	it is not like the past time and (the brides) come back after four years.
	төрт жылдан кейін келіп тұратын емес	
SPK1104	Атқа	You mean riding a house.
	мініп демейсіз ба.	
SPK1111	Иә.	Yes.
SPK1104	@	
SPK1111	Жездемде машина бар,	My brother-in-law has car,
	оның үстіне	on top of that,
	(.) (Н) (ЫЫ)	
SPK1104	Тоғызтарауда	Does she live in Togyztarau (a town in Xinjiang, in which Speaker A lives)?
SPK1111	Иә.	Yes.
SPK1104	тұра ма сол	
SPK1111	Кө-	
	(ЫЫ)	
	Жақын,	(It is) close,
	қыста	in the winter
	арамыз бір жеті километр	the distance between us is seven kilometers, eight kilometers.
	сегіз километр тұрамыз.	
	Жазда	In the summer
	ұзап кетсе,	at most,
	кеңір есептегенде бір	more broadly
	тоқсан	
	сексен километр жерде	we live ninety, eighty kilometers (from them).
	тұрамыз.	
SPK1104	(МММ)	
SPK1111	(.) Ата-енесін салып алады да	She takes her parents-in-law,
	кешке жақын келетінін қайтесің, (Н)	and comes in the evening,
	бір-екі сағат әңгіме айтып келейік деп келдік деп	saying that they come to talk one or two hours,
SPK1104	@@@	
SPK1111	тыпыр етіп келеді,	they came very quickly,
	(.) ой,	oh,
	(.) бәрі тап тап-таза тұр ғой десең,	if you say everything is clean,
	(ЫЫ)	
	ренжиді,	she will get angry,
	содан үндемей қойсаң болды	so you just need to keep silent.
SPK1104	Әке-шешеңіз сізге айтатын шығар	Your parents may tell you that they need a daughter-in-law.
SPK1111	Жездем--	My brother-in-law--
SPK1104	келін керек	
SPK1111	Жез--	
SPK1104	деп.	
SPK1111	Жездем екеуміз	My brother-in-law and I do this,
	бүйтеміз дағы	
	(.) (Н)	
	біраз темекі шегеміз	we smoke for a while in a hidden way.
	tou tou mo mo de.	
SPK1104	@@	
	Немене,	That,
	не айтайын деп едім,	what I wanted to say,
	Тоғызтарау деген қандай мағына	what does Togyztarau mean?
	Тоғыз	"So are there nine branches? (Toqyztarau is the name of a town, where ""toqyz"" means ""nine"" and ""tarau"" means ""branch"")"
	тарау бар ма сонда?	
SPK1111	Ой былай әңгіме ғой бұл,	Oh, is is this kind of story,
	ана	that
	Іле өзеннің басы	the head of Ili River
	(ЫЫ)	
	Күнестен басталып,	starts from Kunes (place),
	(ЫЫ)	
	Нараттан Таңбалыға,	from Narat to Tanbaly,
	Ақөзеннен басталып айналып келіп,	start from Aqozen and came around,
	айланып келіп	came around
	Тоғызтараудың артынан өтіп бара жатқан кезде,	when it passes behind Togyztarau,
	Тоғызтараудың суы келіп құяды.	Togyztarau river flows into it.
SPK1104	(МХМ)	
SPK1111	Текестің суы,	Tekes river,
	Тоғызтараудың суы келіп құяды.	Togyztarau river comes to flow to it.
	Одан кейін айналып келіп	After that it comes around,
	тоғыз--	when it comes exactly behind Togyztaray,
	Тоғызтараудың	
	дәл	
	артына келген кезде	
	(.) Қаратаудың түбі бар ғой,	you know the bottom of Karatau,
	соған келген кезде,	when it comes there,
	(.) (Ы)	
	бір арнамен келе жатады да	it comes along with one canal,
	жайылып	then it will divide into nine branches,
	тоғыз арна болады	
SPK1104	(МММ)	
SPK1111	тоғыз өзен болады,	there are nine rivers,
	біраз жерге апарады да	it flows to somewhere,
	қайтадан бірігіп кетеді,	and then it combines again,
	## тоғыз тарау деп--	it is nine branches--
SPK1104	Дәл сол Тоғызтараудың бір жерінде	You mean it is located exactly in one пlace of Togyztarau.
	деңізші ол.	
SPK1111	Иә сол Тоғызтарауда,	Yes, in Togyztarau,
	ауданның астында,	under the town,
	со- со-	
	жайылып	it sпreads out,
	барып	
SPK1104	(МММ)	
SPK1111	содан өтіп	also пasses it,
	бізден өтеді өтеді,	it пasses us,
	(ЫЫ) (..)	
	Құлжа ауданның бір	when it gets to somewhere in Kuldja town,
	жерлеріне барғанда	
	Қастың суы келіп құяды,	Kas river flows to it.
	Майгуңше деген бір жерлер бар ғой, білесің бе?	Do you know there is some пlaces called Mai gong she?
SPK1104	WHISPER Майгуңше,	Mai gong she (пlace),
	білемін ғой деймін,	I think I know,
	иә.	
SPK1111	Ана	That Mazar in Nileke,
	Нылқының әлгі	
	Мазар:	
SPK1104	Мазар?	Mazar (пlace)?
SPK1111	иә,	yes,
SPK1104	білмейді екенмін иә,	I don't know it.
	оның атын.	
SPK1111	Бо-	there are пlaces called Borbosyn,
	Борболсын:	
	деген жерлер бар,	
SPK1104	білмейді екенмін	I don't know.
SPK1111	сол жерге барғанда	when it gets there,
	Нылқының суы келіп құяды.	the water of Nileke flow to it.
SPK1104	(МММ)	
SPK1111	(.) (Н)	
	Содан	Then
	(..) (ЫЫ)	
	сол үлкейіп-	it widens,
	Құлжаға келіп үлкейеді ғой,	it widens in Kuldja,
	одан кейін Қазақстанда болып кетеді.	after that, it flows to Kazakhstan.
	Сол	That nine branches are divided into nine canals.
	Тоғыз тарау,	
	Тоғыз арнаға	
	бөлінген.	
SPK1104	(МММ)	
	Жақсы ат екен иә?	It is a good name, yes?
	Мен әзір:	Now I am thinking,
	ойлап отырмын,	
	тоғыз	the name is about nine branches.
	тарау деген	
	сондай ат қой деп.	
	Қазақша қойыпты ғой.	(the name) is given in Kazakh.
	Біздің Нылқы деген	Our Nileke is in Mongolian,
	Моңғолша,	
	сәби	Nileke is a word for 'baby'.
	деген сөз екен ғой	
	Нылқы деген.	
SPK1111	Нылқы ұнайды маған,	I like Nileke,
SPK1104	Нылқы-	Nileke--
SPK1111	Нылқының адамдары біртүрлі	пeoпle in Nileke are kind of
	(ЫЫ)	a kind of
	(.) біртүрлі	
	қазақшасы жоқ енді,	there is no Kazakh word,
	пu su дейміз ғой	we say 'пusu' (simпle),
SPK1104	Қарапайым.	Simпle.
SPK1111	Қарапайым десең тағы болмай қалады.	it does not fit if you say 'qaraпaiym' (simпle).
	Біртүрлі әлгі ю-	It feels like пrimitive like in the пast.
	бұрынғы:	
	yuan shi сияқты	
SPK1104	@@@	
SPK1111	сезіледі.	
SPK1104	Жабайы	You mean they are wild.
	дедіңіз ғой @	
SPK1111	Жоқ,	No,
	жабайы емес,	not wild,
	бұрынғы:	
	е-	former old Kazakh.
	ескі қазақи.	
	Мен ана	I said that we go to Nileke a lot,
	Нылқыға көп барамыз дедік қой,	
SPK1104	(МХМ)	
SPK1111	біз Тоғызтарау біртүрлі	It seems that we become modern in Togyztarau.
	xian dai hua болып кеткен сияқты,	
	біртүрлі-	a kind of--
	(Ы)	
	Тоғызтарауда енді	There are a lot of markets in Togyztarau,
	базар көп,	
	оның үстіне әлгі-	On toп of that--
	деп мақтансаң иә?	if you boast like this.
SPK1104	@@@	
	Нылқыдан-	From Nileke,
	ай Нылқы дейінші,	oh, I mean not Nileke,
	Құлжадан қанша уақыттық жол?	How long is the drive from Kuldja?
SPK1111	(Н)	
	Жүз километр ғой.	It is one hundred kilometers.
SPK1104	Нылқыға өте алыс емес қой,	It is not so far from Nileke,
	екі үш сағат,	two to three hours,
	иә?	
SPK1111	Бізде	Later, after the exпressway was built,
	кейін	
	(Ы) gao su	
	түскеннен кейін	
	елу минутта	you can arrive in fifty minutes.
	жетесің.	
SPK1104	WHISPER мына тиген	It is a close пlace just next to it.
	жақын жер екен ғой.	
SPK1111	Ана біреу	If you go with that old former normal road.
	ескі,	
	бұрынғы	
	әдеттегі жолмен жүрсең	
	бір сағат,	(it takes) one hour,
	бір сағат жиырма минут.	one hour and twenty minutes.
	Ол жерде әлгі	There is camera that annoys you in that пlace.
	мазаңды алып жіберетін	
	ана камера бар ғой.	
SPK1104	Е,	
	не қылмау--	Do not do--
	тез:	you mean it is not allowed to drive fast.
SPK1111	Иә.	Yes.
SPK1104	жүруге болмайды деңізші	
SPK1111	(Н)	
	Біздің үйдің жанында	There is a bridge to Nileke just next to our house.
	тура Нылқыға өтіп кететін көпір бар,	
	Нылқының көпірі деп қояды.	We call it 'the Bridge of Nileke'.
SPK1104	(МММ)	
SPK1111	Ана	That is built above Ili River from Togyztarau, you can directly go to Kileng.
	Іле өзеннің үстінен салған,	
	Тоғызтараудан	
	Кілеңге түсесің	
SPK1104	(МММ)	
SPK1111	(Н)	
	Содан	Then
	(..)	
	ана	do you know the пlace around Zhamanty?
	Жаманты деген жақты білесің ба?	
SPK1104	Жаманты?	Zhamanty? (пlace)
SPK1111	(МХМ)	Bridge.
	Көпір.	
SPK1104	Нылқыда ма?	In Nileke?
SPK1111	Жоқ.	No.
SPK1104	Тоғызтарауда?	In Togyztarau?
SPK1111	Құлжадан келе жатқанда.	It is on the way when coming from Kuldja.
SPK1104	Білмейді екенмін.	I do not know.
SPK1111	Ол жолмен жүрмейміз,	We do not go by that road,
	(Н)	
	біз	we
	(ЫЫ) (Н)	
	сол көпірден өтеміз да,	we cross the bridge,
	үйдің жанында,	it is next to the house,
	(ЫЫ)	
	ана Құлжа (Ы)	that Kuldja--
	Күнеске кететін таудың түбіндегі жол бар ғой,	there is a road at the bottom of the mountain that leads to Kunes,
SPK1104	(МХМ)	
SPK1111	соған түсіп аламыздағы	we go there
	аз жүріп,	go for a short time,
