speaker	span	translation
SPK0031	Бір мәшінде екі шопырдан істейді дейді.	Two drivers work in one car, says he/she/they.
SPK0032	А.	I see!
	Қатар отырып,	By sitting together next to each other, right?
	иә?	
SPK0031	Жақсы.	Good.
SPK0032	Жарайды.	It is ok.
	Үлкен мәшін ғой ол.	
SPK0031	Күндіз-түні,	I think he works non-stop, all day all night.
	тоқтамай істейді ғой деймін.	
SPK0032	Түнде де істейді дей ме.	Is it that he also works at night?
SPK0031	Жоға,	No.
SPK0032	Ее.	
SPK0031	баяғы,	The thing is that...
	##,	
SPK0032	Құдай сақтасын.	
SPK0031	Сол,	This is the way things are.
	солай болған өмір.	This is how life has been.
SPK0032	М,	What do you say?
	заман өзгергені сол емес пе,	It is obvious that this is how times have changed. All here as you can see [has changed].
	бәрі міне,	
	әйтпесе өмір-бақи,	It is just that # that bright deceased Karim and all those others raised nine children with just one tractor, you know.
	ана,	
	баласы #,	
	ана жарықтық,	
	¬Кәрім,	
	ана кімдер,	
	тоғыз баланы,	
	бір трактормен асырады ғой,	
	ешқайда кеткен де жоқ.	He has not even gone anywhere.
SPK0031	¬Мәлімдер	Malim and others the people related to him and all of his children went to school, you know.
	еще,	
SPK0032	##,	
SPK0031	¬Мәлем,	
	бәрі баласы оқыды ғой.	
SPK0032	ДТ,	DT.
	ДТ-да жүретінбіз.	We would spend time at DT [the tractor].
SPK0031	Иә.	Yeah.
SPK0032	Ешқайда кеткен де жоқ,	He also has not gone/did not go anywhere [He did not see other places].
	бірақ енді,	But he has not lived a good life though, as I know.
	жақсы өмір сүрген жоқ,	
	әйту,	
	##.	
SPK0031	#.	
SPK0032	Ол мынандай шалқып әгі,	He never wanted to hoard stuff and sew a lot of clothes to live happily and relaxed like this.
	бәлембәй мәшін киім тігеміз,	
	дүние жинаймыз,	
SPK0031	Э,	These times were different, you know. You're so weird (you speak weird things).
	ол,	
	заман басқа ғой,	
	қызықсың ғой сен.	
SPK0032	дүние жинаймыз деген жоқ.	
SPK0031	Жинасаң да,	Even if he stored stuff or not, it would not have mattered for him because there he did his best as much as possible.
	жинамасаң да,	
	сол жақта өзінің талпынғаны сол,	
	өзі арманы сондай болды,	"His had such a dream, saying ""if only I had my own firewood and cattle"", and he was busy with this."
	отыным болса,	
	малым болса,	
	деді,	
	сонымен жүрді.	
	Енді қазір заман басқа ғой.	These are different times now, you know.
SPK0032	Содан кейін,	Afterwards, as soon as he began going up (financially), his son began building a house.
	кішкене,	
	көтеріле бастап еді,	
	енді ұлы үй сала бастады.	
SPK0031	Енді,	You know, this is called living on the same wave like others according to one's time/age/epoch.
	сол,	
	өз заманына қарай,	
	ел қатарлы өмір сүрді деп,	
	соны айтады.	
	Өзінің заманына қарай,	This is called living on the same wave like others according to the standards of one's time/age/epoch.
	ел қатарлы деген сол.	
	Өз,	At his time (age), he did not fell behind from anybody (he lived like others).
	өз заманда,	
	ешкімнен қалған жоқ,	
	## бір тракторист,	He was a tractor driver in stock (in reserve).
	қатардағы.	
	Ал енді,	But now, the time as we call it (descibe it), is now...
	заманы деген,	
	міне қазір—	
SPK0032	Бір,	Slow down! In every house, there was one blue tractor and one DT tractor, and he used to provide for his chidlren with this one tractor.
	ақырын,	
	бір көк трактор,	
	бір ДТ,	
	бір-бір үйде,	
	болғанда,	
	сонымен асырап жүрді,	
	#####.	
SPK0031	Ол,	I am thinking now, and I think that our labour at that time, turns out,  was as as enourmous as a sea.
	о,	
	ол,	
	біздің,	
	еңбегіміз,	
	сол күндегі,	
	қазір ойлап жатсам,	
	ұшаң теңіз екен.	
SPK0032	Бірақ,	But women did not have jobs, nothing was left for them.
	қатындардың,	
SPK0031	##,	
SPK0032	қатындарда жұмыс жоқ,	
	бәрі қалды,	
	үйдегі еркектің жұмысын атқардық,	We did the work that men's work at home.
	кім жұмыс істеді,	So who did really work?
	сонда.	
SPK0031	Енді ол,	Well, it is because.. for example...
SPK0032	Пенсия жоқ,	No pension and no work.
SPK0031	мысалы,	
SPK0032	пенсия жоқ,	
SPK0031	мыса—,	
SPK0032	жұмыс жоқ.	
SPK0031	мысалы,	For example, if there are six to five chidlren in total, just please think...
	сонда әгі,	
	өзі,	
	бес-алтыдан бала болса,	
	сен ойлашы эй,	
	жолдас,	If my friend ## sits on the tractor all day, from morning till evening, how is her wife supposed to work?
	##,	
	таңның атысы,	
	күннің батысы,	
	тракторде отырса,	
	ол қалай,	
	әйел қайдан жұмыс істейді,	
	###.	
SPK0032	Жұмыс жоқ қой ол кезде.	Becase at the time there were not any jobs.
SPK0031	Қойшы эй,	You please stop it!
	болған,	There were!
	керек жоқ,	Not necessary
	үйде,	At home you cannot NOT do anything; you're so weird you know.
	табжыла алмайсың,	
	қызықсың ғой.	
SPK0032	Медпунктте бір #,	There was one [job] at that school and on that...on kontor..and at the medical center..and at the safhoz's kontor.
	не,	
	мектепте,	
	##,	
	әгі,	
	неде,	
SPK0031	Конторда,	At kontor.
	совхохдың конторында,	Well, yes, at the safhoz's kontor and at the medical, there were jobs.
SPK0032	конторда,	
SPK0031	медпункінде,	
	болды енді.	
SPK0032	медпункте біреу,	
	совхоздың конторында біреу.	
SPK0031	Енді,	Well, yes, there is a job of teachers' janitor at school.
	мұғалімдер,	
	мұғалімнің әгі мектеп уборщицасы,	
	болды енді.	
	Ал енді болған күнде,	Well, but even on days when let's says there were jobs available, then how would a woman work when she had no fewer than four to five kids?
	анандай қайтіп істей де эй,	
	төрттен,	
	бестен,	
	төмен емес бала,	
	ал өзі,	He himself is rich and also breeds cattle.
	бай,	
	еще мал асырайды,	
	сонда,	
	сен қызметте болсаң,	In that case, how could you possibly be on duty (i.e., work)? What would you do?
	қайтіп істер едің?	
	Кір мәшін,	Then ther were not washing machines. Everything was done by hands. Everyone milked cattle.
	жоқ ол кезде,	
	бәрі,	
	қол,	
	мал сауады,	
	Ол кезде,	She [you] says women did not work at that time.
	жұмыс істеген жоқ қатындар дейді,	
	қатындар істеді,	Women did work!
	істеген деген сол,	Raising that many children, making sure they studied and got married - it is all your durty, and this is called work.
	ананша баланы жеткізу,	
	оқытып,	
	үйлендірді,	
	соның бәрі қызмет,	
	сендердің.	
SPK0032	###.	
