speaker	span	translation
SPK4003	жатқаның дұрыс емес қой,	
	ау?	
SPK4005	көже или қауын.	
	Сондай бірдеңе,	
	жемесем деймін.	
SPK4003	Болды әне нан тұр.	
	Пышақ ала салшы.	
SPK4005	Сен ана,	
	ugh	
	кешегі жіберген фотоны көрсет,	
	иә,	
	обязательно.	
	Маған осылай	
	сделайте деп айт.	
SPK4003	Соның қайсысын жасайын,	
	екіншісін ба,	
	біріншісін ба?	
SPK4005	Екіншісі болды ғой.	
	Кішкене розовыйлау.	
SPK4003	Екіншісі?	
	Соны жасатқызайын ба,	
	екіншісін?	
SPK4005	Мхм	
	Сосын обязательно,	
	обязательно айт	
	линию френча сделайте,	
	не толстым,	
SPK4003	тонкий	
SPK4005	тонким де.	
SPK4003	Мхм	
	окей.	
SPK4004	Мен сол сенің дәріңе барамын,	
	шалбарыңды әкелем,	
	басқа жұмысым жоқ менің.	
SPK4003	Жоқ,	
	үйге,	
	немене алу керекпіз ғой,	
	продукты алу керекпіз ғой.	
SPK4005	Продукты алмай-ақ қойыңдар,	
	өзіміз аламыз.	
SPK4003	Айтпақшы нені,	
SPK4005	###	
SPK4003	айтайыншы,	
	әлгі,	
	Каспи ред,	
	сол неме болды?	
SPK4005	Өзім төлеймін оны.	
SPK4003	Уже келіп тұр ма?	
SPK4005	Жоқ әлі.	
	Он алтысынан дейін бар уақыт.	
SPK4003	Бә,	
	біз енді,	
	сатып сатып алу керекпіз ғой.	
SPK4005	Неме сатып алу?	
SPK4003	Шай,	
	сондай бірдеңе алайыншы дегенмін.	
SPK4005	Сенде пойыз нешеде?	
SPK4004	Ертеңде.	
SPK4003	Таңғы сағат,	
	төрт,	
SPK4004	Төртте ма,	
SPK4003	төртте кетіп,	
SPK4004	бесте ма	
SPK4003	шығып кетеміз уже.	
SPK4005	Ертең ол қай күн?	
	###	
	Он алтысы келіп--	
SPK4003	Қарасаңшы енді,	
	біз кеттік.	
SPK4004	Сен келіп тұр ма екен,	
	қара.	
SPK4005	Он алтысы келеді.	
SPK4004	Мамаң,	
	мамаң төлей салсын,	
	сол,	
	Каспи редтың ақшасын,	
	мамаға бере саласың.	
SPK4003	Жоға да,	
	бермей-ақ қойсын,	
	өзім төлеймін.	
	Оның несі бар.	
SPK4004	Алшы на.	
SPK4003	Ыстық болып кетті ма?	
SPK4005	Ол келсе	
SPK4004	#	
SPK4005	түнгі он екіден кейін келеді.	
	Он алтысы Алматыдан келеді ғой.	
SPK4003	Біз бүгін таңғы төртте шығып кетеміз уже.	
SPK4005	Енді мама мен саған айтып тұрмын ғой.	
	Он алтысы келеді.	
SPK4003	Жарайды енді.	
SPK4004	Все все	
SPK4003	Не жағаласып тұрсың.	
SPK4004	Ұқтық,	
	иә.	
SPK4003	Үлкен қасық берейін,	
	қазір.	
SPK4004	Міне қасық бар.	
SPK4003	#	
SPK4005	Қазір сұраймын,	
	ертерек #,	
	болады ма екен деп,	
	звандап.	
	Мама,	
	тоғыздан,	
	оннан қалмай бар.	
	Олар,	
	бес он минутқа кешіктің ба,	
	отменить етіп тастайды.	
SPK4003	¬Гүлжан сен уже айттың ғой.	
	Сағат тоғыздан он бес кеткенде,	
	шық деп.	
SPK4005	Мастерде,	
	басқа клиенттер,	
	болады да олар,	
	уже,	
	үлгермей қалады.	
SPK4004	Сен қай жаққа барасың?	
SPK4003	Бизнес центр капитал дедің ба?	
	Мына жерде,	
	кетіп бара жатқан кезде,	
	Редисонның бер жағында,	
	тұр ғой,	
	үй,	
	бизнес центр.	
	¬Гүлжан,	
	тоғызыншы этаж деп,	
	жазылып тұр анда.	
SPK4005	Иә иә.	
SPK4004	Сен онда менің шалбарымды ала келсеңші.	
SPK4003	Дұрыс па?	
SPK4004	Бәрібір автобустан түсесің ғой,	
	сол жерден.	
SPK4003	Қай жерден аламын?	
SPK4004	Мына светофордан ары өткенде,	
	бір етсе,	
	бір шалбар қысқартты ма,	
	бір немеге бардым.	
SPK4003	Астына,	
	подвал жағына қарай,	
SPK4004	Иә.	
SPK4003	барамын ба?	
SPK4004	Подвал жағы.	
SPK4003	Жарайды.	
	Сонан кейін ойлағанмын,	
	фарш,	
	бірдеңке алып кеп қояйық,	
	үйге манты жасағанға деп.	
SPK4005	Тамақтарыңды жасап,	
	дайындап қойыңдар.	
	Алатын заттарың ###	
SPK4004	Фарштан бөлек,	
	тағы нәрселер,	
	алу керек қой.	
SPK4005	Тауық #	
	прикинь,	
	#	
	#	
	ой,	
	мама?	
SPK4003	Ау?	
SPK4005	Пирожки сондай ала келейін ба,	
	Галмарттан?	
SPK4003	COUGHS	
	Ала кел.	
	Иә.	
	Менің тапочкамды алып кел,	
	иә?	
SPK4005	Жазып қойшы.	
	Мен ұмытып кетемін	
SPK4003	COUGHS	
	Туф,	
	жөтел пәле болды.	
	Шай құяйын ба,	
	саған?	
SPK4004	Қара жолы,	
	без мол.	
SPK4003	COUGHS	
	Так жөтелім басылып еді,	
	қайтадан.	
	Жалаң аяқ жүремін,	
	әйтем бүйтем,	
	қайтадан айтып жатырмын.	
	Ана кірлер кебі керек бізге,	
	бүгін.	
	Алып кететін,	
	киімдер бар,	
	арасында.	
SPK4004	SNIFFS	
SPK4003	Жұмысың не болды?	
	Қалдырдың ба,	
	орнына,	
	кісі қалды ма?	
SPK4004	Иә.	
	Ана жолы бір жігіт,	
	отпуск--	
	неме,	
	демалысқа кеткенде,	
	мен жүрдім ғой,	
	орнында.	
	Через день.	
	Күнде күнде.	
	Долго сөйтіп жүреді.	
	Олар менің кеткеніме,	
	қуанбаса,	
	ренжімейді ғой.	
SPK4003	Неге?	
SPK4004	Өздерінде смена болады,	
	ақша болады ғой.	
SPK4003	ААА	
	¬Гүлжан мені сағат,	
	онға жазып қойыпты.	
	Мына тоғыздан он бес кеткенде,	
	шыға бер үйдеп дейді.	
SPK4004	Бес жарым?	
SPK4003	Остановкаға барасың,	
	әйтесің бүйтесің,	
	ана жақтан түсіп,	
	ары қарай жүресің,	
	сонымен.	
SPK4004	Сонымен қылып,	
	сол уақыт болады.	
SPK4003	Мен бер жақтағы	
	Зердеден түсіп қалайын ба?	
	Или Редисонның,	
	остановкасынан түсейін ба?	
SPK4004	Зердеден түсіп қал.	
	Зато алдыға қарай жүресің.	
SPK4003	Мхм	
SPK4004	Ал,	
	Ре--	
	Редисонның остановкасынан түссең,	
	артқа қайту керек,	
	қайта былай жүру керексің.	
SPK4003	¬Асқар келіп жатады,	
	түнде деген.	
SPK4004	Иә.	
SPK4003	Келмепті ғой.	
	¬Асқар отчислениеге,	
	кеткелі жатыр дейді.	
SPK4004	Неге?	
SPK4003	Соны біреу,	
	мұғалімнен барып,	
	сөйлесеміз,	
	дейді.	
	Летник тапсырмаған,	
	дейді.	
	Уже сентябрь,	
	сабақ басталады ғой.	
	Летник тапсырмапты.	
SPK4004	Неге тапсырмаған бұны?	
SPK4003	Ну тапсырмаған,	
	қайдан білемін.	
	Жүрген.	
SPK4004	Әке-шешесі біледі ме екен?	
SPK4003	Біледі дейді.	
	Шешесі ойлап отыр.	
	Шешесіне батады ғой.	
SPK4004	Онысын,	
	таниды ма екен,	
	мынау,	
SPK4003	Таниды,	
SPK4004	біздің ұл?	
SPK4003	бірдеңке де--	
	біреу деген аға,	
	деп айтып отырған.	
	Соған барып,	
	екеуміз сөйлесеміз.	
SPK4004	¬Асқар ақылы түрде оқушы ма еді,	
	или,	
	грантта оқушы ма еді?	
SPK4003	Грант.	
	Грантқа түсті ғой ол.	
SPK4004	Енді тапсыра алмаса,	
	енді гранты бітті ғой,	
	енді.	
SPK4003	Қайдан білемін.	
SPK4004	Не--	
SPK4003	Тапсыра алмаса,	
	PAUSE	
	бюджетке,	
	ауыстыратын шығар,	
	документтерін.	
	Білмеймін.	
SPK4004	Жұмыс жұмыс істегенше,	
	сонысын тапсырмайды ма.	
SPK4003	Жаз бойы жұмыс істеді,	
	айтты бүйтті,	
	ары бері қыдырды,	
	сонымен.	
	Мынаны мен алып келейін иә,	
	қазір келген кезде?	
SPK4004	Келерде алып келесің.	
	Менің лезвиямды ала келесің ба?	
	H	
SPK4003	Наличка болмаса ол,	
	иә ала келемін,	
SPK4004	H	
	Шалбарымды ала кел,	
	лезвиямды ала кел.	
	Маған керегі,	
	үлкен белбеу ғана қалды.	
SPK4003	Заттардың бәрін чемоданға салып,	
	тамақ андай,	
	бір немізді,	
	пысырып алайық.	
	Мыналарға,	
	фарш алып кеп,	
	фрикадельки,	
	сондай жасап,	
	беріп кетейінші дегенмін.	
	Уақыттары жоқ.	
SPK4004	Сен соныңды,	
	жемейді олар.	
SPK4003	Фрикадельки жейді.	
	Неге жемейді?	
	Тамақ пысырып ішеді ғой,	
	еттің орнына	
	Ет турап жатпайды,	
	оның уақыты жоқ,	
	¬Гүлжанның.	
SPK4004	Фарш сатып,	
	бөліп бөліп,	
	сатып беріп кетейік.	
	Өздері соны,	
	шетінен алып,	
	пысырады.	
SPK4003	Фрикадельки жасау керек,	
	жұмыстан келген кезде.	
	Домалақ домалақ күйінде.	
	Тамаққа қоса салады.	
SPK4004	Онда фарш алайық.	
SPK4003	Иә,	
	соны айтып тұрмын ғой.	
	Фарш алайық,	
	манты жасап алайық.	
SPK4004	Онда сен келе жатқанда,	
	маған звандайсың ба?	
	Мен шығып,	
	ана жерге барайын.	
SPK4003	Иә.	
SPK4004	Магнумнан бірнәрсе ала келейік.	
SPK4003	Мен шай андай бұндай алам деп отырмын ғой.	
SPK4004	Ұнағаннан әпер.	
SPK4003	Конфет,	
	шай.	
	Иә.	
	Магнумнан ба,	
	смолдан ба?	
	Қайсысына арзан болады?	
	Сонан ала салайық.	
SPK4004	Разница жоқ шығар,	
	смол жанында дегенім ғой.	
SPK4003	МММ	
	Жарайды.	
	Мен мына суды ішіп аламын ғой деймін.	
SPK4004	Өзімізге--	
	Ішіп ал.	
	Өзімізге неме қалды?	
	Қоймаш,	
	столдың шетіне.	
	Қолың тиіп,	
	кетеді.	
SPK4003	Тұра берсін,	
	тұра берсін.	
SPK4004	Жолға не аламыз?	
SPK4003	Магнум және	
	пирожки сатып,	
	бір алып келуге болады.	
	Манты пысырып алам.	
	Баклажан жасап алайын.	
	Жегенімізге.	
	Таңертеңге,	
	рисовый каша пысырып алайын ба?	
	Молочный,	
	жұмыртқамен?	
SPK4004	Пысырып ал иә.	
SPK4003	Барып,	
	тамағымызды ішеміз де,	
	сразу ұйықтаймыз.	
SPK4004	Тамақ ішпейміз,	
	сразу ұйықтайтын шығармыз.	
SPK4003	Или үйден тамақ ішіп алайық.	
SPK4004	Таңғы сағат төртте ма?	
SPK4003	Төрт емес,	
	біз ұйықтамайтын шығармыз.	
	Он екіден кейін,	
	ар жағында бір екі-үш сағат.	
	Болды.	
SPK4004	Мен сияқты ұйықтап,	
	қалып жүрмейік	
SPK4003	Сен сияқты ұйықтап қаламыз ау	
	деп тұрғаным ғой.	
SPK4004	Завтракке	
	рисовый каша мен	
	жұмыртқа пысырып алайық.	
SPK4003	Или овсянка бар.	
SPK4004	Керек жоқ.	
	Рисовый каша.	
SPK4003	Сүт алып келу керек.	
SPK4004	А--	
SPK4003	Онда иә.	
	Үйде сүт	
	бітіп қалды.	
	Мен түнде қал--	
	біраз қалыпты,	
	ішіп қойдым.	
SPK4004	Обедте,	
	неме жейміз?	
SPK4003	Манты.	
SPK4004	Обедте манты,	
	ужинға,	
	лапша ала саламыз ба?	
SPK4003	Мен лапша жемеймін ғой,	
SPK4004	Мен де жемеймін,	
	ана жолы,	
	бір күн изжога болып жүрдім.	
SPK4003	Білмеймін енді,	
	пойыздың ішінде бұзылмайтын тамақ,	
	сол,	
	лапша,	
	қалғаны бұзылып кетеді.	
	Ыстық шығар енді,	
	Әгі ненің іші.	
	Қой мен,	
	тамағымды ішіп алып,	
	кетейін.	
SPK4004	Күндіз,	
	обед кезінде ыстық болса,	
	ыстық болар еді.	
	Сол салқын болатын шығар,	
	деп тұрмын.	
SPK4003	Кім айтады,	
	таңертеңнен,	
	күн ыстық,	
	бізде дейді.	
	Жанып тұр дейді.	
	Күндіз дейді.	
SPK4004	Мхм	
SPK4003	Отыр бірдеңке градус,	
	дейді.	
	Сағат жеті сегізден кейін,	
	суытып кетеді,	
	дейді.	
SPK4004	Соны айтам,	
	кешке жақын,	
	пойызда да,	
	суып кететін шығар,	
	деп тұрмын ғой.	
SPK4003	Анау,	
	телефоным ғой деймін,	
	звонок беріп жатқан.	
	Мен дәрімді алу керек,	
	аптекаға барып.	
	Мен оны ана,	
	нені,	
	история болезниді,	
	қарау керекпін,	
	тетрадьтан.	
SPK4004	Ahem	
SPK4003	Соның ішіне,	
	не назначение берген ғой,	
	бұрын врачтар.	
	Соны назначениемен аламын.	
	Енді білмеймін ғой мен,	
	мен өзім,	
	не сататынын,	
	не алатынымды,	
	#.	
SPK4004	Сен тетрадыңды,	
	алып кетпейсің ба,	
	онда.	
SPK4003	Қойшы үйден келіп аламын,	
	қазір магнумға барар кезде.	
	Оның қай жеріне қарап отырамын?	
	Мен ішіп қарау керекпін,	
	түнде уақытым болмады.	
	Қарайын деп едім.	
	Ваннаға түстім,	
	¬Гүлжан шашымды бояды.	
SPK4004	Көріп тұрмын.	
	ahem	
SPK4003	Содан кейін,	
	не,	
	кір жудым,	
	сонымен болды.	
	Уақытым бітті,	
	сағат төртте жаттым.	
	¬Гүлжан сағат он екіде келді.	
	Содан кейін бояды,	
	шашымды.	
SPK4004	Енді қайт демедің ба?	
SPK4003	Білмедім,	
	папама айтқансың,	
	айтып қойғансың ба?	
	Соны #дейді.	
	Ұрысқанмын ол менімен,	
	келмеймін деп.	
	Мен айтқанмын	
	¬Гүлжан сен,	
	сағат бесте шықтың,	
	жұмыстан.	
	Содан бері,	
	не деген бітпейтін әңгіме еді?	
	Түңгі сағат онға дейін,	
	қайтпайсың ба деп.	
	Онның кезінде звандағанмын.	
	Бір екі сағаттан кейін,	
	қайтамын деген.	
	Сол,	
	он екі кезінде,	
	келді.	
	Берші андағы,	
	ыдысты.	
SPK4004	Вареньені,	
	салмағансыңдар ма?	
SPK4003	А варенье,	
	иә.	
SPK4004	Қайда тұр?	
SPK4003	Посуда сол,	
	посудаларда сол	
SPK4004	Алайын ба біреу?	
SPK4003	Ала бер ала бер.	
SPK4004	Қара вареньені алайық,	
	да?	
SPK4003	Ала бер.	
	Қайсысын алсаң да.	
SPK4004	Осы,	
	қара варенье жақсы.	
SPK4003	МММ	
	Міне ыдысы тұр ғой.	
SPK4004	Жоқ ана,	
	анандайға салайыншы дегенмін,	
SPK4003	А жарайды,	
	өзің біл.	
SPK4004	вареньеның ыдысын.	
	Мында күн,	
	салқын иә?	
SPK4003	Немене	
	киіп шықсам болады,	
	үстіме?	
SPK4004	Жұқа ветровка,	
	киіп алсаң болады.	
	Күн жылынып келе жатыр.	
SPK4003	Далаға шыға берейін десем,	
	жөтеліп қалам ба деп,	
	тұрғаным ғой.	
SPK4004	Ммм	
SPK4003	H	
	Қой мен кетемін,	
	киіне берейін.	
	Кеттім.	
SPK4004	Киіне бер.	
	Тамағыңды ішіп ал,	
SPK4003	Дәрімді ішіп алайын ба?	
SPK4004	Бал сияқты болып кетіпті ғой.	
	Қанты көп емес па,	
	мыналарыңда?	
SPK4003	Жоқ андағы,	
	араластырмаған ғой.	
	Екі варенье,	
	екі вареньеге,	
	қантты бірдей салдым,	
	өлшеп.	
SPK4004	Мыналар,	
	неме сияқты,	
	толып қапты.	
SPK4003	Неме сияқты?	
SPK4004	Баяғыда бір,	
	осындай,	
	қоңыр,	
	мұз кәмпиттер.	
	болушы еді ғой?	
	Сол бір,	
	сорып,	
	отырушы едік қой?	
SPK4003	ААА	
SPK4004	Күйген дәмі бар,	
	кішкене.	
	Тура соның дәмі болды.	
SPK4003	# осы жерде,	
	неме апарасың ба,	
	магнумға?	
SPK4004	Оны ешкім де жемейді үйде.	
SPK4003	Чемоданның,	
	ішіне саламыз.	
SPK4004	Кешке саламыз.	
SPK4003	Кешке?	
SPK4004	Сен қандай,	
	неме а--	
	аяқ киімдер алушы едің?	
SPK4003	Алло?	
	Жақсы,	
	жақсы.	
	Жоқ,	
	жоқ,	
	мен үйдемін.	
	Неге?	
	ААА	
	Маған айтқан иә	
	жасы үлкен екен,	
	сіздің няняңыздың деп.	
	Айтқан жоқ па?	
	Өзі ештеңке деп,	
	звандап?	
	Жоқ,	
	мамасы кетем еді,	
	Қарағандыға.	
	ААА	
	Білмеймін,	
	олай ойламайтын шығар.	
	Үш-ақ сағат қой.	
	Оның мамасы сияқты.	
	күні бойы болмайсыз ғой,	
	сіз.	
	ААА	
	Жарайды,	
	звандаса,	
	маған звандап отырса,	
	айтамын.	
	Тағы болса,	
	айтамын ғой.	
	Мхм	
	Айтамын иә.	
	Аха	
	Кеше орныма,	
	бір няняны,	
	сөйлесіп едім.	
	Үлкен,	
	жасы үлкен екен,	
	деп,	
	сөй деді,	
	неткен.	
	Май?	
SPK4004	Болдым.	
SPK4003	Мыналарға май әкеліп,	
	нетіп кетейік па,	
	не істейін?	
	Бірақ,	
	бәрін алып беріп,	
	беріп кетейік па?	
	Үлгермейді ғой,	
	¬Гүлжан.	
	Күнде жұмыста жүр.	
SPK4004	SNIFFS	
	Ұл бар емес па?	
SPK4003	Ұл да жұмысқа кірем деп отыр ғой.	
	Бүгін,	
	бағана,	
	әгі,	
	тап--	
	кісісіне	
	кетемін деп отырған.	
	Ойбай мен не отырмын,	
	кеттім.	
SPK4004	Өзің кет.	
SPK4003	Шай ішіп,	
	отырмын ғой.	
